B25003D_001E,B25003D_002E,B25003D_003E,name,county,county subdivision,state
3.0,3.0,0.0,"West End CCD, Jefferson County, Washington",031,93728,53
2472.0,1754.0,718.0,"Bremerton CCD, Kitsap County, Washington",035,90288,53
117.0,117.0,0.0,"Kingston CCD, Kitsap County, Washington",035,91488,53
425.0,280.0,145.0,"Poulsbo CCD, Kitsap County, Washington",035,92624,53
275.0,234.0,41.0,"Bainbridge Island CCD, Kitsap County, Washington",035,90120,53
793.0,573.0,220.0,"Port Orchard CCD, Kitsap County, Washington",035,92608,53
1017.0,611.0,406.0,"Enumclaw Plateau CCD, King County, Washington",033,91056,53
1528.0,1344.0,184.0,"Tahoma-Maple Valley CCD, King County, Washington",033,93392,53
60529.0,30518.0,30011.0,"Seattle CCD, King County, Washington",033,92928,53
64.0,15.0,49.0,"Vashon Island CCD, King County, Washington",033,93616,53
6337.0,5196.0,1141.0,"Issaquah Plateau CCD, King County, Washington",033,91392,53
750.0,577.0,173.0,"Snoqualmie Valley CCD, King County, Washington",033,93078,53
4.0,0.0,4.0,"Naselle CCD, Pacific County, Washington",049,92128,53
0.0,0.0,0.0,"Willapa Valley CCD, Pacific County, Washington",049,93776,53
60.0,52.0,8.0,"Raymond CCD, Pacific County, Washington",049,92736,53
17.0,17.0,0.0,"Newport CCD, Pend Oreille County, Washington",051,92160,53
0.0,0.0,0.0,"Ione-Metaline Falls CCD, Pend Oreille County, Washington",051,91376,53
17.0,9.0,8.0,"Orcas CCD, San Juan County, Washington",055,92432,53
2.0,2.0,0.0,"Lopez CCD, San Juan County, Washington",055,91696,53
20.0,20.0,0.0,"Stevenson CCD, Skamania County, Washington",059,93312,53
0.0,0.0,0.0,"Rosalia CCD, Whitman County, Washington",075,92848,53
1.0,1.0,0.0,"Uniontown CCD, Whitman County, Washington",075,93536,53
8.0,8.0,0.0,"Colfax-Palouse CCD, Whitman County, Washington",075,90656,53
1508.0,314.0,1194.0,"Pullman CCD, Whitman County, Washington",075,92656,53
0.0,0.0,0.0,"Rock Lake CCD, Whitman County, Washington",075,92832,53
0.0,0.0,0.0,"Tekoa CCD, Whitman County, Washington",075,93424,53
538.0,227.0,311.0,"Yakima CCD, Yakima County, Washington",077,93904,53
13.0,13.0,0.0,"Mabton CCD, Yakima County, Washington",077,91808,53
64.0,54.0,10.0,"Sunnyside CCD, Yakima County, Washington",077,93344,53
9.0,9.0,0.0,"Northeast Yakima CCD, Yakima County, Washington",077,92192,53
23.0,23.0,0.0,"South Yakima CCD, Yakima County, Washington",077,93184,53
165.0,118.0,47.0,"Toppenish-Wapato CCD, Yakima County, Washington",077,93472,53
0.0,0.0,0.0,"Northwest Yakima CCD, Yakima County, Washington",077,92240,53
0.0,0.0,0.0,"Clallam Bay-Neah Bay CCD, Clallam County, Washington",009,90576,53
185.0,141.0,44.0,"Sequim CCD, Clallam County, Washington",009,92960,53
11.0,11.0,0.0,"White Salmon CCD, Klickitat County, Washington",039,93744,53
12.0,12.0,0.0,"Goldendale CCD, Klickitat County, Washington",039,91264,53
0.0,0.0,0.0,"Ethel CCD, Lewis County, Washington",041,91088,53
0.0,0.0,0.0,"Mineral CCD, Lewis County, Washington",041,91984,53
6.0,0.0,6.0,"Logan Hill CCD, Lewis County, Washington",041,91648,53
0.0,0.0,0.0,"Mossyrock CCD, Lewis County, Washington",041,92048,53
11.0,11.0,0.0,"Morton CCD, Lewis County, Washington",041,92016,53
0.0,0.0,0.0,"Bunker CCD, Lewis County, Washington",041,90352,53
0.0,0.0,0.0,"Big Bottom CCD, Lewis County, Washington",041,90208,53
145.0,107.0,38.0,"Centralia-Chehalis CCD, Lewis County, Washington",041,90512,53
6.0,6.0,0.0,"Bridgeport CCD, Douglas County, Washington",017,90320,53
67.0,67.0,0.0,"East Wenatchee CCD, Douglas County, Washington",017,90944,53
17.0,17.0,0.0,"Waterville CCD, Douglas County, Washington",017,93696,53
16.0,1.0,15.0,"Humptulips CCD, Grays Harbor County, Washington",027,91360,53
0.0,0.0,0.0,"Quinault Reservation CCD, Grays Harbor County, Washington",027,92704,53
0.0,0.0,0.0,"Malone-Porter CCD, Grays Harbor County, Washington",027,91856,53
6.0,0.0,6.0,"Oakville CCD, Grays Harbor County, Washington",027,92288,53
109.0,54.0,55.0,"Aberdeen-Hoquiam CCD, Grays Harbor County, Washington",027,90016,53
0.0,0.0,0.0,"Elma CCD, Grays Harbor County, Washington",027,91024,53
0.0,0.0,0.0,"North River CCD, Grays Harbor County, Washington",027,92208,53
1.0,1.0,0.0,"Wishkah CCD, Grays Harbor County, Washington",027,93840,53
0.0,0.0,0.0,"McCleary CCD, Grays Harbor County, Washington",027,91824,53
351.0,91.0,260.0,"Fort Lewis-DuPont CCD, Pierce County, Washington",053,91184,53
12.0,0.0,12.0,"Mount Rainier CCD, Pierce County, Washington",053,92064,53
55.0,55.0,0.0,"Buckley CCD, Pierce County, Washington",053,90336,53
2266.0,1698.0,568.0,"Puyallup CCD, Pierce County, Washington",053,92672,53
60.0,60.0,0.0,"Roy CCD, Pierce County, Washington",053,92880,53
0.0,0.0,0.0,"Eatonville CCD, Pierce County, Washington",053,90976,53
449.0,326.0,123.0,"Gig Harbor Peninsula CCD, Pierce County, Washington",053,91232,53
1098.0,887.0,211.0,"Graham-Thrift CCD, Pierce County, Washington",053,91280,53
12138.0,7112.0,5026.0,"Tacoma CCD, Pierce County, Washington",053,93376,53
9.0,9.0,0.0,"Skamokawa CCD, Wahkiakum County, Washington",069,92992,53
0.0,0.0,0.0,"Grays River CCD, Wahkiakum County, Washington",069,91328,53
0.0,0.0,0.0,"Puget Island CCD, Wahkiakum County, Washington",069,92640,53
389.0,288.0,101.0,"Pasco CCD, Franklin County, Washington",021,92512,53
6.0,6.0,0.0,"Kahlotus CCD, Franklin County, Washington",021,91424,53
54.0,34.0,20.0,"Connell CCD, Franklin County, Washington",021,90752,53
71.0,61.0,10.0,"Pasco North CCD, Franklin County, Washington",021,92528,53
0.0,0.0,0.0,"Touchet CCD, Walla Walla County, Washington",071,93488,53
0.0,0.0,0.0,"Waitsburg CCD, Walla Walla County, Washington",071,93648,53
0.0,0.0,0.0,"Eureka Flat CCD, Walla Walla County, Washington",071,91104,53
0.0,0.0,0.0,"Burbank CCD, Walla Walla County, Washington",071,90368,53
241.0,146.0,95.0,"Walla Walla-College Place CCD, Walla Walla County, Washington",071,93664,53
0.0,0.0,0.0,"Wilson Creek CCD, Grant County, Washington",025,93792,53
6.0,0.0,6.0,"Ephrata-Soap Lake CCD, Grant County, Washington",025,91072,53
0.0,0.0,0.0,"Gloyd CCD, Grant County, Washington",025,91248,53
184.0,154.0,30.0,"Moses Lake CCD, Grant County, Washington",025,92032,53
21.0,21.0,0.0,"Quincy CCD, Grant County, Washington",025,92720,53
2.0,0.0,2.0,"George CCD, Grant County, Washington",025,91200,53
10.0,6.0,4.0,"Grand Coulee CCD, Grant County, Washington",025,91296,53
10.0,10.0,0.0,"Warden CCD, Grant County, Washington",025,93680,53
0.0,0.0,0.0,"Coulee City CCD, Grant County, Washington",025,90784,53
56.0,0.0,56.0,"Lummi Reservation CCD, Whatcom County, Washington",073,91760,53
0.0,0.0,0.0,"Lummi Island CCD, Whatcom County, Washington",073,91744,53
1663.0,1035.0,628.0,"Bellingham CCD, Whatcom County, Washington",073,90176,53
366.0,304.0,62.0,"Ferndale CCD, Whatcom County, Washington",073,91152,53
119.0,84.0,35.0,"Lynden CCD, Whatcom County, Washington",073,91792,53
302.0,169.0,133.0,"Blaine CCD, Whatcom County, Washington",073,90224,53
36.0,27.0,9.0,"East Whatcom CCD, Whatcom County, Washington",073,90960,53
21.0,21.0,0.0,"Sumas CCD, Whatcom County, Washington",073,93328,53
13.0,8.0,5.0,"Point Roberts CCD, Whatcom County, Washington",073,92560,53
20.0,20.0,0.0,"Granite Falls CCD, Snohomish County, Washington",061,91312,53
164.0,127.0,37.0,"Monroe CCD, Snohomish County, Washington",061,92000,53
100.0,62.0,38.0,"Arlington CCD, Snohomish County, Washington",061,90080,53
12421.0,8910.0,3511.0,"Edmonds CCD, Snohomish County, Washington",061,90992,53
6607.0,4193.0,2414.0,"Everett CCD, Snohomish County, Washington",061,91120,53
2307.0,2043.0,264.0,"Maltby CCD, Snohomish County, Washington",061,91872,53
11.0,0.0,11.0,"Darrington CCD, Snohomish County, Washington",061,90839,53
132.0,93.0,39.0,"Lake Stevens CCD, Snohomish County, Washington",061,91584,53
175.0,93.0,82.0,"Stanwood CCD, Snohomish County, Washington",061,93248,53
1159.0,1012.0,147.0,"Marysville CCD, Snohomish County, Washington",061,91936,53
382.0,336.0,46.0,"Snohomish CCD, Snohomish County, Washington",061,93056,53
39.0,39.0,0.0,"North Bonneville CCD, Skamania County, Washington",059,92179,53
0.0,0.0,0.0,"North Skamania CCD, Skamania County, Washington",059,92216,53
71.0,66.0,5.0,"Sultan CCD, Snohomish County, Washington",061,93320,53
55.0,45.0,10.0,"Tulalip Reservation CCD, Snohomish County, Washington",061,93506,53
39.0,39.0,0.0,"Carson-Underwood CCD, Skamania County, Washington",059,90424,53
0.0,0.0,0.0,"Mattawa-Royal City CCD, Grant County, Washington",025,91944,53
66.0,66.0,0.0,"Camano Island CCD, Island County, Washington",029,90400,53
0.0,0.0,0.0,"Neilton CCD, Grays Harbor County, Washington",027,92136,53
33.0,17.0,16.0,"Central Whidbey Island CCD, Island County, Washington",029,90528,53
934.0,534.0,400.0,"North Whidbey Island CCD, Island County, Washington",029,92256,53
93.0,55.0,38.0,"South Whidbey Island CCD, Island County, Washington",029,93168,53
93.0,63.0,30.0,"Ocean Shores CCD, Grays Harbor County, Washington",027,92296,53
0.0,0.0,0.0,"Yakama Nation Reservation CCD, Klickitat County, Washington",039,93896,53
61.0,61.0,0.0,"West Mason CCD, Mason County, Washington",045,93734,53
18.0,18.0,0.0,"Union-Grapeview CCD, Mason County, Washington",045,93528,53
32.0,32.0,0.0,"Belfair-Tahuya CCD, Mason County, Washington",045,90162,53
9.0,9.0,0.0,"Timber Lake-Harstine Island CCD, Mason County, Washington",045,93444,53
45.0,31.0,14.0,"Westport CCD, Grays Harbor County, Washington",027,93739,53
38.0,38.0,0.0,"Montesano CCD, Grays Harbor County, Washington",027,92008,53
0.0,0.0,0.0,"Key Peninsula-Anderson Island CCD, Pierce County, Washington",053,91480,53
0.0,0.0,0.0,"Cathlamet CCD, Wahkiakum County, Washington",069,90478,53
33.0,33.0,0.0,"Spokane South CCD, Spokane County, Washington",063,93224,53
118.0,88.0,30.0,"Cheney-Medical Lake CCD, Spokane County, Washington",063,90552,53
23.0,5.0,18.0,"Amber-Cheney South CCD, Spokane County, Washington",063,90056,53
0.0,0.0,0.0,"Tonasket CCD, Okanogan County, Washington",047,93454,53
15.0,15.0,0.0,"Bay View CCD, Skagit County, Washington",057,90144,53
0.0,0.0,0.0,"Lake Cavanaugh CCD, Skagit County, Washington",057,91560,53
0.0,0.0,0.0,"Upper Samish River CCD, Skagit County, Washington",057,93544,53
5.0,5.0,0.0,"East Skagit CCD, Skagit County, Washington",057,90936,53
0.0,0.0,0.0,"East Ferry CCD, Ferry County, Washington",019,90920,53
67.0,67.0,0.0,"Manastash Ridge CCD, Kittitas County, Washington",037,91890,53
19.0,19.0,0.0,"Northeast Kittitas CCD, Kittitas County, Washington",037,92188,53
0.0,0.0,0.0,"Horse Heaven Hills Plateau CCD, Klickitat County, Washington",039,91346,53
17.0,17.0,0.0,"Dallesport-Klickitat CCD, Klickitat County, Washington",039,90836,53
18.0,0.0,18.0,"Northeast Cowlitz CCD, Cowlitz County, Washington",015,92182,53
13.0,13.0,0.0,"Long Beach-North Beach Peninsula CCD, Pacific County, Washington",049,91656,53
18.0,13.0,5.0,"Winlock-Pe Ell CCD, Lewis County, Washington",041,93816,53
0.0,0.0,0.0,"LaCrosse CCD, Whitman County, Washington",075,91552,53
1.0,1.0,0.0,"Napavine CCD, Lewis County, Washington",041,92120,53
24.0,24.0,0.0,"Newaukum Prairie CCD, Lewis County, Washington",041,92146,53
0.0,0.0,0.0,"Toledo-Vader CCD, Lewis County, Washington",041,93448,53
79.0,19.0,60.0,"Discovery Bay-Port Townsend CCD, Jefferson County, Washington",031,90898,53
55.0,55.0,0.0,"Oak Bay-Port Ludlow CCD, Jefferson County, Washington",031,92274,53
4.0,4.0,0.0,"Quilcene Bay-Brinnon CCD, Jefferson County, Washington",031,92690,53
0.0,0.0,0.0,"Hanford Site CCD, Benton County, Washington",005,91336,53
2.0,2.0,0.0,"Garfield-Oakesdale CCD, Whitman County, Washington",075,91192,53
1.0,0.0,1.0,"Hunters-Gifford CCD, Stevens County, Washington",065,91368,53
6984.0,4672.0,2312.0,"Federal Way-Auburn CCD, King County, Washington",033,91140,53
47057.0,28855.0,18202.0,"Seattle East CCD, King County, Washington",033,92931,53
40.0,28.0,12.0,"San Juan Island CCD, San Juan County, Washington",055,92914,53
52.0,9.0,43.0,"Colville Reservation CCD, Okanogan County, Washington",047,90720,53
0.0,0.0,0.0,"Early Winters CCD, Okanogan County, Washington",047,90912,53
5.0,5.0,0.0,"Brewster-Wakefield CCD, Okanogan County, Washington",047,90304,53
0.0,0.0,0.0,"Oroville CCD, Okanogan County, Washington",047,92480,53
1.0,1.0,0.0,"Conconully-Riverside CCD, Okanogan County, Washington",047,90736,53
4.0,2.0,2.0,"Okanogan CCD, Okanogan County, Washington",047,92320,53
11.0,11.0,0.0,"Methow Valley CCD, Okanogan County, Washington",047,91968,53
24.0,24.0,0.0,"Omak CCD, Okanogan County, Washington",047,92416,53
168.0,78.0,90.0,"Ellensburg CCD, Kittitas County, Washington",037,91008,53
0.0,0.0,0.0,"Cle Elum CCD, Kittitas County, Washington",037,90624,53
20.0,0.0,20.0,"Kittitas CCD, Kittitas County, Washington",037,91504,53
3655.0,2134.0,1521.0,"Olympia CCD, Thurston County, Washington",067,92352,53
215.0,149.0,66.0,"Olympia West CCD, Thurston County, Washington",067,92384,53
738.0,464.0,274.0,"Olympia East CCD, Thurston County, Washington",067,92368,53
227.0,188.0,39.0,"Thurston South CCD, Thurston County, Washington",067,93440,53
4.0,4.0,0.0,"Benton City CCD, Benton County, Washington",005,90192,53
1639.0,1160.0,479.0,"Richland-Kennewick CCD, Benton County, Washington",005,92768,53
32.0,32.0,0.0,"Northwest Benton CCD, Benton County, Washington",005,92224,53
0.0,0.0,0.0,"South Benton CCD, Benton County, Washington",005,93088,53
0.0,0.0,0.0,"Starbuck CCD, Columbia County, Washington",013,93264,53
10.0,10.0,0.0,"Dayton CCD, Columbia County, Washington",013,90864,53
4002.0,2769.0,1233.0,"Vancouver CCD, Clark County, Washington",011,93600,53
792.0,689.0,103.0,"Camas CCD, Clark County, Washington",011,90416,53
56.0,56.0,0.0,"La Center CCD, Clark County, Washington",011,91520,53
522.0,394.0,128.0,"Battle Ground CCD, Clark County, Washington",011,90128,53
68.0,68.0,0.0,"Ridgefield CCD, Clark County, Washington",011,92784,53
1130.0,1009.0,121.0,"Orchards CCD, Clark County, Washington",011,92448,53
6.0,6.0,0.0,"Yacolt CCD, Clark County, Washington",011,93888,53
30.0,24.0,6.0,"Asotin CCD, Asotin County, Washington",003,90096,53
20.0,10.0,10.0,"Clarkston CCD, Asotin County, Washington",003,90592,53
2.0,2.0,0.0,"Lind-Washtucna CCD, Adams County, Washington",001,91632,53
95.0,29.0,66.0,"Othello CCD, Adams County, Washington",001,92496,53
5.0,5.0,0.0,"Ritzville CCD, Adams County, Washington",001,92800,53
0.0,0.0,0.0,"Snake River CCD, Garfield County, Washington",023,93040,53
0.0,0.0,0.0,"Pomeroy CCD, Garfield County, Washington",023,92576,53
4.0,4.0,0.0,"Kamilche CCD, Mason County, Washington",045,91456,53
89.0,77.0,12.0,"Shelton CCD, Mason County, Washington",045,92976,53
2.0,2.0,0.0,"Skokomish Reservation CCD, Mason County, Washington",045,93008,53
