B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
468.0,229.0,0.0,0.0,0.0,25.0,2.0,4.0,7.0,5.0,86.0,29.0,12.0,26.0,31.0,2.0,0.0,0.0,239.0,1.0,0.0,16.0,0.0,0.0,13.0,7.0,3.0,42.0,27.0,68.0,34.0,25.0,3.0,0.0,0.0,"Precinct 8, Hamilton County, Nebraska",081,92543,31
638.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,43.0,31.0,28.0,27.0,96.0,32.0,14.0,8.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,6.0,7.0,45.0,152.0,41.0,3.0,0.0,"Precinct 6, Hamilton County, Nebraska",081,92523,31
219.0,116.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,39.0,9.0,18.0,12.0,26.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,25.0,1.0,15.0,9.0,0.0,0.0,"Precinct 1, Hamilton County, Nebraska",081,92473,31
536.0,269.0,4.0,1.0,0.0,2.0,2.0,2.0,4.0,7.0,104.0,26.0,31.0,19.0,55.0,11.0,1.0,0.0,267.0,1.0,17.0,0.0,0.0,0.0,4.0,1.0,6.0,95.0,27.0,41.0,42.0,21.0,12.0,0.0,0.0,"Precinct 2, Hamilton County, Nebraska",081,92483,31
2855.0,1359.0,8.0,0.0,0.0,11.0,0.0,19.0,37.0,8.0,544.0,140.0,215.0,61.0,186.0,102.0,28.0,0.0,1496.0,11.0,0.0,0.0,11.0,0.0,21.0,0.0,17.0,389.0,187.0,295.0,181.0,280.0,104.0,0.0,0.0,"Precinct 4, Hamilton County, Nebraska",081,92503,31
422.0,228.0,0.0,7.0,0.0,1.0,1.0,4.0,0.0,2.0,83.0,24.0,22.0,40.0,14.0,14.0,16.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,64.0,10.0,19.0,37.0,34.0,18.0,0.0,0.0,"Precinct 7, Hamilton County, Nebraska",081,92533,31
508.0,247.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,78.0,20.0,56.0,43.0,33.0,7.0,1.0,0.0,261.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,85.0,30.0,36.0,34.0,54.0,10.0,3.0,0.0,"Precinct 3, Hamilton County, Nebraska",081,92493,31
107.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,2.0,10.0,1.0,8.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,2.0,5.0,7.0,0.0,0.0,0.0,"Newton precinct, Jefferson County, Nebraska",095,92110,31
290.0,154.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,62.0,14.0,19.0,22.0,28.0,0.0,2.0,0.0,136.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,41.0,8.0,27.0,27.0,16.0,11.0,0.0,1.0,"Pleasant precinct, Jefferson County, Nebraska",095,92405,31
142.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,16.0,0.0,14.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,10.0,37.0,5.0,12.0,0.0,0.0,"Rock Creek precinct, Jefferson County, Nebraska",095,92760,31
75.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,15.0,0.0,0.0,3.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,5.0,13.0,3.0,2.0,3.0,0.0,1.0,"Brewster precinct, Blaine County, Nebraska",009,90355,31
135.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,7.0,16.0,19.0,2.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,22.0,6.0,10.0,4.0,4.0,0.0,"Dunning precinct, Blaine County, Nebraska",009,90765,31
146.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,48.0,1.0,1.0,3.0,16.0,0.0,0.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,15.0,5.0,4.0,8.0,3.0,0.0,"Purdum precinct, Blaine County, Nebraska",009,92690,31
630.0,280.0,0.0,0.0,0.0,8.0,9.0,0.0,6.0,0.0,136.0,19.0,34.0,40.0,20.0,7.0,0.0,1.0,350.0,3.0,0.0,0.0,14.0,6.0,2.0,0.0,2.0,108.0,36.0,81.0,51.0,31.0,16.0,0.0,0.0,"Adams precinct, Colfax County, Nebraska",037,90005,31
3482.0,1876.0,160.0,86.0,194.0,107.0,101.0,99.0,57.0,88.0,595.0,54.0,132.0,51.0,84.0,68.0,0.0,0.0,1606.0,181.0,47.0,133.0,134.0,56.0,57.0,108.0,46.0,394.0,75.0,180.0,44.0,98.0,53.0,0.0,0.0,"Schuyler city, Colfax County, Nebraska",037,92868,31
526.0,239.0,3.0,0.0,0.0,5.0,0.0,5.0,7.0,0.0,96.0,17.0,25.0,40.0,25.0,8.0,8.0,0.0,287.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,14.0,53.0,52.0,45.0,15.0,5.0,0.0,"Lincoln precinct, Colfax County, Nebraska",037,91755,31
195.0,104.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,2.0,40.0,21.0,10.0,4.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,6.0,14.0,10.0,12.0,15.0,12.0,0.0,7.0,0.0,"Richland precinct, Colfax County, Nebraska",037,92725,31
126.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,6.0,6.0,7.0,12.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,8.0,4.0,0.0,0.0,0.0,"Midland precinct, Colfax County, Nebraska",037,91975,31
90.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,15.0,0.0,3.0,16.0,2.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,3.0,3.0,15.0,1.0,0.0,0.0,"Rogers precinct, Colfax County, Nebraska",037,92780,31
100.0,51.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,23.0,10.0,5.0,0.0,0.0,0.0,"Maple Creek precinct, Colfax County, Nebraska",037,91920,31
325.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,61.0,14.0,37.0,17.0,31.0,6.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,51.0,11.0,18.0,23.0,37.0,6.0,0.0,9.0,"Ayr township, Adams County, Nebraska",001,02900,31
160.0,95.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,7.0,3.0,7.0,13.0,5.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,15.0,15.0,6.0,0.0,0.0,"Little Blue township, Adams County, Nebraska",001,28385,31
162.0,80.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,31.0,4.0,4.0,1.0,24.0,5.0,4.0,2.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,16.0,8.0,11.0,0.0,31.0,2.0,0.0,3.0,"Verona township, Adams County, Nebraska",001,50545,31
62.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,9.0,2.0,6.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,"Silver Lake township, Adams County, Nebraska",001,45470,31
279.0,149.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,64.0,15.0,36.0,15.0,7.0,0.0,1.0,0.0,130.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,70.0,4.0,15.0,25.0,5.0,0.0,0.0,0.0,"Cottonwood township, Adams County, Nebraska",001,10810,31
59.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,"Hanover township, Adams County, Nebraska",001,20855,31
754.0,357.0,7.0,0.0,0.0,3.0,0.0,15.0,0.0,7.0,104.0,55.0,67.0,63.0,27.0,5.0,4.0,0.0,397.0,0.0,0.0,0.0,5.0,2.0,2.0,13.0,7.0,96.0,38.0,92.0,74.0,45.0,20.0,3.0,0.0,"Kenesaw township, Adams County, Nebraska",001,25195,31
277.0,146.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,66.0,10.0,28.0,23.0,4.0,7.0,0.0,3.0,131.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,48.0,8.0,17.0,20.0,18.0,7.0,0.0,0.0,"Roseland township, Adams County, Nebraska",001,42390,31
