B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
37.4,36.0,39.0,"District 1, Vansville; Prince George's County; Maryland",033,90064,24
39.1,35.5,42.9,"District 3, Marlboro; Prince George's County; Maryland",033,90248,24
35.7,35.1,36.4,"District 10, Laurel; Prince George's County; Maryland",033,90892,24
37.7,35.0,40.0,"District 13, Kent; Prince George's County; Maryland",033,91164,24
37.3,35.1,39.0,"District 6, Spauldings; Prince George's County; Maryland",033,90524,24
42.8,40.3,44.7,"District 7, Queen Anne; Prince George's County; Maryland",033,90616,24
36.2,33.9,38.0,"District 16, Hyattsville; Prince George's County; Maryland",033,91440,24
36.1,34.2,38.3,"District 20, Lanham; Prince George's County; Maryland",033,91808,24
27.5,26.2,29.9,"District 21, Berwyn; Prince George's County; Maryland",033,91900,24
37.3,35.3,39.0,"District 12, Oxon Hill; Prince George's County; Maryland",033,91072,24
45.2,43.3,46.8,"District 4, Nottingham; Prince George's County; Maryland",033,90340,24
44.5,42.2,46.0,"District 5, Piscataway; Prince George's County; Maryland",033,90432,24
39.5,37.7,41.0,"District 14, Bowie; Prince George's County; Maryland",033,91256,24
39.3,37.2,40.8,"District 15, Mellwood; Prince George's County; Maryland",033,91348,24
37.0,34.0,38.8,"District 18, Seat Pleasant; Prince George's County; Maryland",033,91624,24
32.4,32.5,32.3,"District 17, Chillum; Prince George's County; Maryland",033,91532,24
31.8,31.5,32.3,"District 19, Riverdale; Prince George's County; Maryland",033,91716,24
51.8,53.4,51.6,"District 8, Aquasco; Prince George's County; Maryland",033,90708,24
37.2,36.1,38.5,"District 1, Anne Arundel County, Maryland",003,90008,24
34.1,32.4,35.8,"District 4, Anne Arundel County, Maryland",003,90284,24
37.8,37.5,38.1,"District 2, Anne Arundel County, Maryland",003,90100,24
39.9,36.7,43.0,"District 6, Anne Arundel County, Maryland",003,90468,24
38.4,37.7,39.3,"District 3, Anne Arundel County, Maryland",003,90192,24
42.3,41.3,43.7,"District 5, Anne Arundel County, Maryland",003,90376,24
41.9,40.9,42.9,"District 7, Anne Arundel County, Maryland",003,90560,24
43.9,41.8,45.2,"District 3, Baltimore County, Maryland",005,90196,24
37.7,35.9,39.4,"District 4, Baltimore County, Maryland",005,90288,24
35.9,34.2,37.0,"District 9, Baltimore County, Maryland",005,90748,24
41.7,40.1,44.0,"District 11, Baltimore County, Maryland",005,90932,24
47.5,48.3,47.0,"District 7, Baltimore County, Maryland",005,90564,24
47.4,47.9,47.1,"District 5, Baltimore County, Maryland",005,90380,24
45.9,42.4,47.9,"District 6, Baltimore County, Maryland",005,90472,24
32.9,32.5,33.2,"District 13, Baltimore County, Maryland",005,91112,24
39.0,37.5,40.2,"District 14, Baltimore County, Maryland",005,91204,24
43.6,41.0,46.1,"District 8, Baltimore County, Maryland",005,90656,24
46.3,45.9,46.6,"District 10, Baltimore County, Maryland",005,90840,24
38.1,35.6,41.2,"District 1, Baltimore County, Maryland",005,90012,24
39.0,39.2,38.9,"District 12, Baltimore County, Maryland",005,91020,24
37.8,35.3,39.8,"District 2, Baltimore County, Maryland",005,90104,24
39.7,38.5,40.7,"District 15, Baltimore County, Maryland",005,91296,24
43.4,42.3,44.1,"District 3, Middletown; Frederick County; Maryland",021,90224,24
44.9,44.1,46.9,"District 14, Jefferson; Frederick County; Maryland",021,91232,24
42.2,42.1,42.3,"District 9, New Market; Frederick County; Maryland",021,90776,24
