B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
32908.0,16347.0,101.0,15.0,13.0,131.0,251.0,186.0,260.0,310.0,5138.0,961.0,2293.0,1866.0,3363.0,732.0,252.0,475.0,16561.0,56.0,55.0,93.0,194.0,106.0,250.0,236.0,217.0,5111.0,885.0,1956.0,1876.0,3823.0,1162.0,313.0,228.0,"Hilo CCD, Hawaii County, Hawaii",001,90630,15
8142.0,3846.0,0.0,37.0,51.0,25.0,80.0,31.0,46.0,46.0,1346.0,151.0,697.0,201.0,653.0,340.0,57.0,85.0,4296.0,47.0,23.0,58.0,11.0,77.0,27.0,51.0,30.0,1301.0,249.0,941.0,429.0,660.0,246.0,107.0,39.0,"South Kona CCD, Hawaii County, Hawaii",001,93240,15
30363.0,15145.0,81.0,37.0,18.0,121.0,150.0,434.0,338.0,208.0,4085.0,857.0,2954.0,1159.0,3355.0,748.0,422.0,178.0,15218.0,76.0,10.0,111.0,143.0,105.0,262.0,173.0,207.0,4160.0,880.0,2433.0,1513.0,3334.0,1337.0,271.0,203.0,"North Kona CCD, Hawaii County, Hawaii",001,92610,15
2993.0,1507.0,0.0,19.0,30.0,6.0,5.0,15.0,0.0,16.0,677.0,42.0,259.0,115.0,225.0,86.0,2.0,10.0,1486.0,0.0,42.0,42.0,28.0,3.0,21.0,2.0,10.0,658.0,52.0,248.0,156.0,157.0,39.0,11.0,17.0,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",001,90720,15
2061.0,1052.0,0.0,15.0,24.0,26.0,16.0,14.0,29.0,3.0,380.0,24.0,209.0,85.0,123.0,36.0,51.0,17.0,1009.0,0.0,20.0,19.0,5.0,27.0,59.0,0.0,0.0,332.0,11.0,254.0,54.0,140.0,64.0,19.0,5.0,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",001,92700,15
7808.0,3947.0,20.0,1.0,22.0,0.0,72.0,45.0,73.0,40.0,1196.0,336.0,644.0,440.0,529.0,308.0,110.0,111.0,3861.0,0.0,0.0,7.0,59.0,74.0,44.0,37.0,36.0,963.0,354.0,727.0,540.0,647.0,310.0,49.0,14.0,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",001,92790,15
4550.0,2148.0,0.0,19.0,25.0,2.0,41.0,37.0,58.0,7.0,883.0,183.0,273.0,197.0,261.0,65.0,49.0,48.0,2402.0,8.0,5.0,55.0,5.0,0.0,22.0,28.0,1.0,828.0,98.0,471.0,178.0,558.0,83.0,54.0,8.0,"North Kohala CCD, Hawaii County, Hawaii",001,92520,15
3516.0,1590.0,0.0,0.0,5.0,39.0,6.0,53.0,0.0,14.0,458.0,59.0,234.0,139.0,372.0,119.0,74.0,18.0,1926.0,3.0,20.0,10.0,21.0,56.0,15.0,20.0,6.0,660.0,60.0,280.0,180.0,385.0,152.0,39.0,19.0,"Papaikou-Wailea CCD, Hawaii County, Hawaii",001,92880,15
5882.0,2839.0,0.0,40.0,31.0,129.0,117.0,15.0,16.0,18.0,1087.0,190.0,370.0,315.0,381.0,41.0,45.0,44.0,3043.0,3.0,18.0,42.0,61.0,53.0,13.0,71.0,23.0,1197.0,179.0,598.0,194.0,378.0,208.0,0.0,5.0,"Kau CCD, Hawaii County, Hawaii",001,91170,15
13443.0,6434.0,30.0,0.0,0.0,70.0,86.0,89.0,48.0,58.0,1769.0,277.0,1423.0,499.0,1495.0,297.0,133.0,160.0,7009.0,33.0,21.0,15.0,49.0,19.0,75.0,128.0,60.0,1757.0,196.0,1367.0,976.0,1498.0,622.0,74.0,119.0,"South Kohala CCD, Hawaii County, Hawaii",001,93150,15
