B19013_001E,name,county,county subdivision,state
36082.0,"East Lansing city, Ingham County, Michigan",065,24120,26
59709.0,"Leslie township, Ingham County, Michigan",065,47200,26
59492.0,"Mason city, Ingham County, Michigan",065,52180,26
43399.0,"Lansing charter township, Ingham County, Michigan",065,46020,26
49911.0,"Leslie city, Ingham County, Michigan",065,47180,26
82143.0,"Locke township, Ingham County, Michigan",065,49040,26
67569.0,"Meridian charter township, Ingham County, Michigan",065,53140,26
60882.0,"Onondaga township, Ingham County, Michigan",065,60800,26
70035.0,"Leroy township, Ingham County, Michigan",065,47080,26
82083.0,"Aurelius township, Ingham County, Michigan",065,04240,26
78796.0,"Alaiedon township, Ingham County, Michigan",065,00800,26
61985.0,"Williamston city, Ingham County, Michigan",065,87420,26
91750.0,"Wheatfield township, Ingham County, Michigan",065,86520,26
65463.0,"Ingham township, Ingham County, Michigan",065,40640,26
67917.0,"White Oak township, Ingham County, Michigan",065,86900,26
41360.0,"Beaverton township, Gladwin County, Michigan",051,06680,26
56000.0,"Bentley township, Gladwin County, Michigan",051,07360,26
37813.0,"Billings township, Gladwin County, Michigan",051,08360,26
32941.0,"Sherman township, Gladwin County, Michigan",051,73140,26
44821.0,"Butman township, Gladwin County, Michigan",051,12180,26
46125.0,"Sage township, Gladwin County, Michigan",051,70500,26
36786.0,"Hay township, Gladwin County, Michigan",051,37300,26
31926.0,"Gladwin city, Gladwin County, Michigan",051,32320,26
34722.0,"Gladwin township, Gladwin County, Michigan",051,32340,26
33750.0,"Bourret township, Gladwin County, Michigan",051,09720,26
43550.0,"Buckeye township, Gladwin County, Michigan",051,11440,26
40481.0,"Clement township, Gladwin County, Michigan",051,16360,26
52857.0,"Tobacco township, Gladwin County, Michigan",051,79860,26
43261.0,"Grout township, Gladwin County, Michigan",051,35620,26
44934.0,"Secord township, Gladwin County, Michigan",051,72240,26
28472.0,"Beaverton city, Gladwin County, Michigan",051,06660,26
43750.0,"Grim township, Gladwin County, Michigan",051,35340,26
54861.0,"Wakeshma township, Kalamazoo County, Michigan",077,82840,26
37438.0,"Kalamazoo city, Kalamazoo County, Michigan",077,42160,26
64770.0,"Pavilion township, Kalamazoo County, Michigan",077,62960,26
60260.0,"Portage city, Kalamazoo County, Michigan",077,65560,26
81797.0,"Prairie Ronde township, Kalamazoo County, Michigan",077,66200,26
71190.0,"Ross township, Kalamazoo County, Michigan",077,69820,26
