B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
52326.0,42714.0,249.0,3459.0,614.0,171.0,91.0,2925.0,2103.0,"Kenai-Cook Inlet census subarea, Kenai Peninsula Borough, Alaska",122,38460,02
7712.0,5792.0,13.0,577.0,257.0,58.0,0.0,612.0,403.0,"Chugach census subarea, Valdez-Cordova Census Area, Alaska",261,14420,02
2303.0,1905.0,4.0,50.0,109.0,0.0,5.0,213.0,17.0,"Denali census subarea, Denali Borough, Alaska",068,18765,02
1727.0,836.0,0.0,676.0,10.0,0.0,3.0,152.0,50.0,"Copper River census subarea, Valdez-Cordova Census Area, Alaska",261,17350,02
5635.0,4229.0,51.0,668.0,249.0,20.0,0.0,228.0,190.0,"Seward-Hope census subarea, Kenai Peninsula Borough, Alaska",122,68610,02
1028.0,174.0,4.0,718.0,12.0,0.0,0.0,89.0,31.0,"McGrath-Holy Cross census subarea, Yukon-Koyukuk Census Area, Alaska",290,46060,02
1301.0,283.0,9.0,868.0,28.0,3.0,2.0,88.0,20.0,"Lake and Peninsula census subarea, Lake and Peninsula Borough, Alaska",164,42780,02
6889.0,5162.0,99.0,794.0,132.0,3.0,0.0,343.0,356.0,"Southeast Fairbanks census subarea, Southeast Fairbanks Census Area, Alaska",240,72030,02
3201.0,833.0,1.0,2131.0,21.0,0.0,0.0,160.0,55.0,"Koyukuk-Middle Yukon census subarea, Yukon-Koyukuk Census Area, Alaska",290,42080,02
1224.0,157.0,0.0,992.0,7.0,0.0,0.0,37.0,31.0,"Yukon Flats census subarea, Yukon-Koyukuk Census Area, Alaska",290,86690,02
298225.0,176518.0,15649.0,20345.0,27383.0,6941.0,698.0,24276.0,26415.0,"Anchorage census subarea, Anchorage Municipality, Alaska",020,03050,02
3338.0,516.0,160.0,1249.0,871.0,46.0,0.0,172.0,324.0,"Aleutians East census subarea, Aleutians East Borough, Alaska",013,01598,02
4789.0,2732.0,10.0,1414.0,50.0,37.0,4.0,433.0,109.0,"Prince of Wales census subarea, Prince of Wales-Hyder Census Area, Alaska",198,64310,02
1038.0,816.0,2.0,55.0,42.0,0.0,5.0,47.0,71.0,"Skagway census subarea, Skagway Municipality, Alaska",230,70810,02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hyder census subarea, Prince of Wales-Hyder Census Area, Alaska",198,34575,02
1684.0,199.0,0.0,1165.0,24.0,3.0,0.0,164.0,129.0,"Metlakatla Indian Community census subarea, Prince of Wales-Hyder Census Area, Alaska",198,48873,02
2475.0,1595.0,4.0,510.0,77.0,0.0,0.0,211.0,78.0,"Wrangell census subarea, Wrangell City and Borough, Alaska",275,86420,02
2084.0,928.0,59.0,749.0,58.0,2.0,0.0,171.0,117.0,"Hoonah-Angoon census subarea, Hoonah-Angoon Census Area, Alaska",105,33390,02
62.0,7.0,0.0,51.0,0.0,0.0,0.0,4.0,0.0,"Klukwan census subarea, Hoonah-Angoon Census Area, Alaska",105,40560,02
5784.0,1435.0,291.0,665.0,2182.0,148.0,11.0,272.0,780.0,"Aleutians West census subarea, Aleutians West Census Area, Alaska",016,01615,02
917.0,461.0,4.0,315.0,13.0,3.0,0.0,80.0,41.0,"Bristol Bay census subarea, Bristol Bay Borough, Alaska",060,09050,02
13773.0,6901.0,23.0,1744.0,3044.0,129.0,32.0,681.0,1219.0,"Kodiak Island census subarea, Kodiak Island Borough, Alaska",150,41200,02
7715.0,856.0,42.0,6297.0,68.0,1.0,0.0,255.0,196.0,"Northwest Arctic census subarea, Northwest Arctic Borough, Alaska",188,56270,02
8810.0,5498.0,85.0,1158.0,590.0,37.0,0.0,887.0,555.0,"Sitka census subarea, Sitka City and Borough, Alaska",220,70590,02
1455.0,134.0,1.0,1197.0,17.0,0.0,0.0,85.0,21.0,"Aniak census subarea, Bethel Census Area, Alaska",050,03580,02
16502.0,1692.0,119.0,13532.0,148.0,4.0,0.0,635.0,372.0,"Lower Kuskokwim census subarea, Bethel Census Area, Alaska",050,45510,02
9757.0,3052.0,53.0,4971.0,542.0,159.0,0.0,579.0,401.0,"North Slope census subarea, North Slope Borough, Alaska",185,55970,02
8129.0,307.0,35.0,7282.0,41.0,0.0,2.0,330.0,132.0,"Kusilvak census subarea, Kusilvak Census Area, Alaska",158,42185,02
3275.0,2199.0,19.0,216.0,220.0,36.0,2.0,237.0,346.0,"Petersburg census subarea, Petersburg Borough, Alaska",195,60360,02
100031.0,71100.0,4006.0,6286.0,2999.0,447.0,114.0,7365.0,7714.0,"Fairbanks North Star census subarea, Fairbanks North Star Borough, Alaska",090,24450,02
13745.0,8854.0,75.0,1860.0,1066.0,5.0,58.0,1172.0,655.0,"Ketchikan census subarea, Ketchikan Gateway Borough, Alaska",130,39010,02
101135.0,80824.0,1033.0,5041.0,1311.0,177.0,232.0,7851.0,4666.0,"Matanuska-Susitna census subarea, Matanuska-Susitna Borough, Alaska",170,47440,02
9869.0,1466.0,75.0,7207.0,137.0,29.0,0.0,721.0,234.0,"Nome census subarea, Nome Census Area, Alaska",180,54970,02
4974.0,808.0,22.0,3579.0,75.0,0.0,0.0,335.0,155.0,"Dillingham census subarea, Dillingham Census Area, Alaska",070,19000,02
2537.0,2003.0,1.0,190.0,100.0,5.0,0.0,167.0,71.0,"Haines census subarea, Haines Borough, Alaska",100,31160,02
682.0,298.0,6.0,193.0,37.0,9.0,0.0,101.0,38.0,"Yakutat census subarea, Yakutat City and Borough, Alaska",282,86498,02
32434.0,21214.0,330.0,3500.0,2176.0,311.0,137.0,2699.0,2067.0,"Juneau census subarea, Juneau City and Borough, Alaska",110,36450,02
