B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
4138.0,3121.0,26.0,2772.0,323.0,1017.0,"Northern district, Harrison County, West Virginia",033,92352,54
4271.0,3433.0,37.0,2945.0,451.0,838.0,"Southwest district, Harrison County, West Virginia",033,92952,54
4565.0,3599.0,37.0,3202.0,360.0,966.0,"South Urban district, Harrison County, West Virginia",033,92932,54
4995.0,4022.0,15.0,3682.0,325.0,973.0,"Southern district, Harrison County, West Virginia",033,92923,54
3992.0,3086.0,30.0,2646.0,410.0,906.0,"North Urban district, Harrison County, West Virginia",033,92368,54
5581.0,4893.0,54.0,4654.0,185.0,688.0,"Eastern district, Harrison County, West Virginia",033,90975,54
5378.0,4037.0,25.0,3305.0,707.0,1341.0,"District 2, Ohio County, West Virginia",069,90824,54
6463.0,5220.0,51.0,4361.0,808.0,1243.0,"District 3, Ohio County, West Virginia",069,90862,54
6005.0,5015.0,40.0,4065.0,910.0,990.0,"District 1, Ohio County, West Virginia",069,90788,54
661.0,528.0,12.0,427.0,89.0,133.0,"Grant district, Ritchie County, West Virginia",085,91380,54
464.0,344.0,25.0,268.0,51.0,120.0,"Murphy district, Ritchie County, West Virginia",085,92244,54
1317.0,948.0,13.0,856.0,79.0,369.0,"Union district, Ritchie County, West Virginia",085,93336,54
1383.0,998.0,0.0,879.0,119.0,385.0,"Clay district, Ritchie County, West Virginia",085,90552,54
576.0,427.0,12.0,358.0,57.0,149.0,"District 4, Calhoun County, West Virginia",013,90873,54
503.0,332.0,0.0,304.0,28.0,171.0,"District 1, Calhoun County, West Virginia",013,90766,54
709.0,557.0,12.0,487.0,58.0,152.0,"District 5, Calhoun County, West Virginia",013,90885,54
579.0,459.0,10.0,384.0,65.0,120.0,"District 3, Calhoun County, West Virginia",013,90836,54
441.0,314.0,11.0,250.0,53.0,127.0,"District 2, Calhoun County, West Virginia",013,90800,54
2532.0,1910.0,114.0,1605.0,191.0,622.0,"District 2, Morgan County, West Virginia",065,90822,54
2265.0,1859.0,10.0,1631.0,218.0,406.0,"District 1, Morgan County, West Virginia",065,90786,54
2321.0,2126.0,16.0,1878.0,232.0,195.0,"District 3, Morgan County, West Virginia",065,90858,54
10233.0,7995.0,38.0,7254.0,703.0,2238.0,"District 2, Raleigh County, West Virginia",081,90828,54
9472.0,7728.0,39.0,7112.0,577.0,1744.0,"District 1, Raleigh County, West Virginia",081,90792,54
11364.0,8976.0,15.0,8155.0,806.0,2388.0,"District 3, Raleigh County, West Virginia",081,90864,54
1450.0,1083.0,0.0,950.0,133.0,367.0,"Western district, Braxton County, West Virginia",007,93597,54
1428.0,954.0,0.0,809.0,145.0,474.0,"Northern district, Braxton County, West Virginia",007,92346,54
1450.0,848.0,64.0,676.0,108.0,602.0,"Southern district, Braxton County, West Virginia",007,92922,54
1170.0,912.0,3.0,785.0,124.0,258.0,"Eastern district, Braxton County, West Virginia",007,90968,54
4078.0,3261.0,33.0,2615.0,613.0,817.0,"Curry district, Putnam County, West Virginia",079,90720,54
4217.0,3266.0,14.0,2624.0,628.0,951.0,"Buffalo-Union district, Putnam County, West Virginia",079,90292,54
3344.0,2719.0,26.0,2079.0,614.0,625.0,"Pocatalico district, Putnam County, West Virginia",079,92508,54
5434.0,4962.0,57.0,4565.0,340.0,472.0,"Teays district, Putnam County, West Virginia",079,93090,54
4661.0,4205.0,30.0,3694.0,481.0,456.0,"Scott district, Putnam County, West Virginia",079,92736,54
1376.0,1173.0,9.0,976.0,188.0,203.0,"West district, Barbour County, West Virginia",001,93588,54
2037.0,1500.0,8.0,1349.0,143.0,537.0,"South district, Barbour County, West Virginia",001,92892,54
2880.0,2301.0,64.0,1822.0,415.0,579.0,"North district, Barbour County, West Virginia",001,92328,54
2995.0,2114.0,0.0,1916.0,198.0,881.0,"District 1, Boone County, West Virginia",005,90762,54
2995.0,2182.0,0.0,1885.0,297.0,813.0,"District 2, Boone County, West Virginia",005,90796,54
3308.0,2719.0,10.0,2620.0,89.0,589.0,"District 3, Boone County, West Virginia",005,90832,54
2136.0,1520.0,0.0,1238.0,282.0,616.0,"Big Creek district, McDowell County, West Virginia",047,90168,54
2073.0,1449.0,21.0,1258.0,170.0,624.0,"Browns Creek district, McDowell County, West Virginia",047,90240,54
1319.0,944.0,19.0,803.0,122.0,375.0,"North Elkin district, McDowell County, West Virginia",047,92345,54
2174.0,1382.0,8.0,1178.0,196.0,792.0,"Sandy River district, McDowell County, West Virginia",047,92712,54
3765.0,2735.0,46.0,2333.0,356.0,1030.0,"Butler district, Wayne County, West Virginia",099,90324,54
2730.0,2140.0,35.0,1816.0,289.0,590.0,"Ceredo district, Wayne County, West Virginia",099,90492,54
3519.0,2776.0,0.0,2455.0,321.0,743.0,"Westmoreland district, Wayne County, West Virginia",099,93624,54
3060.0,2044.0,16.0,1586.0,442.0,1016.0,"Stonewall district, Wayne County, West Virginia",099,93036,54
3231.0,2273.0,10.0,1918.0,345.0,958.0,"Union district, Wayne County, West Virginia",099,93372,54
3066.0,2256.0,22.0,1947.0,287.0,810.0,"District 3, Wyoming County, West Virginia",109,90868,54
2927.0,2115.0,12.0,1813.0,290.0,812.0,"District 1, Wyoming County, West Virginia",109,90795,54
3176.0,2214.0,0.0,1991.0,223.0,962.0,"District 2, Wyoming County, West Virginia",109,90831,54
3962.0,2797.0,72.0,2222.0,503.0,1165.0,"Eastern district, Jackson County, West Virginia",035,90976,54
