B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
6143.0,4002.0,2141.0,"Sonora CCD, Tuolumne County, California",109,93080,06
5094.0,3973.0,1121.0,"East Sonora-Phoenix Lake CCD, Tuolumne County, California",109,90835,06
3372.0,2486.0,886.0,"Escalon CCD, San Joaquin County, California",077,90900,06
1822.0,1367.0,455.0,"Thornton CCD, San Joaquin County, California",077,93340,06
1227.0,984.0,243.0,"Linden-Farmington CCD, San Joaquin County, California",077,91630,06
2941.0,2572.0,369.0,"Lockeford CCD, San Joaquin County, California",077,91690,06
18012.0,11997.0,6015.0,"Lodi CCD, San Joaquin County, California",077,91700,06
35038.0,22113.0,12925.0,"Stockton CCD, San Joaquin County, California",077,93240,06
16182.0,10606.0,5576.0,"Manteca CCD, San Joaquin County, California",077,91870,06
4673.0,3465.0,1208.0,"Ripon CCD, San Joaquin County, California",077,92620,06
13917.0,9596.0,4321.0,"Tracy CCD, San Joaquin County, California",077,93400,06
3049.0,2365.0,684.0,"Sutter Creek-Plymouth CCD, Amador County, California",005,93300,06
2850.0,2055.0,795.0,"Jackson CCD, Amador County, California",005,91430,06
3858.0,3222.0,636.0,"Pine Grove-Silver Lake CCD, Amador County, California",005,92470,06
2814.0,2094.0,720.0,"Ione CCD, Amador County, California",005,91410,06
943.0,615.0,328.0,"Dos Palos CCD, Merced County, California",047,90720,06
446.0,330.0,116.0,"Planada-Le Grand CCD, Merced County, California",047,92500,06
4351.0,2976.0,1375.0,"Los Banos CCD, Merced County, California",047,91760,06
12629.0,7084.0,5545.0,"Merced CCD, Merced County, California",047,91960,06
203.0,119.0,84.0,"Snelling CCD, Merced County, California",047,93050,06
2642.0,1806.0,836.0,"Hilmar-Irwin CCD, Merced County, California",047,91290,06
1447.0,993.0,454.0,"Gustine CCD, Merced County, California",047,91210,06
3350.0,2224.0,1126.0,"Lakeport CCD, Lake County, California",033,91540,06
4940.0,3685.0,1255.0,"Mariposa CCD, Mariposa County, California",043,91880,06
1089.0,954.0,135.0,"Coulterville CCD, Mariposa County, California",043,90600,06
402.0,322.0,80.0,"Surprise Valley CCD, Modoc County, California",049,93270,06
6698.0,4424.0,2274.0,"Atwater CCD, Merced County, California",047,90150,06
2425.0,1419.0,1006.0,"Livingston-Delhi CCD, Merced County, California",047,91670,06
1889.0,1444.0,445.0,"Yuba Foothills CCD, Yuba County, California",115,93830,06
2985.0,1170.0,1815.0,"Marysville CCD, Yuba County, California",115,91900,06
262.0,223.0,39.0,"Adin-Lookout CCD, Modoc County, California",049,90010,06
2224.0,1628.0,596.0,"Alturas CCD, Modoc County, California",049,90040,06
4164.0,2912.0,1252.0,"Olivehurst CCD, Yuba County, California",115,92250,06
1203.0,781.0,422.0,"Wheatland CCD, Yuba County, California",115,93720,06
3194.0,1439.0,1755.0,"Linda CCD, Yuba County, California",115,91610,06
25744.0,20957.0,4787.0,"East Contra Costa CCD, Contra Costa County, California",013,90780,06
7887.0,6338.0,1549.0,"Tassajara CCD, Contra Costa County, California",013,93310,06
29285.0,20589.0,8696.0,"West Contra Costa CCD, Contra Costa County, California",013,93620,06
131539.0,96801.0,34738.0,"Central Contra Costa CCD, Contra Costa County, California",013,90440,06
241.0,128.0,113.0,"Death Valley CCD, Inyo County, California",027,90650,06
