B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
7627.0,6396.0,575.0,79.0,510.0,67.0,"Hilo CCD, Hawaii County, Hawaii",001,90630,15
3486.0,2941.0,333.0,0.0,211.0,1.0,"South Kona CCD, Hawaii County, Hawaii",001,93240,15
17041.0,14096.0,1549.0,66.0,1118.0,212.0,"North Kona CCD, Hawaii County, Hawaii",001,92610,15
1251.0,1211.0,21.0,13.0,6.0,0.0,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",001,90720,15
767.0,724.0,35.0,0.0,8.0,0.0,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",001,92700,15
4472.0,3773.0,522.0,10.0,137.0,30.0,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",001,92790,15
1867.0,1356.0,355.0,58.0,98.0,0.0,"North Kohala CCD, Hawaii County, Hawaii",001,92520,15
1387.0,1310.0,29.0,13.0,31.0,4.0,"Papaikou-Wailea CCD, Hawaii County, Hawaii",001,92880,15
2957.0,2538.0,69.0,0.0,345.0,5.0,"Kau CCD, Hawaii County, Hawaii",001,91170,15
7092.0,5801.0,621.0,126.0,467.0,77.0,"South Kohala CCD, Hawaii County, Hawaii",001,93150,15
10886.0,10245.0,377.0,5.0,200.0,59.0,"Keaau-Mountain View CCD, Hawaii County, Hawaii",001,91350,15
404.0,386.0,0.0,0.0,18.0,0.0,"North Hilo CCD, Hawaii County, Hawaii",001,92430,15
35591.0,28032.0,2794.0,81.0,4141.0,543.0,"Koolaupoko CCD, Honolulu County, Hawaii",003,91800,15
12806.0,8609.0,1049.0,64.0,2822.0,262.0,"Wahiawa CCD, Honolulu County, Hawaii",003,93420,15
48849.0,35374.0,5815.0,131.0,6540.0,989.0,"Ewa CCD, Honolulu County, Hawaii",003,90270,15
4491.0,3364.0,532.0,6.0,579.0,10.0,"Waialua CCD, Honolulu County, Hawaii",003,93510,15
7200.0,4969.0,823.0,32.0,1326.0,50.0,"Koolauloa CCD, Honolulu County, Hawaii",003,91710,15
4558.0,3612.0,600.0,13.0,326.0,7.0,"Waianae CCD, Honolulu County, Hawaii",003,93600,15
69344.0,53846.0,7598.0,372.0,6494.0,1034.0,"Honolulu CCD, Honolulu County, Hawaii",003,90810,15
7509.0,6665.0,429.0,58.0,259.0,98.0,"Kula CCD, Maui County, Hawaii",009,91890,15
7219.0,6518.0,399.0,91.0,203.0,8.0,"Makawao-Paia CCD, Maui County, Hawaii",009,92250,15
11005.0,8768.0,1030.0,178.0,879.0,150.0,"Kihei CCD, Maui County, Hawaii",009,91530,15
5751.0,5017.0,290.0,47.0,397.0,0.0,"Haiku-Pauwela CCD, Maui County, Hawaii",009,90360,15
360.0,360.0,0.0,0.0,0.0,0.0,"Hana CCD, Maui County, Hawaii",009,90450,15
3751.0,3052.0,400.0,64.0,209.0,26.0,"Wailuku CCD, Maui County, Hawaii",009,93870,15
431.0,347.0,62.0,4.0,18.0,0.0,"Lanai CCD, Maui County, Hawaii",009,92070,15
1809.0,1533.0,139.0,33.0,104.0,0.0,"Waihee-Waikapu CCD, Maui County, Hawaii",009,93690,15
8407.0,6422.0,988.0,108.0,753.0,136.0,"Lahaina CCD, Maui County, Hawaii",009,91980,15
297.0,283.0,0.0,0.0,4.0,10.0,"West Molokai CCD, Maui County, Hawaii",009,93960,15
658.0,643.0,1.0,1.0,13.0,0.0,"East Molokai CCD, Maui County, Hawaii",009,90090,15
2292.0,1624.0,482.0,122.0,24.0,40.0,"Kahului CCD, Maui County, Hawaii",009,90900,15
0.0,0.0,0.0,0.0,0.0,0.0,"Puunene CCD, Maui County, Hawaii",009,93060,15
244.0,244.0,0.0,0.0,0.0,0.0,"Spreckelsville CCD, Maui County, Hawaii",009,93330,15
0.0,0.0,0.0,0.0,0.0,0.0,"Niihau CCD, Kauai County, Hawaii",007,92340,15
867.0,701.0,67.0,2.0,87.0,10.0,"Kekaha-Waimea CCD, Kauai County, Hawaii",007,91440,15
1602.0,1344.0,184.0,0.0,56.0,18.0,"Lihue CCD, Kauai County, Hawaii",007,92160,15
1402.0,1111.0,181.0,31.0,79.0,0.0,"Puhi-Hanamaulu CCD, Kauai County, Hawaii",007,92970,15
691.0,587.0,57.0,0.0,47.0,0.0,"Kaumakani-Hanapepe CCD, Kauai County, Hawaii",007,91260,15
2738.0,2259.0,137.0,42.0,289.0,11.0,"Eleele-Kalaheo CCD, Kauai County, Hawaii",007,90180,15
2530.0,2313.0,165.0,14.0,38.0,0.0,"Kapaa CCD, Kauai County, Hawaii",007,91080,15
5059.0,4501.0,341.0,41.0,161.0,15.0,"Wailua-Anahola CCD, Kauai County, Hawaii",007,93780,15
3692.0,3387.0,196.0,9.0,95.0,5.0,"Hanalei CCD, Kauai County, Hawaii",007,90540,15
2347.0,1875.0,189.0,43.0,191.0,49.0,"Koloa-Poipu CCD, Kauai County, Hawaii",007,91620,15
18.0,16.0,0.0,0.0,2.0,0.0,"Kalawao CCD, Kalawao County, Hawaii",005,90990,15
