B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
164.0,155.0,9.0,0.0,0.0,0.0,"Enterprise township, Linn County, Missouri",115,22438,29
179.0,179.0,0.0,0.0,0.0,0.0,"Grantsville township, Linn County, Missouri",115,28612,29
94.0,91.0,0.0,3.0,0.0,0.0,"North Salem township, Linn County, Missouri",115,53300,29
422.0,376.0,25.0,12.0,9.0,0.0,"Benton township, Linn County, Missouri",115,04726,29
151.0,131.0,20.0,0.0,0.0,0.0,"Jackson township, Linn County, Missouri",115,35864,29
799.0,756.0,33.0,8.0,2.0,0.0,"Parson Creek township, Linn County, Missouri",115,56378,29
385.0,370.0,15.0,0.0,0.0,0.0,"Yellow Creek township, Linn County, Missouri",115,81304,29
5123.0,4386.0,436.0,232.0,62.0,7.0,"Willow Springs township, Howell County, Missouri",091,80116,29
1734.0,1637.0,61.0,17.0,19.0,0.0,"Benton township, Howell County, Missouri",091,04690,29
1256.0,1246.0,0.0,5.0,5.0,0.0,"South Fork township, Howell County, Missouri",091,68780,29
1649.0,1436.0,86.0,127.0,0.0,0.0,"Dry Creek township, Howell County, Missouri",091,20188,29
19362.0,15831.0,2273.0,1095.0,163.0,0.0,"Howell township, Howell County, Missouri",091,33382,29
1655.0,1492.0,112.0,7.0,39.0,5.0,"Sisson township, Howell County, Missouri",091,68078,29
612.0,591.0,18.0,3.0,0.0,0.0,"Myatt township, Howell County, Missouri",091,50960,29
3959.0,3517.0,267.0,139.0,6.0,30.0,"Goldsberry township, Howell County, Missouri",091,27748,29
1257.0,1096.0,38.0,98.0,25.0,0.0,"Kingsville township, Johnson County, Missouri",101,38936,29
662.0,563.0,55.0,21.0,23.0,0.0,"Rose Hill township, Johnson County, Missouri",101,63146,29
23658.0,14738.0,4607.0,3094.0,785.0,434.0,"Warrensburg township, Johnson County, Missouri",101,77110,29
8448.0,5232.0,1173.0,306.0,1244.0,493.0,"Washington township, Johnson County, Missouri",101,77524,29
5343.0,4901.0,35.0,281.0,126.0,0.0,"Jackson township, Johnson County, Missouri",101,35846,29
634.0,617.0,9.0,0.0,8.0,0.0,"Jefferson township, Johnson County, Missouri",101,36836,29
1282.0,1020.0,130.0,117.0,15.0,0.0,"Chilhowee township, Johnson County, Missouri",101,13672,29
513.0,443.0,13.0,41.0,16.0,0.0,"Simpson township, Johnson County, Missouri",101,68006,29
711.0,671.0,0.0,40.0,0.0,0.0,"Columbus township, Johnson County, Missouri",101,15724,29
537.0,537.0,0.0,0.0,0.0,0.0,"Grover township, Johnson County, Missouri",101,29620,29
2143.0,1838.0,188.0,47.0,62.0,8.0,"Post Oak township, Johnson County, Missouri",101,59312,29
3189.0,2780.0,197.0,188.0,12.0,12.0,"Madison township, Johnson County, Missouri",101,45434,29
2139.0,2019.0,114.0,0.0,6.0,0.0,"Auglaize township, Laclede County, Missouri",105,02494,29
18755.0,16366.0,1288.0,708.0,298.0,95.0,"Lebanon township, Laclede County, Missouri",105,41186,29
686.0,686.0,0.0,0.0,0.0,0.0,"Eldridge township, Laclede County, Missouri",105,21556,29
723.0,598.0,47.0,26.0,52.0,0.0,"Gasconade township, Laclede County, Missouri",105,26596,29
1712.0,1633.0,67.0,12.0,0.0,0.0,"Washington township, Laclede County, Missouri",105,77542,29
834.0,613.0,18.0,112.0,91.0,0.0,"Franklin township, Laclede County, Missouri",105,25660,29
416.0,405.0,0.0,11.0,0.0,0.0,"Chapel township, Howell County, Missouri",091,13168,29
1013.0,968.0,44.0,1.0,0.0,0.0,"Hutton Valley township, Howell County, Missouri",091,34120,29
596.0,517.0,74.0,5.0,0.0,0.0,"Siloam Springs township, Howell County, Missouri",091,67844,29
2208.0,1957.0,152.0,30.0,62.0,7.0,"Spring Creek township, Howell County, Missouri",091,69644,29
1428.0,1338.0,38.0,52.0,0.0,0.0,"Hazel Hill township, Johnson County, Missouri",101,31240,29
1794.0,1354.0,233.0,197.0,10.0,0.0,"Centerview township, Johnson County, Missouri",101,12700,29
1594.0,1495.0,44.0,0.0,55.0,0.0,"Montserrat township, Johnson County, Missouri",101,49700,29
1846.0,1535.0,76.0,181.0,54.0,0.0,"Union township, Laclede County, Missouri",105,74734,29
4219.0,3812.0,315.0,65.0,27.0,0.0,"Spring Hollow township, Laclede County, Missouri",105,70072,29
713.0,666.0,16.0,30.0,1.0,0.0,"Prairie township, Howard County, Missouri",089,59546,29
2049.0,1813.0,62.0,148.0,21.0,5.0,"Franklin township, Howard County, Missouri",089,25642,29
3433.0,3015.0,115.0,241.0,62.0,0.0,"Richmond township, Howard County, Missouri",089,61652,29
930.0,887.0,17.0,26.0,0.0,0.0,"Moniteau township, Howard County, Missouri",089,49232,29
558.0,463.0,50.0,32.0,13.0,0.0,"May/Smith township, Laclede County, Missouri",105,46937,29
1839.0,1587.0,200.0,47.0,0.0,5.0,"Phillipsburg township, Laclede County, Missouri",105,57386,29
171360.0,134174.0,21442.0,4997.0,9795.0,952.0,"Kaw township, Jackson County, Missouri",095,38054,29
156481.0,139225.0,12087.0,2250.0,2558.0,361.0,"Blue township, Jackson County, Missouri",095,06490,29
74245.0,58577.0,10726.0,2405.0,2251.0,286.0,"Washington township, Jackson County, Missouri",095,77506,29
82016.0,72410.0,6879.0,1103.0,1498.0,126.0,"Sni-A-Bar township, Jackson County, Missouri",095,68438,29
8300.0,7612.0,439.0,131.0,118.0,0.0,"Van Buren township, Jackson County, Missouri",095,75598,29
103173.0,91671.0,7726.0,1660.0,1822.0,294.0,"Prairie township, Jackson County, Missouri",095,59564,29
6606.0,5868.0,618.0,68.0,52.0,0.0,"Fort Osage township, Jackson County, Missouri",095,25282,29
76853.0,65969.0,7997.0,1043.0,1697.0,147.0,"Brooking township, Jackson County, Missouri",095,08686,29
419.0,386.0,33.0,0.0,0.0,0.0,"Hoberg township, Lawrence County, Missouri",109,32428,29
9952.0,8084.0,895.0,466.0,487.0,20.0,"Aurora township, Lawrence County, Missouri",109,02566,29
357.0,357.0,0.0,0.0,0.0,0.0,"Red Oak township, Lawrence County, Missouri",109,61040,29
6846.0,6005.0,250.0,420.0,144.0,27.0,"Pierce township, Lawrence County, Missouri",109,57440,29
1048.0,985.0,62.0,0.0,1.0,0.0,"Vineyard township, Lawrence County, Missouri",109,76228,29
3355.0,2323.0,505.0,304.0,217.0,6.0,"Buck Prairie township, Lawrence County, Missouri",109,09442,29
1985.0,1810.0,136.0,23.0,12.0,4.0,"Spring River township, Lawrence County, Missouri",109,70090,29
309.0,287.0,8.0,0.0,14.0,0.0,"Grand River township, Daviess County, Missouri",061,28270,29
102.0,90.0,2.0,10.0,0.0,0.0,"Washington township, Daviess County, Missouri",061,77362,29
1280.0,1161.0,19.0,63.0,33.0,4.0,"Jamesport township, Daviess County, Missouri",061,36350,29
103.0,91.0,7.0,0.0,5.0,0.0,"Bigelow township, Holt County, Missouri",087,05482,29
107.0,89.0,0.0,2.0,16.0,0.0,"Minton township, Holt County, Missouri",087,48836,29
203.0,203.0,0.0,0.0,0.0,0.0,"Liberty township, Holt County, Missouri",087,42140,29
337.0,290.0,25.0,17.0,5.0,0.0,"Union township, Holt County, Missouri",087,74680,29
1520.0,1296.0,101.0,100.0,23.0,0.0,"Benton township, Holt County, Missouri",087,04672,29
315.0,254.0,36.0,22.0,0.0,3.0,"Forest township, Holt County, Missouri",087,25048,29
123.0,123.0,0.0,0.0,0.0,0.0,"Hickory township, Holt County, Missouri",087,31852,29
63.0,53.0,10.0,0.0,0.0,0.0,"Nodaway township, Holt County, Missouri",087,52706,29
425.0,387.0,4.0,34.0,0.0,0.0,"Freistatt township, Lawrence County, Missouri",109,25930,29
978.0,917.0,38.0,23.0,0.0,0.0,"Mount Pleasant township, Lawrence County, Missouri",109,50582,29
1247.0,1181.0,0.0,62.0,4.0,0.0,"Turnback township, Lawrence County, Missouri",109,74104,29
7478.0,6335.0,583.0,356.0,204.0,0.0,"Mount Vernon township, Lawrence County, Missouri",109,50690,29
1415.0,1277.0,42.0,82.0,14.0,0.0,"Ozark township, Lawrence County, Missouri",109,55784,29
1825.0,1515.0,108.0,196.0,6.0,0.0,"Lincoln township, Lawrence County, Missouri",109,42806,29
8150.0,6974.0,497.0,531.0,148.0,0.0,"Saline township, Miller County, Missouri",131,65342,29
1126.0,1001.0,72.0,38.0,15.0,0.0,"Equality township, Miller County, Missouri",131,22528,29
6189.0,5152.0,296.0,594.0,147.0,0.0,"Glaze township, Miller County, Missouri",131,27244,29
1242.0,1136.0,106.0,0.0,0.0,0.0,"Jim Henry township, Miller County, Missouri",131,37322,29
1752.0,1654.0,60.0,38.0,0.0,0.0,"Osage township, Miller County, Missouri",131,55172,29
3408.0,3068.0,159.0,38.0,143.0,0.0,"Richwoods township, Miller County, Missouri",131,61778,29
2741.0,2623.0,66.0,47.0,5.0,0.0,"Franklin township, Miller County, Missouri",131,25678,29
312.0,300.0,0.0,12.0,0.0,0.0,"Jefferson township, Harrison County, Missouri",081,36818,29
203.0,199.0,0.0,0.0,4.0,0.0,"Trail Creek township, Harrison County, Missouri",081,73744,29
132.0,111.0,21.0,0.0,0.0,0.0,"Butler township, Harrison County, Missouri",081,10072,29
86.0,75.0,11.0,0.0,0.0,0.0,"Clay township, Harrison County, Missouri",081,14392,29
98.0,98.0,0.0,0.0,0.0,0.0,"Hamilton township, Harrison County, Missouri",081,30070,29
90.0,90.0,0.0,0.0,0.0,0.0,"Lincoln township, Harrison County, Missouri",081,42752,29
90.0,87.0,0.0,3.0,0.0,0.0,"Washington township, Harrison County, Missouri",081,77488,29
125.0,122.0,3.0,0.0,0.0,0.0,"Adams township, Harrison County, Missouri",081,00226,29
364.0,327.0,14.0,23.0,0.0,0.0,"White Oak township, Harrison County, Missouri",081,79486,29
341.0,327.0,14.0,0.0,0.0,0.0,"Sherman township, Harrison County, Missouri",081,67448,29
3515.0,2689.0,482.0,154.0,178.0,12.0,"Bethany township, Harrison County, Missouri",081,05086,29
359.0,293.0,0.0,66.0,0.0,0.0,"Dallas township, Harrison County, Missouri",081,18064,29
318.0,287.0,0.0,18.0,13.0,0.0,"Green township, Lawrence County, Missouri",109,28972,29
590.0,554.0,5.0,9.0,22.0,0.0,"Colfax township, Harrison County, Missouri",081,15508,29
42.0,42.0,0.0,0.0,0.0,0.0,"Fox Creek township, Harrison County, Missouri",081,25455,29
514.0,490.0,2.0,22.0,0.0,0.0,"Jefferson township, Daviess County, Missouri",061,36782,29
679.0,588.0,23.0,58.0,10.0,0.0,"Liberty township, Daviess County, Missouri",061,42104,29
2004.0,1709.0,161.0,92.0,42.0,0.0,"Union township, Daviess County, Missouri",061,74590,29
440.0,426.0,8.0,4.0,2.0,0.0,"Grant township, Harrison County, Missouri",081,28486,29
314.0,293.0,13.0,4.0,4.0,0.0,"Madison township, Harrison County, Missouri",081,45398,29
124.0,124.0,0.0,0.0,0.0,0.0,"Cypress township, Harrison County, Missouri",081,17956,29
328.0,269.0,48.0,7.0,0.0,4.0,"Marion township, Harrison County, Missouri",081,46046,29
516.0,458.0,39.0,9.0,10.0,0.0,"Sugar Creek township, Harrison County, Missouri",081,71350,29
421.0,375.0,31.0,8.0,7.0,0.0,"Union township, Harrison County, Missouri",081,74662,29
2084.0,1820.0,78.0,117.0,69.0,0.0,"Dover township, Lafayette County, Missouri",107,19936,29
7627.0,6831.0,349.0,385.0,22.0,40.0,"Sni-A-Bar township, Lafayette County, Missouri",107,68456,29
4792.0,3974.0,588.0,145.0,57.0,28.0,"Davis township, Lafayette County, Missouri",107,18406,29
2377.0,2280.0,54.0,41.0,0.0,2.0,"Washington township, Lafayette County, Missouri",107,77560,29
4828.0,3943.0,238.0,319.0,328.0,0.0,"Clay township, Lafayette County, Missouri",107,14428,29
1613.0,1407.0,70.0,97.0,38.0,1.0,"Middleton township, Lafayette County, Missouri",107,47882,29
5440.0,4251.0,503.0,486.0,171.0,29.0,"Lexington township, Lafayette County, Missouri",107,41888,29
3491.0,3048.0,220.0,160.0,60.0,3.0,"Freedom township, Lafayette County, Missouri",107,25858,29
294.0,259.0,0.0,9.0,26.0,0.0,"Chalk Level township, St. Clair County, Missouri",185,13024,29
425.0,375.0,6.0,10.0,34.0,0.0,"Speedwell township, St. Clair County, Missouri",185,69356,29
166.0,157.0,9.0,0.0,0.0,0.0,"Taber township, St. Clair County, Missouri",185,72124,29
594.0,494.0,27.0,21.0,52.0,0.0,"Roscoe township, St. Clair County, Missouri",185,63092,29
562.0,477.0,16.0,32.0,37.0,0.0,"Collins township, St. Clair County, Missouri",185,15580,29
242.0,224.0,14.0,4.0,0.0,0.0,"Monegaw township, St. Clair County, Missouri",185,49142,29
1448.0,1264.0,92.0,67.0,20.0,5.0,"Appleton township, St. Clair County, Missouri",185,01504,29
543.0,497.0,39.0,0.0,0.0,7.0,"Doyal township, St. Clair County, Missouri",185,20008,29
574.0,403.0,11.0,53.0,107.0,0.0,"Jackson township, St. Clair County, Missouri",185,36080,29
6196.0,5021.0,793.0,110.0,272.0,0.0,"Liberty township, Pulaski County, Missouri",169,42266,29
38861.0,20832.0,2692.0,1170.0,12546.0,1621.0,"Cullen township, Pulaski County, Missouri",169,17740,29
225.0,184.0,41.0,0.0,0.0,0.0,"Roubidoux township, Pulaski County, Missouri",169,63254,29
4252.0,3422.0,390.0,113.0,288.0,39.0,"Union township, Pulaski County, Missouri",169,74878,29
221.0,200.0,0.0,0.0,21.0,0.0,"Piney township, Pulaski County, Missouri",169,57872,29
105.0,105.0,0.0,0.0,0.0,0.0,"Sherman township, Putnam County, Missouri",171,67466,29
328.0,275.0,19.0,0.0,34.0,0.0,"Wilson township, Putnam County, Missouri",171,80242,29
162.0,162.0,0.0,0.0,0.0,0.0,"Grant township, Putnam County, Missouri",171,28522,29
229.0,229.0,0.0,0.0,0.0,0.0,"Richland township, Putnam County, Missouri",171,61580,29
2201.0,1898.0,203.0,33.0,67.0,0.0,"Union township, Putnam County, Missouri",171,74896,29
334.0,320.0,14.0,0.0,0.0,0.0,"Lincoln township, Putnam County, Missouri",171,42842,29
579.0,545.0,8.0,5.0,21.0,0.0,"Elm township, Putnam County, Missouri",171,21952,29
192.0,192.0,0.0,0.0,0.0,0.0,"Jackson township, Putnam County, Missouri",171,36026,29
192.0,182.0,0.0,10.0,0.0,0.0,"Liberty township, Putnam County, Missouri",171,42284,29
209.0,209.0,0.0,0.0,0.0,0.0,"York township, Putnam County, Missouri",171,81340,29
253.0,252.0,0.0,1.0,0.0,0.0,"Medicine township, Putnam County, Missouri",171,47126,29
490.0,412.0,27.0,0.0,51.0,0.0,"Cedar Creek township, Taney County, Missouri",213,12286,29
6496.0,5752.0,344.0,179.0,221.0,0.0,"Scott township, Taney County, Missouri",213,66350,29
20456.0,15564.0,2448.0,772.0,1525.0,147.0,"Branson township, Taney County, Missouri",213,07984,29
10489.0,9223.0,834.0,178.0,246.0,8.0,"Swan township, Taney County, Missouri",213,71818,29
2691.0,2320.0,273.0,29.0,62.0,7.0,"Tavern township, Pulaski County, Missouri",169,72448,29
5138.0,4301.0,490.0,223.0,119.0,5.0,"Jasper township, Taney County, Missouri",213,36584,29
758.0,657.0,17.0,74.0,6.0,4.0,"Beaver township, Taney County, Missouri",213,03808,29
460.0,426.0,16.0,7.0,11.0,0.0,"Big Creek township, Taney County, Missouri",213,05446,29
9465.0,7187.0,1208.0,427.0,622.0,21.0,"Oliver township, Taney County, Missouri",213,54632,29
1056.0,896.0,137.0,9.0,14.0,0.0,"Carroll township, Texas County, Missouri",215,11548,29
1418.0,1232.0,84.0,78.0,14.0,10.0,"Jackson township, Texas County, Missouri",215,36170,29
1325.0,1094.0,88.0,75.0,65.0,3.0,"Lynch township, Texas County, Missouri",215,44660,29
1611.0,1384.0,199.0,22.0,6.0,0.0,"Roubidoux township, Texas County, Missouri",215,63290,29
862.0,826.0,4.0,32.0,0.0,0.0,"Morris township, Texas County, Missouri",215,50042,29
4701.0,4137.0,360.0,141.0,47.0,16.0,"Piney township, Texas County, Missouri",215,57890,29
