B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
1637.0,1472.0,0.0,1341.0,131.0,165.0,"Castleton town, Rutland County, Vermont",021,11950,50
1305.0,1128.0,0.0,993.0,135.0,177.0,"Pittsford town, Rutland County, Vermont",021,55600,50
452.0,437.0,11.0,397.0,29.0,15.0,"Shrewsbury town, Rutland County, Vermont",021,65275,50
1652.0,1412.0,16.0,1200.0,196.0,240.0,"Brandon town, Rutland County, Vermont",021,07750,50
246.0,182.0,6.0,163.0,13.0,64.0,"Hubbardton town, Rutland County, Vermont",021,34450,50
346.0,319.0,3.0,279.0,37.0,27.0,"Killington town, Rutland County, Vermont",021,37685,50
338.0,305.0,2.0,277.0,26.0,33.0,"Middletown Springs town, Rutland County, Vermont",021,44800,50
465.0,419.0,0.0,384.0,35.0,46.0,"Mendon town, Rutland County, Vermont",021,44125,50
557.0,506.0,1.0,452.0,53.0,51.0,"Mount Holly town, Rutland County, Vermont",021,47200,50
977.0,813.0,20.0,689.0,104.0,164.0,"West Rutland town, Rutland County, Vermont",021,82300,50
705.0,619.0,9.0,579.0,31.0,86.0,"Proctor town, Rutland County, Vermont",021,57250,50
166.0,149.0,0.0,127.0,22.0,17.0,"Ira town, Rutland County, Vermont",021,35425,50
385.0,316.0,3.0,250.0,63.0,69.0,"Benson town, Rutland County, Vermont",021,05200,50
1032.0,836.0,0.0,780.0,56.0,196.0,"Clarendon town, Rutland County, Vermont",021,14500,50
540.0,446.0,2.0,378.0,66.0,94.0,"Danby town, Rutland County, Vermont",021,16825,50
1063.0,898.0,5.0,822.0,71.0,165.0,"Fair Haven town, Rutland County, Vermont",021,25375,50
1255.0,1056.0,13.0,963.0,80.0,199.0,"Poultney town, Rutland County, Vermont",021,56875,50
103.0,88.0,0.0,68.0,20.0,15.0,"Mount Tabor town, Rutland County, Vermont",021,47425,50
184.0,179.0,2.0,155.0,22.0,5.0,"Pittsfield town, Rutland County, Vermont",021,55450,50
6907.0,5723.0,34.0,4835.0,854.0,1184.0,"Rutland city, Rutland County, Vermont",021,61225,50
492.0,461.0,0.0,410.0,51.0,31.0,"Chittenden town, Rutland County, Vermont",021,14350,50
579.0,489.0,2.0,426.0,61.0,90.0,"Pawlet town, Rutland County, Vermont",021,54250,50
257.0,219.0,0.0,201.0,18.0,38.0,"Tinmouth town, Rutland County, Vermont",021,72925,50
877.0,788.0,0.0,703.0,85.0,89.0,"Wallingford town, Rutland County, Vermont",021,75925,50
412.0,366.0,0.0,314.0,52.0,46.0,"Wells town, Rutland County, Vermont",021,77950,50
136.0,119.0,1.0,105.0,13.0,17.0,"West Haven town, Rutland County, Vermont",021,80875,50
247.0,226.0,2.0,198.0,26.0,21.0,"Sudbury town, Rutland County, Vermont",021,71050,50
1845.0,1556.0,10.0,1413.0,133.0,289.0,"Rutland town, Rutland County, Vermont",021,61300,50
480.0,405.0,12.0,335.0,58.0,75.0,"Glover town, Orleans County, Vermont",019,28075,50
650.0,495.0,0.0,444.0,51.0,155.0,"Troy town, Orleans County, Vermont",019,73525,50
414.0,300.0,15.0,238.0,47.0,114.0,"Albany town, Orleans County, Vermont",019,00475,50
310.0,276.0,6.0,252.0,18.0,34.0,"Greensboro town, Orleans County, Vermont",019,30175,50
244.0,225.0,0.0,210.0,15.0,19.0,"Jay town, Orleans County, Vermont",019,36325,50
521.0,397.0,16.0,310.0,71.0,124.0,"Irasburg town, Orleans County, Vermont",019,35575,50
231.0,198.0,2.0,157.0,39.0,33.0,"Westfield town, Orleans County, Vermont",019,80200,50
473.0,376.0,3.0,314.0,59.0,97.0,"Charleston town, Orleans County, Vermont",019,13150,50
1980.0,1606.0,20.0,1422.0,164.0,374.0,"Derby town, Orleans County, Vermont",019,17350,50
341.0,254.0,2.0,199.0,53.0,87.0,"Lowell town, Orleans County, Vermont",019,40525,50
299.0,268.0,2.0,227.0,39.0,31.0,"Holland town, Orleans County, Vermont",019,33775,50
1819.0,1458.0,13.0,1280.0,165.0,361.0,"Newport city, Orleans County, Vermont",019,48850,50
244.0,172.0,0.0,170.0,2.0,72.0,"Morgan town, Orleans County, Vermont",019,46450,50
907.0,731.0,11.0,695.0,25.0,176.0,"Newport town, Orleans County, Vermont",019,48925,50
1101.0,883.0,17.0,772.0,94.0,218.0,"Barton town, Orleans County, Vermont",019,03550,50
160.0,148.0,2.0,129.0,17.0,12.0,"Westmore town, Orleans County, Vermont",019,81700,50
436.0,320.0,0.0,284.0,36.0,116.0,"Brownington town, Orleans County, Vermont",019,09850,50
418.0,352.0,0.0,328.0,24.0,66.0,"Coventry town, Orleans County, Vermont",019,16150,50
470.0,377.0,4.0,349.0,24.0,93.0,"Craftsbury town, Orleans County, Vermont",019,16300,50
911.0,834.0,4.0,745.0,85.0,77.0,"Grand Isle town, Grand Isle County, Vermont",013,29275,50
423.0,403.0,4.0,361.0,38.0,20.0,"North Hero town, Grand Isle County, Vermont",013,50650,50
726.0,677.0,7.0,621.0,49.0,49.0,"South Hero town, Grand Isle County, Vermont",013,67000,50
204.0,182.0,0.0,158.0,24.0,22.0,"Isle La Motte town, Grand Isle County, Vermont",013,35875,50
520.0,426.0,19.0,365.0,42.0,94.0,"Braintree town, Orange County, Vermont",017,07600,50
554.0,476.0,3.0,371.0,102.0,78.0,"Tunbridge town, Orange County, Vermont",017,73675,50
288.0,257.0,10.0,200.0,47.0,31.0,"Vershire town, Orange County, Vermont",017,74950,50
1002.0,796.0,20.0,707.0,69.0,206.0,"Newbury town, Orange County, Vermont",017,48175,50
1226.0,970.0,21.0,825.0,124.0,256.0,"Bradford town, Orange County, Vermont",017,07375,50
552.0,464.0,21.0,405.0,38.0,88.0,"Chelsea town, Orange County, Vermont",017,13525,50
332.0,278.0,2.0,230.0,46.0,54.0,"West Fairlee town, Orange County, Vermont",017,79975,50
1400.0,1268.0,21.0,1079.0,168.0,132.0,"Williamstown town, Orange County, Vermont",017,84175,50
432.0,335.0,36.0,273.0,26.0,97.0,"Topsham town, Orange County, Vermont",017,73075,50
425.0,370.0,19.0,271.0,80.0,55.0,"Orange town, Orange County, Vermont",017,53425,50
471.0,415.0,4.0,358.0,53.0,56.0,"Washington town, Orange County, Vermont",017,76750,50
581.0,502.0,17.0,408.0,77.0,79.0,"Brookfield town, Orange County, Vermont",017,09325,50
475.0,416.0,16.0,380.0,20.0,59.0,"Fairlee town, Orange County, Vermont",017,25675,50
1158.0,1017.0,43.0,916.0,58.0,141.0,"Thetford town, Orange County, Vermont",017,72400,50
584.0,480.0,18.0,403.0,59.0,104.0,"Corinth town, Orange County, Vermont",017,15700,50
1806.0,1513.0,11.0,1382.0,120.0,293.0,"Randolph town, Orange County, Vermont",017,58075,50
469.0,436.0,10.0,402.0,24.0,33.0,"Strafford town, Orange County, Vermont",017,70675,50
6576.0,6207.0,52.0,5647.0,508.0,369.0,"Colchester town, Chittenden County, Vermont",007,14875,50
8689.0,8259.0,47.0,7783.0,429.0,430.0,"Essex town, Chittenden County, Vermont",007,24175,50
4236.0,3811.0,29.0,3245.0,537.0,425.0,"Milton town, Chittenden County, Vermont",007,45250,50
3205.0,2795.0,10.0,2420.0,365.0,410.0,"Winooski city, Chittenden County, Vermont",007,85150,50
12.0,12.0,1.0,9.0,2.0,0.0,"Buels gore, Chittenden County, Vermont",007,10300,50
16067.0,14445.0,50.0,13071.0,1324.0,1622.0,"Burlington city, Chittenden County, Vermont",007,10675,50
280.0,261.0,8.0,249.0,4.0,19.0,"St. George town, Chittenden County, Vermont",007,62050,50
1981.0,1870.0,30.0,1723.0,117.0,111.0,"Jericho town, Chittenden County, Vermont",007,36700,50
8757.0,8079.0,21.0,7552.0,506.0,678.0,"South Burlington city, Chittenden County, Vermont",007,66175,50
584.0,539.0,4.0,497.0,38.0,45.0,"Bolton town, Chittenden County, Vermont",007,06550,50
1790.0,1615.0,54.0,1406.0,155.0,175.0,"Hinesburg town, Chittenden County, Vermont",007,33475,50
3197.0,2902.0,36.0,2642.0,224.0,295.0,"Shelburne town, Chittenden County, Vermont",007,64300,50
1466.0,1423.0,0.0,1390.0,33.0,43.0,"Charlotte town, Chittenden County, Vermont",007,13300,50
747.0,708.0,7.0,658.0,43.0,39.0,"Westford town, Chittenden County, Vermont",007,80350,50
765.0,703.0,12.0,615.0,76.0,62.0,"Huntington town, Chittenden County, Vermont",007,34600,50
