B25003D_001E,B25003D_002E,B25003D_003E,name,county,county subdivision,state
77.0,13.0,64.0,"Potomac district, Berkeley County, West Virginia",003,92526,54
25.0,0.0,25.0,"Adam Stephens district, Berkeley County, West Virginia",003,90006,54
110.0,87.0,23.0,"Norborne district, Berkeley County, West Virginia",003,92322,54
9.0,9.0,0.0,"Valley district, Berkeley County, West Virginia",003,93388,54
87.0,76.0,11.0,"Tuscarora district, Berkeley County, West Virginia",003,93171,54
24.0,24.0,0.0,"Shenandoah district, Berkeley County, West Virginia",003,92754,54
0.0,0.0,0.0,"Plateau district, Fayette County, West Virginia",019,92472,54
0.0,0.0,0.0,"Valley district, Fayette County, West Virginia",019,93396,54
0.0,0.0,0.0,"New Haven district, Fayette County, West Virginia",019,92280,54
0.0,0.0,0.0,"Grant district, Grant County, West Virginia",023,91296,54
0.0,0.0,0.0,"Milroy district, Grant County, West Virginia",023,92208,54
0.0,0.0,0.0,"Union district, Grant County, West Virginia",023,93216,54
0.0,0.0,0.0,"Gore district, Hampshire County, West Virginia",027,91248,54
0.0,0.0,0.0,"Romney district, Hampshire County, West Virginia",027,92676,54
0.0,0.0,0.0,"Capon district, Hampshire County, West Virginia",027,90360,54
0.0,0.0,0.0,"Bloomery district, Hampshire County, West Virginia",027,90204,54
0.0,0.0,0.0,"Sherman district, Hampshire County, West Virginia",027,92820,54
0.0,0.0,0.0,"Springfield district, Hampshire County, West Virginia",027,92988,54
0.0,0.0,0.0,"Mill Creek district, Hampshire County, West Virginia",027,92184,54
0.0,0.0,0.0,"Greenbrier River district, Summers County, West Virginia",089,91440,54
0.0,0.0,0.0,"New River district, Summers County, West Virginia",089,92316,54
0.0,0.0,0.0,"Bluestone River district, Summers County, West Virginia",089,90216,54
0.0,0.0,0.0,"Weirton district, Brooke County, West Virginia",009,93552,54
24.0,20.0,4.0,"Wellsburg district, Brooke County, West Virginia",009,93564,54
10.0,10.0,0.0,"Follansbee district, Brooke County, West Virginia",009,91104,54
0.0,0.0,0.0,"Beech district, Doddridge County, West Virginia",017,90138,54
0.0,0.0,0.0,"Maple district, Doddridge County, West Virginia",017,92094,54
5.0,5.0,0.0,"Oak district, Doddridge County, West Virginia",017,92374,54
0.0,0.0,0.0,"Pine district, Doddridge County, West Virginia",017,92466,54
16.0,16.0,0.0,"Central district, Greenbrier County, West Virginia",025,90449,54
12.0,0.0,12.0,"Eastern district, Greenbrier County, West Virginia",025,90972,54
0.0,0.0,0.0,"Western district, Greenbrier County, West Virginia",025,93601,54
0.0,0.0,0.0,"Capon district, Hardy County, West Virginia",031,90372,54
0.0,0.0,0.0,"Lost River district, Hardy County, West Virginia",031,91968,54
77.0,0.0,77.0,"Moorefield district, Hardy County, West Virginia",031,92232,54
0.0,0.0,0.0,"South Fork district, Hardy County, West Virginia",031,92928,54
33.0,0.0,33.0,"Old Fields district, Hardy County, West Virginia",031,92382,54
75.0,64.0,11.0,"Middletown district, Marion County, West Virginia",049,92154,54
3.0,3.0,0.0,"West Augusta district, Marion County, West Virginia",049,93594,54
5.0,5.0,0.0,"Palatine district, Marion County, West Virginia",049,92418,54
0.0,0.0,0.0,"District 2, Mineral County, West Virginia",057,90820,54
32.0,9.0,23.0,"District 3, Mineral County, West Virginia",057,90856,54
0.0,0.0,0.0,"District 1, Mineral County, West Virginia",057,90784,54
19.0,0.0,19.0,"Williamson district, Mingo County, West Virginia",059,93696,54
0.0,0.0,0.0,"Magnolia district, Mingo County, West Virginia",059,92064,54
0.0,0.0,0.0,"Stafford district, Mingo County, West Virginia",059,93012,54
0.0,0.0,0.0,"Lee district, Mingo County, West Virginia",059,91848,54
0.0,0.0,0.0,"Grant district, Hancock County, West Virginia",029,91308,54
28.0,28.0,0.0,"Butler district, Hancock County, West Virginia",029,90312,54
0.0,0.0,0.0,"Clay district, Hancock County, West Virginia",029,90540,54
14.0,14.0,0.0,"Freemans Creek district, Lewis County, West Virginia",041,91176,54
0.0,0.0,0.0,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",041,91480,54
0.0,0.0,0.0,"Courthouse-Collins Settlement district, Lewis County, West Virginia",041,90676,54
20.0,0.0,20.0,"District 1, Marshall County, West Virginia",051,90780,54
0.0,0.0,0.0,"District 2, Marshall County, West Virginia",051,90816,54
0.0,0.0,0.0,"District 3, Marshall County, West Virginia",051,90852,54
0.0,0.0,0.0,"Summersville district, Nicholas County, West Virginia",067,93072,54
0.0,0.0,0.0,"Beaver district, Nicholas County, West Virginia",067,90132,54
0.0,0.0,0.0,"Grant district, Nicholas County, West Virginia",067,91344,54
0.0,0.0,0.0,"Jefferson district, Nicholas County, West Virginia",067,91716,54
0.0,0.0,0.0,"Hamilton district, Nicholas County, West Virginia",067,91500,54
0.0,0.0,0.0,"Wilderness district, Nicholas County, West Virginia",067,93660,54
0.0,0.0,0.0,"Kentucky district, Nicholas County, West Virginia",067,91752,54
0.0,0.0,0.0,"Little Levels district, Pocahontas County, West Virginia",075,91944,54
0.0,0.0,0.0,"Huntersville district, Pocahontas County, West Virginia",075,91656,54
0.0,0.0,0.0,"Greenbank district, Pocahontas County, West Virginia",075,91416,54
0.0,0.0,0.0,"Edray district, Pocahontas County, West Virginia",075,90996,54
0.0,0.0,0.0,"Black Fork district, Tucker County, West Virginia",093,90192,54
0.0,0.0,0.0,"Fairfax district, Tucker County, West Virginia",093,91056,54
0.0,0.0,0.0,"Davis district, Tucker County, West Virginia",093,90744,54
0.0,0.0,0.0,"St. George district, Tucker County, West Virginia",093,92688,54
37.0,37.0,0.0,"Clover district, Tucker County, West Virginia",093,90624,54
0.0,0.0,0.0,"Licking district, Tucker County, West Virginia",093,91896,54
0.0,0.0,0.0,"Dry Fork district, Tucker County, West Virginia",093,90948,54
0.0,0.0,0.0,"Central district, Tyler County, West Virginia",095,90469,54
0.0,0.0,0.0,"West district, Tyler County, West Virginia",095,93592,54
0.0,0.0,0.0,"South district, Tyler County, West Virginia",095,92898,54
0.0,0.0,0.0,"North district, Tyler County, West Virginia",095,92334,54
0.0,0.0,0.0,"New Interest district, Randolph County, West Virginia",083,92292,54
0.0,0.0,0.0,"Middle Fork district, Randolph County, West Virginia",083,92148,54
0.0,0.0,0.0,"Roaring Creek district, Randolph County, West Virginia",083,92640,54
26.0,10.0,16.0,"Leadsville district, Randolph County, West Virginia",083,91824,54
0.0,0.0,0.0,"Dry Fork district, Randolph County, West Virginia",083,90936,54
0.0,0.0,0.0,"Mingo district, Randolph County, West Virginia",083,92220,54
0.0,0.0,0.0,"Beverly district, Randolph County, West Virginia",083,90156,54
0.0,0.0,0.0,"Huttonsville district, Randolph County, West Virginia",083,91668,54
0.0,0.0,0.0,"Valley Bend district, Randolph County, West Virginia",083,93420,54
15.0,15.0,0.0,"Western district, Taylor County, West Virginia",091,93621,54
0.0,0.0,0.0,"Eastern district, Taylor County, West Virginia",091,90993,54
31.0,31.0,0.0,"Tygart district, Taylor County, West Virginia",091,93175,54
0.0,0.0,0.0,"Northeast district, Wirt County, West Virginia",105,92344,54
0.0,0.0,0.0,"Central district, Wirt County, West Virginia",105,90473,54
0.0,0.0,0.0,"Southwest district, Wirt County, West Virginia",105,92958,54
17.0,17.0,0.0,"Steele district, Wood County, West Virginia",107,93024,54
0.0,0.0,0.0,"Clay district, Wood County, West Virginia",107,90588,54
48.0,4.0,44.0,"Parkersburg district, Wood County, West Virginia",107,92424,54
0.0,0.0,0.0,"Union district, Wood County, West Virginia",107,93384,54
0.0,0.0,0.0,"Slate district, Wood County, West Virginia",107,92856,54
0.0,0.0,0.0,"Harris district, Wood County, West Virginia",107,91560,54
70.0,70.0,0.0,"Williams district, Wood County, West Virginia",107,93672,54
20.0,20.0,0.0,"Tygart district, Wood County, West Virginia",107,93180,54
0.0,0.0,0.0,"Walker district, Wood County, West Virginia",107,93444,54
4.0,0.0,4.0,"Lubeck district, Wood County, West Virginia",107,91980,54
0.0,0.0,0.0,"District C, Clay County, West Virginia",015,90895,54
0.0,0.0,0.0,"District A, Clay County, West Virginia",015,90891,54
0.0,0.0,0.0,"District B, Clay County, West Virginia",015,90893,54
0.0,0.0,0.0,"De Kalb-Troy district, Gilmer County, West Virginia",021,90758,54
12.0,0.0,12.0,"City district, Gilmer County, West Virginia",021,90534,54
0.0,0.0,0.0,"Center district, Gilmer County, West Virginia",021,90408,54
0.0,0.0,0.0,"Glenville district, Gilmer County, West Virginia",021,91236,54
0.0,0.0,0.0,"Cologne district, Mason County, West Virginia",053,90648,54
0.0,0.0,0.0,"Waggener district, Mason County, West Virginia",053,93432,54
0.0,0.0,0.0,"Arbuckle district, Mason County, West Virginia",053,90048,54
0.0,0.0,0.0,"Clendenin district, Mason County, West Virginia",053,90612,54
0.0,0.0,0.0,"Cooper district, Mason County, West Virginia",053,90660,54
0.0,0.0,0.0,"Hannan district, Mason County, West Virginia",053,91512,54
0.0,0.0,0.0,"Lewis district, Mason County, West Virginia",053,91860,54
0.0,0.0,0.0,"Graham district, Mason County, West Virginia",053,91260,54
0.0,0.0,0.0,"Robinson district, Mason County, West Virginia",053,92652,54
0.0,0.0,0.0,"Union district, Mason County, West Virginia",053,93264,54
707.0,220.0,487.0,"Eastern district, Monongalia County, West Virginia",061,90983,54
62.0,27.0,35.0,"Western district, Monongalia County, West Virginia",061,93612,54
391.0,99.0,292.0,"Central district, Monongalia County, West Virginia",061,90456,54
0.0,0.0,0.0,"Central district, Monroe County, West Virginia",063,90457,54
0.0,0.0,0.0,"Eastern district, Monroe County, West Virginia",063,90984,54
0.0,0.0,0.0,"Western district, Monroe County, West Virginia",063,93613,54
0.0,0.0,0.0,"District C, Pleasants County, West Virginia",073,90896,54
0.0,0.0,0.0,"District B, Pleasants County, West Virginia",073,90894,54
0.0,0.0,0.0,"District D, Pleasants County, West Virginia",073,90898,54
0.0,0.0,0.0,"District A, Pleasants County, West Virginia",073,90892,54
0.0,0.0,0.0,"District 2, Wetzel County, West Virginia",103,90830,54
0.0,0.0,0.0,"District 3, Wetzel County, West Virginia",103,90867,54
0.0,0.0,0.0,"District 1, Wetzel County, West Virginia",103,90794,54
80.0,57.0,23.0,"District 1, Cabell County, West Virginia",011,90764,54
185.0,64.0,121.0,"District 2, Cabell County, West Virginia",011,90798,54
22.0,22.0,0.0,"District 5, Cabell County, West Virginia",011,90882,54
222.0,74.0,148.0,"District 4, Cabell County, West Virginia",011,90870,54
69.0,4.0,65.0,"District 3, Cabell County, West Virginia",011,90834,54
118.0,57.0,61.0,"Charles Town district, Jefferson County, West Virginia",037,90504,54
31.0,27.0,4.0,"Harpers Ferry district, Jefferson County, West Virginia",037,91548,54
0.0,0.0,0.0,"Middleway district, Jefferson County, West Virginia",037,92160,54
32.0,14.0,18.0,"Shepherdstown district, Jefferson County, West Virginia",037,92760,54
105.0,105.0,0.0,"Kabletown district, Jefferson County, West Virginia",037,91740,54
186.0,28.0,158.0,"District 4, Kanawha County, West Virginia",039,90876,54
401.0,260.0,141.0,"District 2, Kanawha County, West Virginia",039,90804,54
192.0,29.0,163.0,"District 1, Kanawha County, West Virginia",039,90768,54
103.0,49.0,54.0,"District 3, Kanawha County, West Virginia",039,90840,54
32.0,20.0,12.0,"Central district, Logan County, West Virginia",045,90453,54
11.0,0.0,11.0,"Eastern district, Logan County, West Virginia",045,90979,54
0.0,0.0,0.0,"Western district, Logan County, West Virginia",045,93608,54
0.0,0.0,0.0,"Western district, Pendleton County, West Virginia",071,93615,54
4.0,0.0,4.0,"Central district, Pendleton County, West Virginia",071,90462,54
0.0,0.0,0.0,"Eastern district, Pendleton County, West Virginia",071,90987,54
10.0,10.0,0.0,"First district, Preston County, West Virginia",077,91100,54
0.0,0.0,0.0,"Fifth district, Preston County, West Virginia",077,91096,54
0.0,0.0,0.0,"Second district, Preston County, West Virginia",077,92742,54
0.0,0.0,0.0,"Fourth district, Preston County, West Virginia",077,91134,54
0.0,0.0,0.0,"Third district, Preston County, West Virginia",077,93102,54
0.0,0.0,0.0,"District 3, Lincoln County, West Virginia",043,90842,54
0.0,0.0,0.0,"District I, Roane County, West Virginia",087,90906,54
18.0,18.0,0.0,"District 1, Lincoln County, West Virginia",043,90770,54
0.0,0.0,0.0,"District 2, Lincoln County, West Virginia",043,90806,54
4.0,4.0,0.0,"District II, Roane County, West Virginia",087,90918,54
0.0,0.0,0.0,"District III, Roane County, West Virginia",087,90930,54
0.0,0.0,0.0,"Beech Ben Mate district, Mingo County, West Virginia",059,90141,54
0.0,0.0,0.0,"Kermit Harvey district, Mingo County, West Virginia",059,91770,54
0.0,0.0,0.0,"Tug Hardee district, Mingo County, West Virginia",059,93162,54
