B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
661.0,494.0,40.0,47.0,76.0,4.0,"Mount Carmel CCD, McCormick County, South Carolina",065,92262,45
4738.0,3504.0,873.0,292.0,50.0,19.0,"Clinton CCD, Laurens County, South Carolina",059,90663,45
6904.0,5312.0,1371.0,206.0,15.0,0.0,"Laurens CCD, Laurens County, South Carolina",059,91924,45
234.0,234.0,0.0,0.0,0.0,0.0,"Joanna CCD, Laurens County, South Carolina",059,91690,45
815.0,789.0,19.0,0.0,7.0,0.0,"Parksville CCD, McCormick County, South Carolina",065,92561,45
3089.0,2695.0,146.0,233.0,15.0,0.0,"McCormick CCD, McCormick County, South Carolina",065,92119,45
1218.0,849.0,106.0,127.0,4.0,132.0,"Central CCD, Pickens County, South Carolina",077,90533,45
3790.0,3225.0,361.0,179.0,25.0,0.0,"Easley CCD, Pickens County, South Carolina",077,90936,45
498.0,366.0,115.0,17.0,0.0,0.0,"Pickens CCD, Pickens County, South Carolina",077,92639,45
117.0,117.0,0.0,0.0,0.0,0.0,"Easley East CCD, Pickens County, South Carolina",077,90949,45
168.0,101.0,0.0,17.0,50.0,0.0,"Six Mile CCD, Pickens County, South Carolina",077,93146,45
1380.0,828.0,324.0,167.0,50.0,11.0,"Clemson CCD, Pickens County, South Carolina",077,90650,45
591.0,478.0,42.0,24.0,47.0,0.0,"Liberty CCD, Pickens County, South Carolina",077,91950,45
863.0,791.0,29.0,33.0,0.0,10.0,"Jonesville CCD, Union County, South Carolina",087,91742,45
1064.0,992.0,23.0,44.0,0.0,5.0,"Carlisle CCD, Union County, South Carolina",087,90507,45
367.0,315.0,52.0,0.0,0.0,0.0,"Cross Keys CCD, Union County, South Carolina",087,90832,45
414.0,414.0,0.0,0.0,0.0,0.0,"West Springs CCD, Union County, South Carolina",087,93679,45
338.0,318.0,8.0,12.0,0.0,0.0,"Lockhart CCD, Union County, South Carolina",087,91989,45
5475.0,4519.0,706.0,250.0,0.0,0.0,"Union CCD, Union County, South Carolina",087,93497,45
2831.0,2599.0,117.0,115.0,0.0,0.0,"Hemingway CCD, Williamsburg County, South Carolina",089,91495,45
1317.0,1271.0,8.0,1.0,37.0,0.0,"Trio CCD, Williamsburg County, South Carolina",089,93458,45
1819.0,1714.0,69.0,24.0,1.0,11.0,"Greeleyville CCD, Williamsburg County, South Carolina",089,91339,45
8883.0,7903.0,796.0,89.0,95.0,0.0,"Kingstree CCD, Williamsburg County, South Carolina",089,91768,45
1327.0,1264.0,8.0,11.0,10.0,34.0,"Nesmith CCD, Williamsburg County, South Carolina",089,92353,45
2966.0,2777.0,44.0,79.0,52.0,14.0,"Lane CCD, Williamsburg County, South Carolina",089,91898,45
17501.0,14262.0,2175.0,642.0,379.0,43.0,"Aiken CCD, Aiken County, South Carolina",003,90026,45
962.0,908.0,31.0,0.0,23.0,0.0,"Jackson CCD, Aiken County, South Carolina",003,91651,45
