B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
42.8,38.0,46.6,"Kanab CCD, Kane County, Utah",025,91591,49
31.5,29.7,31.9,"Enterprise CCD, Washington County, Utah",053,90817,49
36.0,34.7,37.6,"St. George CCD, Washington County, Utah",053,92924,49
36.4,40.1,31.6,"Orderville CCD, Kane County, Utah",025,92494,49
40.7,40.3,41.1,"Park City CCD, Summit County, Utah",043,92580,49
35.3,34.1,36.8,"Kamas CCD, Summit County, Utah",043,91548,49
33.7,33.3,34.1,"Coalville CCD, Summit County, Utah",043,90430,49
-666666666.0,-666666666.0,-666666666.0,"Uintah and Ouray CCD, Grand County, Utah",019,93526,49
40.3,41.4,40.0,"Moab CCD, Grand County, Utah",019,91935,49
37.5,33.5,39.5,"Circleville CCD, Piute County, Utah",031,90387,49
56.8,61.1,50.9,"Marysvale CCD, Piute County, Utah",031,91849,49
28.7,25.9,30.1,"Randolph-Woodruff CCD, Rich County, Utah",033,92752,49
36.7,42.8,35.5,"Garden City-Laketown CCD, Rich County, Utah",033,91032,49
67.5,-666666666.0,-666666666.0,"Uintah and Ouray CCD, Wasatch County, Utah",051,93612,49
-666666666.0,-666666666.0,-666666666.0,"Soldier Summit CCD, Wasatch County, Utah",051,93139,49
31.3,30.9,31.8,"Beaver CCD, Beaver County, Utah",001,90086,49
35.3,33.7,40.8,"Milford-Minersville CCD, Beaver County, Utah",001,91892,49
34.2,33.2,35.2,"Brigham City CCD, Box Elder County, Utah",003,90258,49
29.6,27.6,31.0,"Tremonton CCD, Box Elder County, Utah",003,93440,49
60.4,59.4,62.2,"West Box Elder CCD, Box Elder County, Utah",003,93827,49
33.4,33.5,33.2,"Howell-Snowville CCD, Box Elder County, Utah",003,91419,49
45.6,41.7,51.1,"Parowan CCD, Iron County, Utah",021,92623,49
60.9,60.4,63.0,"Beryl-Newcastle CCD, Iron County, Utah",021,90129,49
28.0,27.8,28.2,"Cedar City CCD, Iron County, Utah",021,90344,49
37.9,37.8,37.9,"Mount Pleasant-Moroni CCD, Sanpete County, Utah",039,92150,49
34.4,35.2,33.1,"Gunnison CCD, Sanpete County, Utah",039,91204,49
23.9,24.1,23.4,"Ephraim-Manti CCD, Sanpete County, Utah",039,90860,49
31.5,30.4,33.1,"Richfield CCD, Sevier County, Utah",041,92838,49
39.1,34.7,42.6,"Monroe CCD, Sevier County, Utah",041,91978,49
39.2,39.2,39.2,"Salina CCD, Sevier County, Utah",041,92967,49
28.2,26.9,29.9,"Goshen CCD, Utah County, Utah",049,91118,49
25.9,24.6,26.9,"American Fork-Pleasant Grove CCD, Utah County, Utah",049,90043,49
24.2,24.5,23.8,"Provo-Orem CCD, Utah County, Utah",049,92709,49
22.8,21.0,24.2,"Lehi CCD, Utah County, Utah",049,91634,49
26.8,25.2,28.4,"Spanish Fork-Payson CCD, Utah County, Utah",049,93268,49
25.3,24.2,27.1,"Springville-Mapleton CCD, Utah County, Utah",049,93311,49
31.8,31.2,32.3,"Ogden CCD, Weber County, Utah",057,92322,49
44.6,44.8,43.5,"Ogden Valley CCD, Weber County, Utah",057,92365,49
33.9,33.1,34.3,"Delta CCD, Millard County, Utah",027,90516,49
59.5,-666666666.0,-666666666.0,"Garrison-Sevier Lake CCD, Millard County, Utah",027,91075,49
38.1,39.0,36.6,"Fillmore CCD, Millard County, Utah",027,90989,49
31.2,30.7,31.7,"Tooele-Grantsville CCD, Tooele County, Utah",045,93397,49
26.0,26.2,24.9,"Dugway-Wendover CCD, Tooele County, Utah",045,90602,49
36.0,35.6,36.6,"Hurricane CCD, Washington County, Utah",053,91462,49
78.8,-666666666.0,-666666666.0,"North Duchesne CCD, Duchesne County, Utah",013,92279,49
-666666666.0,-666666666.0,-666666666.0,"South Duchesne CCD, Duchesne County, Utah",013,93225,49
36.0,35.3,36.7,"Duchesne CCD, Duchesne County, Utah",013,90559,49
28.9,29.1,28.7,"Roosevelt CCD, Duchesne County, Utah",013,92881,49
29.4,29.9,28.3,"Oljato CCD, San Juan County, Utah",037,92408,49
29.1,24.7,34.3,"Blanding CCD, San Juan County, Utah",037,90215,49
35.4,35.0,37.1,"Monticello CCD, San Juan County, Utah",037,92021,49
45.2,47.2,43.8,"Cottonwood CCD, Salt Lake County, Utah",035,90473,49
32.6,32.1,33.2,"Salt Lake City CCD, Salt Lake County, Utah",035,93010,49
45.1,45.4,44.7,"Emigration CCD, Salt Lake County, Utah",035,90774,49
29.7,28.1,31.3,"Magna CCD, Salt Lake County, Utah",035,91806,49
28.0,28.0,27.9,"Bingham CCD, Salt Lake County, Utah",035,90172,49
30.0,29.4,30.3,"Vernal CCD, Uintah County, Utah",047,93655,49
30.4,30.2,30.6,"Uintah and Ouray CCD, Uintah County, Utah",047,93569,49
41.5,42.4,37.1,"West Daggett CCD, Daggett County, Utah",009,93870,49
55.5,55.5,51.5,"East Daggett CCD, Daggett County, Utah",009,90688,49
29.5,28.4,30.6,"North Davis CCD, Davis County, Utah",011,92236,49
32.3,31.8,32.8,"South Davis CCD, Davis County, Utah",011,93182,49
40.2,38.9,40.9,"Loa CCD, Wayne County, Utah",055,91720,49
45.3,42.3,47.8,"Hanksville CCD, Wayne County, Utah",055,91247,49
45.3,40.7,49.0,"East Carbon CCD, Carbon County, Utah",007,90645,49
33.5,33.2,33.8,"Price CCD, Carbon County, Utah",007,92666,49
44.6,44.0,45.7,"Helper CCD, Carbon County, Utah",007,91333,49
31.4,34.2,30.5,"Green River CCD, Emery County, Utah",015,91161,49
34.3,34.0,34.7,"Castle Dale-Huntington CCD, Emery County, Utah",015,90301,49
