B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
187.0,134.0,41.0,12.0,0.0,0.0,"Tomlinson township, Logan County, Arkansas",083,93619,05
314.0,280.0,0.0,17.0,0.0,17.0,"East Roanoke township, Randolph County, Arkansas",121,91204,05
208.0,185.0,0.0,12.0,11.0,0.0,"Wharton township, Madison County, Arkansas",087,93976,05
167.0,155.0,8.0,4.0,0.0,0.0,"Tyler township, Prairie County, Arkansas",117,93654,05
758.0,636.0,57.0,65.0,0.0,0.0,"Caddo Gap township, Montgomery County, Arkansas",097,90595,05
348.0,348.0,0.0,0.0,0.0,0.0,"Black River-Marshell township, Independence County, Arkansas",063,90343,05
129.0,87.0,42.0,0.0,0.0,0.0,"Alamo township, Montgomery County, Arkansas",097,90013,05
414.0,350.0,38.0,7.0,17.0,2.0,"Black Springs township, Montgomery County, Arkansas",097,90346,05
190.0,164.0,0.0,0.0,26.0,0.0,"Fannie township, Montgomery County, Arkansas",097,91273,05
169.0,159.0,0.0,10.0,0.0,0.0,"Hopper township, Montgomery County, Arkansas",097,91765,05
439.0,370.0,0.0,69.0,0.0,0.0,"Township 1, Calhoun County, Arkansas",013,93627,05
867.0,696.0,124.0,44.0,3.0,0.0,"West Prairie township, Poinsett County, Arkansas",111,93973,05
458.0,435.0,8.0,15.0,0.0,0.0,"Township 3, Calhoun County, Arkansas",013,93631,05
618.0,603.0,15.0,0.0,0.0,0.0,"Tyronza township, Crittenden County, Arkansas",035,93655,05
525.0,489.0,36.0,0.0,0.0,0.0,"Township 5, Calhoun County, Arkansas",013,93635,05
606.0,476.0,0.0,112.0,18.0,0.0,"Township 2, Calhoun County, Arkansas",013,93629,05
235.0,189.0,30.0,5.0,11.0,0.0,"Township 4, Calhoun County, Arkansas",013,93633,05
515.0,515.0,0.0,0.0,0.0,0.0,"Township 6, Calhoun County, Arkansas",013,93637,05
386.0,372.0,10.0,4.0,0.0,0.0,"Township 7, Calhoun County, Arkansas",013,93639,05
0.0,0.0,0.0,0.0,0.0,0.0,"Twist township, Cross County, Arkansas",037,93652,05
2808.0,2508.0,225.0,60.0,15.0,0.0,"Tontitown township, Washington County, Arkansas",143,93623,05
1817.0,1742.0,62.0,13.0,0.0,0.0,"East Fork township, Faulkner County, Arkansas",045,91199,05
427.0,402.0,18.0,5.0,2.0,0.0,"Traskwood township, Saline County, Arkansas",125,93648,05
2074.0,1714.0,138.0,115.0,107.0,0.0,"Mount Ida township, Montgomery County, Arkansas",097,92620,05
941.0,844.0,39.0,31.0,25.0,2.0,"Norman township, Montgomery County, Arkansas",097,92701,05
782.0,749.0,8.0,3.0,18.0,4.0,"Oden township, Montgomery County, Arkansas",097,92737,05
192.0,157.0,8.0,16.0,11.0,0.0,"Sims township, Montgomery County, Arkansas",097,93385,05
247.0,228.0,0.0,19.0,0.0,0.0,"Tyler township, Perry County, Arkansas",105,93653,05
510.0,501.0,9.0,0.0,0.0,0.0,"Township 8, Calhoun County, Arkansas",013,93641,05
82.0,82.0,0.0,0.0,0.0,0.0,"Township 9, Calhoun County, Arkansas",013,93643,05
338.0,290.0,40.0,0.0,8.0,0.0,"Bennett-Lemmons township, Clay County, Arkansas",021,90232,05
496.0,490.0,5.0,0.0,1.0,0.0,"Bradshaw-Haywood township, Clay County, Arkansas",021,90448,05
218.0,185.0,9.0,17.0,7.0,0.0,"Brown-Carpenter township, Clay County, Arkansas",021,90496,05
334.0,314.0,14.0,3.0,3.0,0.0,"Cache-Wilson township, Clay County, Arkansas",021,90589,05
443.0,400.0,40.0,3.0,0.0,0.0,"Chalk Bluff-Liddell township, Clay County, Arkansas",021,90757,05
2679.0,2197.0,318.0,148.0,16.0,0.0,"Cleveland-North Kilgore township, Clay County, Arkansas",021,90874,05
1557.0,1131.0,295.0,107.0,24.0,0.0,"East Oak Bluff-Blue Cane township, Clay County, Arkansas",021,91201,05
220.0,205.0,5.0,10.0,0.0,0.0,"Payne-Swain township, Clay County, Arkansas",021,92836,05
