B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
45.2,44.5,45.6,"Northern district, Harrison County, West Virginia",033,92352,54
41.1,40.6,41.3,"Southwest district, Harrison County, West Virginia",033,92952,54
38.9,38.1,40.4,"South Urban district, Harrison County, West Virginia",033,92932,54
43.3,42.5,44.3,"Southern district, Harrison County, West Virginia",033,92923,54
39.5,37.7,40.9,"North Urban district, Harrison County, West Virginia",033,92368,54
43.1,41.6,45.6,"Eastern district, Harrison County, West Virginia",033,90975,54
44.0,41.1,46.2,"District 2, Ohio County, West Virginia",069,90824,54
44.5,42.1,46.9,"District 3, Ohio County, West Virginia",069,90862,54
40.9,40.4,43.4,"District 1, Ohio County, West Virginia",069,90788,54
41.4,40.9,42.6,"Grant district, Ritchie County, West Virginia",085,91380,54
43.9,51.3,39.8,"Murphy district, Ritchie County, West Virginia",085,92244,54
46.2,43.9,48.9,"Union district, Ritchie County, West Virginia",085,93336,54
46.7,47.0,46.4,"Clay district, Ritchie County, West Virginia",085,90552,54
43.6,36.5,47.3,"District 4, Calhoun County, West Virginia",013,90873,54
52.7,54.2,50.9,"District 1, Calhoun County, West Virginia",013,90766,54
40.6,40.5,41.1,"District 5, Calhoun County, West Virginia",013,90885,54
43.8,50.0,42.3,"District 3, Calhoun County, West Virginia",013,90836,54
60.0,59.6,60.1,"District 2, Calhoun County, West Virginia",013,90800,54
46.3,46.1,47.4,"District 2, Morgan County, West Virginia",065,90822,54
49.8,51.5,49.1,"District 1, Morgan County, West Virginia",065,90786,54
43.7,42.7,47.6,"District 3, Morgan County, West Virginia",065,90858,54
41.7,40.7,43.2,"District 2, Raleigh County, West Virginia",081,90828,54
43.2,41.1,45.2,"District 1, Raleigh County, West Virginia",081,90792,54
41.5,39.4,44.4,"District 3, Raleigh County, West Virginia",081,90864,54
50.9,51.0,50.8,"Western district, Braxton County, West Virginia",007,93597,54
44.6,45.4,43.5,"Northern district, Braxton County, West Virginia",007,92346,54
43.1,43.8,42.2,"Southern district, Braxton County, West Virginia",007,92922,54
39.7,33.2,47.3,"Eastern district, Braxton County, West Virginia",007,90968,54
41.3,40.8,41.9,"Curry district, Putnam County, West Virginia",079,90720,54
41.1,40.9,41.3,"Buffalo-Union district, Putnam County, West Virginia",079,90292,54
44.6,44.3,44.8,"Pocatalico district, Putnam County, West Virginia",079,92508,54
37.5,35.3,40.2,"Teays district, Putnam County, West Virginia",079,93090,54
43.0,42.8,43.7,"Scott district, Putnam County, West Virginia",079,92736,54
45.6,42.7,46.6,"West district, Barbour County, West Virginia",001,93588,54
40.0,40.0,40.0,"South district, Barbour County, West Virginia",001,92892,54
39.6,40.0,39.4,"North district, Barbour County, West Virginia",001,92328,54
40.6,40.5,40.7,"District 1, Boone County, West Virginia",005,90762,54
43.5,41.8,45.4,"District 2, Boone County, West Virginia",005,90796,54
43.5,42.5,44.5,"District 3, Boone County, West Virginia",005,90832,54
40.6,44.9,36.6,"Big Creek district, McDowell County, West Virginia",047,90168,54
42.1,38.1,51.9,"Browns Creek district, McDowell County, West Virginia",047,90240,54
48.8,47.4,50.4,"North Elkin district, McDowell County, West Virginia",047,92345,54
45.8,44.7,48.3,"Sandy River district, McDowell County, West Virginia",047,92712,54
44.5,45.9,42.8,"Butler district, Wayne County, West Virginia",099,90324,54
42.7,37.7,47.5,"Ceredo district, Wayne County, West Virginia",099,90492,54
41.3,40.5,42.5,"Westmoreland district, Wayne County, West Virginia",099,93624,54
43.0,41.2,45.9,"Stonewall district, Wayne County, West Virginia",099,93036,54
44.3,43.4,45.1,"Union district, Wayne County, West Virginia",099,93372,54
43.9,43.1,44.6,"District 3, Wyoming County, West Virginia",109,90868,54
46.1,43.5,48.0,"District 1, Wyoming County, West Virginia",109,90795,54
41.7,40.7,43.1,"District 2, Wyoming County, West Virginia",109,90831,54
45.1,43.9,46.3,"Eastern district, Jackson County, West Virginia",035,90976,54
42.3,41.0,46.2,"Northern district, Jackson County, West Virginia",035,92353,54
42.5,41.2,43.0,"Western district, Jackson County, West Virginia",035,93605,54
43.2,43.1,43.3,"District I, Mercer County, West Virginia",055,90900,54
43.0,42.6,43.8,"District III, Mercer County, West Virginia",055,90924,54
42.2,39.1,45.8,"District II, Mercer County, West Virginia",055,90912,54
43.1,44.5,42.0,"Third district, Upshur County, West Virginia",097,93105,54
44.3,42.5,45.4,"Second district, Upshur County, West Virginia",097,92745,54
36.7,36.6,36.8,"First district, Upshur County, West Virginia",097,91102,54
48.2,45.7,49.6,"Central district, Webster County, West Virginia",101,90471,54
48.5,49.4,47.8,"Northern district, Webster County, West Virginia",101,92360,54
39.2,37.1,40.0,"Southern district, Webster County, West Virginia",101,92925,54
39.0,36.5,42.5,"Potomac district, Berkeley County, West Virginia",003,92526,54
35.3,35.7,34.5,"Adam Stephens district, Berkeley County, West Virginia",003,90006,54
37.7,35.8,38.8,"Norborne district, Berkeley County, West Virginia",003,92322,54
44.3,45.5,43.1,"Valley district, Berkeley County, West Virginia",003,93388,54
36.3,36.0,36.6,"Tuscarora district, Berkeley County, West Virginia",003,93171,54
38.6,38.7,38.6,"Shenandoah district, Berkeley County, West Virginia",003,92754,54
42.9,40.3,47.1,"Plateau district, Fayette County, West Virginia",019,92472,54
40.1,40.3,39.7,"Valley district, Fayette County, West Virginia",019,93396,54
46.1,45.7,46.5,"New Haven district, Fayette County, West Virginia",019,92280,54
41.5,44.6,39.1,"Grant district, Grant County, West Virginia",023,91296,54
50.5,46.4,53.0,"Milroy district, Grant County, West Virginia",023,92208,54
48.4,46.5,50.5,"Union district, Grant County, West Virginia",023,93216,54
40.8,37.1,42.6,"Gore district, Hampshire County, West Virginia",027,91248,54
44.6,46.6,42.6,"Romney district, Hampshire County, West Virginia",027,92676,54
46.8,44.6,48.3,"Capon district, Hampshire County, West Virginia",027,90360,54
54.7,55.0,54.3,"Bloomery district, Hampshire County, West Virginia",027,90204,54
47.6,47.2,48.0,"Sherman district, Hampshire County, West Virginia",027,92820,54
43.3,44.4,40.6,"Springfield district, Hampshire County, West Virginia",027,92988,54
46.2,46.6,45.7,"Mill Creek district, Hampshire County, West Virginia",027,92184,54
55.0,51.8,57.8,"Greenbrier River district, Summers County, West Virginia",089,91440,54
43.1,44.5,42.5,"New River district, Summers County, West Virginia",089,92316,54
45.1,44.0,45.4,"Bluestone River district, Summers County, West Virginia",089,90216,54
48.2,44.6,52.2,"Weirton district, Brooke County, West Virginia",009,93552,54
41.3,39.3,42.0,"Wellsburg district, Brooke County, West Virginia",009,93564,54
49.5,48.7,50.4,"Follansbee district, Brooke County, West Virginia",009,91104,54
50.4,46.9,51.7,"Beech district, Doddridge County, West Virginia",017,90138,54
47.5,36.8,52.7,"Maple district, Doddridge County, West Virginia",017,92094,54
41.3,41.5,41.2,"Oak district, Doddridge County, West Virginia",017,92374,54
40.4,37.0,46.0,"Pine district, Doddridge County, West Virginia",017,92466,54
42.3,42.3,42.3,"Central district, Greenbrier County, West Virginia",025,90449,54
47.4,45.4,48.9,"Eastern district, Greenbrier County, West Virginia",025,90972,54
48.0,47.1,49.0,"Western district, Greenbrier County, West Virginia",025,93601,54
45.6,45.2,45.8,"Capon district, Hardy County, West Virginia",031,90372,54
55.2,53.5,58.2,"Lost River district, Hardy County, West Virginia",031,91968,54
38.0,44.1,35.1,"Moorefield district, Hardy County, West Virginia",031,92232,54
41.8,44.3,40.8,"South Fork district, Hardy County, West Virginia",031,92928,54
44.4,43.8,44.8,"Old Fields district, Hardy County, West Virginia",031,92382,54
36.0,34.5,37.4,"Middletown district, Marion County, West Virginia",049,92154,54
43.9,43.9,44.0,"West Augusta district, Marion County, West Virginia",049,93594,54
42.8,40.7,44.3,"Palatine district, Marion County, West Virginia",049,92418,54
37.6,34.5,42.3,"District 2, Mineral County, West Virginia",057,90820,54
43.4,41.2,45.4,"District 3, Mineral County, West Virginia",057,90856,54
49.0,48.4,49.6,"District 1, Mineral County, West Virginia",057,90784,54
42.3,42.3,42.4,"Williamson district, Mingo County, West Virginia",059,93696,54
45.1,39.6,49.9,"Magnolia district, Mingo County, West Virginia",059,92064,54
48.5,48.0,49.3,"Stafford district, Mingo County, West Virginia",059,93012,54
43.3,40.9,44.4,"Lee district, Mingo County, West Virginia",059,91848,54
44.4,44.1,44.7,"Grant district, Hancock County, West Virginia",029,91308,54
49.7,45.8,52.1,"Butler district, Hancock County, West Virginia",029,90312,54
46.2,44.5,48.2,"Clay district, Hancock County, West Virginia",029,90540,54
41.5,35.7,46.3,"Freemans Creek district, Lewis County, West Virginia",041,91176,54
41.2,42.6,39.7,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",041,91480,54
47.1,47.3,45.9,"Courthouse-Collins Settlement district, Lewis County, West Virginia",041,90676,54
43.2,41.3,46.1,"District 1, Marshall County, West Virginia",051,90780,54
44.3,42.6,46.0,"District 2, Marshall County, West Virginia",051,90816,54
46.6,45.2,47.8,"District 3, Marshall County, West Virginia",051,90852,54
47.7,47.0,50.0,"Summersville district, Nicholas County, West Virginia",067,93072,54
45.3,42.6,49.1,"Beaver district, Nicholas County, West Virginia",067,90132,54
24.7,24.6,24.7,"Grant district, Nicholas County, West Virginia",067,91344,54
45.8,52.3,41.0,"Jefferson district, Nicholas County, West Virginia",067,91716,54
39.0,39.5,37.5,"Hamilton district, Nicholas County, West Virginia",067,91500,54
42.4,42.8,42.1,"Wilderness district, Nicholas County, West Virginia",067,93660,54
52.2,50.0,54.1,"Kentucky district, Nicholas County, West Virginia",067,91752,54
50.0,43.1,52.7,"Little Levels district, Pocahontas County, West Virginia",075,91944,54
55.2,55.3,55.2,"Huntersville district, Pocahontas County, West Virginia",075,91656,54
49.2,52.9,46.1,"Greenbank district, Pocahontas County, West Virginia",075,91416,54
46.4,47.2,45.9,"Edray district, Pocahontas County, West Virginia",075,90996,54
47.1,47.0,47.1,"Black Fork district, Tucker County, West Virginia",093,90192,54
55.8,52.9,56.5,"Fairfax district, Tucker County, West Virginia",093,91056,54
44.2,37.6,47.6,"Davis district, Tucker County, West Virginia",093,90744,54
46.9,48.9,46.0,"St. George district, Tucker County, West Virginia",093,92688,54
55.1,52.0,58.3,"Clover district, Tucker County, West Virginia",093,90624,54
