B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
3187.0,3070.0,96.0,5.0,16.0,0.0,"Canisteo town, Steuben County, New York",101,12265,36
1252.0,1205.0,27.0,17.0,3.0,0.0,"Thurston town, Steuben County, New York",101,73836,36
1994.0,1881.0,38.0,52.0,23.0,0.0,"Urbana town, Steuben County, New York",101,76496,36
9785.0,8286.0,985.0,328.0,164.0,22.0,"Corning city, Steuben County, New York",101,18256,36
975.0,893.0,15.0,16.0,51.0,0.0,"Fremont town, Steuben County, New York",101,27551,36
1530.0,1441.0,75.0,8.0,6.0,0.0,"Howard town, Steuben County, New York",101,35837,36
1360.0,1186.0,46.0,66.0,51.0,11.0,"Pulteney town, Steuben County, New York",101,59982,36
1056.0,941.0,92.0,13.0,10.0,0.0,"Wheeler town, Steuben County, New York",101,81457,36
1894.0,1763.0,98.0,14.0,16.0,3.0,"Lindley town, Steuben County, New York",101,42576,36
1948.0,1770.0,159.0,0.0,19.0,0.0,"Avoca town, Steuben County, New York",101,03342,36
1809.0,1708.0,56.0,45.0,0.0,0.0,"Caton town, Steuben County, New York",101,12991,36
1306.0,1206.0,85.0,5.0,10.0,0.0,"Tuscarora town, Steuben County, New York",101,75737,36
1182.0,1032.0,75.0,0.0,75.0,0.0,"Troupsburg town, Steuben County, New York",101,75440,36
1108.0,988.0,92.0,0.0,28.0,0.0,"Rathbone town, Steuben County, New York",101,60653,36
1014.0,907.0,49.0,58.0,0.0,0.0,"Wayne town, Steuben County, New York",101,78883,36
257.0,227.0,26.0,0.0,4.0,0.0,"West Union town, Steuben County, New York",101,81105,36
5596.0,4919.0,498.0,179.0,0.0,0.0,"Volney town, Oswego County, New York",075,77662,36
6705.0,4810.0,475.0,1275.0,139.0,6.0,"Oswego town, Oswego County, New York",075,55585,36
3452.0,3172.0,174.0,50.0,56.0,0.0,"Palermo town, Oswego County, New York",075,56154,36
6190.0,5830.0,335.0,0.0,12.0,13.0,"Scriba town, Oswego County, New York",075,65992,36
1184.0,1040.0,78.0,66.0,0.0,0.0,"Williamstown town, Oswego County, New York",075,82073,36
5398.0,4477.0,753.0,149.0,19.0,0.0,"Richland town, Oswego County, New York",075,61533,36
2180.0,1970.0,162.0,44.0,4.0,0.0,"Albion town, Oswego County, New York",075,01055,36
4849.0,4206.0,432.0,190.0,11.0,10.0,"Mexico town, Oswego County, New York",075,46822,36
484.0,454.0,18.0,7.0,5.0,0.0,"Redfield town, Oswego County, New York",075,60873,36
1371.0,1176.0,102.0,86.0,7.0,0.0,"Orwell town, Oswego County, New York",075,55453,36
2428.0,2188.0,132.0,31.0,77.0,0.0,"Parish town, Oswego County, New York",075,56352,36
4404.0,3932.0,274.0,147.0,51.0,0.0,"Hannibal town, Oswego County, New York",075,32028,36
2491.0,2232.0,163.0,52.0,44.0,0.0,"Laurens town, Otsego County, New York",077,41531,36
274.0,248.0,22.0,1.0,3.0,0.0,"Decatur town, Otsego County, New York",077,19895,36
11416.0,7906.0,1421.0,1892.0,164.0,33.0,"Oneonta city, Otsego County, New York",077,54881,36
1677.0,1539.0,77.0,58.0,3.0,0.0,"Edmeston town, Otsego County, New York",077,23613,36
1837.0,1693.0,101.0,40.0,3.0,0.0,"Maryland town, Otsego County, New York",077,45920,36
1736.0,1586.0,80.0,57.0,13.0,0.0,"Morris town, Otsego County, New York",077,48494,36
4304.0,3795.0,358.0,135.0,16.0,0.0,"Oneonta town, Otsego County, New York",077,54892,36
1999.0,1614.0,276.0,93.0,16.0,0.0,"Richfield town, Otsego County, New York",077,61467,36
641.0,545.0,10.0,82.0,0.0,4.0,"Roseboom town, Otsego County, New York",077,63638,36
1786.0,1677.0,55.0,36.0,18.0,0.0,"Worcester town, Otsego County, New York",077,83129,36
2805.0,2618.0,69.0,115.0,3.0,0.0,"Otego town, Otsego County, New York",077,55629,36
1238.0,1137.0,28.0,37.0,11.0,25.0,"Pittsfield town, Otsego County, New York",077,58343,36
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Wayne County, New York",117,00000,36
4243.0,4000.0,159.0,44.0,0.0,40.0,"Marion town, Wayne County, New York",117,45645,36
5775.0,5378.0,257.0,58.0,82.0,0.0,"Williamson town, Wayne County, New York",117,82040,36
9335.0,8171.0,649.0,450.0,65.0,0.0,"Ontario town, Wayne County, New York",117,55013,36
3903.0,3487.0,204.0,134.0,78.0,0.0,"Wolcott town, Wayne County, New York",117,82689,36
2771.0,2629.0,71.0,65.0,6.0,0.0,"Knox town, Albany County, New York",001,40002,36
49428.0,38926.0,4542.0,4867.0,850.0,243.0,"Albany city, Albany County, New York",001,01000,36
13977.0,11792.0,1046.0,771.0,347.0,21.0,"Cohoes city, Albany County, New York",001,16749,36
7609.0,6088.0,643.0,785.0,12.0,81.0,"Watervliet city, Albany County, New York",001,78674,36
2633.0,2523.0,61.0,40.0,9.0,0.0,"Berne town, Albany County, New York",001,06211,36
31167.0,28291.0,1449.0,1063.0,290.0,74.0,"Bethlehem town, Albany County, New York",001,06354,36
64464.0,57655.0,3587.0,2363.0,732.0,127.0,"Colonie town, Albany County, New York",001,17343,36
2087.0,1741.0,203.0,126.0,17.0,0.0,"Green Island town, Albany County, New York",001,30532,36
29213.0,26288.0,1343.0,1016.0,452.0,114.0,"Guilderland town, Albany County, New York",001,31104,36
4030.0,3585.0,264.0,135.0,23.0,23.0,"Chautauqua town, Chautauqua County, New York",013,14069,36
2051.0,1918.0,116.0,0.0,17.0,0.0,"North Harmony town, Chautauqua County, New York",013,52155,36
12257.0,9979.0,1020.0,1116.0,103.0,39.0,"Pomfret town, Chautauqua County, New York",013,58981,36
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Chautauqua County, New York",013,00000,36
7527.0,6686.0,718.0,42.0,65.0,16.0,"Dunkirk city, Chautauqua County, New York",013,21105,36
1694.0,1548.0,100.0,0.0,46.0,0.0,"Sherman town, Chautauqua County, New York",013,66960,36
786.0,747.0,14.0,25.0,0.0,0.0,"Villenova town, Chautauqua County, New York",013,77530,36
933.0,898.0,15.0,3.0,17.0,0.0,"Mina town, Chautauqua County, New York",013,47592,36
4193.0,3494.0,304.0,382.0,1.0,12.0,"Portland town, Chautauqua County, New York",013,59421,36
3246.0,3096.0,93.0,57.0,0.0,0.0,"Carroll town, Chautauqua County, New York",013,12639,36
1775.0,1628.0,136.0,0.0,11.0,0.0,"Charlotte town, Chautauqua County, New York",013,13860,36
1978.0,1747.0,205.0,18.0,8.0,0.0,"Stockton town, Chautauqua County, New York",013,71476,36
4276.0,3949.0,256.0,18.0,15.0,38.0,"Westfield town, Chautauqua County, New York",013,79950,36
1085.0,993.0,42.0,17.0,33.0,0.0,"Arkwright town, Chautauqua County, New York",013,02605,36
24459.0,20760.0,3081.0,209.0,359.0,50.0,"Jamestown city, Chautauqua County, New York",013,38264,36
2276.0,2154.0,67.0,25.0,21.0,9.0,"Ripley town, Chautauqua County, New York",013,61885,36
6976.0,6494.0,375.0,26.0,58.0,23.0,"Busti town, Chautauqua County, New York",013,11451,36
8049.0,7172.0,765.0,47.0,46.0,19.0,"Ellicott town, Chautauqua County, New York",013,23998,36
4260.0,3890.0,232.0,75.0,63.0,0.0,"Ellery town, Chautauqua County, New York",013,23976,36
6209.0,5318.0,353.0,354.0,169.0,15.0,"Hanover town, Chautauqua County, New York",013,32050,36
2174.0,2021.0,89.0,24.0,40.0,0.0,"Poland town, Chautauqua County, New York",013,58926,36
989.0,848.0,120.0,21.0,0.0,0.0,"Cherry Creek town, Chautauqua County, New York",013,15198,36
961.0,893.0,51.0,0.0,17.0,0.0,"French Creek town, Chautauqua County, New York",013,27606,36
2089.0,1936.0,84.0,5.0,64.0,0.0,"Harmony town, Chautauqua County, New York",013,32248,36
1323.0,1258.0,52.0,0.0,13.0,0.0,"Kiantone town, Chautauqua County, New York",013,39507,36
2323.0,2105.0,105.0,80.0,33.0,0.0,"Sheridan town, Chautauqua County, New York",013,66916,36
923.0,820.0,90.0,3.0,10.0,0.0,"Dunkirk town, Chautauqua County, New York",013,21116,36
1516.0,1405.0,83.0,7.0,21.0,0.0,"Clymer town, Chautauqua County, New York",013,16595,36
1800.0,1716.0,76.0,4.0,0.0,4.0,"Gerry town, Chautauqua County, New York",013,28838,36
1603.0,1549.0,27.0,16.0,8.0,3.0,"Ellington town, Chautauqua County, New York",013,24053,36
932369.0,823905.0,61120.0,20749.0,16019.0,10576.0,"Brooklyn borough, Kings County, New York",047,10022,36
765355.0,621634.0,72171.0,19716.0,38384.0,13450.0,"Manhattan borough, New York County, New York",061,44919,36
8076.0,7095.0,552.0,42.0,371.0,16.0,"Barton town, Tioga County, New York",107,04671,36
1018.0,972.0,17.0,5.0,24.0,0.0,"Richford town, Tioga County, New York",107,61511,36
1193.0,1161.0,28.0,4.0,0.0,0.0,"Berkshire town, Tioga County, New York",107,06145,36
8141.0,7724.0,277.0,44.0,69.0,27.0,"New Scotland town, Albany County, New York",001,50672,36
3228.0,3123.0,39.0,42.0,11.0,13.0,"Westerlo town, Albany County, New York",001,79851,36
7010.0,6465.0,360.0,135.0,40.0,10.0,"Coeymans town, Albany County, New York",001,16694,36
1674.0,1580.0,57.0,37.0,0.0,0.0,"Rensselaerville town, Albany County, New York",001,61181,36
1778.0,1682.0,73.0,23.0,0.0,0.0,"Belfast town, Allegany County, New York",003,05573,36
410.0,376.0,29.0,1.0,4.0,0.0,"Ward town, Allegany County, New York",003,78201,36
549.0,531.0,7.0,10.0,0.0,1.0,"Allen town, Allegany County, New York",003,01319,36
1314.0,1236.0,55.0,12.0,11.0,0.0,"Angelica town, Allegany County, New York",003,02187,36
945.0,888.0,31.0,8.0,18.0,0.0,"Clarksville town, Allegany County, New York",003,15990,36
1471.0,1379.0,61.0,12.0,15.0,4.0,"Genesee town, Allegany County, New York",003,28563,36
1739.0,1431.0,242.0,34.0,32.0,0.0,"Friendship town, Allegany County, New York",003,27705,36
434.0,419.0,9.0,6.0,0.0,0.0,"Grove town, Allegany County, New York",003,30994,36
851.0,785.0,2.0,13.0,51.0,0.0,"Plainfield town, Otsego County, New York",077,58420,36
784.0,739.0,24.0,17.0,0.0,4.0,"Westford town, Otsego County, New York",077,79972,36
1084.0,1022.0,18.0,31.0,13.0,0.0,"Burlington town, Otsego County, New York",077,11209,36
3949.0,3545.0,268.0,112.0,17.0,7.0,"Unadilla town, Otsego County, New York",077,76012,36
794.0,681.0,63.0,47.0,3.0,0.0,"Exeter town, Otsego County, New York",077,24845,36
1761.0,1483.0,129.0,135.0,9.0,5.0,"Middlefield town, Otsego County, New York",077,46910,36
1266.0,1179.0,26.0,23.0,38.0,0.0,"Cherry Valley town, Otsego County, New York",077,15253,36
1807.0,1655.0,65.0,79.0,8.0,0.0,"Butternuts town, Otsego County, New York",077,11528,36
2830.0,2533.0,239.0,50.0,8.0,0.0,"Milford town, Otsego County, New York",077,47240,36
1026.0,969.0,21.0,33.0,3.0,0.0,"New Lisbon town, Otsego County, New York",077,50485,36
3388.0,2995.0,240.0,91.0,57.0,5.0,"Otsego town, Otsego County, New York",077,55695,36
1949.0,1754.0,97.0,35.0,63.0,0.0,"Hartwick town, Otsego County, New York",077,32589,36
1321.0,1211.0,58.0,49.0,3.0,0.0,"Springfield town, Otsego County, New York",077,70310,36
