B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
1773.0,1588.0,174.0,11.0,0.0,0.0,"Louisville CCD, Barbour County, Alabama",005,91989,01
12807.0,11160.0,1198.0,202.0,210.0,37.0,"Eufaula CCD, Barbour County, Alabama",005,91017,01
4273.0,3623.0,182.0,392.0,76.0,0.0,"Clayton CCD, Barbour County, Alabama",005,90630,01
3707.0,3236.0,198.0,252.0,21.0,0.0,"Clio CCD, Barbour County, Alabama",005,90648,01
3365.0,3062.0,236.0,36.0,27.0,4.0,"Bakerhill CCD, Barbour County, Alabama",005,90189,01
8725.0,7712.0,449.0,453.0,65.0,46.0,"West Blocton CCD, Bibb County, Alabama",007,93438,01
12578.0,10844.0,524.0,1160.0,16.0,34.0,"Centreville-Brent CCD, Bibb County, Alabama",007,90531,01
921.0,903.0,0.0,18.0,0.0,0.0,"Piper-Coleanor CCD, Bibb County, Alabama",007,92601,01
1488.0,1340.0,114.0,14.0,20.0,0.0,"Midway CCD, Bullock County, Alabama",011,92133,01
5592.0,4834.0,558.0,94.0,69.0,37.0,"Union Springs CCD, Bullock County, Alabama",011,93249,01
1295.0,1295.0,0.0,0.0,0.0,0.0,"Fitzpatrick CCD, Bullock County, Alabama",011,91098,01
2061.0,1980.0,23.0,58.0,0.0,0.0,"Inverness CCD, Bullock County, Alabama",011,91701,01
18323.0,13277.0,2706.0,1257.0,1049.0,34.0,"Jacksonville CCD, Calhoun County, Alabama",015,91746,01
6845.0,6115.0,637.0,66.0,27.0,0.0,"Choccolocco CCD, Calhoun County, Alabama",015,90585,01
4567.0,4179.0,148.0,237.0,0.0,3.0,"Ohatchee CCD, Calhoun County, Alabama",015,92430,01
6883.0,5995.0,521.0,251.0,108.0,8.0,"Piedmont CCD, Calhoun County, Alabama",015,92556,01
1270.0,1213.0,36.0,20.0,1.0,0.0,"Waverly CCD, Chambers County, Alabama",017,93393,01
65520.0,54132.0,7293.0,3076.0,903.0,116.0,"Anniston CCD, Calhoun County, Alabama",015,90099,01
2807.0,2629.0,40.0,129.0,0.0,9.0,"Five Points CCD, Chambers County, Alabama",017,91107,01
10179.0,9149.0,691.0,224.0,115.0,0.0,"Lanett CCD, Chambers County, Alabama",017,91827,01
787.0,787.0,0.0,0.0,0.0,0.0,"Milltown CCD, Chambers County, Alabama",017,92169,01
5085.0,4569.0,302.0,115.0,99.0,0.0,"La Fayette CCD, Chambers County, Alabama",017,91818,01
1339.0,1307.0,16.0,16.0,0.0,0.0,"Coffeeville CCD, Clarke County, Alabama",025,90675,01
