B19001B_001E,B19001B_002E,B19001B_003E,B19001B_004E,B19001B_005E,B19001B_006E,B19001B_007E,B19001B_008E,B19001B_009E,B19001B_010E,B19001B_011E,B19001B_012E,B19001B_013E,B19001B_014E,B19001B_015E,B19001B_016E,B19001B_017E,name,county,county subdivision,state
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,"Redding town, Fairfield County, Connecticut",001,63480,09
2822.0,176.0,173.0,122.0,111.0,89.0,143.0,101.0,219.0,111.0,194.0,373.0,393.0,241.0,134.0,219.0,23.0,"Stratford town, Fairfield County, Connecticut",001,74190,09
6661.0,614.0,495.0,307.0,515.0,355.0,432.0,249.0,249.0,367.0,454.0,553.0,855.0,351.0,273.0,203.0,389.0,"Stamford town, Fairfield County, Connecticut",001,73070,09
181.0,0.0,15.0,14.0,0.0,0.0,37.0,0.0,12.0,0.0,6.0,87.0,0.0,0.0,0.0,0.0,10.0,"New Canaan town, Fairfield County, Connecticut",001,50580,09
31.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,"New Fairfield town, Fairfield County, Connecticut",001,50860,09
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,17.0,"Newtown town, Fairfield County, Connecticut",001,52980,09
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,"Weston town, Fairfield County, Connecticut",001,83430,09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Fairfield County, Connecticut",001,00000,09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Easton town, Fairfield County, Connecticut",001,23890,09
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,9.0,6.0,10.0,"Wilton town, Fairfield County, Connecticut",001,86370,09
17346.0,2297.0,1017.0,1037.0,1039.0,1085.0,741.0,934.0,632.0,836.0,1079.0,1566.0,1985.0,1105.0,832.0,728.0,433.0,"Bridgeport town, Fairfield County, Connecticut",001,08070,09
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,"Darien town, Fairfield County, Connecticut",001,18850,09
260.0,8.0,0.0,6.0,9.0,0.0,6.0,7.0,0.0,0.0,30.0,35.0,75.0,0.0,41.0,33.0,10.0,"Fairfield town, Fairfield County, Connecticut",001,26620,09
115.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,27.0,14.0,22.0,0.0,0.0,"Bethel town, Fairfield County, Connecticut",001,04720,09
68.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,"Ridgefield town, Fairfield County, Connecticut",001,63970,09
217.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,58.0,24.0,15.0,0.0,20.0,43.0,21.0,"Shelton town, Fairfield County, Connecticut",001,68170,09
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,13.0,"Westport town, Fairfield County, Connecticut",001,83500,09
1757.0,137.0,81.0,96.0,26.0,47.0,161.0,84.0,91.0,40.0,53.0,257.0,215.0,158.0,108.0,108.0,95.0,"Danbury town, Fairfield County, Connecticut",001,18500,09
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,23.0,0.0,0.0,"Beacon Falls town, New Haven County, Connecticut",009,03250,09
4055.0,349.0,223.0,162.0,235.0,200.0,243.0,188.0,228.0,131.0,406.0,422.0,337.0,319.0,163.0,308.0,141.0,"West Haven town, New Haven County, Connecticut",009,82870,09
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,"Bethany town, New Haven County, Connecticut",009,04580,09
218.0,56.0,0.0,0.0,0.0,22.0,10.0,11.0,0.0,34.0,22.0,9.0,0.0,20.0,11.0,15.0,8.0,"East Haven town, New Haven County, Connecticut",009,22910,09
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,"Guilford town, New Haven County, Connecticut",009,34950,09
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0,"Madison town, New Haven County, Connecticut",009,44560,09
15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,"Middlebury town, New Haven County, Connecticut",009,46940,09
132.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.0,38.0,18.0,0.0,36.0,0.0,14.0,0.0,"Wolcott town, New Haven County, Connecticut",009,87560,09
380.0,9.0,0.0,43.0,0.0,24.0,23.0,0.0,0.0,71.0,27.0,67.0,58.0,28.0,30.0,0.0,0.0,"Wallingford town, New Haven County, Connecticut",009,78740,09
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,44.0,0.0,"Woodbridge town, New Haven County, Connecticut",009,87700,09
842.0,247.0,0.0,118.0,61.0,106.0,0.0,32.0,36.0,12.0,18.0,28.0,48.0,96.0,40.0,0.0,0.0,"Ansonia town, New Haven County, Connecticut",009,01220,09
873.0,0.0,56.0,99.0,0.0,61.0,10.0,25.0,0.0,105.0,120.0,25.0,58.0,194.0,27.0,14.0,79.0,"Naugatuck town, New Haven County, Connecticut",009,49950,09
66.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,10.0,17.0,"Orange town, New Haven County, Connecticut",009,57600,09
76.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Oxford town, New Haven County, Connecticut",009,58300,09
