B19013B_001E,name,county,county subdivision,state
-666666666.0,"Waltham township, LaSalle County, Illinois",099,78682,17
-666666666.0,"Ophir township, LaSalle County, Illinois",099,56224,17
-666666666.0,"Osage township, LaSalle County, Illinois",099,56731,17
-666666666.0,"Ottawa township, LaSalle County, Illinois",099,56939,17
-666666666.0,"Dayton township, LaSalle County, Illinois",099,18784,17
-666666666.0,"Deer Park township, LaSalle County, Illinois",099,19096,17
-666666666.0,"Eagle township, LaSalle County, Illinois",099,21436,17
-666666666.0,"Earl township, LaSalle County, Illinois",099,21527,17
-666666666.0,"Eden township, LaSalle County, Illinois",099,22424,17
-666666666.0,"Farm Ridge township, LaSalle County, Illinois",099,25583,17
-666666666.0,"Old Town township, McLean County, Illinois",113,55782,17
-666666666.0,"Franklin Grove township, Lee County, Illinois",103,27695,17
-666666666.0,"Hennepin township, Putnam County, Illinois",155,34124,17
-666666666.0,"Magnolia township, Putnam County, Illinois",155,46123,17
-666666666.0,"Granville township, Putnam County, Illinois",155,31030,17
-666666666.0,"Senachwine township, Putnam County, Illinois",155,68627,17
-666666666.0,"Tunbridge township, De Witt County, Illinois",039,76342,17
-666666666.0,"Clintonia township, De Witt County, Illinois",039,15014,17
-666666666.0,"Nixon township, De Witt County, Illinois",039,53117,17
-666666666.0,"Santa Anna township, De Witt County, Illinois",039,67639,17
-666666666.0,"Texas township, De Witt County, Illinois",039,74769,17
-666666666.0,"Wilson township, De Witt County, Illinois",039,82140,17
-666666666.0,"Barnett township, De Witt County, Illinois",039,03714,17
-666666666.0,"Waynesville township, De Witt County, Illinois",039,79462,17
-666666666.0,"De Witt township, De Witt County, Illinois",039,19785,17
-666666666.0,"Creek township, De Witt County, Illinois",039,17302,17
-666666666.0,"Rutledge township, De Witt County, Illinois",039,66469,17
-666666666.0,"Wapella township, De Witt County, Illinois",039,78786,17
-666666666.0,"Harp township, De Witt County, Illinois",039,33058,17
-666666666.0,"Carson township, Fayette County, Illinois",051,11501,17
-666666666.0,"Kaskaskia township, Fayette County, Illinois",051,39116,17
-666666666.0,"La Clede township, Fayette County, Illinois",051,40533,17
-666666666.0,"Shafter township, Fayette County, Illinois",051,68926,17
-666666666.0,"Sharon township, Fayette County, Illinois",051,69017,17
-666666666.0,"Bowling Green township, Fayette County, Illinois",051,07562,17
-666666666.0,"Loudon township, Fayette County, Illinois",051,44901,17
-666666666.0,"Lincoln precinct, Massac County, Illinois",127,91908,17
-666666666.0,"Bear Grove township, Fayette County, Illinois",051,04377,17
-666666666.0,"Lone Grove township, Fayette County, Illinois",051,44459,17
-666666666.0,"Pope township, Fayette County, Illinois",051,61106,17
17258.0,"Jackson precinct, Massac County, Illinois",127,91692,17
-666666666.0,"Jefferson precinct, Massac County, Illinois",127,91740,17
-666666666.0,"Washington precinct, Massac County, Illinois",127,93618,17
-666666666.0,"Franklin precinct, Massac County, Illinois",127,91260,17
26250.0,"Hillerman precinct, Massac County, Illinois",127,91638,17
-666666666.0,"Winchester No. 1 precinct, Scott County, Illinois",171,93780,17
16618.0,"Metropolis No. 1 precinct, Massac County, Illinois",127,92070,17
-666666666.0,"Naples-Bluffs precinct, Scott County, Illinois",171,92250,17
-666666666.0,"Exeter-Bluffs precinct, Scott County, Illinois",171,91224,17
-666666666.0,"Alsey precinct, Scott County, Illinois",171,90072,17
-666666666.0,"Glasgow precinct, Scott County, Illinois",171,91368,17
-666666666.0,"Manchester precinct, Scott County, Illinois",171,92016,17
-666666666.0,"Bloomfield precinct, Scott County, Illinois",171,90468,17
-666666666.0,"Merritt precinct, Scott County, Illinois",171,92052,17
-666666666.0,"Winchester No. 2 precinct, Scott County, Illinois",171,93798,17
-666666666.0,"Winchester No. 3 precinct, Scott County, Illinois",171,93816,17
-666666666.0,"Hopedale township, Tazewell County, Illinois",179,36139,17
-666666666.0,"Sand Prairie township, Tazewell County, Illinois",179,67483,17
17130.0,"Washington township, Tazewell County, Illinois",179,79046,17
-666666666.0,"Deer Creek township, Tazewell County, Illinois",179,18953,17
-666666666.0,"Hittle township, Tazewell County, Illinois",179,35359,17
-666666666.0,"Cincinnati township, Tazewell County, Illinois",179,14403,17
-666666666.0,"Groveland township, Tazewell County, Illinois",179,31940,17
-666666666.0,"Malone township, Tazewell County, Illinois",179,46266,17
-666666666.0,"Pekin township, Tazewell County, Illinois",179,58460,17
-666666666.0,"Tremont township, Tazewell County, Illinois",179,75978,17
-666666666.0,"Little Mackinaw township, Tazewell County, Illinois",179,44017,17
-666666666.0,"Spring Lake township, Tazewell County, Illinois",179,72130,17
-666666666.0,"Boynton township, Tazewell County, Illinois",179,07627,17
-666666666.0,"Delavan township, Tazewell County, Illinois",179,19239,17
-666666666.0,"Mackinaw township, Tazewell County, Illinois",179,45792,17
-666666666.0,"Morton township, Tazewell County, Illinois",179,50634,17
-666666666.0,"Dillon township, Tazewell County, Illinois",179,19941,17
-666666666.0,"Elm Grove township, Tazewell County, Illinois",179,23607,17
-666666666.0,"Fondulac township, Tazewell County, Illinois",179,26636,17
-666666666.0,"Pittsfield township, Pike County, Illinois",149,60235,17
-666666666.0,"Derry township, Pike County, Illinois",149,19577,17
-666666666.0,"Atlas township, Pike County, Illinois",149,02791,17
-666666666.0,"Flint township, Pike County, Illinois",149,26415,17
-666666666.0,"Griggsville township, Pike County, Illinois",149,31784,17
-666666666.0,"Ross township, Pike County, Illinois",149,65936,17
-666666666.0,"Martinsburg township, Pike County, Illinois",149,47241,17
-666666666.0,"Newburg township, Pike County, Illinois",149,52259,17
-666666666.0,"New Salem township, Pike County, Illinois",149,52818,17
-666666666.0,"Cincinnati township, Pike County, Illinois",149,14390,17
-666666666.0,"Levee township, Pike County, Illinois",149,43003,17
-666666666.0,"Barry township, Pike County, Illinois",149,03974,17
-666666666.0,"Golconda No. 3 precinct, Pope County, Illinois",151,91422,17
-666666666.0,"Webster No. 5 precinct, Pope County, Illinois",151,93654,17
-666666666.0,"Golconda No. 2 precinct, Pope County, Illinois",151,91404,17
-666666666.0,"Eddyville No. 6 precinct, Pope County, Illinois",151,91116,17
-666666666.0,"Jefferson No. 4 precinct, Pope County, Illinois",151,91746,17
-666666666.0,"Golconda No. 1 precinct, Pope County, Illinois",151,91386,17
-666666666.0,"Blackhawk township, Rock Island County, Illinois",161,06301,17
-666666666.0,"Buffalo Prairie township, Rock Island County, Illinois",161,09512,17
31309.0,"Rock Island township, Rock Island County, Illinois",161,65091,17
-666666666.0,"Canoe Creek township, Rock Island County, Illinois",161,10955,17
-666666666.0,"Port Byron township, Rock Island County, Illinois",161,61236,17
-666666666.0,"Rural township, Rock Island County, Illinois",161,66300,17
41167.0,"South Moline township, Rock Island County, Illinois",161,70993,17
-666666666.0,"Edgington township, Rock Island County, Illinois",161,22632,17
28696.0,"Moline township, Rock Island County, Illinois",161,49880,17
-666666666.0,"Coal Valley township, Rock Island County, Illinois",161,15248,17
-666666666.0,"Coe township, Rock Island County, Illinois",161,15326,17
-666666666.0,"Zuma township, Rock Island County, Illinois",161,84246,17
-666666666.0,"Cordova township, Rock Island County, Illinois",161,16379,17
-666666666.0,"Drury township, Rock Island County, Illinois",161,20825,17
32021.0,"Hampton township, Rock Island County, Illinois",161,32577,17
36361.0,"South Rock Island township, Rock Island County, Illinois",161,71201,17
-666666666.0,"Bowling township, Rock Island County, Illinois",161,07549,17
-666666666.0,"Andalusia township, Rock Island County, Illinois",161,01439,17
-666666666.0,"Seminary township, Fayette County, Illinois",051,68601,17
-666666666.0,"Wheatland township, Fayette County, Illinois",051,81022,17
-666666666.0,"Wilberton township, Fayette County, Illinois",051,81568,17
-666666666.0,"Otego township, Fayette County, Illinois",051,56913,17
-666666666.0,"Sefton township, Fayette County, Illinois",051,68549,17
-666666666.0,"Vandalia township, Fayette County, Illinois",051,77330,17
-666666666.0,"Avena township, Fayette County, Illinois",051,03155,17
-666666666.0,"Hurricane township, Fayette County, Illinois",051,36802,17
-666666666.0,"South Hurricane township, Fayette County, Illinois",051,70876,17
-666666666.0,"Olive Branch precinct, Alexander County, Illinois",003,92304,17
19327.0,"Thebes precinct, Alexander County, Illinois",003,93420,17
-666666666.0,"McClure precinct, Alexander County, Illinois",003,91980,17
51154.0,"Tamms precinct, Alexander County, Illinois",003,93402,17
-666666666.0,"Sandusky precinct, Alexander County, Illinois",003,93114,17
-666666666.0,"Cache precinct, Alexander County, Illinois",003,90576,17
22321.0,"Cairo precinct, Alexander County, Illinois",003,90612,17
-666666666.0,"Indian Creek No. 7 precinct, Menard County, Illinois",129,91656,17
-666666666.0,"Petersburg East No. 13 precinct, Menard County, Illinois",129,92433,17
-666666666.0,"Athens North No. 2 precinct, Menard County, Illinois",129,90256,17
-666666666.0,"Atterberry No. 10 precinct, Menard County, Illinois",129,90270,17
-666666666.0,"Petersburg West No. 16 precinct, Menard County, Illinois",129,92441,17
-666666666.0,"Sugar Grove No. 5 precinct, Menard County, Illinois",129,93312,17
-666666666.0,"Petersburg North No. 14 precinct, Menard County, Illinois",129,92436,17
-666666666.0,"Petersburg South No. 15 precinct, Menard County, Illinois",129,92439,17
-666666666.0,"Rock Creek No. 12 precinct, Menard County, Illinois",129,93024,17
-666666666.0,"Athens South No. 1 precinct, Menard County, Illinois",129,90262,17
-666666666.0,"Greenview No. 6 precinct, Menard County, Illinois",129,91566,17
-666666666.0,"Fancy Prairie No. 3 precinct, Menard County, Illinois",129,91242,17
-666666666.0,"Oakford No. 9 precinct, Menard County, Illinois",129,92286,17
-666666666.0,"Tallula No. 11 precinct, Menard County, Illinois",129,93366,17
-666666666.0,"Irish Grove No. 4 precinct, Menard County, Illinois",129,91674,17
-666666666.0,"Sandridge No. 8 precinct, Menard County, Illinois",129,93096,17
-666666666.0,"Chester precinct, Randolph County, Illinois",157,90738,17
-666666666.0,"Palestine precinct, Randolph County, Illinois",157,92358,17
-666666666.0,"Walsh precinct, Randolph County, Illinois",157,93600,17
-666666666.0,"Ruma precinct, Randolph County, Illinois",157,93060,17
-666666666.0,"Steeleville precinct, Randolph County, Illinois",157,93240,17
-666666666.0,"Thompson township, Jo Daviess County, Illinois",085,75146,17
-666666666.0,"Warren township, Jo Daviess County, Illinois",085,78864,17
-666666666.0,"Berreman township, Jo Daviess County, Illinois",085,05495,17
-666666666.0,"Hanover township, Jo Daviess County, Illinois",085,32720,17
-666666666.0,"Woodbine township, Jo Daviess County, Illinois",085,82907,17
-666666666.0,"Rice township, Jo Daviess County, Illinois",085,63472,17
-666666666.0,"Derinda township, Jo Daviess County, Illinois",085,19551,17
-666666666.0,"Batavia township, Kane County, Illinois",089,04091,17
43897.0,"Aurora township, Kane County, Illinois",089,03025,17
-666666666.0,"Campton township, Kane County, Illinois",089,10903,17
39417.0,"Elgin township, Kane County, Illinois",089,23087,17
-666666666.0,"Burlington township, Kane County, Illinois",089,09772,17
-666666666.0,"Kaneville township, Kane County, Illinois",089,38908,17
116875.0,"Blackberry township, Kane County, Illinois",089,06262,17
-666666666.0,"Ricks township, Christian County, Illinois",021,63797,17
-666666666.0,"King township, Christian County, Illinois",021,39948,17
-666666666.0,"Greenwood township, Christian County, Illinois",021,31641,17
-666666666.0,"Mosquito township, Christian County, Illinois",021,50686,17
-666666666.0,"South Fork township, Christian County, Illinois",021,70798,17
-666666666.0,"Mount Auburn township, Christian County, Illinois",021,50842,17
-666666666.0,"Rosamond township, Christian County, Illinois",021,65598,17
-666666666.0,"Buckhart township, Christian County, Illinois",021,09239,17
-666666666.0,"Pana township, Christian County, Illinois",021,57485,17
-666666666.0,"Stonington township, Christian County, Illinois",021,72962,17
-666666666.0,"Taylorville township, Christian County, Illinois",021,74587,17
-666666666.0,"Assumption township, Christian County, Illinois",021,02622,17
33317.0,"Newell township, Vermilion County, Illinois",183,52454,17
-666666666.0,"Plato township, Kane County, Illinois",089,60365,17
78750.0,"St. Charles township, Kane County, Illinois",089,66716,17
-666666666.0,"Butler township, Vermilion County, Illinois",183,10162,17
-666666666.0,"Oakwood township, Vermilion County, Illinois",183,55015,17
