B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,name,county,county subdivision,state
764,363.0,11.0,27.0,20.0,19.0,4.0,0.0,2.0,51.0,4.0,58.0,11.0,6.0,20.0,32.0,21.0,18.0,20.0,5.0,14.0,13.0,7.0,0.0,0.0,401.0,26.0,23.0,27.0,21.0,19.0,2.0,1.0,43.0,6.0,18.0,21.0,25.0,15.0,18.0,56.0,24.0,22.0,14.0,6.0,8.0,1.0,3.0,2.0,"Precinct 8, Hamilton County, Nebraska",081,92543,31
930,493.0,36.0,29.0,37.0,42.0,21.0,9.0,0.0,17.0,0.0,17.0,35.0,34.0,39.0,37.0,35.0,0.0,4.0,0.0,21.0,16.0,45.0,11.0,8.0,437.0,13.0,27.0,35.0,17.0,9.0,0.0,0.0,0.0,0.0,19.0,45.0,27.0,25.0,38.0,42.0,4.0,0.0,23.0,21.0,27.0,42.0,8.0,15.0,"Precinct 6, Hamilton County, Nebraska",081,92523,31
321,143.0,5.0,0.0,1.0,0.0,10.0,0.0,0.0,11.0,5.0,23.0,0.0,0.0,1.0,14.0,20.0,7.0,12.0,19.0,6.0,1.0,0.0,0.0,8.0,178.0,13.0,3.0,11.0,13.0,0.0,0.0,10.0,25.0,2.0,17.0,0.0,0.0,11.0,7.0,9.0,8.0,27.0,3.0,0.0,7.0,0.0,4.0,8.0,"Precinct 1, Hamilton County, Nebraska",081,92473,31
769,364.0,10.0,31.0,30.0,13.0,8.0,2.0,0.0,1.0,18.0,22.0,27.0,16.0,30.0,29.0,19.0,11.0,24.0,6.0,11.0,21.0,17.0,5.0,13.0,405.0,22.0,18.0,21.0,27.0,4.0,1.0,13.0,32.0,21.0,27.0,22.0,15.0,30.0,29.0,29.0,9.0,17.0,7.0,13.0,21.0,14.0,2.0,11.0,"Precinct 2, Hamilton County, Nebraska",081,92483,31
4165,2114.0,162.0,191.0,152.0,100.0,51.0,32.0,7.0,60.0,142.0,85.0,124.0,120.0,132.0,158.0,108.0,42.0,104.0,31.0,80.0,62.0,93.0,40.0,38.0,2051.0,116.0,121.0,162.0,64.0,38.0,0.0,0.0,54.0,122.0,132.0,67.0,155.0,128.0,136.0,98.0,51.0,144.0,20.0,60.0,86.0,141.0,38.0,118.0,"Precinct 4, Hamilton County, Nebraska",081,92503,31
584,333.0,23.0,12.0,5.0,22.0,17.0,10.0,0.0,16.0,10.0,35.0,11.0,15.0,15.0,16.0,57.0,5.0,27.0,6.0,10.0,12.0,6.0,2.0,1.0,251.0,17.0,6.0,8.0,15.0,4.0,0.0,0.0,7.0,15.0,15.0,22.0,7.0,16.0,27.0,28.0,7.0,17.0,5.0,0.0,25.0,2.0,2.0,6.0,"Precinct 7, Hamilton County, Nebraska",081,92533,31
775,363.0,10.0,46.0,18.0,23.0,2.0,0.0,0.0,17.0,21.0,13.0,21.0,16.0,18.0,19.0,35.0,7.0,26.0,19.0,10.0,19.0,12.0,4.0,7.0,412.0,17.0,35.0,31.0,22.0,6.0,3.0,15.0,22.0,18.0,16.0,13.0,20.0,22.0,28.0,33.0,29.0,9.0,11.0,14.0,28.0,2.0,13.0,5.0,"Precinct 3, Hamilton County, Nebraska",081,92493,31
170,95.0,0.0,10.0,5.0,7.0,0.0,2.0,0.0,7.0,7.0,0.0,0.0,6.0,10.0,8.0,2.0,8.0,2.0,0.0,2.0,4.0,4.0,0.0,11.0,75.0,8.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,9.0,6.0,3.0,3.0,0.0,0.0,1.0,3.0,6.0,2.0,"Newton precinct, Jefferson County, Nebraska",095,92110,31
424,206.0,9.0,9.0,7.0,14.0,9.0,0.0,3.0,1.0,8.0,6.0,13.0,20.0,11.0,6.0,12.0,23.0,11.0,4.0,4.0,7.0,4.0,19.0,6.0,218.0,22.0,22.0,30.0,3.0,0.0,2.0,0.0,3.0,5.0,11.0,9.0,12.0,14.0,6.0,17.0,12.0,6.0,9.0,4.0,7.0,8.0,12.0,4.0,"Pleasant precinct, Jefferson County, Nebraska",095,92405,31
225,102.0,0.0,8.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,26.0,0.0,0.0,8.0,0.0,8.0,0.0,12.0,0.0,0.0,123.0,0.0,0.0,14.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,9.0,0.0,28.0,17.0,0.0,6.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,"Rock Creek precinct, Jefferson County, Nebraska",095,92760,31
