B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
459.0,25.0,28.0,38.0,16.0,26.0,25.0,16.0,30.0,62.0,41.0,78.0,55.0,4.0,9.0,0.0,6.0,"Fairfax city, Renville County, Minnesota",129,20222,27
67.0,2.0,1.0,1.0,2.0,2.0,8.0,6.0,0.0,2.0,11.0,3.0,9.0,7.0,3.0,3.0,7.0,"Flora township, Renville County, Minnesota",129,21374,27
96.0,2.0,9.0,3.0,3.0,6.0,10.0,4.0,1.0,0.0,3.0,14.0,13.0,13.0,11.0,1.0,3.0,"Hector township, Renville County, Minnesota",129,28142,27
88.0,0.0,5.0,1.0,0.0,3.0,4.0,2.0,2.0,4.0,12.0,13.0,9.0,10.0,5.0,5.0,13.0,"Kingman township, Renville County, Minnesota",129,33290,27
73.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,5.0,5.0,5.0,15.0,12.0,0.0,10.0,13.0,"Bird Island township, Renville County, Minnesota",129,06094,27
523.0,24.0,34.0,10.0,43.0,36.0,28.0,16.0,26.0,25.0,48.0,103.0,60.0,32.0,25.0,10.0,3.0,"Renville city, Renville County, Minnesota",129,53890,27
114.0,5.0,0.0,1.0,5.0,1.0,0.0,3.0,4.0,5.0,9.0,13.0,22.0,28.0,3.0,8.0,7.0,"Troy township, Renville County, Minnesota",129,65632,27
83.0,1.0,2.0,0.0,5.0,3.0,2.0,8.0,9.0,3.0,4.0,7.0,16.0,14.0,5.0,2.0,2.0,"Hawk Creek township, Renville County, Minnesota",129,27728,27
88.0,4.0,0.0,4.0,3.0,8.0,2.0,7.0,0.0,7.0,13.0,3.0,11.0,6.0,9.0,3.0,8.0,"Wellington township, Renville County, Minnesota",129,69088,27
56.0,0.0,4.0,5.0,0.0,4.0,2.0,2.0,2.0,1.0,4.0,16.0,5.0,6.0,1.0,2.0,2.0,"Osceola township, Renville County, Minnesota",129,48868,27
