B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
13195.0,6566.0,6566.0,5556.0,1010.0,0.0,6629.0,"Shiprock-Sanostee CCD, San Juan County, New Mexico",045,92970,35
12600.0,7817.0,7817.0,7021.0,796.0,0.0,4783.0,"Bloomfield CCD, San Juan County, New Mexico",045,90360,35
40064.0,25064.0,24935.0,23110.0,1825.0,129.0,15000.0,"Farmington CCD, San Juan County, New Mexico",045,91290,35
1502.0,483.0,483.0,431.0,52.0,0.0,1019.0,"Naschitti CCD, San Juan County, New Mexico",045,92160,35
20228.0,12067.0,12044.0,11153.0,891.0,23.0,8161.0,"Aztec CCD, San Juan County, New Mexico",045,90180,35
349.0,228.0,228.0,228.0,0.0,0.0,121.0,"San Jon CCD, Quay County, New Mexico",037,92730,35
5228.0,2328.0,2328.0,2211.0,117.0,0.0,2900.0,"Tucumcari CCD, Quay County, New Mexico",037,93540,35
1045.0,574.0,574.0,520.0,54.0,0.0,471.0,"Hondo CCD, Lincoln County, New Mexico",027,91500,35
926.0,474.0,474.0,467.0,7.0,0.0,452.0,"Logan-Nara Visa CCD, Quay County, New Mexico",037,91830,35
228.0,111.0,111.0,109.0,2.0,0.0,117.0,"House-Forrest CCD, Quay County, New Mexico",037,91530,35
309.0,132.0,132.0,127.0,5.0,0.0,177.0,"Corona CCD, Lincoln County, New Mexico",027,90780,35
1069.0,350.0,350.0,334.0,16.0,0.0,719.0,"Carrizozo CCD, Lincoln County, New Mexico",027,90510,35
2404.0,896.0,896.0,896.0,0.0,0.0,1508.0,"Capitan CCD, Lincoln County, New Mexico",027,90450,35
11512.0,5490.0,5490.0,5180.0,310.0,0.0,6022.0,"Ruidoso CCD, Lincoln County, New Mexico",027,92700,35
1983.0,1164.0,1164.0,1047.0,117.0,0.0,819.0,"Hagerman CCD, Chaves County, New Mexico",005,91410,35
2558.0,1503.0,1503.0,1478.0,25.0,0.0,1055.0,"Northwest Chaves CCD, Chaves County, New Mexico",005,92280,35
4658.0,2457.0,2445.0,2312.0,133.0,12.0,2201.0,"Southwest Chaves CCD, Chaves County, New Mexico",005,93240,35
2318.0,1054.0,1054.0,971.0,83.0,0.0,1264.0,"Dexter CCD, Chaves County, New Mexico",005,90960,35
1161.0,760.0,760.0,723.0,37.0,0.0,401.0,"Southeast Chaves CCD, Chaves County, New Mexico",005,93090,35
37314.0,21544.0,21499.0,20096.0,1403.0,45.0,15770.0,"Roswell CCD, Chaves County, New Mexico",005,92670,35
60.0,32.0,32.0,32.0,0.0,0.0,28.0,"Northeast Chaves CCD, Chaves County, New Mexico",005,92190,35
11142.0,6637.0,6637.0,6153.0,484.0,0.0,4505.0,"Lovington CCD, Lea County, New Mexico",025,91950,35
1666.0,993.0,993.0,942.0,51.0,0.0,673.0,"Jal CCD, Lea County, New Mexico",025,91620,35
34591.0,20951.0,20951.0,19764.0,1187.0,0.0,13640.0,"Hobbs CCD, Lea County, New Mexico",025,91470,35
2319.0,1392.0,1392.0,1307.0,85.0,0.0,927.0,"Eunice CCD, Lea County, New Mexico",025,91230,35
893.0,587.0,587.0,506.0,81.0,0.0,306.0,"Tatum CCD, Lea County, New Mexico",025,93360,35
35108.0,20261.0,20228.0,19167.0,1061.0,33.0,14847.0,"Santa Fe South CCD, Santa Fe County, New Mexico",049,92880,35
73427.0,45582.0,45545.0,43075.0,2470.0,37.0,27845.0,"Santa Fe CCD, Santa Fe County, New Mexico",049,92820,35
14156.0,7921.0,7921.0,7388.0,533.0,0.0,6235.0,"Santa Fe North CCD, Santa Fe County, New Mexico",049,92850,35
458.0,279.0,279.0,270.0,9.0,0.0,179.0,"Clayton North CCD, Union County, New Mexico",059,90660,35
2966.0,1295.0,1295.0,1265.0,30.0,0.0,1671.0,"Clayton South CCD, Union County, New Mexico",059,90690,35
2100.0,1142.0,1142.0,963.0,179.0,0.0,958.0,"Truth or Consequences West CCD, Sierra County, New Mexico",051,93510,35
7538.0,3078.0,3078.0,2777.0,301.0,0.0,4460.0,"Truth or Consequences East CCD, Sierra County, New Mexico",051,93480,35
1952.0,727.0,727.0,695.0,32.0,0.0,1225.0,"Magdalena CCD, Socorro County, New Mexico",053,91980,35
75.0,71.0,71.0,71.0,0.0,0.0,4.0,"Claunch CCD, Socorro County, New Mexico",053,90630,35
12825.0,7663.0,7328.0,6518.0,810.0,335.0,5162.0,"Portales CCD, Roosevelt County, New Mexico",041,92430,35
897.0,524.0,524.0,503.0,21.0,0.0,373.0,"Elida CCD, Roosevelt County, New Mexico",041,91140,35
