B19001B_001E,B19001B_002E,B19001B_003E,B19001B_004E,B19001B_005E,B19001B_006E,B19001B_007E,B19001B_008E,B19001B_009E,B19001B_010E,B19001B_011E,B19001B_012E,B19001B_013E,B19001B_014E,B19001B_015E,B19001B_016E,B19001B_017E,name,county,county subdivision,state
1008.0,133.0,39.0,49.0,153.0,113.0,66.0,62.0,108.0,40.0,87.0,27.0,75.0,23.0,11.0,12.0,10.0,"Central Falls city, Providence County, Rhode Island",007,14140,44
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,"Smithfield town, Providence County, Rhode Island",007,66200,44
4265.0,451.0,256.0,242.0,289.0,209.0,260.0,210.0,326.0,255.0,414.0,398.0,367.0,216.0,152.0,177.0,43.0,"Pawtucket city, Providence County, Rhode Island",007,54640,44
9621.0,1537.0,897.0,728.0,806.0,531.0,471.0,435.0,471.0,311.0,728.0,785.0,909.0,364.0,279.0,287.0,82.0,"Providence city, Providence County, Rhode Island",007,59000,44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Foster town, Providence County, Rhode Island",007,27460,44
119.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,32.0,25.0,0.0,0.0,0.0,16.0,0.0,"Johnston town, Providence County, Rhode Island",007,37720,44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Scituate town, Providence County, Rhode Island",007,64220,44
9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Burrillville town, Providence County, Rhode Island",007,11800,44
1444.0,139.0,113.0,0.0,27.0,69.0,0.0,98.0,31.0,89.0,101.0,138.0,341.0,197.0,40.0,40.0,21.0,"Cranston city, Providence County, Rhode Island",007,19180,44
21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Barrington town, Bristol County, Rhode Island",001,05140,44
8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Warren town, Bristol County, Rhode Island",001,73760,44
217.0,86.0,22.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,40.0,0.0,27.0,0.0,"Bristol town, Bristol County, Rhode Island",001,09280,44
60.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,"Westerly town, Washington County, Rhode Island",009,77000,44
49.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,6.0,7.0,"North Kingstown town, Washington County, Rhode Island",009,51580,44
204.0,23.0,6.0,0.0,6.0,8.0,15.0,7.0,0.0,0.0,0.0,20.0,36.0,49.0,0.0,0.0,34.0,"South Kingstown town, Washington County, Rhode Island",009,67460,44
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,"Hopkinton town, Washington County, Rhode Island",009,35380,44
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,12.0,"Richmond town, Washington County, Rhode Island",009,61160,44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Exeter town, Washington County, Rhode Island",009,25300,44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Narragansett town, Washington County, Rhode Island",009,48340,44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"New Shoreham town, Washington County, Rhode Island",009,50500,44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Charlestown town, Washington County, Rhode Island",009,14500,44
