B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
291.0,280.0,5.0,3.0,3.0,0.0,"St. Petersburg borough, Clarion County, Pennsylvania",031,67384,42
625.0,510.0,86.0,29.0,0.0,0.0,"Strattanville borough, Clarion County, Pennsylvania",031,74728,42
1094.0,1064.0,12.0,14.0,0.0,4.0,"Porter township, Clarion County, Pennsylvania",031,62144,42
10397.0,9696.0,435.0,159.0,102.0,5.0,"Douglass township, Montgomery County, Pennsylvania",091,19672,42
13871.0,12198.0,718.0,449.0,296.0,210.0,"East Norriton township, Montgomery County, Pennsylvania",091,21600,42
4852.0,4480.0,149.0,71.0,143.0,9.0,"Lower Frederick township, Montgomery County, Pennsylvania",091,44912,42
15174.0,13871.0,702.0,450.0,151.0,0.0,"Lower Salford township, Montgomery County, Pennsylvania",091,45096,42
2524.0,2204.0,163.0,118.0,24.0,15.0,"Rockledge borough, Montgomery County, Pennsylvania",091,65568,42
19350.0,17573.0,594.0,727.0,378.0,78.0,"Springfield township, Montgomery County, Pennsylvania",091,73088,42
17948.0,16087.0,1397.0,170.0,208.0,86.0,"Towamencin township, Montgomery County, Pennsylvania",091,77152,42
751.0,677.0,40.0,0.0,31.0,3.0,"Manchester township, Wayne County, Pennsylvania",127,46856,42
1427.0,1379.0,26.0,3.0,19.0,0.0,"Dyberry township, Wayne County, Pennsylvania",127,20576,42
3748.0,3570.0,35.0,33.0,91.0,19.0,"Paupack township, Wayne County, Pennsylvania",127,58480,42
278.0,254.0,18.0,0.0,6.0,0.0,"Prompton borough, Wayne County, Pennsylvania",127,62744,42
1532.0,1421.0,72.0,36.0,3.0,0.0,"South Canaan township, Wayne County, Pennsylvania",127,72024,42
481.0,477.0,2.0,2.0,0.0,0.0,"Buckingham township, Wayne County, Pennsylvania",127,09824,42
1337.0,1106.0,57.0,96.0,75.0,3.0,"Hawley borough, Wayne County, Pennsylvania",127,33200,42
1485.0,1367.0,30.0,76.0,12.0,0.0,"Mount Pleasant township, Wayne County, Pennsylvania",127,51872,42
222.0,201.0,9.0,2.0,10.0,0.0,"Starrucca borough, Wayne County, Pennsylvania",127,73784,42
1278.0,1148.0,101.0,26.0,3.0,0.0,"Waymart borough, Wayne County, Pennsylvania",127,81712,42
1648.0,1426.0,138.0,41.0,43.0,0.0,"Cherry Ridge township, Wayne County, Pennsylvania",127,13096,42
560.0,516.0,15.0,0.0,29.0,0.0,"Lebanon township, Wayne County, Pennsylvania",127,42176,42
716.0,652.0,42.0,4.0,18.0,0.0,"Oregon township, Wayne County, Pennsylvania",127,57000,42
736.0,716.0,9.0,4.0,7.0,0.0,"Preston township, Wayne County, Pennsylvania",127,62600,42
4121.0,3750.0,148.0,183.0,28.0,12.0,"Salem township, Wayne County, Pennsylvania",127,67488,42
3608.0,3327.0,207.0,26.0,48.0,0.0,"Damascus township, Wayne County, Pennsylvania",127,18104,42
3950.0,3200.0,177.0,335.0,227.0,11.0,"Canaan township, Wayne County, Pennsylvania",127,11056,42
4276.0,3547.0,473.0,193.0,63.0,0.0,"Honesdale borough, Wayne County, Pennsylvania",127,35520,42
243.0,229.0,7.0,4.0,3.0,0.0,"Bethany borough, Wayne County, Pennsylvania",127,05976,42
