B01003_001E,name,county,county subdivision,state
11940.0,"Torrington CCD, Goshen County, Wyoming",015,93465,56
1156.0,"Goshen Hole CCD, Goshen County, Wyoming",015,91430,56
383.0,"Rawhide Creek CCD, Goshen County, Wyoming",015,92585,56
14473.0,"Evanston CCD, Uinta County, Wyoming",041,91155,56
6285.0,"Bridger Valley CCD, Uinta County, Wyoming",041,90440,56
735.0,"Ten Sleep CCD, Washakie County, Wyoming",043,93300,56
7518.0,"Worland CCD, Washakie County, Wyoming",043,93795,56
4062.0,"Thermopolis West CCD, Hot Springs County, Wyoming",017,93410,56
410.0,"Thermopolis East CCD, Hot Springs County, Wyoming",017,93355,56
1590.0,"Dubois CCD, Fremont County, Wyoming",013,91045,56
11203.0,"Lander CCD, Fremont County, Wyoming",013,92035,56
657.0,"Shoshoni CCD, Fremont County, Wyoming",013,93080,56
6988.0,"Pinedale CCD, Sublette County, Wyoming",035,92475,56
190.0,"Boulder CCD, Sublette County, Wyoming",035,90385,56
2859.0,"Big Piney CCD, Sublette County, Wyoming",035,90330,56
1355.0,"Upton CCD, Weston County, Wyoming",045,93520,56
5762.0,"Newcastle CCD, Weston County, Wyoming",045,92255,56
3392.0,"Central Big Horn CCD, Big Horn County, Wyoming",003,90688,56
5406.0,"North Big Horn CCD, Big Horn County, Wyoming",003,92393,56
26819.0,"Wind River Reservation CCD, Fremont County, Wyoming",013,93742,56
269.0,"Wind River Reservation CCD, Hot Springs County, Wyoming",017,93744,56
3122.0,"South Big Horn CCD, Big Horn County, Wyoming",003,93142,56
902.0,"East Niobrara CCD, Niobrara County, Wyoming",027,91128,56
1577.0,"West Niobrara CCD, Niobrara County, Wyoming",027,93603,56
18042.0,"Gillette South CCD, Campbell County, Wyoming",005,91265,56
30074.0,"Gillette North CCD, Campbell County, Wyoming",005,91210,56
13111.0,"Afton CCD, Lincoln County, Wyoming",023,90055,56
1374.0,"Kemmerer West CCD, Lincoln County, Wyoming",023,91980,56
4306.0,"Kemmerer East CCD, Lincoln County, Wyoming",023,91925,56
872.0,"Kaycee CCD, Johnson County, Wyoming",019,91870,56
7690.0,"Buffalo CCD, Johnson County, Wyoming",019,90495,56
54814.0,"Casper CCD, Natrona County, Wyoming",025,90550,56
13478.0,"Casper South CCD, Natrona County, Wyoming",025,90660,56
5959.0,"Casper North CCD, Natrona County, Wyoming",025,90605,56
6772.0,"Hells Half Acre CCD, Natrona County, Wyoming",025,91705,56
10511.0,"Cheyenne East CCD, Laramie County, Wyoming",021,90770,56
76818.0,"Cheyenne CCD, Laramie County, Wyoming",021,90715,56
6485.0,"Cheyenne West CCD, Laramie County, Wyoming",021,90825,56
3217.0,"Pine Bluffs CCD, Laramie County, Wyoming",021,92420,56
9871.0,"Douglas CCD, Converse County, Wyoming",009,90990,56
4295.0,"Glenrock CCD, Converse County, Wyoming",009,91375,56
21806.0,"Jackson Hole CCD, Teton County, Wyoming",039,91815,56
602.0,"Yellowstone National Park CCD, Teton County, Wyoming",039,93905,56
515.0,"Alta CCD, Teton County, Wyoming",039,90110,56
3976.0,"Green River South CCD, Sweetwater County, Wyoming",037,91540,56
11177.0,"Green River North CCD, Sweetwater County, Wyoming",037,91485,56
28867.0,"Rock Springs North CCD, Sweetwater County, Wyoming",037,92750,56
378.0,"Wamsutter CCD, Sweetwater County, Wyoming",037,93575,56
129.0,"Rock Springs South CCD, Sweetwater County, Wyoming",037,92805,56
6105.0,"Wheatland CCD, Platte County, Wyoming",031,93630,56
481.0,"Chugwater CCD, Platte County, Wyoming",031,90880,56
601.0,"Glendo CCD, Platte County, Wyoming",031,91320,56
1516.0,"Guernsey CCD, Platte County, Wyoming",031,91595,56
6062.0,"Sheridan South CCD, Sheridan County, Wyoming",033,92970,56
2725.0,"Sheridan West CCD, Sheridan County, Wyoming",033,93025,56
21177.0,"Sheridan CCD, Sheridan County, Wyoming",033,92915,56
3343.0,"Moorcroft CCD, Crook County, Wyoming",011,92200,56
2897.0,"Sundance CCD, Crook County, Wyoming",011,93190,56
1107.0,"Hulett CCD, Crook County, Wyoming",011,91760,56
16403.0,"Cody CCD, Park County, Wyoming",029,90935,56
1123.0,"Meeteetse CCD, Park County, Wyoming",029,92145,56
240.0,"Yellowstone National Park CCD, Park County, Wyoming",029,93850,56
11510.0,"Powell CCD, Park County, Wyoming",029,92530,56
1479.0,"South Albany CCD, Albany County, Wyoming",001,93135,56
101.0,"East Albany CCD, Albany County, Wyoming",001,91100,56
396.0,"Rock River CCD, Albany County, Wyoming",001,92695,56
35968.0,"Laramie CCD, Albany County, Wyoming",001,92090,56
1456.0,"Hanna CCD, Carbon County, Wyoming",007,91650,56
10596.0,"Rawlins CCD, Carbon County, Wyoming",007,92640,56
3637.0,"Saratoga CCD, Carbon County, Wyoming",007,92860,56
85.0,"Jeffrey City CCD, Fremont County, Wyoming",013,91842,56
