B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,"Sand Creek township, Meade County, Kansas",119,62925,20
6227.0,2861.0,78.0,0.0,61.0,59.0,63.0,108.0,109.0,86.0,788.0,305.0,529.0,187.0,357.0,115.0,16.0,0.0,3366.0,55.0,14.0,22.0,77.0,63.0,30.0,115.0,54.0,928.0,343.0,650.0,485.0,366.0,151.0,13.0,0.0,"Coffeyville city, Montgomery County, Kansas",125,14600,20
1227.0,578.0,0.0,0.0,6.0,25.0,0.0,0.0,16.0,0.0,241.0,63.0,63.0,57.0,80.0,16.0,11.0,0.0,649.0,0.0,0.0,36.0,21.0,3.0,8.0,4.0,0.0,179.0,64.0,94.0,80.0,117.0,43.0,0.0,0.0,"Meade Center township, Meade County, Kansas",119,45350,20
29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,"Odee township, Meade County, Kansas",119,52075,20
262.0,136.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,89.0,11.0,0.0,8.0,6.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,36.0,53.0,5.0,0.0,15.0,7.0,0.0,0.0,"Rutland township, Montgomery County, Kansas",125,61925,20
419.0,195.0,0.0,0.0,16.0,5.0,6.0,2.0,18.0,1.0,55.0,27.0,28.0,13.0,22.0,2.0,0.0,0.0,224.0,0.0,4.0,0.0,6.0,8.0,0.0,22.0,0.0,33.0,22.0,34.0,24.0,35.0,34.0,2.0,0.0,"Fowler township, Meade County, Kansas",119,24200,20
173.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,18.0,5.0,0.0,12.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,19.0,0.0,28.0,0.0,0.0,0.0,"Drum Creek township, Montgomery County, Kansas",125,18700,20
328.0,156.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,10.0,71.0,36.0,27.0,0.0,4.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,8.0,0.0,13.0,2.0,0.0,59.0,39.0,13.0,26.0,12.0,0.0,0.0,0.0,"Liberty township, Montgomery County, Kansas",125,40275,20
668.0,356.0,35.0,0.0,0.0,9.0,0.0,5.0,17.0,0.0,125.0,39.0,41.0,40.0,25.0,20.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,16.0,127.0,30.0,33.0,50.0,34.0,4.0,0.0,5.0,"Sycamore township, Montgomery County, Kansas",125,69750,20
70.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,9.0,2.0,2.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,"Logan township, Meade County, Kansas",119,42000,20
116.0,59.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,28.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,14.0,0.0,5.0,11.0,4.0,10.0,3.0,5.0,1.0,0.0,4.0,0.0,0.0,"Mertilla township, Meade County, Kansas",119,46025,20
93.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,4.0,13.0,8.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,5.0,17.0,0.0,0.0,2.0,"Crooked Creek township, Meade County, Kansas",119,16450,20
247.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,44.0,21.0,5.0,25.0,5.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,55.0,16.0,36.0,14.0,9.0,0.0,0.0,0.0,"Cherokee township, Montgomery County, Kansas",125,12850,20
