B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
802.0,708.0,94.0,"Palmyra town, Somerset County, Maine",025,56520,23
373.0,312.0,61.0,"Solon town, Somerset County, Maine",025,69505,23
26.0,22.0,4.0,"Brighton plantation, Somerset County, Maine",025,07380,23
305.0,295.0,10.0,"New Portland town, Somerset County, Maine",025,49205,23
363.0,319.0,44.0,"Smithfield town, Somerset County, Maine",025,69155,23
368.0,347.0,21.0,"Embden town, Somerset County, Maine",025,23410,23
4.0,4.0,0.0,"Northwest Somerset UT, Somerset County, Maine",025,53636,23
779.0,676.0,103.0,"St. Albans town, Somerset County, Maine",025,64850,23
13.0,10.0,3.0,"West Forks plantation, Somerset County, Maine",025,82840,23
2010.0,1405.0,605.0,"Madison town, Somerset County, Maine",025,42660,23
1041.0,825.0,216.0,"Anson town, Somerset County, Maine",025,01395,23
12.0,12.0,0.0,"Dennistown plantation, Somerset County, Maine",025,17285,23
2509.0,1740.0,769.0,"Fairfield town, Somerset County, Maine",025,24320,23
690.0,519.0,171.0,"Hartland town, Somerset County, Maine",025,31740,23
238.0,220.0,18.0,"Moscow town, Somerset County, Maine",025,47455,23
54.0,44.0,10.0,"Pleasant Ridge plantation, Somerset County, Maine",025,59705,23
29.0,14.0,15.0,"Seboomook Lake UT, Somerset County, Maine",025,67238,23
681.0,565.0,116.0,"Gouldsboro town, Hancock County, Maine",009,28450,23
2.0,2.0,0.0,"Northwest Hancock UT, Hancock County, Maine",009,53620,23
319.0,269.0,50.0,"Otis town, Hancock County, Maine",009,55890,23
864.0,650.0,214.0,"Deer Isle town, Hancock County, Maine",009,17145,23
1043.0,742.0,301.0,"Hancock town, Hancock County, Maine",009,30970,23
29.0,27.0,2.0,"Osborn town, Hancock County, Maine",009,55855,23
132.0,114.0,18.0,"Sorrento town, Hancock County, Maine",009,69750,23
486.0,341.0,145.0,"Stonington town, Hancock County, Maine",009,74580,23
428.0,347.0,81.0,"Sullivan town, Hancock County, Maine",009,74965,23
383.0,274.0,109.0,"Brooks town, Waldo County, Maine",027,07870,23
414.0,356.0,58.0,"Frankfort town, Waldo County, Maine",027,26280,23
335.0,295.0,40.0,"Knox town, Waldo County, Maine",027,37585,23
416.0,350.0,66.0,"Belmont town, Waldo County, Maine",027,04125,23
421.0,387.0,34.0,"Monroe town, Waldo County, Maine",027,46475,23
370.0,304.0,66.0,"Waldo town, Waldo County, Maine",027,79480,23
338.0,300.0,38.0,"Montville town, Waldo County, Maine",027,46790,23
641.0,574.0,67.0,"Palermo town, Waldo County, Maine",027,56450,23
345.0,268.0,77.0,"Prospect town, Waldo County, Maine",027,61210,23
567.0,474.0,93.0,"Searsmont town, Waldo County, Maine",027,66565,23
672.0,564.0,108.0,"Stockton Springs town, Waldo County, Maine",027,74475,23
399.0,319.0,80.0,"Troy town, Waldo County, Maine",027,77625,23
784.0,656.0,128.0,"Northport town, Waldo County, Maine",027,52845,23
733.0,524.0,209.0,"Unity town, Waldo County, Maine",027,78255,23
281.0,238.0,43.0,"Freedom town, Waldo County, Maine",027,26420,23
345.0,303.0,42.0,"Islesboro town, Waldo County, Maine",027,35240,23
372.0,320.0,52.0,"Liberty town, Waldo County, Maine",027,39055,23
889.0,771.0,118.0,"Lincolnville town, Waldo County, Maine",027,39755,23
250.0,226.0,24.0,"Jackson town, Waldo County, Maine",027,35450,23
556.0,428.0,128.0,"Swanville town, Waldo County, Maine",027,75525,23
1579.0,1328.0,251.0,"Winterport town, Waldo County, Maine",027,86760,23
404.0,349.0,55.0,"Morrill town, Waldo County, Maine",027,47245,23
512.0,420.0,92.0,"Burnham town, Waldo County, Maine",027,09270,23
134.0,125.0,9.0,"Burlington town, Penobscot County, Maine",019,09200,23
840.0,658.0,182.0,"Corinna town, Penobscot County, Maine",019,14310,23
1302.0,977.0,325.0,"Searsport town, Waldo County, Maine",027,66635,23
316.0,262.0,54.0,"Thorndike town, Waldo County, Maine",027,76610,23
3663.0,2219.0,1444.0,"Brewer city, Penobscot County, Maine",019,06925,23
1687.0,1148.0,539.0,"Dexter town, Penobscot County, Maine",019,17530,23
336.0,300.0,36.0,"Lee town, Penobscot County, Maine",019,38530,23
601.0,526.0,75.0,"Hudson town, Penobscot County, Maine",019,34365,23
2714.0,2343.0,371.0,"Hampden town, Penobscot County, Maine",019,30795,23
1960.0,1383.0,577.0,"Lincoln town, Penobscot County, Maine",019,39475,23
1875.0,1344.0,531.0,"Millinocket town, Penobscot County, Maine",019,45810,23
2875.0,1505.0,1370.0,"Orono town, Penobscot County, Maine",019,55565,23
834.0,558.0,276.0,"Veazie town, Penobscot County, Maine",019,78780,23
0.0,0.0,0.0,"Whitney UT, Penobscot County, Maine",019,85230,23
221.0,188.0,33.0,"North Penobscot UT, Penobscot County, Maine",019,52710,23
92.0,92.0,0.0,"Prentiss UT, Penobscot County, Maine",019,60790,23
214.0,204.0,10.0,"Winn town, Penobscot County, Maine",019,86305,23
383.0,340.0,43.0,"Alton town, Penobscot County, Maine",019,01115,23
13211.0,6463.0,6748.0,"Bangor city, Penobscot County, Maine",019,02795,23
10.0,10.0,0.0,"Drew plantation, Penobscot County, Maine",019,18580,23
52.0,41.0,11.0,"Edinburg town, Penobscot County, Maine",019,22710,23
607.0,544.0,63.0,"Enfield town, Penobscot County, Maine",019,23620,23
432.0,332.0,100.0,"Howland town, Penobscot County, Maine",019,34190,23
572.0,481.0,91.0,"Greenbush town, Penobscot County, Maine",019,29185,23
402.0,340.0,62.0,"Etna town, Penobscot County, Maine",019,23865,23
421.0,388.0,33.0,"Exeter town, Penobscot County, Maine",019,24110,23
452.0,360.0,92.0,"Patten town, Penobscot County, Maine",019,57150,23
509.0,415.0,94.0,"Plymouth town, Penobscot County, Maine",019,59950,23
33.0,29.0,4.0,"Webster plantation, Penobscot County, Maine",019,81055,23
1171.0,936.0,235.0,"Holden town, Penobscot County, Maine",019,33490,23
264.0,192.0,72.0,"Lagrange town, Penobscot County, Maine",019,37760,23
384.0,294.0,90.0,"Mattawamkeag town, Penobscot County, Maine",019,44270,23
400.0,366.0,34.0,"Bradford town, Penobscot County, Maine",019,06575,23
880.0,731.0,149.0,"Eddington town, Penobscot County, Maine",019,22535,23
530.0,471.0,59.0,"Dixmont town, Penobscot County, Maine",019,17950,23
94.0,77.0,17.0,"East Central Penobscot UT, Penobscot County, Maine",019,19868,23
