B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,name,county,county subdivision,state
4602,2233.0,73.0,97.0,59.0,0.0,232.0,125.0,117.0,162.0,123.0,67.0,107.0,108.0,225.0,137.0,138.0,56.0,101.0,102.0,18.0,99.0,51.0,29.0,7.0,2369.0,22.0,40.0,222.0,19.0,274.0,101.0,171.0,185.0,125.0,76.0,90.0,42.0,91.0,154.0,232.0,90.0,64.0,64.0,47.0,169.0,46.0,19.0,26.0,"Castleton town, Rutland County, Vermont",021,11950,50
2870,1312.0,33.0,71.0,29.0,30.0,47.0,0.0,44.0,43.0,104.0,107.0,43.0,86.0,63.0,125.0,126.0,59.0,56.0,22.0,53.0,78.0,49.0,34.0,10.0,1558.0,18.0,109.0,84.0,0.0,66.0,17.0,12.0,15.0,64.0,69.0,69.0,127.0,126.0,201.0,152.0,26.0,102.0,31.0,62.0,41.0,84.0,36.0,47.0,"Pittsford town, Rutland County, Vermont",021,55600,50
1140,564.0,23.0,16.0,18.0,8.0,7.0,5.0,0.0,19.0,45.0,35.0,27.0,7.0,14.0,36.0,83.0,37.0,42.0,17.0,18.0,69.0,3.0,31.0,4.0,576.0,25.0,43.0,29.0,21.0,11.0,0.0,0.0,8.0,30.0,18.0,33.0,26.0,22.0,58.0,64.0,22.0,44.0,10.0,16.0,46.0,27.0,17.0,6.0,"Shrewsbury town, Rutland County, Vermont",021,65275,50
3829,1732.0,121.0,41.0,102.0,123.0,61.0,30.0,10.0,26.0,126.0,62.0,65.0,115.0,143.0,227.0,124.0,56.0,46.0,39.0,76.0,67.0,26.0,23.0,23.0,2097.0,154.0,150.0,91.0,75.0,37.0,33.0,7.0,89.0,90.0,109.0,81.0,121.0,148.0,135.0,225.0,50.0,72.0,56.0,56.0,144.0,93.0,35.0,46.0,"Brandon town, Rutland County, Vermont",021,07750,50
559,295.0,17.0,20.0,13.0,6.0,2.0,7.0,0.0,11.0,2.0,6.0,8.0,14.0,13.0,31.0,41.0,16.0,19.0,5.0,11.0,25.0,6.0,13.0,9.0,264.0,14.0,9.0,5.0,19.0,0.0,4.0,0.0,4.0,10.0,12.0,7.0,13.0,12.0,26.0,24.0,8.0,16.0,23.0,13.0,9.0,10.0,13.0,13.0,"Hubbardton town, Rutland County, Vermont",021,34450,50
709,346.0,2.0,6.0,17.0,15.0,16.0,6.0,0.0,0.0,16.0,3.0,19.0,3.0,18.0,29.0,40.0,36.0,28.0,15.0,19.0,28.0,22.0,8.0,0.0,363.0,3.0,16.0,15.0,24.0,5.0,4.0,4.0,5.0,17.0,4.0,4.0,31.0,19.0,42.0,35.0,12.0,18.0,28.0,15.0,27.0,23.0,9.0,3.0,"Killington town, Rutland County, Vermont",021,37685,50
835,415.0,14.0,29.0,33.0,14.0,15.0,11.0,0.0,18.0,2.0,21.0,21.0,25.0,34.0,39.0,26.0,7.0,19.0,11.0,16.0,34.0,15.0,8.0,3.0,420.0,30.0,14.0,16.0,22.0,3.0,0.0,0.0,11.0,16.0,16.0,27.0,15.0,51.0,24.0,41.0,19.0,15.0,15.0,26.0,27.0,26.0,2.0,4.0,"Middletown Springs town, Rutland County, Vermont",021,44800,50
968,551.0,34.0,34.0,11.0,7.0,14.0,6.0,0.0,0.0,44.0,27.0,35.0,31.0,37.0,25.0,87.0,22.0,13.0,36.0,25.0,32.0,8.0,6.0,17.0,417.0,9.0,12.0,21.0,15.0,12.0,0.0,0.0,5.0,9.0,24.0,19.0,25.0,26.0,53.0,64.0,20.0,14.0,10.0,28.0,11.0,8.0,14.0,18.0,"Mendon town, Rutland County, Vermont",021,44125,50
1231,657.0,20.0,25.0,33.0,7.0,0.0,0.0,0.0,24.0,40.0,21.0,35.0,14.0,78.0,76.0,65.0,47.0,34.0,7.0,42.0,45.0,22.0,16.0,6.0,574.0,18.0,21.0,2.0,20.0,5.0,14.0,0.0,25.0,18.0,12.0,20.0,40.0,65.0,49.0,96.0,12.0,23.0,14.0,40.0,30.0,17.0,18.0,15.0,"Mount Holly town, Rutland County, Vermont",021,47200,50
2454,1286.0,84.0,94.0,82.0,70.0,13.0,8.0,13.0,13.0,89.0,56.0,70.0,66.0,62.0,143.0,104.0,5.0,56.0,41.0,79.0,45.0,53.0,5.0,35.0,1168.0,72.0,48.0,64.0,50.0,34.0,0.0,0.0,44.0,73.0,89.0,85.0,49.0,63.0,110.0,95.0,49.0,29.0,22.0,57.0,57.0,38.0,12.0,28.0,"West Rutland town, Rutland County, Vermont",021,82300,50
1668,840.0,62.0,40.0,45.0,57.0,26.0,0.0,24.0,17.0,51.0,30.0,50.0,37.0,87.0,62.0,43.0,32.0,50.0,17.0,21.0,51.0,22.0,5.0,11.0,828.0,30.0,39.0,13.0,31.0,12.0,6.0,9.0,23.0,35.0,55.0,43.0,65.0,47.0,77.0,110.0,24.0,31.0,40.0,45.0,31.0,21.0,18.0,23.0,"Proctor town, Rutland County, Vermont",021,57250,50
424,206.0,4.0,20.0,8.0,4.0,0.0,0.0,3.0,13.0,6.0,6.0,10.0,4.0,12.0,11.0,39.0,11.0,15.0,15.0,9.0,7.0,6.0,3.0,0.0,218.0,4.0,6.0,14.0,11.0,10.0,0.0,2.0,9.0,9.0,4.0,10.0,7.0,13.0,28.0,28.0,4.0,19.0,11.0,9.0,9.0,3.0,4.0,4.0,"Ira town, Rutland County, Vermont",021,35425,50
1043,497.0,21.0,37.0,35.0,11.0,23.0,8.0,9.0,15.0,41.0,15.0,10.0,32.0,23.0,42.0,67.0,12.0,15.0,8.0,32.0,8.0,12.0,6.0,15.0,546.0,9.0,38.0,52.0,50.0,6.0,0.0,0.0,34.0,35.0,20.0,15.0,26.0,35.0,38.0,57.0,13.0,33.0,5.0,10.0,12.0,24.0,12.0,22.0,"Benson town, Rutland County, Vermont",021,05200,50
2403,1225.0,16.0,42.0,65.0,34.0,80.0,0.0,0.0,46.0,103.0,61.0,37.0,75.0,54.0,128.0,109.0,40.0,61.0,26.0,116.0,65.0,24.0,27.0,16.0,1178.0,24.0,17.0,46.0,54.0,32.0,0.0,0.0,15.0,36.0,68.0,74.0,70.0,50.0,100.0,200.0,66.0,35.0,52.0,64.0,73.0,37.0,29.0,36.0,"Clarendon town, Rutland County, Vermont",021,14500,50
1413,670.0,25.0,39.0,78.0,53.0,6.0,0.0,0.0,6.0,55.0,22.0,29.0,62.0,41.0,54.0,53.0,10.0,17.0,9.0,46.0,41.0,21.0,0.0,3.0,743.0,26.0,27.0,52.0,50.0,26.0,11.0,0.0,5.0,38.0,48.0,38.0,62.0,53.0,50.0,50.0,19.0,21.0,35.0,48.0,37.0,20.0,21.0,6.0,"Danby town, Rutland County, Vermont",021,16825,50
2635,1310.0,72.0,79.0,110.0,91.0,49.0,27.0,8.0,22.0,60.0,100.0,35.0,87.0,69.0,70.0,81.0,47.0,30.0,34.0,114.0,62.0,13.0,21.0,29.0,1325.0,60.0,35.0,119.0,75.0,28.0,22.0,0.0,29.0,95.0,40.0,102.0,56.0,87.0,109.0,115.0,30.0,33.0,51.0,66.0,68.0,18.0,34.0,53.0,"Fair Haven town, Rutland County, Vermont",021,25375,50
