B05002_001E,B05002_002E,B05002_013E,name,county,county subdivision,state
7942.0,7631.0,311.0,"St. Anthony CCD, Fremont County, Idaho",043,93128,16
6119.0,5948.0,171.0,"Sugar City CCD, Madison County, Idaho",065,93381,16
876.0,863.0,13.0,"Mullan CCD, Shoshone County, Idaho",079,92346,16
459.0,459.0,0.0,"Murray CCD, Shoshone County, Idaho",079,92392,16
6786.0,6695.0,91.0,"Kellogg CCD, Shoshone County, Idaho",079,91794,16
437.0,403.0,34.0,"Avery-Clarkia CCD, Shoshone County, Idaho",079,90230,16
2401.0,2366.0,35.0,"Cottonwood CCD, Idaho County, Idaho",049,90644,16
6026.0,5909.0,117.0,"Grangeville CCD, Idaho County, Idaho",049,91334,16
2066.0,2000.0,66.0,"Elk City CCD, Idaho County, Idaho",049,90897,16
1185.0,1181.0,4.0,"Riggins CCD, Idaho County, Idaho",049,93013,16
4597.0,4554.0,43.0,"Nez Perce CCD, Idaho County, Idaho",049,92553,16
5185.0,4831.0,354.0,"Victor CCD, Teton County, Idaho",081,93611,16
2370.0,2124.0,246.0,"Tetonia CCD, Teton County, Idaho",081,93473,16
3221.0,2868.0,353.0,"Driggs CCD, Teton County, Idaho",081,90782,16
819.0,794.0,25.0,"Fort Hall CCD, Power County, Idaho",077,91127,16
767.0,751.0,16.0,"Rockland CCD, Power County, Idaho",077,93082,16
5880.0,5046.0,834.0,"American Falls CCD, Power County, Idaho",077,90092,16
201.0,201.0,0.0,"Arbon CCD, Power County, Idaho",077,90115,16
8189.0,7475.0,714.0,"Weiser CCD, Washington County, Idaho",087,93703,16
943.0,943.0,0.0,"Cambridge CCD, Washington County, Idaho",087,90506,16
864.0,849.0,15.0,"Midvale CCD, Washington County, Idaho",087,92139,16
3166.0,2896.0,270.0,"Albion CCD, Cassia County, Idaho",031,90046,16
14255.0,12607.0,1648.0,"Burley CCD, Cassia County, Idaho",031,90460,16
373.0,364.0,9.0,"Holbrook CCD, Oneida County, Idaho",071,91472,16
3911.0,3784.0,127.0,"Malad City CCD, Oneida County, Idaho",071,92047,16
3272.0,3004.0,268.0,"Declo CCD, Cassia County, Idaho",031,90759,16
2779.0,2251.0,528.0,"Oakley CCD, Cassia County, Idaho",031,92645,16
12403.0,11840.0,563.0,"Emmett Valley CCD, Gem County, Idaho",045,90966,16
3003.0,2995.0,8.0,"Emmett Bench CCD, Gem County, Idaho",045,90943,16
1444.0,1430.0,14.0,"Sweet CCD, Gem County, Idaho",045,93427,16
1326.0,1148.0,178.0,"Richfield CCD, Lincoln County, Idaho",063,92967,16
3970.0,3439.0,531.0,"Shoshone CCD, Lincoln County, Idaho",063,93243,16
7760.0,7709.0,51.0,"McCall CCD, Valley County, Idaho",085,92001,16
2303.0,2270.0,33.0,"Cascade CCD, Valley County, Idaho",085,90552,16
41.0,41.0,0.0,"Stibnite CCD, Valley County, Idaho",085,93358,16
878.0,856.0,22.0,"Mink Creek CCD, Franklin County, Idaho",041,92185,16
2949.0,2900.0,49.0,"Dayton CCD, Franklin County, Idaho",041,90713,16
2443.0,2406.0,37.0,"Council CCD, Adams County, Idaho",003,90667,16
1503.0,1470.0,33.0,"New Meadows CCD, Adams County, Idaho",003,92484,16
9293.0,8928.0,365.0,"Preston CCD, Franklin County, Idaho",041,92921,16
314.0,305.0,9.0,"Leland CCD, Nez Perce County, Idaho",069,91909,16
4759.0,4700.0,59.0,"Nez Perce CCD, Nez Perce County, Idaho",069,92599,16
34941.0,34453.0,488.0,"Lewiston CCD, Nez Perce County, Idaho",069,91955,16
2328.0,2111.0,217.0,"Eden-Hazelton CCD, Jerome County, Idaho",053,90874,16
19863.0,16729.0,3134.0,"Jerome CCD, Jerome County, Idaho",053,91748,16
848.0,569.0,279.0,"Hunt CCD, Jerome County, Idaho",053,91587,16
77927.0,76219.0,1708.0,"Coeur d'Alene CCD, Kootenai County, Idaho",055,90621,16
50970.0,49678.0,1292.0,"Post Falls-Rathdrum CCD, Kootenai County, Idaho",055,92875,16
2727.0,2663.0,64.0,"Worley CCD, Kootenai County, Idaho",055,93887,16
2936.0,2859.0,77.0,"Harrison CCD, Kootenai County, Idaho",055,91426,16
15568.0,15307.0,261.0,"Spirit Lake-Athol CCD, Kootenai County, Idaho",055,93312,16
725.0,716.0,9.0,"Craigmont CCD, Lewis County, Idaho",061,90690,16
579.0,578.0,1.0,"Winchester CCD, Lewis County, Idaho",061,93864,16
1753.0,1698.0,55.0,"Kamiah CCD, Lewis County, Idaho",061,91771,16
3073.0,2597.0,476.0,"Paul CCD, Minidoka County, Idaho",067,92760,16
10104.0,8554.0,1550.0,"Rupert CCD, Minidoka County, Idaho",067,93105,16
1315.0,1004.0,311.0,"Minidoka CCD, Minidoka County, Idaho",067,92162,16
5956.0,5030.0,926.0,"Heyburn CCD, Minidoka County, Idaho",067,91449,16
2361.0,2184.0,177.0,"Hollister CCD, Twin Falls County, Idaho",083,91495,16
9453.0,8462.0,991.0,"Buhl CCD, Twin Falls County, Idaho",083,90437,16
1174.0,992.0,182.0,"Murtaugh CCD, Twin Falls County, Idaho",083,92415,16
248.0,248.0,0.0,"West Salmon Falls CCD, Twin Falls County, Idaho",083,93818,16
8590.0,8212.0,378.0,"Kimberly CCD, Twin Falls County, Idaho",083,91840,16
5973.0,5826.0,147.0,"Filer CCD, Twin Falls County, Idaho",083,90989,16
54449.0,49550.0,4899.0,"Twin Falls CCD, Twin Falls County, Idaho",083,93565,16
1566.0,1317.0,249.0,"Murphy CCD, Owyhee County, Idaho",073,92369,16
1158.0,1081.0,77.0,"Carey CCD, Blaine County, Idaho",013,90529,16
1098.0,1062.0,36.0,"Grand View CCD, Owyhee County, Idaho",073,91311,16
3283.0,3028.0,255.0,"Marsing CCD, Owyhee County, Idaho",073,92070,16
4460.0,3941.0,519.0,"Homedale CCD, Owyhee County, Idaho",073,91518,16
728.0,588.0,140.0,"Bruneau CCD, Owyhee County, Idaho",073,90414,16
6688.0,5882.0,806.0,"Ketchum CCD, Blaine County, Idaho",013,91817,16
13737.0,11565.0,2172.0,"Hailey-Bellevue CCD, Blaine County, Idaho",013,91380,16
3201.0,3158.0,43.0,"Idaho City CCD, Boise County, Idaho",015,91633,16
1642.0,1588.0,54.0,"Horseshoe Bend CCD, Boise County, Idaho",015,91541,16
2125.0,2088.0,37.0,"Garden Valley CCD, Boise County, Idaho",015,91173,16
