B19013B_001E,name,county,county subdivision,state
35393.0,"Lower Christiana CCD, New Castle County, Delaware",003,91924,10
165463.0,"Piedmont CCD, New Castle County, Delaware",003,92960,10
29680.0,"Wilmington CCD, New Castle County, Delaware",003,93996,10
119345.0,"Red Lion CCD, New Castle County, Delaware",003,93256,10
73498.0,"Upper Christiana CCD, New Castle County, Delaware",003,93848,10
56549.0,"Brandywine CCD, New Castle County, Delaware",003,90148,10
95175.0,"Middletown-Odessa CCD, New Castle County, Delaware",003,92072,10
47018.0,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",003,93108,10
33777.0,"Laurel-Delmar CCD, Sussex County, Delaware",005,91628,10
36500.0,"Milton CCD, Sussex County, Delaware",005,92664,10
59134.0,"New Castle CCD, New Castle County, Delaware",003,92812,10
34886.0,"Bridgeville-Greenwood CCD, Sussex County, Delaware",005,90296,10
51500.0,"Lewes CCD, Sussex County, Delaware",005,91776,10
33941.0,"Millsboro CCD, Sussex County, Delaware",005,92516,10
40462.0,"Seaford CCD, Sussex County, Delaware",005,93404,10
40797.0,"Milford South CCD, Sussex County, Delaware",005,92368,10
39939.0,"Georgetown CCD, Sussex County, Delaware",005,91036,10
58108.0,"Kenton CCD, Kent County, Delaware",001,91480,10
41875.0,"Milford North CCD, Kent County, Delaware",001,92220,10
34454.0,"Harrington CCD, Kent County, Delaware",001,91332,10
62650.0,"Felton CCD, Kent County, Delaware",001,90888,10
48824.0,"Dover CCD, Kent County, Delaware",001,90740,10
60167.0,"Central Kent CCD, Kent County, Delaware",001,90444,10
59260.0,"Smyrna CCD, Kent County, Delaware",001,93700,10
50336.0,"Newark CCD, New Castle County, Delaware",003,92738,10
82983.0,"Glasgow CCD, New Castle County, Delaware",003,91110,10
56118.0,"Selbyville-Frankford CCD, Sussex County, Delaware",005,93552,10
