B25003B_001E,B25003B_002E,B25003B_003E,name,county,county subdivision,state
703.0,538.0,165.0,"Lake Swamp CCD, Darlington County, South Carolina",031,91820,45
4805.0,2712.0,2093.0,"Darlington CCD, Darlington County, South Carolina",031,90858,45
604.0,392.0,212.0,"Lamar CCD, Darlington County, South Carolina",031,91846,45
720.0,376.0,344.0,"North Hartsville CCD, Darlington County, South Carolina",031,92431,45
797.0,545.0,252.0,"Society Hill CCD, Darlington County, South Carolina",031,93185,45
3031.0,1383.0,1648.0,"Hartsville CCD, Darlington County, South Carolina",031,91469,45
985.0,549.0,436.0,"Andrews CCD, Georgetown County, South Carolina",043,90078,45
633.0,527.0,106.0,"Plantersville CCD, Georgetown County, South Carolina",043,92665,45
388.0,360.0,28.0,"Pleasant Hill-Folly Grove CCD, Georgetown County, South Carolina",043,92678,45
3080.0,1669.0,1411.0,"Bennettsville CCD, Marlboro County, South Carolina",069,90234,45
454.0,282.0,172.0,"Wallace CCD, Marlboro County, South Carolina",069,93588,45
3223.0,1876.0,1347.0,"Georgetown CCD, Georgetown County, South Carolina",043,91248,45
543.0,363.0,180.0,"McColl CCD, Marlboro County, South Carolina",069,92093,45
556.0,273.0,283.0,"Clio CCD, Marlboro County, South Carolina",069,90676,45
275.0,190.0,85.0,"Blenheim CCD, Marlboro County, South Carolina",069,90299,45
1996.0,1087.0,909.0,"Fort Mill CCD, York County, South Carolina",091,91183,45
203.0,168.0,35.0,"McConnells CCD, York County, South Carolina",091,92106,45
1505.0,786.0,719.0,"York CCD, York County, South Carolina",091,93822,45
1291.0,824.0,467.0,"Clover CCD, York County, South Carolina",091,90689,45
179.0,141.0,38.0,"Hickory Grove CCD, York County, South Carolina",091,91521,45
12765.0,5386.0,7379.0,"Rock Hill CCD, York County, South Carolina",091,92886,45
231.0,129.0,102.0,"Iva CCD, Anderson County, South Carolina",007,91638,45
759.0,314.0,445.0,"Williamston-Pelzer CCD, Anderson County, South Carolina",007,93718,45
289.0,168.0,121.0,"Honea Path CCD, Anderson County, South Carolina",007,91560,45
8238.0,3349.0,4889.0,"Anderson CCD, Anderson County, South Carolina",007,90065,45
948.0,374.0,574.0,"Belton CCD, Anderson County, South Carolina",007,90221,45
250.0,213.0,37.0,"Starr CCD, Anderson County, South Carolina",007,93224,45
952.0,490.0,462.0,"Pendleton CCD, Anderson County, South Carolina",007,92626,45
776.0,552.0,224.0,"Prosperity CCD, Newberry County, South Carolina",071,92756,45
156.0,111.0,45.0,"Chappells CCD, Newberry County, South Carolina",071,90559,45
537.0,395.0,142.0,"Trenton CCD, Edgefield County, South Carolina",037,93445,45
241.0,195.0,46.0,"Pleasant Lane CCD, Edgefield County, South Carolina",037,92691,45
889.0,408.0,481.0,"Edgefield CCD, Edgefield County, South Carolina",037,90975,45
1029.0,484.0,545.0,"Johnston CCD, Edgefield County, South Carolina",037,91729,45
355.0,281.0,74.0,"Chester West CCD, Chester County, South Carolina",023,90637,45
453.0,352.0,101.0,"Great Falls CCD, Chester County, South Carolina",023,91326,45
160.0,136.0,24.0,"Richburg CCD, Chester County, South Carolina",023,92821,45
3096.0,1644.0,1452.0,"Chester CCD, Chester County, South Carolina",023,90611,45
1621.0,964.0,657.0,"Summerton CCD, Clarendon County, South Carolina",027,93263,45
490.0,358.0,132.0,"Alcolu CCD, Clarendon County, South Carolina",027,90039,45
274.0,240.0,34.0,"Sardinia CCD, Clarendon County, South Carolina",027,93055,45
653.0,445.0,208.0,"Manning East CCD, Clarendon County, South Carolina",027,92158,45
375.0,142.0,233.0,"Turbeville CCD, Clarendon County, South Carolina",027,93484,45
560.0,430.0,130.0,"Paxville CCD, Clarendon County, South Carolina",027,92600,45
2365.0,1401.0,964.0,"Manning CCD, Clarendon County, South Carolina",027,92145,45
251.0,224.0,27.0,"Green Pond CCD, Colleton County, South Carolina",029,91352,45
1190.0,831.0,359.0,"Hendersonville CCD, Colleton County, South Carolina",029,91508,45
351.0,280.0,71.0,"Smoaks CCD, Colleton County, South Carolina",029,93172,45
625.0,548.0,77.0,"Cottageville CCD, Colleton County, South Carolina",029,90767,45
209.0,180.0,29.0,"Lodge CCD, Colleton County, South Carolina",029,92002,45
2918.0,1665.0,1253.0,"Walterboro CCD, Colleton County, South Carolina",029,93601,45
3615.0,1862.0,1753.0,"Marion CCD, Marion County, South Carolina",067,92171,45
2414.0,1555.0,859.0,"Mullins CCD, Marion County, South Carolina",067,92314,45
407.0,293.0,114.0,"Brittons Neck CCD, Marion County, South Carolina",067,90403,45
320.0,285.0,35.0,"Centenary CCD, Marion County, South Carolina",067,90520,45
1048.0,729.0,319.0,"Sumter North CCD, Sumter County, South Carolina",085,93302,45
1275.0,762.0,513.0,"Privateer CCD, Sumter County, South Carolina",085,92743,45
735.0,650.0,85.0,"Rembert CCD, Sumter County, South Carolina",085,92808,45
496.0,350.0,146.0,"Sumter Northeast CCD, Sumter County, South Carolina",085,93315,45
438.0,276.0,162.0,"Shiloh CCD, Sumter County, South Carolina",085,93120,45
721.0,538.0,183.0,"Sumter Southeast CCD, Sumter County, South Carolina",085,93328,45
567.0,350.0,217.0,"Sumter Southwest CCD, Sumter County, South Carolina",085,93341,45
9811.0,5016.0,4795.0,"Sumter CCD, Sumter County, South Carolina",085,93289,45
200.0,132.0,68.0,"Chapin CCD, Lexington County, South Carolina",063,90546,45
243.0,150.0,93.0,"Gilbert CCD, Lexington County, South Carolina",063,91261,45
2585.0,1539.0,1046.0,"Lexington CCD, Lexington County, South Carolina",063,91937,45
1045.0,848.0,197.0,"Pelion CCD, Lexington County, South Carolina",063,92613,45
5184.0,2004.0,3180.0,"West Columbia-Cayce CCD, Lexington County, South Carolina",063,93653,45
514.0,461.0,53.0,"Cordesville CCD, Berkeley County, South Carolina",015,90754,45
1747.0,1156.0,591.0,"St. Stephen CCD, Berkeley County, South Carolina",015,92951,45
3278.0,2273.0,1005.0,"Moncks Corner CCD, Berkeley County, South Carolina",015,92210,45
567.0,427.0,140.0,"Bonneau CCD, Berkeley County, South Carolina",015,90351,45
1035.0,781.0,254.0,"Cross CCD, Berkeley County, South Carolina",015,90806,45
987.0,811.0,176.0,"Wando CCD, Berkeley County, South Carolina",015,93614,45
3682.0,1747.0,1935.0,"Gaffney CCD, Cherokee County, South Carolina",021,91235,45
64.0,64.0,0.0,"Saratt CCD, Cherokee County, South Carolina",021,93042,45
258.0,133.0,125.0,"Macedonia CCD, Cherokee County, South Carolina",021,92132,45
303.0,85.0,218.0,"Blacksburg CCD, Cherokee County, South Carolina",021,90273,45
741.0,579.0,162.0,"Chesterfield CCD, Chesterfield County, South Carolina",025,90624,45
337.0,254.0,83.0,"Mount Croghan CCD, Chesterfield County, South Carolina",025,92275,45
349.0,296.0,53.0,"McBee CCD, Chesterfield County, South Carolina",025,92067,45
2671.0,1416.0,1255.0,"Cheraw CCD, Chesterfield County, South Carolina",025,90585,45
404.0,224.0,180.0,"Jefferson CCD, Chesterfield County, South Carolina",025,91677,45
1099.0,557.0,542.0,"Pageland CCD, Chesterfield County, South Carolina",025,92535,45
243.0,196.0,47.0,"Patrick CCD, Chesterfield County, South Carolina",025,92574,45
50.0,45.0,5.0,"Kirksey CCD, Greenwood County, South Carolina",047,91781,45
718.0,472.0,246.0,"Ninety Six CCD, Greenwood County, South Carolina",047,92392,45
1011.0,712.0,299.0,"Ware Shoals-Hodges CCD, Greenwood County, South Carolina",047,93627,45
207.0,153.0,54.0,"Troy CCD, Greenwood County, South Carolina",047,93471,45
6439.0,1989.0,4450.0,"Greenwood CCD, Greenwood County, South Carolina",047,91378,45
875.0,750.0,125.0,"Grays-Tillman CCD, Jasper County, South Carolina",053,91313,45
1156.0,797.0,359.0,"Hardeeville CCD, Jasper County, South Carolina",053,91443,45
2060.0,1317.0,743.0,"Ridgeland CCD, Jasper County, South Carolina",053,92834,45
3066.0,1297.0,1769.0,"Myrtle Beach CCD, Horry County, South Carolina",051,92327,45
318.0,175.0,143.0,"Aynor CCD, Horry County, South Carolina",051,90117,45
4331.0,2015.0,2316.0,"Conway CCD, Horry County, South Carolina",051,90715,45
1431.0,783.0,648.0,"Loris CCD, Horry County, South Carolina",051,92041,45
2512.0,1588.0,924.0,"Camden CCD, Kershaw County, South Carolina",055,90468,45
1637.0,968.0,669.0,"Little River CCD, Horry County, South Carolina",051,91963,45
2758.0,1350.0,1408.0,"Conway East CCD, Horry County, South Carolina",051,90728,45
769.0,588.0,181.0,"Longs CCD, Horry County, South Carolina",051,92028,45
351.0,342.0,9.0,"Camden Northeast CCD, Kershaw County, South Carolina",055,90472,45
101.0,58.0,43.0,"Mount Pisgah CCD, Kershaw County, South Carolina",055,92288,45
170.0,94.0,76.0,"Westville CCD, Kershaw County, South Carolina",055,93692,45
287.0,215.0,72.0,"Boykin CCD, Kershaw County, South Carolina",055,90377,45
311.0,251.0,60.0,"Bethune CCD, Kershaw County, South Carolina",055,90247,45
2195.0,1614.0,581.0,"Elgin CCD, Kershaw County, South Carolina",055,91027,45
377.0,286.0,91.0,"St. Charles CCD, Lee County, South Carolina",061,92899,45
2166.0,1321.0,845.0,"Bishopville CCD, Lee County, South Carolina",061,90260,45
849.0,694.0,155.0,"Ashwood CCD, Lee County, South Carolina",061,90104,45
412.0,267.0,145.0,"Lynchburg CCD, Lee County, South Carolina",061,92054,45
781.0,638.0,143.0,"Elloree CCD, Orangeburg County, South Carolina",075,91040,45
1427.0,892.0,535.0,"Orangeburg West CCD, Orangeburg County, South Carolina",075,92509,45
1189.0,841.0,348.0,"Eutawville CCD, Orangeburg County, South Carolina",075,91079,45
288.0,266.0,22.0,"Springfield CCD, Orangeburg County, South Carolina",075,93211,45
645.0,517.0,128.0,"Bowman CCD, Orangeburg County, South Carolina",075,90364,45
328.0,216.0,112.0,"Branchville CCD, Orangeburg County, South Carolina",075,90390,45
314.0,277.0,37.0,"Norway CCD, Orangeburg County, South Carolina",075,92444,45
242.0,168.0,74.0,"Cope CCD, Orangeburg County, South Carolina",075,90741,45
1232.0,771.0,461.0,"Holly Hill CCD, Orangeburg County, South Carolina",075,91547,45
10174.0,5076.0,5098.0,"Orangeburg CCD, Orangeburg County, South Carolina",075,92496,45
567.0,398.0,169.0,"Neeses CCD, Orangeburg County, South Carolina",075,92340,45
666.0,474.0,192.0,"North CCD, Orangeburg County, South Carolina",075,92405,45
162.0,77.0,85.0,"Landrum CCD, Spartanburg County, South Carolina",083,91872,45
361.0,251.0,110.0,"Pauline CCD, Spartanburg County, South Carolina",083,92587,45
868.0,529.0,339.0,"Boiling Springs CCD, Spartanburg County, South Carolina",083,90338,45
775.0,635.0,140.0,"Fairmont Mills CCD, Spartanburg County, South Carolina",083,91105,45
1200.0,741.0,459.0,"Inman CCD, Spartanburg County, South Carolina",083,91612,45
1106.0,676.0,430.0,"Wellford CCD, Spartanburg County, South Carolina",083,93640,45
101.0,74.0,27.0,"Enoree CCD, Spartanburg County, South Carolina",083,91053,45
85.0,68.0,17.0,"Gramling CCD, Spartanburg County, South Carolina",083,91287,45
489.0,441.0,48.0,"Reidville CCD, Spartanburg County, South Carolina",083,92795,45
15155.0,5783.0,9372.0,"Spartanburg CCD, Spartanburg County, South Carolina",083,93198,45
837.0,350.0,487.0,"Woodruff CCD, Spartanburg County, South Carolina",083,93783,45
1008.0,545.0,463.0,"Greer CCD, Spartanburg County, South Carolina",083,91404,45
275.0,167.0,108.0,"Pacolet CCD, Spartanburg County, South Carolina",083,92522,45
233.0,170.0,63.0,"Chesnee CCD, Spartanburg County, South Carolina",083,90598,45
216.0,74.0,142.0,"Cowpens CCD, Spartanburg County, South Carolina",083,90793,45
57.0,36.0,21.0,"Mayo CCD, Spartanburg County, South Carolina",083,92184,45
238.0,167.0,71.0,"Fingerville CCD, Spartanburg County, South Carolina",083,91118,45
444.0,305.0,139.0,"Calhoun Falls CCD, Abbeville County, South Carolina",001,90455,45
234.0,172.0,62.0,"Donalds CCD, Abbeville County, South Carolina",001,90897,45
1629.0,1011.0,618.0,"Abbeville CCD, Abbeville County, South Carolina",001,90013,45
104.0,77.0,27.0,"Antreville-Lowndesville CCD, Abbeville County, South Carolina",001,90091,45
199.0,153.0,46.0,"Due West CCD, Abbeville County, South Carolina",001,90910,45
1421.0,989.0,432.0,"Bamberg CCD, Bamberg County, South Carolina",009,90130,45
1569.0,1027.0,542.0,"Denmark CCD, Bamberg County, South Carolina",009,90871,45
166.0,102.0,64.0,"Ehrhardt CCD, Bamberg County, South Carolina",009,91014,45
155.0,143.0,12.0,"Olar CCD, Bamberg County, South Carolina",009,92483,45
1488.0,959.0,529.0,"Bluffton CCD, Beaufort County, South Carolina",013,90312,45
1064.0,786.0,278.0,"Sheldon CCD, Beaufort County, South Carolina",013,93107,45
5438.0,2095.0,3343.0,"Beaufort-Port Royal CCD, Beaufort County, South Carolina",013,90195,45
104.0,90.0,14.0,"Fort Motte-Lone Star CCD, Calhoun County, South Carolina",017,91196,45
988.0,618.0,370.0,"Hilton Head Island CCD, Beaufort County, South Carolina",013,91540,45
1245.0,829.0,416.0,"St. Matthews CCD, Calhoun County, South Carolina",017,92938,45
489.0,358.0,131.0,"Cameron CCD, Calhoun County, South Carolina",017,90481,45
473.0,288.0,185.0,"Lake View CCD, Dillon County, South Carolina",033,91833,45
973.0,506.0,467.0,"Hamer CCD, Dillon County, South Carolina",033,91417,45
1052.0,783.0,269.0,"Latta CCD, Dillon County, South Carolina",033,91911,45
1708.0,757.0,951.0,"Dillon CCD, Dillon County, South Carolina",033,90884,45
605.0,404.0,201.0,"Little Rock CCD, Dillon County, South Carolina",033,91976,45
257.0,168.0,89.0,"Ridge Spring CCD, Saluda County, South Carolina",081,92847,45
1182.0,636.0,546.0,"Saluda CCD, Saluda County, South Carolina",081,92990,45
836.0,603.0,233.0,"Camp Ground CCD, Richland County, South Carolina",079,90494,45
2900.0,2146.0,754.0,"Horrell Hill CCD, Richland County, South Carolina",079,91586,45
5810.0,4026.0,1784.0,"Blythewood CCD, Richland County, South Carolina",079,90325,45
29983.0,11409.0,18574.0,"Columbia CCD, Richland County, South Carolina",079,90702,45
1161.0,860.0,301.0,"Eastover CCD, Richland County, South Carolina",079,90962,45
1971.0,1346.0,625.0,"Hopkins CCD, Richland County, South Carolina",079,91573,45
13883.0,8303.0,5580.0,"Pontiac CCD, Richland County, South Carolina",079,92717,45
11278.0,4379.0,6899.0,"Dutch Fork CCD, Richland County, South Carolina",079,90923,45
906.0,631.0,275.0,"Ridgeway CCD, Fairfield County, South Carolina",039,92873,45
2214.0,1305.0,909.0,"Winnsboro South CCD, Fairfield County, South Carolina",039,93770,45
732.0,589.0,143.0,"Winnsboro North CCD, Fairfield County, South Carolina",039,93757,45
476.0,382.0,94.0,"Yemassee CCD, Hampton County, South Carolina",049,93809,45
1272.0,903.0,369.0,"Estill CCD, Hampton County, South Carolina",049,91066,45
3413.0,1438.0,1975.0,"Irmo CCD, Lexington County, South Carolina",063,91625,45
864.0,391.0,473.0,"Batesburg-Leesville CCD, Lexington County, South Carolina",063,90169,45
1232.0,951.0,281.0,"Swansea CCD, Lexington County, South Carolina",063,93354,45
0.0,0.0,0.0,"Long Creek CCD, Oconee County, South Carolina",073,92015,45
159.0,94.0,65.0,"Westminster CCD, Oconee County, South Carolina",073,93666,45
1612.0,765.0,847.0,"Seneca CCD, Oconee County, South Carolina",073,93081,45
50.0,17.0,33.0,"Townville CCD, Anderson County, South Carolina",007,93412,45
1551.0,977.0,574.0,"Santee-Vance CCD, Orangeburg County, South Carolina",075,93035,45
199.0,113.0,86.0,"Batesburg-Leesville CCD, Saluda County, South Carolina",081,90170,45
551.0,264.0,287.0,"Powdersville-Piedmont CCD, Anderson County, South Carolina",007,92723,45
270.0,0.0,270.0,"Fort Jackson CCD, Richland County, South Carolina",079,91175,45
5.0,5.0,0.0,"North Pickens CCD, Pickens County, South Carolina",077,92435,45
909.0,772.0,137.0,"Sampit-North Santee CCD, Georgetown County, South Carolina",043,93014,45
1002.0,639.0,363.0,"Waccamaw Neck CCD, Georgetown County, South Carolina",043,93538,45
541.0,379.0,162.0,"Southeast Edgefield CCD, Edgefield County, South Carolina",037,93191,45
196.0,39.0,157.0,"Floyds Crossroads CCD, Horry County, South Carolina",051,91146,45
173.0,70.0,103.0,"North Saluda CCD, Saluda County, South Carolina",081,92440,45
3836.0,2135.0,1701.0,"Shaw AFB-Horatio CCD, Sumter County, South Carolina",085,93095,45
28.0,19.0,9.0,"Slater-Marietta CCD, Greenville County, South Carolina",045,93160,45
472.0,341.0,131.0,"Indiantown CCD, Williamsburg County, South Carolina",089,91601,45
2361.0,1771.0,590.0,"Ravenel-Hollywood CCD, Charleston County, South Carolina",019,92771,45
657.0,483.0,174.0,"Monticello-Salem Crossroads CCD, Fairfield County, South Carolina",039,92237,45
2590.0,1953.0,637.0,"St. Helena Island CCD, Beaufort County, South Carolina",013,92927,45
185.0,154.0,31.0,"Stokes Bridge-Cypress Crossroads CCD, Lee County, South Carolina",061,93251,45
4381.0,1454.0,2927.0,"Charleston Central CCD, Charleston County, South Carolina",019,90570,45
17.0,5.0,12.0,"Kiawah Island-Seabrook Island CCD, Charleston County, South Carolina",019,91761,45
7020.0,3227.0,3793.0,"West Ashley CCD, Charleston County, South Carolina",019,93646,45
17986.0,6037.0,11949.0,"North Charleston CCD, Charleston County, South Carolina",019,92424,45
591.0,491.0,100.0,"Sandy Run-Staley Crossroads CCD, Calhoun County, South Carolina",017,93030,45
452.0,266.0,186.0,"Fort Lawn CCD, Chester County, South Carolina",023,91179,45
600.0,551.0,49.0,"Aiken Northeast CCD, Aiken County, South Carolina",003,90028,45
1309.0,704.0,605.0,"Hampton-Varnville CCD, Hampton County, South Carolina",049,91430,45
124.0,94.0,30.0,"Brunson CCD, Hampton County, South Carolina",049,90416,45
522.0,455.0,67.0,"Furman-Scotia CCD, Hampton County, South Carolina",049,91222,45
1922.0,1450.0,472.0,"Piedmont CCD, Greenville County, South Carolina",045,92652,45
56.0,56.0,0.0,"Highland CCD, Greenville County, South Carolina",045,91534,45
955.0,676.0,279.0,"Fountain Inn CCD, Greenville County, South Carolina",045,91209,45
62.0,62.0,0.0,"Tigerville CCD, Greenville County, South Carolina",045,93393,45
277.0,151.0,126.0,"Woodville CCD, Greenville County, South Carolina",045,93796,45
1216.0,378.0,838.0,"Greer CCD, Greenville County, South Carolina",045,91391,45
3094.0,1897.0,1197.0,"Simpsonville CCD, Greenville County, South Carolina",045,93133,45
492.0,205.0,287.0,"Travelers Rest CCD, Greenville County, South Carolina",045,93432,45
1857.0,1106.0,751.0,"Taylors CCD, Greenville County, South Carolina",045,93380,45
23528.0,7708.0,15820.0,"Greenville CCD, Greenville County, South Carolina",045,91365,45
761.0,617.0,144.0,"Van Wyck CCD, Lancaster County, South Carolina",057,93523,45
439.0,143.0,296.0,"Kershaw CCD, Lancaster County, South Carolina",057,91755,45
660.0,510.0,150.0,"Heath Springs CCD, Lancaster County, South Carolina",057,91482,45
68.0,52.0,16.0,"Tradesville CCD, Lancaster County, South Carolina",057,93419,45
673.0,526.0,147.0,"Ridgeville CCD, Dorchester County, South Carolina",035,92860,45
920.0,711.0,209.0,"Harleyville CCD, Dorchester County, South Carolina",035,91456,45
10224.0,5824.0,4400.0,"Summerville CCD, Dorchester County, South Carolina",035,93276,45
1043.0,690.0,353.0,"St. George CCD, Dorchester County, South Carolina",035,92912,45
398.0,305.0,93.0,"Reevesville CCD, Dorchester County, South Carolina",035,92782,45
1990.0,1512.0,478.0,"Danwood CCD, Florence County, South Carolina",041,90845,45
362.0,224.0,138.0,"Olanta CCD, Florence County, South Carolina",041,92470,45
2667.0,1739.0,928.0,"Pamplico CCD, Florence County, South Carolina",041,92548,45
149.0,133.0,16.0,"Coward CCD, Florence County, South Carolina",041,90780,45
716.0,392.0,324.0,"Johnsonville CCD, Florence County, South Carolina",041,91716,45
2786.0,1205.0,1581.0,"Lake City-Scranton CCD, Florence County, South Carolina",041,91807,45
10976.0,4030.0,6946.0,"Florence CCD, Florence County, South Carolina",041,91131,45
286.0,138.0,148.0,"Sardis CCD, Florence County, South Carolina",041,93068,45
852.0,490.0,362.0,"Timmonsville CCD, Florence County, South Carolina",041,93406,45
1141.0,809.0,332.0,"Gray Court CCD, Laurens County, South Carolina",059,91300,45
81.0,49.0,32.0,"Princeton CCD, Laurens County, South Carolina",059,92730,45
633.0,561.0,72.0,"Cross Hill CCD, Laurens County, South Carolina",059,90819,45
4347.0,2114.0,2233.0,"Lancaster CCD, Lancaster County, South Carolina",057,91859,45
