B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
28831.0,6442.0,10360.0,55.0,3769.0,67.0,257.0,558.0,7323.0,"District 1, Vansville; Prince George's County; Maryland",033,90064,24
22124.0,1688.0,18837.0,0.0,202.0,0.0,163.0,539.0,695.0,"District 3, Marlboro; Prince George's County; Maryland",033,90248,24
60050.0,13503.0,30828.0,156.0,5083.0,0.0,65.0,1442.0,8973.0,"District 10, Laurel; Prince George's County; Maryland",033,90892,24
75117.0,2475.0,64934.0,63.0,1295.0,30.0,443.0,1378.0,4499.0,"District 13, Kent; Prince George's County; Maryland",033,91164,24
90861.0,3779.0,78907.0,159.0,971.0,5.0,117.0,1340.0,5583.0,"District 6, Spauldings; Prince George's County; Maryland",033,90524,24
62491.0,13243.0,40640.0,75.0,3047.0,0.0,239.0,1970.0,3277.0,"District 7, Queen Anne; Prince George's County; Maryland",033,90616,24
15331.0,3799.0,4275.0,64.0,404.0,0.0,129.0,380.0,6280.0,"District 16, Hyattsville; Prince George's County; Maryland",033,91440,24
43450.0,3194.0,27268.0,96.0,1220.0,0.0,118.0,855.0,10699.0,"District 20, Lanham; Prince George's County; Maryland",033,91808,24
74639.0,25690.0,25588.0,108.0,8624.0,25.0,337.0,1815.0,12452.0,"District 21, Berwyn; Prince George's County; Maryland",033,91900,24
70761.0,3794.0,52702.0,166.0,2552.0,64.0,191.0,1699.0,9593.0,"District 12, Oxon Hill; Prince George's County; Maryland",033,91072,24
2932.0,1285.0,974.0,0.0,9.0,0.0,0.0,218.0,446.0,"District 4, Nottingham; Prince George's County; Maryland",033,90340,24
41217.0,4508.0,29160.0,88.0,2355.0,0.0,251.0,1163.0,3692.0,"District 5, Piscataway; Prince George's County; Maryland",033,90432,24
39643.0,11148.0,21116.0,29.0,2740.0,18.0,235.0,1202.0,3155.0,"District 14, Bowie; Prince George's County; Maryland",033,91256,24
28085.0,2303.0,23094.0,64.0,435.0,0.0,193.0,990.0,1006.0,"District 15, Mellwood; Prince George's County; Maryland",033,91348,24
34608.0,632.0,30062.0,68.0,138.0,0.0,27.0,538.0,3143.0,"District 18, Seat Pleasant; Prince George's County; Maryland",033,91624,24
83838.0,5398.0,28870.0,141.0,2483.0,38.0,253.0,937.0,45718.0,"District 17, Chillum; Prince George's County; Maryland",033,91532,24
20083.0,3828.0,4576.0,39.0,796.0,0.0,18.0,537.0,10289.0,"District 19, Riverdale; Prince George's County; Maryland",033,91716,24
1844.0,1049.0,662.0,11.0,6.0,0.0,0.0,115.0,1.0,"District 8, Aquasco; Prince George's County; Maryland",033,90708,24
80886.0,45808.0,19484.0,241.0,4833.0,180.0,230.0,3304.0,6806.0,"District 1, Anne Arundel County, Maryland",003,90008,24
91628.0,47352.0,27268.0,106.0,4305.0,9.0,321.0,4216.0,8051.0,"District 4, Anne Arundel County, Maryland",003,90284,24
76929.0,46102.0,16902.0,87.0,3893.0,97.0,212.0,2915.0,6721.0,"District 2, Anne Arundel County, Maryland",003,90100,24
76997.0,52671.0,11063.0,51.0,1883.0,29.0,82.0,1560.0,9658.0,"District 6, Anne Arundel County, Maryland",003,90468,24
80149.0,67042.0,5716.0,136.0,1765.0,74.0,100.0,2042.0,3274.0,"District 3, Anne Arundel County, Maryland",003,90192,24
76796.0,66844.0,2791.0,97.0,2276.0,6.0,152.0,1626.0,3004.0,"District 5, Anne Arundel County, Maryland",003,90376,24
81215.0,67320.0,6411.0,80.0,1505.0,0.0,126.0,2012.0,3761.0,"District 7, Anne Arundel County, Maryland",003,90560,24
55661.0,33120.0,16344.0,54.0,2482.0,0.0,238.0,1135.0,2288.0,"District 3, Baltimore County, Maryland",005,90196,24
63148.0,31412.0,19682.0,96.0,3891.0,0.0,212.0,1883.0,5972.0,"District 4, Baltimore County, Maryland",005,90288,24
104851.0,71273.0,21034.0,167.0,5074.0,28.0,349.0,2159.0,4767.0,"District 9, Baltimore County, Maryland",005,90748,24
75880.0,56940.0,8526.0,65.0,6987.0,11.0,33.0,1496.0,1822.0,"District 11, Baltimore County, Maryland",005,90932,24
8854.0,8151.0,148.0,0.0,316.0,0.0,0.0,104.0,135.0,"District 7, Baltimore County, Maryland",005,90564,24
4704.0,4351.0,92.0,0.0,90.0,0.0,0.0,23.0,148.0,"District 5, Baltimore County, Maryland",005,90380,24
6012.0,5668.0,84.0,0.0,86.0,0.0,0.0,69.0,105.0,"District 6, Baltimore County, Maryland",005,90472,24
37046.0,22983.0,5254.0,11.0,3123.0,53.0,62.0,1472.0,4088.0,"District 13, Baltimore County, Maryland",005,91112,24
49249.0,25860.0,14944.0,133.0,2948.0,25.0,142.0,1142.0,4055.0,"District 14, Baltimore County, Maryland",005,91204,24
