B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
2751.0,1362.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,260.0,68.0,130.0,130.0,452.0,192.0,94.0,9.0,1389.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,10.0,174.0,55.0,187.0,216.0,356.0,306.0,34.0,17.0,"Little Compton town, Newport County, Rhode Island",005,42400,44
11372.0,5389.0,60.0,22.0,0.0,42.0,58.0,66.0,39.0,120.0,1316.0,280.0,578.0,436.0,1424.0,817.0,66.0,65.0,5983.0,77.0,5.0,25.0,90.0,37.0,88.0,57.0,89.0,1403.0,462.0,853.0,460.0,1442.0,698.0,114.0,83.0,"Middletown town, Newport County, Rhode Island",005,45460,44
17196.0,8625.0,104.0,65.0,39.0,69.0,176.0,44.0,58.0,115.0,1565.0,250.0,1108.0,336.0,2973.0,1186.0,286.0,251.0,8571.0,52.0,67.0,31.0,110.0,21.0,51.0,93.0,61.0,1747.0,358.0,1028.0,454.0,2745.0,1259.0,202.0,292.0,"Newport city, Newport County, Rhode Island",005,49960,44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Newport County, Rhode Island",005,00000,44
4132.0,1931.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,26.0,289.0,131.0,123.0,57.0,633.0,369.0,193.0,98.0,2201.0,19.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,300.0,60.0,241.0,116.0,927.0,432.0,69.0,12.0,"Jamestown town, Newport County, Rhode Island",005,36820,44
12538.0,6055.0,36.0,11.0,0.0,57.0,131.0,47.0,56.0,47.0,1498.0,228.0,609.0,268.0,1853.0,757.0,211.0,246.0,6483.0,32.0,30.0,15.0,98.0,20.0,182.0,6.0,106.0,1290.0,479.0,724.0,608.0,1791.0,865.0,132.0,105.0,"Portsmouth town, Newport County, Rhode Island",005,57880,44
12278.0,5928.0,30.0,35.0,55.0,111.0,65.0,92.0,88.0,34.0,1831.0,402.0,736.0,582.0,978.0,558.0,131.0,200.0,6350.0,53.0,22.0,21.0,45.0,55.0,84.0,135.0,27.0,2014.0,406.0,798.0,590.0,1278.0,531.0,166.0,125.0,"Tiverton town, Newport County, Rhode Island",005,70880,44
61134.0,28541.0,266.0,161.0,90.0,335.0,238.0,565.0,427.0,579.0,8192.0,1805.0,3743.0,2862.0,6403.0,1948.0,440.0,487.0,32593.0,198.0,205.0,95.0,356.0,297.0,444.0,292.0,444.0,8613.0,2662.0,4451.0,3877.0,6537.0,3346.0,459.0,317.0,"Warwick city, Kent County, Rhode Island",003,74300,44
25090.0,11988.0,96.0,14.0,5.0,264.0,192.0,106.0,135.0,247.0,4024.0,625.0,1670.0,1412.0,2196.0,768.0,118.0,116.0,13102.0,64.0,14.0,6.0,160.0,148.0,252.0,99.0,253.0,3991.0,965.0,1751.0,1971.0,2241.0,977.0,116.0,94.0,"Coventry town, Kent County, Rhode Island",003,18640,44
20737.0,9983.0,79.0,0.0,34.0,250.0,116.0,334.0,309.0,178.0,3019.0,620.0,1764.0,947.0,1627.0,550.0,124.0,32.0,10754.0,144.0,26.0,23.0,212.0,126.0,263.0,288.0,263.0,3219.0,921.0,1881.0,1160.0,1461.0,592.0,86.0,89.0,"West Warwick town, Kent County, Rhode Island",003,78440,44
