B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
1044.0,898.0,104.0,30.0,8.0,4.0,"Sunburst CCD, Toole County, Montana",101,93402,30
70.0,20.0,0.0,2.0,48.0,0.0,"Glacier National Park CCD, Glacier County, Montana",035,91460,30
55.0,55.0,0.0,0.0,0.0,0.0,"Fort Peck Reservation CCD, Daniels County, Montana",019,91218,30
429.0,347.0,34.0,26.0,22.0,0.0,"Lavina CCD, Golden Valley County, Montana",037,92016,30
3490.0,2920.0,480.0,47.0,37.0,6.0,"Cut Bank CCD, Glacier County, Montana",035,90777,30
2390.0,1941.0,193.0,111.0,145.0,0.0,"Baker CCD, Fallon County, Montana",025,90168,30
488.0,386.0,77.0,12.0,13.0,0.0,"Plevna CCD, Fallon County, Montana",025,92730,30
312.0,267.0,3.0,34.0,8.0,0.0,"Ryegate CCD, Golden Valley County, Montana",037,92940,30
741.0,675.0,19.0,21.0,26.0,0.0,"Stanford CCD, Judith Basin County, Montana",045,93318,30
445.0,402.0,6.0,32.0,5.0,0.0,"Geyser CCD, Judith Basin County, Montana",045,91407,30
775.0,728.0,0.0,25.0,22.0,0.0,"Hobson CCD, Judith Basin County, Montana",045,91785,30
33227.0,27432.0,2867.0,1777.0,1017.0,134.0,"Butte CCD, Silver Bow County, Montana",093,90483,30
2266.0,2208.0,21.0,32.0,5.0,0.0,"Park City CCD, Stillwater County, Montana",095,92604,30
4139.0,3593.0,186.0,286.0,64.0,10.0,"Columbus CCD, Stillwater County, Montana",095,90693,30
2172.0,1916.0,71.0,63.0,117.0,5.0,"Absarokee CCD, Stillwater County, Montana",095,90021,30
699.0,632.0,39.0,3.0,25.0,0.0,"North Stillwater CCD, Stillwater County, Montana",095,92510,30
7579.0,6350.0,662.0,204.0,356.0,7.0,"Anaconda CCD, Deer Lodge County, Montana",023,90063,30
8001.0,6876.0,196.0,595.0,334.0,0.0,"Boulder CCD, Jefferson County, Montana",043,90399,30
3543.0,3124.0,165.0,140.0,113.0,1.0,"Whitehall CCD, Jefferson County, Montana",043,93822,30
1434.0,1297.0,24.0,83.0,28.0,2.0,"Drummond CCD, Granite County, Montana",039,90945,30
1742.0,1501.0,24.0,108.0,100.0,9.0,"Philipsburg CCD, Granite County, Montana",039,92625,30
941.0,914.0,9.0,8.0,10.0,0.0,"Circle CCD, McCone County, Montana",055,90630,30
767.0,747.0,11.0,2.0,7.0,0.0,"North McCone CCD, McCone County, Montana",055,92487,30
1558.0,1398.0,142.0,10.0,7.0,1.0,"Harlowton CCD, Wheatland County, Montana",107,91659,30
515.0,481.0,3.0,24.0,7.0,0.0,"Judith Gap-Shawmut CCD, Wheatland County, Montana",107,91869,30
1365.0,1245.0,50.0,65.0,5.0,0.0,"Twin Bridges CCD, Madison County, Montana",057,93633,30
275.0,227.0,18.0,17.0,8.0,5.0,"Virginia City CCD, Madison County, Montana",057,93717,30
1015.0,968.0,30.0,12.0,5.0,0.0,"Harrison CCD, Madison County, Montana",057,91680,30
2013.0,1574.0,156.0,67.0,116.0,100.0,"Sheridan CCD, Madison County, Montana",057,93045,30
3190.0,2592.0,235.0,187.0,165.0,11.0,"Madison Valley CCD, Madison County, Montana",057,92184,30
2966.0,2746.0,64.0,97.0,44.0,15.0,"Rosebud CCD, Rosebud County, Montana",087,92856,30
418.0,356.0,55.0,2.0,5.0,0.0,"Ashland CCD, Rosebud County, Montana",087,90084,30
2032.0,1857.0,64.0,54.0,57.0,0.0,"Forsyth CCD, Rosebud County, Montana",087,91155,30
523.0,503.0,20.0,0.0,0.0,0.0,"North of the Yellowstone CCD, Rosebud County, Montana",087,92491,30
90.0,69.0,11.0,2.0,3.0,5.0,"Fort Peck Reservation CCD, Sheridan County, Montana",091,91260,30
2494.0,2259.0,101.0,42.0,92.0,0.0,"Plentywood CCD, Sheridan County, Montana",091,92709,30
299.0,265.0,14.0,9.0,6.0,5.0,"Westby CCD, Sheridan County, Montana",091,93738,30
676.0,621.0,4.0,43.0,8.0,0.0,"Medicine Lake CCD, Sheridan County, Montana",091,92268,30
883.0,808.0,53.0,8.0,12.0,2.0,"Ekalaka CCD, Carter County, Montana",011,91050,30
8262.0,7033.0,279.0,455.0,487.0,8.0,"Glendive CCD, Dawson County, Montana",021,91491,30
4783.0,4120.0,338.0,234.0,91.0,0.0,"Hardin CCD, Big Horn County, Montana",003,91617,30
6615.0,6311.0,191.0,31.0,82.0,0.0,"Crow Reservation CCD, Big Horn County, Montana",003,90756,30
3476.0,3268.0,61.0,95.0,39.0,13.0,"Townsend East CCD, Broadwater County, Montana",007,93570,30
2158.0,1850.0,5.0,184.0,119.0,0.0,"Townsend West CCD, Broadwater County, Montana",007,93591,30
2483.0,2089.0,176.0,67.0,151.0,0.0,"Wolf Creek CCD, Lewis and Clark County, Montana",049,93990,30
740.0,613.0,93.0,9.0,9.0,16.0,"Augusta CCD, Lewis and Clark County, Montana",049,90105,30
6067.0,5290.0,432.0,66.0,246.0,33.0,"Lincoln CCD, Lewis and Clark County, Montana",049,92100,30
56178.0,45128.0,6697.0,1935.0,2271.0,147.0,"Helena CCD, Lewis and Clark County, Montana",049,91722,30
1176.0,1028.0,86.0,5.0,57.0,0.0,"Valier-Dupuyer CCD, Pondera County, Montana",073,93675,30
3981.0,3577.0,184.0,123.0,97.0,0.0,"Conrad CCD, Pondera County, Montana",073,90714,30
3814.0,3263.0,403.0,125.0,22.0,1.0,"Huntley Project CCD, Yellowstone County, Montana",111,91806,30
7648.0,6558.0,643.0,111.0,323.0,13.0,"South Yellowstone CCD, Yellowstone County, Montana",111,93297,30
19067.0,16780.0,1255.0,471.0,536.0,25.0,"Laurel CCD, Yellowstone County, Montana",111,91995,30
110730.0,90745.0,12929.0,3420.0,3150.0,486.0,"Billings CCD, Yellowstone County, Montana",111,90315,30
8330.0,7435.0,453.0,195.0,245.0,2.0,"Northwest Yellowstone CCD, Yellowstone County, Montana",111,92541,30
4559.0,4199.0,205.0,91.0,49.0,15.0,"Shepherd CCD, Yellowstone County, Montana",111,93024,30
86604.0,66647.0,11273.0,4093.0,3996.0,595.0,"Missoula CCD, Missoula County, Montana",063,92331,30
14923.0,12467.0,1506.0,280.0,623.0,47.0,"Lolo CCD, Missoula County, Montana",063,92142,30
3365.0,2968.0,185.0,181.0,26.0,5.0,"Seeley Lake-Blackfoot Valley CCD, Missoula County, Montana",063,93003,30
1848.0,1577.0,159.0,17.0,95.0,0.0,"Darby CCD, Ravalli County, Montana",081,90819,30
2955.0,2402.0,468.0,62.0,23.0,0.0,"Victor CCD, Ravalli County, Montana",081,93696,30
14499.0,12993.0,703.0,369.0,424.0,10.0,"Stevensville CCD, Ravalli County, Montana",081,93339,30
20662.0,17479.0,1935.0,435.0,727.0,86.0,"Hamilton CCD, Ravalli County, Montana",081,91575,30
5204.0,4525.0,413.0,147.0,119.0,0.0,"Glasgow CCD, Valley County, Montana",105,91470,30
662.0,645.0,6.0,11.0,0.0,0.0,"Hinsdale CCD, Valley County, Montana",105,91764,30
499.0,483.0,6.0,8.0,2.0,0.0,"South Valley CCD, Valley County, Montana",105,93276,30
272.0,262.0,2.0,6.0,2.0,0.0,"Opheim CCD, Valley County, Montana",105,92562,30
872.0,802.0,24.0,36.0,6.0,4.0,"Fort Peck Reservation CCD, Valley County, Montana",105,91281,30
3508.0,3182.0,293.0,19.0,14.0,0.0,"Great Falls North CCD, Cascade County, Montana",013,91554,30
1664.0,1439.0,174.0,5.0,35.0,11.0,"Belt CCD, Cascade County, Montana",013,90231,30
2654.0,2440.0,156.0,26.0,24.0,8.0,"Sun River Valley CCD, Cascade County, Montana",013,93423,30
1703.0,1574.0,57.0,34.0,38.0,0.0,"Cascade CCD, Cascade County, Montana",013,90525,30
157.0,120.0,37.0,0.0,0.0,0.0,"Monarch-Neihart CCD, Cascade County, Montana",013,92373,30
69337.0,55959.0,7561.0,2552.0,2743.0,522.0,"Great Falls CCD, Cascade County, Montana",013,91533,30
1615.0,1509.0,63.0,19.0,24.0,0.0,"Eden-Stockett CCD, Cascade County, Montana",013,91029,30
1033.0,909.0,26.0,41.0,56.0,1.0,"Sula CCD, Ravalli County, Montana",081,93380,30
1016.0,949.0,30.0,11.0,13.0,13.0,"Richey CCD, Dawson County, Montana",021,92782,30
10.0,7.0,0.0,0.0,3.0,0.0,"Flathead Reservation CCD, Flathead County, Montana",029,91118,30
5179.0,4276.0,387.0,116.0,308.0,92.0,"Lakeside-Somers CCD, Flathead County, Montana",029,91964,30
1712.0,1580.0,81.0,12.0,39.0,0.0,"Scobey CCD, Daniels County, Montana",019,92992,30
100.0,97.0,3.0,0.0,0.0,0.0,"Blackfeet Reservation East CCD, Pondera County, Montana",073,90357,30
734.0,633.0,31.0,46.0,24.0,0.0,"Blackfeet Reservation West CCD, Pondera County, Montana",073,90378,30
12509.0,11243.0,801.0,176.0,275.0,14.0,"Livingston CCD, Park County, Montana",067,92131,30
0.0,0.0,0.0,0.0,0.0,0.0,"Yellowstone National Park CCD, Park County, Montana",067,94019,30
1853.0,1803.0,19.0,21.0,6.0,4.0,"Flathead Reservation CCD, Sanders County, Montana",089,91134,30
9946.0,9055.0,209.0,328.0,268.0,86.0,"Blackfeet Reservation CCD, Glacier County, Montana",035,90336,30
390.0,375.0,2.0,13.0,0.0,0.0,"Northeast Yellowstone CCD, Yellowstone County, Montana",111,92426,30
164.0,159.0,0.0,5.0,0.0,0.0,"Fort Belknap Reservation CCD, Phillips County, Montana",071,91186,30
216.0,206.0,0.0,10.0,0.0,0.0,"South Phillips CCD, Phillips County, Montana",071,93223,30
427.0,420.0,4.0,0.0,3.0,0.0,"Alzada-Boyes CCD, Carter County, Montana",011,90052,30
668.0,643.0,0.0,9.0,12.0,4.0,"Butte-Silver Bow Northwest CCD, Silver Bow County, Montana",093,90485,30
242.0,216.0,6.0,10.0,10.0,0.0,"Butte-Silver Bow South CCD, Silver Bow County, Montana",093,90487,30
1066.0,877.0,44.0,68.0,77.0,0.0,"Flathead Reservation CCD, Missoula County, Montana",063,91128,30
571.0,511.0,9.0,14.0,0.0,37.0,"Hanover CCD, Fergus County, Montana",027,91596,30
498.0,472.0,10.0,8.0,8.0,0.0,"Denton CCD, Fergus County, Montana",027,90903,30
8958.0,7429.0,1048.0,404.0,63.0,14.0,"Lewistown CCD, Fergus County, Montana",027,92037,30
300.0,283.0,3.0,12.0,2.0,0.0,"Roy CCD, Fergus County, Montana",027,92898,30
