B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
4350.0,2553.0,1797.0,"Gainesville CCD, Cooke County, Texas",097,91435,48
620.0,518.0,102.0,"Raymondville CCD, Willacy County, Texas",489,93205,48
1672.0,1247.0,425.0,"Valley View CCD, Cooke County, Texas",097,93995,48
2789.0,2477.0,312.0,"Gainesville Southeast CCD, Cooke County, Texas",097,91440,48
2006.0,1387.0,619.0,"Callisburg CCD, Cooke County, Texas",097,90580,48
1767.0,1464.0,303.0,"Muenster CCD, Cooke County, Texas",097,92680,48
431.0,353.0,78.0,"Crosbyton CCD, Crosby County, Texas",107,90905,48
388.0,311.0,77.0,"Ralls CCD, Crosby County, Texas",107,93185,48
217.0,155.0,62.0,"Lorenzo CCD, Crosby County, Texas",107,92290,48
64.0,58.0,6.0,"Lamesa Southwest CCD, Dawson County, Texas",115,92125,48
77.0,66.0,11.0,"Lamesa Northwest CCD, Dawson County, Texas",115,92115,48
1750.0,1283.0,467.0,"Lamesa CCD, Dawson County, Texas",115,92105,48
84.0,64.0,20.0,"Lamesa Southeast CCD, Dawson County, Texas",115,92120,48
89.0,64.0,25.0,"Lamesa Northeast CCD, Dawson County, Texas",115,92110,48
557.0,445.0,112.0,"Roby CCD, Fisher County, Texas",151,93275,48
512.0,399.0,113.0,"Rotan CCD, Fisher County, Texas",151,93340,48
97.0,82.0,15.0,"McCaulley CCD, Fisher County, Texas",151,92350,48
81.0,69.0,12.0,"Realitos-Concepcion CCD, Duval County, Texas",131,93215,48
57.0,28.0,29.0,"Benavides CCD, Duval County, Texas",131,90260,48
38.0,8.0,30.0,"San Diego CCD, Duval County, Texas",131,93420,48
274.0,224.0,50.0,"Freer CCD, Duval County, Texas",131,91405,48
798.0,659.0,139.0,"Old River CCD, Burleson County, Texas",051,92890,48
1188.0,996.0,192.0,"Somerville CCD, Burleson County, Texas",051,93610,48
2260.0,1852.0,408.0,"Caldwell CCD, Burleson County, Texas",051,90570,48
438.0,373.0,65.0,"Cooks Point CCD, Burleson County, Texas",051,90825,48
1631.0,1303.0,328.0,"Blanco CCD, Blanco County, Texas",031,90330,48
1894.0,1409.0,485.0,"Johnson City CCD, Blanco County, Texas",031,91950,48
3373.0,2902.0,471.0,"Buna CCD, Jasper County, Texas",241,90520,48
3934.0,3114.0,820.0,"Jasper CCD, Jasper County, Texas",241,91920,48
2129.0,1626.0,503.0,"Kirbyville CCD, Jasper County, Texas",241,92040,48
2743.0,2507.0,236.0,"Nome-China CCD, Jefferson County, Texas",245,92770,48
17688.0,11911.0,5777.0,"Beaumont CCD, Jefferson County, Texas",245,90230,48
647.0,607.0,40.0,"Sabine Pass CCD, Jefferson County, Texas",245,93385,48
624.0,471.0,153.0,"Brackettville CCD, Kinney County, Texas",271,90400,48
208.0,175.0,33.0,"Hereford West CCD, Deaf Smith County, Texas",117,91790,48
1881.0,1412.0,469.0,"Hereford East CCD, Deaf Smith County, Texas",117,91785,48
11490.0,6027.0,5463.0,"Galveston CCD, Galveston County, Texas",167,91445,48
5499.0,4521.0,978.0,"Borger CCD, Hutchinson County, Texas",233,90385,48
747.0,614.0,133.0,"Stinnett CCD, Hutchinson County, Texas",233,93750,48
266.0,128.0,138.0,"Dilley CCD, Frio County, Texas",163,91055,48
521.0,446.0,75.0,"Crane South CCD, Crane County, Texas",103,90885,48
128.0,98.0,30.0,"Crane North CCD, Crane County, Texas",103,90880,48
370.0,328.0,42.0,"Adamsville CCD, Lampasas County, Texas",281,90015,48
446.0,363.0,83.0,"Lometa CCD, Lampasas County, Texas",281,92255,48
5303.0,3949.0,1354.0,"Lampasas CCD, Lampasas County, Texas",281,92130,48
293.0,240.0,53.0,"Rochelle CCD, McCulloch County, Texas",307,93280,48
187.0,168.0,19.0,"Melvin CCD, McCulloch County, Texas",307,92505,48
1613.0,1172.0,441.0,"Brady CCD, McCulloch County, Texas",307,90405,48
359.0,270.0,89.0,"Mason West CCD, Mason County, Texas",319,92450,48
804.0,614.0,190.0,"Bolivar Peninsula CCD, Galveston County, Texas",167,90370,48
58116.0,44205.0,13911.0,"Texas City-League City CCD, Galveston County, Texas",167,93880,48
5013.0,4128.0,885.0,"La Marque-Hitchcock CCD, Galveston County, Texas",167,92100,48
1031.0,0.0,1031.0,"El Paso North Central CCD, El Paso County, Texas",141,91225,48
31503.0,18293.0,13210.0,"El Paso CCD, El Paso County, Texas",141,91215,48
4006.0,2768.0,1238.0,"El Paso East CCD, El Paso County, Texas",141,91220,48
7797.0,5714.0,2083.0,"El Paso Northwest CCD, El Paso County, Texas",141,91230,48
474.0,359.0,115.0,"Cotulla CCD, La Salle County, Texas",283,90870,48
35.0,35.0,0.0,"Encinal CCD, La Salle County, Texas",283,91240,48
314.0,234.0,80.0,"Miami CCD, Roberts County, Texas",393,92555,48
94.0,84.0,10.0,"West Terrell CCD, Terrell County, Texas",443,94175,48
24.0,4.0,20.0,"East Terrell CCD, Terrell County, Texas",443,91140,48
1097.0,956.0,141.0,"Colmesneil-Chester CCD, Tyler County, Texas",457,90785,48
869.0,794.0,75.0,"Warren CCD, Tyler County, Texas",457,94075,48
2713.0,2235.0,478.0,"Woodville CCD, Tyler County, Texas",457,94285,48
1819.0,1606.0,213.0,"Spurger CCD, Tyler County, Texas",457,93710,48
668.0,559.0,109.0,"Sabinal CCD, Uvalde County, Texas",463,93375,48
2551.0,2052.0,499.0,"Uvalde CCD, Uvalde County, Texas",463,93980,48
834.0,577.0,257.0,"Shamrock CCD, Wheeler County, Texas",483,93545,48
867.0,625.0,242.0,"Wheeler CCD, Wheeler County, Texas",483,94190,48
841.0,690.0,151.0,"Dalby Springs-Simms CCD, Bowie County, Texas",037,90950,48
1525.0,1285.0,240.0,"De Kalb CCD, Bowie County, Texas",037,90980,48
1772.0,1326.0,446.0,"Hooks CCD, Bowie County, Texas",037,91830,48
2403.0,1703.0,700.0,"New Boston CCD, Bowie County, Texas",037,92725,48
13437.0,9430.0,4007.0,"Texarkana CCD, Bowie County, Texas",037,93875,48
1183.0,879.0,304.0,"Archer City CCD, Archer County, Texas",009,90130,48
1934.0,1710.0,224.0,"Holliday CCD, Archer County, Texas",009,91815,48
149.0,107.0,42.0,"Marathon CCD, Brewster County, Texas",043,92390,48
2209.0,1380.0,829.0,"Alpine CCD, Brewster County, Texas",043,90040,48
185.0,135.0,50.0,"Jayton South CCD, Kent County, Texas",263,91930,48
45.0,43.0,2.0,"Jayton North CCD, Kent County, Texas",263,91925,48
5388.0,4516.0,872.0,"Mission CCD, Hidalgo County, Texas",215,92600,48
82.0,45.0,37.0,"Puerto Rico-San Manuel CCD, Hidalgo County, Texas",215,93155,48
3763.0,3196.0,567.0,"Southeast Hidalgo CCD, Hidalgo County, Texas",215,93650,48
185.0,181.0,4.0,"Edcouch-Elsa CCD, Hidalgo County, Texas",215,91155,48
9680.0,6992.0,2688.0,"McAllen-Pharr CCD, Hidalgo County, Texas",215,92340,48
1523.0,1311.0,212.0,"Sullivan City CCD, Hidalgo County, Texas",215,93785,48
4213.0,2800.0,1413.0,"Edinburg CCD, Hidalgo County, Texas",215,91170,48
35.0,35.0,0.0,"Hargill CCD, Hidalgo County, Texas",215,91710,48
10593.0,8495.0,2098.0,"Bullard CCD, Smith County, Texas",423,90515,48
17623.0,10791.0,6832.0,"Tyler CCD, Smith County, Texas",423,93970,48
8125.0,4696.0,3429.0,"Stephenville CCD, Erath County, Texas",143,93735,48
1316.0,1041.0,275.0,"Dublin CCD, Erath County, Texas",143,91085,48
1168.0,1003.0,165.0,"Morgan Mill-Bluff Dale CCD, Erath County, Texas",143,92645,48
36253.0,28124.0,8129.0,"Alvin-Pearland CCD, Brazoria County, Texas",039,90055,48
8438.0,6920.0,1518.0,"Brazoria-West Columbia CCD, Brazoria County, Texas",039,90410,48
8396.0,6285.0,2111.0,"Whitehouse CCD, Smith County, Texas",423,94205,48
2879.0,2444.0,435.0,"Troup-Arp CCD, Smith County, Texas",423,93950,48
1617.0,1233.0,384.0,"Winona CCD, Smith County, Texas",423,94260,48
5043.0,3264.0,1779.0,"Tyler East CCD, Smith County, Texas",423,93975,48
7266.0,5710.0,1556.0,"Lindale CCD, Smith County, Texas",423,92210,48
2725.0,2043.0,682.0,"Glen Rose CCD, Somervell County, Texas",425,91535,48
552.0,373.0,179.0,"East Crockett CCD, Crockett County, Texas",105,91120,48
34.0,22.0,12.0,"West Crockett CCD, Crockett County, Texas",105,94160,48
1896.0,1639.0,257.0,"Sour Lake CCD, Hardin County, Texas",199,93625,48
4990.0,3911.0,1079.0,"Silsbee CCD, Hardin County, Texas",199,93570,48
1138.0,1036.0,102.0,"Saratoga-Batson CCD, Hardin County, Texas",199,93460,48
256.0,172.0,84.0,"Rule CCD, Haskell County, Texas",207,93360,48
4566.0,3690.0,876.0,"Kountze CCD, Hardin County, Texas",199,92055,48
201.0,154.0,47.0,"Rochester CCD, Haskell County, Texas",207,93285,48
114.0,93.0,21.0,"Sagerton CCD, Haskell County, Texas",207,93390,48
5739.0,3954.0,1785.0,"Big Spring CCD, Howard County, Texas",227,90300,48
