B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,name,county,county subdivision,state
359,188.0,4.0,13.0,11.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,13.0,3.0,22.0,12.0,0.0,15.0,2.0,29.0,20.0,9.0,6.0,17.0,171.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,3.0,15.0,7.0,26.0,19.0,11.0,5.0,12.0,5.0,7.0,9.0,17.0,"Corona CCD, Lincoln County, New Mexico",027,90780,35
1218,550.0,12.0,29.0,38.0,5.0,18.0,2.0,10.0,27.0,38.0,29.0,20.0,14.0,14.0,56.0,64.0,13.0,34.0,30.0,0.0,38.0,56.0,3.0,0.0,668.0,20.0,18.0,32.0,20.0,2.0,0.0,2.0,11.0,16.0,17.0,14.0,9.0,37.0,64.0,143.0,14.0,47.0,36.0,36.0,57.0,32.0,9.0,32.0,"Carrizozo CCD, Lincoln County, New Mexico",027,90510,35
2722,1426.0,12.0,79.0,102.0,31.0,145.0,0.0,10.0,15.0,88.0,43.0,7.0,35.0,47.0,92.0,158.0,42.0,69.0,121.0,64.0,88.0,67.0,65.0,46.0,1296.0,46.0,28.0,38.0,36.0,0.0,8.0,35.0,58.0,44.0,13.0,36.0,83.0,25.0,131.0,109.0,45.0,111.0,133.0,29.0,78.0,132.0,64.0,14.0,"Capitan CCD, Lincoln County, New Mexico",027,90450,35
13914,6660.0,432.0,376.0,386.0,139.0,0.0,56.0,35.0,245.0,328.0,368.0,282.0,409.0,339.0,430.0,560.0,272.0,325.0,198.0,306.0,440.0,314.0,237.0,183.0,7254.0,330.0,526.0,280.0,249.0,12.0,43.0,196.0,177.0,295.0,456.0,291.0,328.0,429.0,456.0,682.0,350.0,234.0,273.0,500.0,471.0,369.0,210.0,97.0,"Ruidoso CCD, Lincoln County, New Mexico",027,92700,35
2568,1257.0,77.0,149.0,87.0,79.0,29.0,14.0,20.0,27.0,62.0,94.0,68.0,55.0,91.0,89.0,98.0,24.0,42.0,19.0,35.0,34.0,31.0,25.0,8.0,1311.0,37.0,97.0,90.0,94.0,86.0,3.0,11.0,77.0,56.0,81.0,70.0,54.0,80.0,117.0,104.0,37.0,62.0,24.0,12.0,37.0,55.0,22.0,5.0,"Hagerman CCD, Chaves County, New Mexico",005,91410,35
3282,1771.0,51.0,204.0,139.0,71.0,80.0,0.0,0.0,61.0,60.0,13.0,90.0,150.0,139.0,81.0,115.0,49.0,92.0,44.0,96.0,81.0,70.0,39.0,46.0,1511.0,107.0,75.0,95.0,47.0,0.0,15.0,0.0,58.0,31.0,74.0,75.0,93.0,148.0,159.0,148.0,36.0,96.0,84.0,32.0,66.0,50.0,0.0,22.0,"Northwest Chaves CCD, Chaves County, New Mexico",005,92280,35
6715,3377.0,256.0,327.0,367.0,140.0,126.0,87.0,113.0,82.0,196.0,280.0,181.0,152.0,68.0,151.0,284.0,63.0,104.0,22.0,141.0,43.0,36.0,93.0,65.0,3338.0,377.0,435.0,290.0,158.0,131.0,63.0,33.0,129.0,205.0,232.0,118.0,214.0,109.0,213.0,234.0,52.0,98.0,16.0,66.0,80.0,37.0,7.0,41.0,"Southwest Chaves CCD, Chaves County, New Mexico",005,93240,35
3004,1702.0,69.0,116.0,131.0,77.0,32.0,21.0,20.0,99.0,108.0,130.0,119.0,168.0,168.0,171.0,80.0,37.0,61.0,9.0,24.0,35.0,21.0,3.0,3.0,1302.0,80.0,143.0,96.0,51.0,37.0,11.0,0.0,44.0,72.0,111.0,91.0,98.0,91.0,66.0,65.0,40.0,14.0,33.0,21.0,26.0,64.0,23.0,25.0,"Dexter CCD, Chaves County, New Mexico",005,90960,35
1409,847.0,79.0,24.0,84.0,24.0,21.0,21.0,0.0,20.0,117.0,74.0,8.0,25.0,77.0,76.0,77.0,17.0,13.0,18.0,12.0,25.0,16.0,15.0,4.0,562.0,4.0,42.0,8.0,24.0,26.0,0.0,0.0,34.0,44.0,64.0,0.0,18.0,58.0,64.0,30.0,23.0,18.0,10.0,9.0,62.0,0.0,16.0,8.0,"Southeast Chaves CCD, Chaves County, New Mexico",005,93090,35
48396,23551.0,1837.0,1862.0,1575.0,1264.0,886.0,470.0,401.0,903.0,1490.0,1505.0,1367.0,1258.0,1263.0,1452.0,1184.0,562.0,911.0,538.0,519.0,876.0,578.0,421.0,429.0,24845.0,1629.0,2023.0,1499.0,1087.0,597.0,244.0,538.0,901.0,1602.0,1593.0,1486.0,1364.0,1297.0,1555.0,1410.0,697.0,877.0,558.0,722.0,1033.0,855.0,603.0,675.0,"Roswell CCD, Chaves County, New Mexico",005,92670,35
80,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,49.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,"Northeast Chaves CCD, Chaves County, New Mexico",005,92190,35
15573,7832.0,624.0,602.0,833.0,385.0,144.0,222.0,107.0,478.0,585.0,671.0,446.0,487.0,417.0,350.0,430.0,184.0,188.0,73.0,148.0,182.0,113.0,83.0,80.0,7741.0,818.0,617.0,648.0,385.0,236.0,38.0,175.0,360.0,522.0,505.0,436.0,530.0,441.0,354.0,393.0,118.0,231.0,56.0,195.0,234.0,145.0,191.0,113.0,"Lovington CCD, Lea County, New Mexico",025,91950,35
2183,1107.0,73.0,97.0,94.0,40.0,22.0,7.0,0.0,95.0,83.0,70.0,97.0,23.0,63.0,59.0,62.0,11.0,18.0,21.0,30.0,33.0,30.0,52.0,27.0,1076.0,122.0,64.0,38.0,32.0,21.0,22.0,12.0,29.0,61.0,99.0,51.0,72.0,95.0,67.0,65.0,28.0,34.0,16.0,29.0,52.0,22.0,31.0,14.0,"Jal CCD, Lea County, New Mexico",025,91620,35
47240,24642.0,1993.0,1944.0,2277.0,1097.0,921.0,228.0,415.0,907.0,1842.0,2105.0,1606.0,1428.0,1426.0,1641.0,1379.0,484.0,726.0,353.0,428.0,526.0,438.0,267.0,211.0,22598.0,1639.0,2341.0,1763.0,1014.0,597.0,303.0,228.0,1018.0,1635.0,1597.0,1686.0,1003.0,1289.0,1444.0,1400.0,398.0,539.0,256.0,460.0,728.0,468.0,384.0,408.0,"Hobbs CCD, Lea County, New Mexico",025,91470,35
3256,1624.0,70.0,107.0,248.0,62.0,70.0,16.0,15.0,47.0,84.0,71.0,89.0,131.0,108.0,109.0,87.0,94.0,35.0,43.0,28.0,48.0,25.0,37.0,0.0,1632.0,169.0,100.0,203.0,64.0,28.0,9.0,56.0,47.0,91.0,86.0,90.0,134.0,53.0,53.0,129.0,84.0,28.0,34.0,51.0,62.0,33.0,22.0,6.0,"Eunice CCD, Lea County, New Mexico",025,91230,35
1253,599.0,68.0,54.0,61.0,0.0,12.0,15.0,5.0,6.0,25.0,60.0,46.0,15.0,64.0,22.0,24.0,10.0,6.0,17.0,35.0,34.0,17.0,0.0,3.0,654.0,41.0,50.0,65.0,29.0,22.0,0.0,0.0,24.0,32.0,54.0,41.0,36.0,41.0,34.0,18.0,10.0,30.0,36.0,16.0,28.0,10.0,6.0,31.0,"Tatum CCD, Lea County, New Mexico",025,93360,35
41165,20400.0,885.0,798.0,1005.0,731.0,286.0,169.0,214.0,509.0,958.0,897.0,1343.0,1052.0,1248.0,1446.0,2046.0,689.0,1348.0,816.0,1070.0,1450.0,826.0,329.0,285.0,20765.0,790.0,1012.0,1138.0,581.0,332.0,299.0,80.0,548.0,993.0,925.0,995.0,986.0,1211.0,1934.0,2256.0,773.0,1287.0,1003.0,1102.0,1337.0,579.0,263.0,341.0,"Santa Fe South CCD, Santa Fe County, New Mexico",049,92880,35
88665,42344.0,2119.0,3005.0,2197.0,1405.0,1115.0,387.0,603.0,1548.0,2702.0,2909.0,2752.0,2564.0,2752.0,2858.0,2883.0,1161.0,1756.0,1300.0,1683.0,1997.0,1249.0,725.0,674.0,46321.0,2099.0,2343.0,2590.0,1662.0,1034.0,579.0,504.0,1239.0,2612.0,2937.0,2684.0,2694.0,2958.0,3018.0,3537.0,1296.0,2222.0,1440.0,2079.0,2543.0,1727.0,1176.0,1348.0,"Santa Fe CCD, Santa Fe County, New Mexico",049,92820,35
17684,9134.0,569.0,509.0,693.0,357.0,208.0,226.0,93.0,254.0,474.0,573.0,450.0,503.0,518.0,698.0,708.0,221.0,437.0,254.0,375.0,426.0,247.0,216.0,125.0,8550.0,442.0,564.0,541.0,279.0,125.0,115.0,93.0,381.0,417.0,376.0,477.0,495.0,533.0,529.0,677.0,273.0,515.0,256.0,383.0,498.0,290.0,128.0,163.0,"Santa Fe North CCD, Santa Fe County, New Mexico",049,92850,35
627,346.0,8.0,34.0,3.0,18.0,0.0,0.0,4.0,13.0,4.0,33.0,12.0,12.0,34.0,38.0,33.0,12.0,10.0,2.0,12.0,15.0,4.0,24.0,21.0,281.0,21.0,50.0,34.0,8.0,0.0,2.0,0.0,0.0,4.0,10.0,15.0,4.0,9.0,25.0,30.0,4.0,0.0,8.0,2.0,9.0,11.0,19.0,16.0,"Clayton North CCD, Union County, New Mexico",059,90660,35
3589,1939.0,139.0,59.0,60.0,34.0,13.0,62.0,57.0,106.0,150.0,200.0,171.0,132.0,127.0,114.0,171.0,23.0,44.0,37.0,49.0,96.0,19.0,61.0,15.0,1650.0,98.0,151.0,109.0,36.0,7.0,7.0,59.0,35.0,59.0,93.0,119.0,66.0,127.0,83.0,82.0,73.0,65.0,52.0,78.0,76.0,56.0,55.0,64.0,"Clayton South CCD, Union County, New Mexico",059,90690,35
2601,1329.0,69.0,23.0,102.0,44.0,77.0,36.0,0.0,13.0,73.0,42.0,33.0,47.0,106.0,94.0,57.0,66.0,37.0,27.0,65.0,120.0,114.0,51.0,33.0,1272.0,69.0,91.0,107.0,78.0,14.0,23.0,0.0,30.0,54.0,49.0,26.0,65.0,49.0,127.0,51.0,47.0,76.0,23.0,49.0,81.0,83.0,63.0,17.0,"Truth or Consequences West CCD, Sierra County, New Mexico",051,93510,35
8653,4184.0,218.0,103.0,163.0,124.0,94.0,26.0,14.0,173.0,65.0,216.0,160.0,156.0,160.0,252.0,347.0,182.0,197.0,89.0,271.0,522.0,355.0,175.0,122.0,4469.0,148.0,261.0,191.0,32.0,53.0,23.0,87.0,79.0,154.0,122.0,149.0,159.0,262.0,289.0,364.0,182.0,294.0,225.0,381.0,336.0,335.0,173.0,170.0,"Truth or Consequences East CCD, Sierra County, New Mexico",051,93480,35
2165,1270.0,59.0,0.0,16.0,24.0,11.0,0.0,22.0,62.0,11.0,46.0,102.0,101.0,57.0,78.0,235.0,39.0,30.0,67.0,63.0,102.0,20.0,33.0,92.0,895.0,47.0,42.0,38.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,51.0,46.0,155.0,130.0,19.0,77.0,45.0,65.0,32.0,33.0,27.0,61.0,"Magdalena CCD, Socorro County, New Mexico",053,91980,35
75,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,"Claunch CCD, Socorro County, New Mexico",053,90630,35
16457,8232.0,655.0,520.0,611.0,307.0,484.0,154.0,253.0,788.0,647.0,466.0,582.0,253.0,395.0,416.0,357.0,144.0,244.0,176.0,205.0,172.0,133.0,119.0,151.0,8225.0,546.0,596.0,420.0,358.0,435.0,192.0,483.0,567.0,581.0,400.0,495.0,346.0,405.0,451.0,492.0,199.0,119.0,196.0,156.0,183.0,157.0,252.0,196.0,"Portales CCD, Roosevelt County, New Mexico",041,92430,35
1130,568.0,39.0,49.0,40.0,21.0,16.0,8.0,0.0,16.0,9.0,65.0,23.0,17.0,52.0,25.0,47.0,5.0,34.0,6.0,26.0,33.0,27.0,5.0,5.0,562.0,9.0,40.0,37.0,35.0,8.0,0.0,9.0,18.0,29.0,36.0,18.0,41.0,29.0,50.0,30.0,22.0,27.0,17.0,16.0,33.0,39.0,11.0,8.0,"Elida CCD, Roosevelt County, New Mexico",041,91140,35
1726,865.0,40.0,69.0,54.0,43.0,13.0,4.0,7.0,21.0,106.0,109.0,69.0,26.0,29.0,66.0,57.0,36.0,14.0,11.0,11.0,7.0,18.0,52.0,3.0,861.0,111.0,69.0,72.0,10.0,13.0,7.0,10.0,52.0,45.0,95.0,50.0,27.0,31.0,52.0,60.0,26.0,47.0,13.0,3.0,30.0,23.0,10.0,5.0,"Dora CCD, Roosevelt County, New Mexico",041,91080,35
12120,6240.0,391.0,415.0,423.0,248.0,67.0,74.0,12.0,147.0,392.0,516.0,494.0,229.0,499.0,534.0,542.0,159.0,152.0,151.0,229.0,149.0,166.0,152.0,99.0,5880.0,350.0,337.0,287.0,250.0,131.0,107.0,34.0,129.0,275.0,428.0,284.0,333.0,410.0,621.0,497.0,145.0,222.0,153.0,137.0,293.0,94.0,114.0,249.0,"Los Alamos CCD, Los Alamos County, New Mexico",028,91860,35
5911,2895.0,119.0,217.0,217.0,138.0,173.0,75.0,19.0,34.0,0.0,100.0,203.0,94.0,156.0,245.0,280.0,121.0,127.0,43.0,69.0,286.0,114.0,27.0,38.0,3016.0,114.0,156.0,327.0,171.0,91.0,49.0,0.0,25.0,52.0,149.0,88.0,336.0,205.0,182.0,251.0,219.0,65.0,28.0,88.0,189.0,110.0,69.0,52.0,"White Rock CCD, Los Alamos County, New Mexico",028,93810,35
1208,713.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,233.0,48.0,9.0,19.0,0.0,0.0,32.0,23.0,23.0,24.0,24.0,75.0,0.0,495.0,51.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,8.0,8.0,0.0,43.0,33.0,24.0,0.0,10.0,7.0,35.0,27.0,38.0,83.0,"Dixon CCD, Rio Arriba County, New Mexico",039,91020,35
2913,1166.0,43.0,144.0,108.0,22.0,0.0,0.0,0.0,0.0,94.0,45.0,33.0,123.0,0.0,56.0,58.0,69.0,101.0,0.0,77.0,95.0,22.0,76.0,0.0,1747.0,150.0,65.0,76.0,125.0,0.0,0.0,0.0,37.0,99.0,138.0,174.0,80.0,222.0,37.0,137.0,43.0,90.0,147.0,67.0,0.0,0.0,60.0,0.0,"Rio Chama CCD, Rio Arriba County, New Mexico",039,92610,35
1201,594.0,19.0,0.0,11.0,49.0,0.0,1.0,0.0,17.0,0.0,15.0,43.0,51.0,43.0,45.0,71.0,30.0,46.0,32.0,23.0,40.0,17.0,8.0,33.0,607.0,5.0,13.0,27.0,41.0,30.0,0.0,0.0,28.0,0.0,0.0,44.0,65.0,23.0,46.0,54.0,8.0,37.0,0.0,57.0,36.0,8.0,75.0,10.0,"Coyote CCD, Rio Arriba County, New Mexico",039,90810,35
3717,2011.0,112.0,168.0,51.0,131.0,100.0,0.0,4.0,18.0,23.0,50.0,73.0,62.0,281.0,118.0,76.0,211.0,58.0,160.0,32.0,125.0,107.0,5.0,46.0,1706.0,19.0,63.0,42.0,29.0,26.0,29.0,66.0,76.0,39.0,127.0,48.0,178.0,85.0,112.0,179.0,15.0,111.0,109.0,62.0,128.0,142.0,17.0,4.0,"Tierra Amarilla CCD, Rio Arriba County, New Mexico",039,93390,35
54,21.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Conchas Dam CCD, San Miguel County, New Mexico",047,90750,35
2110,1078.0,8.0,0.0,77.0,0.0,0.0,0.0,0.0,61.0,35.0,62.0,16.0,58.0,268.0,9.0,182.0,17.0,36.0,98.0,84.0,0.0,35.0,21.0,11.0,1032.0,0.0,41.0,23.0,36.0,61.0,0.0,0.0,0.0,19.0,0.0,0.0,171.0,131.0,35.0,113.0,225.0,40.0,28.0,23.0,49.0,37.0,0.0,0.0,"Villanueva CCD, San Miguel County, New Mexico",047,93690,35
8202,3980.0,360.0,323.0,173.0,252.0,40.0,157.0,72.0,110.0,206.0,269.0,66.0,200.0,183.0,396.0,141.0,292.0,162.0,170.0,50.0,65.0,124.0,73.0,96.0,4222.0,457.0,558.0,218.0,155.0,44.0,93.0,12.0,147.0,246.0,230.0,301.0,180.0,69.0,290.0,360.0,72.0,134.0,126.0,142.0,68.0,113.0,141.0,66.0,"South Rio Arriba CCD, Rio Arriba County, New Mexico",039,93210,35
3008,1411.0,45.0,71.0,10.0,85.0,17.0,52.0,46.0,91.0,211.0,0.0,7.0,83.0,103.0,73.0,156.0,73.0,23.0,41.0,164.0,25.0,0.0,0.0,35.0,1597.0,97.0,31.0,218.0,132.0,110.0,0.0,0.0,147.0,62.0,103.0,56.0,69.0,84.0,115.0,94.0,56.0,109.0,26.0,0.0,17.0,9.0,62.0,0.0,"Chimayo CCD, Rio Arriba County, New Mexico",039,90570,35
6321,3034.0,155.0,94.0,154.0,138.0,15.0,0.0,13.0,105.0,72.0,248.0,280.0,195.0,252.0,159.0,216.0,121.0,207.0,124.0,90.0,144.0,252.0,0.0,0.0,3287.0,82.0,226.0,123.0,238.0,52.0,123.0,51.0,61.0,330.0,80.0,75.0,154.0,129.0,264.0,269.0,203.0,52.0,172.0,144.0,158.0,101.0,149.0,51.0,"Pecos CCD, San Miguel County, New Mexico",047,92310,35
8822,4158.0,246.0,221.0,255.0,127.0,197.0,50.0,77.0,108.0,188.0,181.0,173.0,400.0,277.0,303.0,281.0,161.0,180.0,81.0,113.0,230.0,140.0,84.0,85.0,4664.0,326.0,200.0,215.0,143.0,169.0,44.0,58.0,115.0,215.0,223.0,243.0,252.0,345.0,377.0,382.0,169.0,240.0,178.0,102.0,197.0,114.0,138.0,219.0,"Santa Clara Pueblo CCD, Rio Arriba County, New Mexico",039,92790,35
19579,9885.0,545.0,518.0,708.0,518.0,457.0,127.0,176.0,657.0,831.0,427.0,417.0,420.0,408.0,806.0,702.0,279.0,313.0,219.0,251.0,481.0,296.0,212.0,117.0,9694.0,601.0,521.0,549.0,320.0,422.0,152.0,261.0,229.0,451.0,589.0,408.0,775.0,557.0,652.0,821.0,275.0,181.0,255.0,365.0,491.0,355.0,239.0,225.0,"Las Vegas CCD, San Miguel County, New Mexico",047,91770,35
139,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,49.0,0.0,16.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,"Trementina CCD, San Miguel County, New Mexico",047,93420,35
20487,10733.0,864.0,877.0,822.0,470.0,293.0,185.0,223.0,475.0,668.0,584.0,535.0,458.0,603.0,665.0,708.0,211.0,421.0,150.0,401.0,366.0,297.0,215.0,242.0,9754.0,614.0,481.0,569.0,353.0,268.0,14.0,73.0,503.0,599.0,741.0,503.0,385.0,583.0,785.0,599.0,208.0,445.0,257.0,439.0,481.0,303.0,263.0,288.0,"Belen CCD, Valencia County, New Mexico",061,90240,35
55358,27280.0,1450.0,1591.0,2248.0,1203.0,689.0,335.0,321.0,1001.0,1722.0,1697.0,1661.0,1819.0,1823.0,1997.0,1899.0,747.0,1081.0,426.0,994.0,1176.0,597.0,488.0,315.0,28078.0,1560.0,1801.0,2278.0,1318.0,727.0,621.0,262.0,792.0,1527.0,1379.0,1691.0,1813.0,1816.0,1984.0,2234.0,822.0,1033.0,606.0,752.0,1315.0,891.0,553.0,303.0,"Los Lunas CCD, Valencia County, New Mexico",061,91890,35
2297,1274.0,31.0,76.0,70.0,43.0,54.0,8.0,0.0,17.0,165.0,31.0,51.0,33.0,49.0,33.0,101.0,71.0,187.0,45.0,69.0,52.0,43.0,28.0,17.0,1023.0,40.0,57.0,36.0,64.0,21.0,8.0,0.0,28.0,35.0,31.0,88.0,33.0,30.0,40.0,150.0,93.0,50.0,59.0,31.0,50.0,39.0,26.0,14.0,"Mountainair-Encino CCD, Torrance County, New Mexico",057,92135,35
13237,6852.0,377.0,353.0,428.0,403.0,103.0,83.0,95.0,349.0,371.0,351.0,317.0,564.0,418.0,521.0,480.0,203.0,233.0,200.0,244.0,405.0,238.0,59.0,57.0,6385.0,307.0,312.0,538.0,114.0,120.0,76.0,33.0,294.0,350.0,392.0,299.0,340.0,397.0,514.0,561.0,159.0,274.0,234.0,340.0,293.0,251.0,164.0,23.0,"Estancia CCD, Torrance County, New Mexico",057,91200,35
20652,10555.0,793.0,649.0,691.0,288.0,322.0,150.0,165.0,456.0,732.0,930.0,796.0,644.0,686.0,625.0,571.0,229.0,429.0,138.0,271.0,407.0,327.0,189.0,67.0,10097.0,768.0,649.0,659.0,485.0,175.0,84.0,100.0,581.0,703.0,615.0,545.0,705.0,432.0,678.0,640.0,362.0,310.0,360.0,217.0,360.0,321.0,128.0,220.0,"Grants CCD, Cibola County, New Mexico",006,91380,35
