B25003D_001E,B25003D_002E,B25003D_003E,name,county,county subdivision,state
0.0,0.0,0.0,"District 1, Noxubee County, Mississippi",103,90468,28
0.0,0.0,0.0,"District 4, Leake County, Mississippi",079,92574,28
6.0,6.0,0.0,"District 2, Leake County, Mississippi",079,91098,28
0.0,0.0,0.0,"District 5, Leake County, Mississippi",079,93312,28
0.0,0.0,0.0,"District 3, Leake County, Mississippi",079,91836,28
0.0,0.0,0.0,"District 1, Leake County, Mississippi",079,90360,28
0.0,0.0,0.0,"District 4, Noxubee County, Mississippi",103,92682,28
4.0,4.0,0.0,"District 5, Noxubee County, Mississippi",103,93420,28
0.0,0.0,0.0,"District 3, Noxubee County, Mississippi",103,91944,28
0.0,0.0,0.0,"District 2, Noxubee County, Mississippi",103,91206,28
44.0,44.0,0.0,"District 1, Neshoba County, Mississippi",099,90450,28
17.0,0.0,17.0,"District 3, Neshoba County, Mississippi",099,91926,28
0.0,0.0,0.0,"District 4, Neshoba County, Mississippi",099,92664,28
0.0,0.0,0.0,"District 2, Neshoba County, Mississippi",099,91188,28
10.0,10.0,0.0,"District 5, Neshoba County, Mississippi",099,93402,28
230.0,192.0,38.0,"District 2, Rankin County, Mississippi",121,91287,28
139.0,108.0,31.0,"District 4, Rankin County, Mississippi",121,92763,28
13.0,0.0,13.0,"District 1, Rankin County, Mississippi",121,90549,28
98.0,39.0,59.0,"District 5, Rankin County, Mississippi",121,93501,28
0.0,0.0,0.0,"District 2, Copiah County, Mississippi",029,90873,28
7.0,0.0,7.0,"District 3, Copiah County, Mississippi",029,91611,28
0.0,0.0,0.0,"District 1, Copiah County, Mississippi",029,90135,28
27.0,0.0,27.0,"District 3, Rankin County, Mississippi",121,92025,28
16.0,16.0,0.0,"District 4, Tate County, Mississippi",137,92835,28
0.0,0.0,0.0,"District 1, Tate County, Mississippi",137,90621,28
0.0,0.0,0.0,"District 4, Copiah County, Mississippi",029,92349,28
0.0,0.0,0.0,"District 5, Copiah County, Mississippi",029,93087,28
0.0,0.0,0.0,"District 2, George County, Mississippi",039,90918,28
20.0,0.0,20.0,"District 3, George County, Mississippi",039,91656,28
0.0,0.0,0.0,"District 1, George County, Mississippi",039,90180,28
0.0,0.0,0.0,"District 5, George County, Mississippi",039,93132,28
0.0,0.0,0.0,"District 4, George County, Mississippi",039,92394,28
0.0,0.0,0.0,"District 5, Grenada County, Mississippi",043,93150,28
0.0,0.0,0.0,"District 2, Grenada County, Mississippi",043,90936,28
0.0,0.0,0.0,"District 4, Grenada County, Mississippi",043,92412,28
0.0,0.0,0.0,"District 3, Grenada County, Mississippi",043,91674,28
0.0,0.0,0.0,"District 1, Grenada County, Mississippi",043,90198,28
247.0,126.0,121.0,"District 4, Hinds County, Mississippi",049,92439,28
18.0,4.0,14.0,"District 5, Hinds County, Mississippi",049,93177,28
167.0,92.0,75.0,"District 1, Hinds County, Mississippi",049,90225,28
0.0,0.0,0.0,"District 3, Hinds County, Mississippi",049,91701,28
71.0,60.0,11.0,"District 2, Hinds County, Mississippi",049,90963,28
0.0,0.0,0.0,"District 3, Jefferson County, Mississippi",063,91764,28
0.0,0.0,0.0,"District 2, Jefferson County, Mississippi",063,91026,28
0.0,0.0,0.0,"District 4, Jefferson County, Mississippi",063,92502,28
0.0,0.0,0.0,"District 5, Jefferson County, Mississippi",063,93240,28
0.0,0.0,0.0,"District 1, Jefferson County, Mississippi",063,90288,28
0.0,0.0,0.0,"District 1, Newton County, Mississippi",101,90459,28
43.0,18.0,25.0,"District 4, Newton County, Mississippi",101,92673,28
0.0,0.0,0.0,"District 5, Newton County, Mississippi",101,93411,28
0.0,0.0,0.0,"District 2, Newton County, Mississippi",101,91197,28
0.0,0.0,0.0,"District 3, Newton County, Mississippi",101,91935,28
0.0,0.0,0.0,"District 2, Union County, Mississippi",145,91395,28
31.0,0.0,31.0,"District 3, Union County, Mississippi",145,92133,28
0.0,0.0,0.0,"District 5, Union County, Mississippi",145,93609,28
0.0,0.0,0.0,"District 4, Union County, Mississippi",145,92871,28
0.0,0.0,0.0,"District 1, Union County, Mississippi",145,90657,28
19.0,19.0,0.0,"District 3, Prentiss County, Mississippi",117,92007,28
5.0,0.0,5.0,"District 2, Prentiss County, Mississippi",117,91269,28
0.0,0.0,0.0,"District 4, Prentiss County, Mississippi",117,92745,28
0.0,0.0,0.0,"District 1, Prentiss County, Mississippi",117,90531,28
0.0,0.0,0.0,"District 5, Prentiss County, Mississippi",117,93483,28
0.0,0.0,0.0,"District 3, Sharkey County, Mississippi",125,92043,28
0.0,0.0,0.0,"District 1, Sharkey County, Mississippi",125,90567,28
2.0,2.0,0.0,"District 4, Sharkey County, Mississippi",125,92781,28
0.0,0.0,0.0,"District 2, Sharkey County, Mississippi",125,91305,28
0.0,0.0,0.0,"District 5, Sharkey County, Mississippi",125,93519,28
0.0,0.0,0.0,"District 1, Tippah County, Mississippi",139,90630,28
0.0,0.0,0.0,"District 3, Tippah County, Mississippi",139,92106,28
0.0,0.0,0.0,"District 2, Tippah County, Mississippi",139,91368,28
0.0,0.0,0.0,"District 4, Tippah County, Mississippi",139,92844,28
0.0,0.0,0.0,"District 5, Tippah County, Mississippi",139,93582,28
0.0,0.0,0.0,"District 2, Choctaw County, Mississippi",019,90828,28
0.0,0.0,0.0,"District 5, Choctaw County, Mississippi",019,93042,28
0.0,0.0,0.0,"District 3, Choctaw County, Mississippi",019,91566,28
0.0,0.0,0.0,"District 1, Choctaw County, Mississippi",019,90090,28
11.0,0.0,11.0,"District 4, Choctaw County, Mississippi",019,92304,28
23.0,0.0,23.0,"District 1, Forrest County, Mississippi",035,90162,28
0.0,0.0,0.0,"District 4, Forrest County, Mississippi",035,92376,28
51.0,29.0,22.0,"District 3, Forrest County, Mississippi",035,91638,28
204.0,0.0,204.0,"District 5, Forrest County, Mississippi",035,93114,28
0.0,0.0,0.0,"District 1, Hancock County, Mississippi",045,90207,28
26.0,26.0,0.0,"District 2, Hancock County, Mississippi",045,90945,28
9.0,0.0,9.0,"District 2, Forrest County, Mississippi",035,90900,28
0.0,0.0,0.0,"District 3, Hancock County, Mississippi",045,91683,28
59.0,47.0,12.0,"District 4, Hancock County, Mississippi",045,92421,28
0.0,0.0,0.0,"District 5, Hancock County, Mississippi",045,93159,28
0.0,0.0,0.0,"District 3, Itawamba County, Mississippi",057,91737,28
0.0,0.0,0.0,"District 5, Itawamba County, Mississippi",057,93213,28
0.0,0.0,0.0,"District 1, Itawamba County, Mississippi",057,90261,28
0.0,0.0,0.0,"District 2, Itawamba County, Mississippi",057,90999,28
11.0,0.0,11.0,"District 4, Itawamba County, Mississippi",057,92475,28
0.0,0.0,0.0,"District 1, Lafayette County, Mississippi",071,90324,28
108.0,9.0,99.0,"District 3, Lafayette County, Mississippi",071,91800,28
182.0,110.0,72.0,"District 4, Lafayette County, Mississippi",071,92538,28
97.0,54.0,43.0,"District 5, Lafayette County, Mississippi",071,93276,28
76.0,37.0,39.0,"District 2, Lafayette County, Mississippi",071,91062,28
0.0,0.0,0.0,"District 5, Issaquena County, Mississippi",055,93204,28
0.0,0.0,0.0,"District 2, Issaquena County, Mississippi",055,90990,28
0.0,0.0,0.0,"District 3, Issaquena County, Mississippi",055,91728,28
0.0,0.0,0.0,"District 4, Issaquena County, Mississippi",055,92466,28
0.0,0.0,0.0,"District 1, Issaquena County, Mississippi",055,90252,28
260.0,115.0,145.0,"District 3, Jackson County, Mississippi",059,91746,28
380.0,290.0,90.0,"District 4, Jackson County, Mississippi",059,92484,28
67.0,54.0,13.0,"District 2, Jackson County, Mississippi",059,91008,28
0.0,0.0,0.0,"District 1, Jackson County, Mississippi",059,90270,28
129.0,108.0,21.0,"District 5, Jackson County, Mississippi",059,93222,28
0.0,0.0,0.0,"District 3, Lowndes County, Mississippi",087,91872,28
55.0,55.0,0.0,"District 5, Lowndes County, Mississippi",087,93348,28
22.0,0.0,22.0,"District 4, Lowndes County, Mississippi",087,92610,28
68.0,38.0,30.0,"District 2, Lowndes County, Mississippi",087,91134,28
9.0,9.0,0.0,"District 1, Lowndes County, Mississippi",087,90396,28
31.0,25.0,6.0,"District 2, Leflore County, Mississippi",083,91116,28
0.0,0.0,0.0,"District 4, Leflore County, Mississippi",083,92592,28
0.0,0.0,0.0,"District 1, Tunica County, Mississippi",143,90648,28
0.0,0.0,0.0,"District 1, Leflore County, Mississippi",083,90378,28
13.0,8.0,5.0,"District 5, Leflore County, Mississippi",083,93330,28
11.0,0.0,11.0,"District 3, Leflore County, Mississippi",083,91854,28
0.0,0.0,0.0,"District 3, Tunica County, Mississippi",143,92124,28
0.0,0.0,0.0,"District 2, Tunica County, Mississippi",143,91386,28
0.0,0.0,0.0,"District 5, Tunica County, Mississippi",143,93600,28
0.0,0.0,0.0,"District 4, Tunica County, Mississippi",143,92862,28
0.0,0.0,0.0,"District 3, Wilkinson County, Mississippi",157,92187,28
0.0,0.0,0.0,"District 1, Wilkinson County, Mississippi",157,90711,28
0.0,0.0,0.0,"District 5, Wilkinson County, Mississippi",157,93663,28
0.0,0.0,0.0,"District 2, Wilkinson County, Mississippi",157,91449,28
0.0,0.0,0.0,"District 4, Wilkinson County, Mississippi",157,92925,28
15.0,0.0,15.0,"District 1, Claiborne County, Mississippi",021,90099,28
0.0,0.0,0.0,"District 5, Claiborne County, Mississippi",021,93051,28
0.0,0.0,0.0,"District 3, Claiborne County, Mississippi",021,91575,28
0.0,0.0,0.0,"District 2, Claiborne County, Mississippi",021,90837,28
0.0,0.0,0.0,"District 4, Claiborne County, Mississippi",021,92313,28
290.0,157.0,133.0,"District 3, Harrison County, Mississippi",047,91692,28
440.0,244.0,196.0,"District 5, Harrison County, Mississippi",047,93168,28
253.0,116.0,137.0,"District 4, Harrison County, Mississippi",047,92430,28
262.0,174.0,88.0,"District 2, Harrison County, Mississippi",047,90954,28
822.0,514.0,308.0,"District 1, Harrison County, Mississippi",047,90216,28
0.0,0.0,0.0,"District 1, Jefferson Davis County, Mississippi",065,90297,28
0.0,0.0,0.0,"District 5, Jefferson Davis County, Mississippi",065,93249,28
0.0,0.0,0.0,"District 3, Jefferson Davis County, Mississippi",065,91773,28
0.0,0.0,0.0,"District 4, Jefferson Davis County, Mississippi",065,92511,28
0.0,0.0,0.0,"District 2, Jefferson Davis County, Mississippi",065,91035,28
0.0,0.0,0.0,"District 4, Lauderdale County, Mississippi",075,92556,28
11.0,11.0,0.0,"District 3, Lauderdale County, Mississippi",075,91818,28
50.0,11.0,39.0,"District 2, Lauderdale County, Mississippi",075,91080,28
12.0,0.0,12.0,"District 5, Lauderdale County, Mississippi",075,93294,28
54.0,29.0,25.0,"District 1, Lauderdale County, Mississippi",075,90342,28
0.0,0.0,0.0,"District 2, Lincoln County, Mississippi",085,91125,28
0.0,0.0,0.0,"District 4, Lincoln County, Mississippi",085,92601,28
0.0,0.0,0.0,"District 5, Lincoln County, Mississippi",085,93339,28
54.0,54.0,0.0,"District 3, Lincoln County, Mississippi",085,91863,28
0.0,0.0,0.0,"District 1, Lincoln County, Mississippi",085,90387,28
0.0,0.0,0.0,"District 3, Scott County, Mississippi",123,92034,28
0.0,0.0,0.0,"District 1, Scott County, Mississippi",123,90558,28
0.0,0.0,0.0,"District 2, Scott County, Mississippi",123,91296,28
18.0,18.0,0.0,"District 5, Scott County, Mississippi",123,93510,28
30.0,9.0,21.0,"District 4, Scott County, Mississippi",123,92772,28
0.0,0.0,0.0,"District 2, Simpson County, Mississippi",127,91314,28
0.0,0.0,0.0,"District 3, Simpson County, Mississippi",127,92052,28
0.0,0.0,0.0,"District 1, Simpson County, Mississippi",127,90576,28
0.0,0.0,0.0,"District 4, Simpson County, Mississippi",127,92790,28
23.0,23.0,0.0,"District 5, Simpson County, Mississippi",127,93528,28
0.0,0.0,0.0,"District 4, Winston County, Mississippi",159,92934,28
0.0,0.0,0.0,"District 5, Winston County, Mississippi",159,93672,28
0.0,0.0,0.0,"District 3, Winston County, Mississippi",159,92196,28
0.0,0.0,0.0,"District 4, Humphreys County, Mississippi",053,92457,28
0.0,0.0,0.0,"District 5, Covington County, Mississippi",031,93096,28
0.0,0.0,0.0,"District 1, Covington County, Mississippi",031,90144,28
0.0,0.0,0.0,"District 2, Covington County, Mississippi",031,90882,28
7.0,7.0,0.0,"District 3, Covington County, Mississippi",031,91620,28
6.0,0.0,6.0,"District 4, Covington County, Mississippi",031,92358,28
3.0,3.0,0.0,"District 5, Humphreys County, Mississippi",053,93195,28
0.0,0.0,0.0,"District 2, Humphreys County, Mississippi",053,90981,28
0.0,0.0,0.0,"District 1, Humphreys County, Mississippi",053,90243,28
0.0,0.0,0.0,"District 3, Humphreys County, Mississippi",053,91719,28
0.0,0.0,0.0,"District 3, Holmes County, Mississippi",051,91710,28
0.0,0.0,0.0,"District 2, Holmes County, Mississippi",051,90972,28
0.0,0.0,0.0,"District 4, Holmes County, Mississippi",051,92448,28
0.0,0.0,0.0,"District 5, Holmes County, Mississippi",051,93186,28
15.0,0.0,15.0,"District 1, Holmes County, Mississippi",051,90234,28
0.0,0.0,0.0,"District 1, Amite County, Mississippi",005,90027,28
0.0,0.0,0.0,"District 2, Amite County, Mississippi",005,90765,28
0.0,0.0,0.0,"District 3, Amite County, Mississippi",005,91503,28
0.0,0.0,0.0,"District 4, Amite County, Mississippi",005,92241,28
0.0,0.0,0.0,"District 5, Amite County, Mississippi",005,92979,28
312.0,175.0,137.0,"District 2, Madison County, Mississippi",089,91143,28
15.0,15.0,0.0,"District 5, Madison County, Mississippi",089,93357,28
244.0,144.0,100.0,"District 3, Madison County, Mississippi",089,91881,28
113.0,17.0,96.0,"District 4, Madison County, Mississippi",089,92619,28
164.0,50.0,114.0,"District 1, Madison County, Mississippi",089,90405,28
11.0,11.0,0.0,"District 2, Calhoun County, Mississippi",013,90801,28
5.0,0.0,5.0,"District 3, Calhoun County, Mississippi",013,91539,28
0.0,0.0,0.0,"District 4, Calhoun County, Mississippi",013,92277,28
0.0,0.0,0.0,"District 5, Calhoun County, Mississippi",013,93015,28
0.0,0.0,0.0,"District 1, Calhoun County, Mississippi",013,90063,28
0.0,0.0,0.0,"District 3, Marion County, Mississippi",091,91890,28
29.0,29.0,0.0,"District 1, Marion County, Mississippi",091,90414,28
24.0,0.0,24.0,"District 2, Marion County, Mississippi",091,91152,28
0.0,0.0,0.0,"District 5, Marion County, Mississippi",091,93366,28
0.0,0.0,0.0,"District 4, Marion County, Mississippi",091,92628,28
0.0,0.0,0.0,"District 4, Tishomingo County, Mississippi",141,92853,28
16.0,16.0,0.0,"District 3, Tishomingo County, Mississippi",141,92115,28
0.0,0.0,0.0,"District 1, Tishomingo County, Mississippi",141,90639,28
2.0,2.0,0.0,"District 2, Tishomingo County, Mississippi",141,91377,28
0.0,0.0,0.0,"District 5, Tishomingo County, Mississippi",141,93591,28
0.0,0.0,0.0,"District 1, Wayne County, Mississippi",153,90693,28
0.0,0.0,0.0,"District 3, Wayne County, Mississippi",153,92169,28
0.0,0.0,0.0,"District 5, Wayne County, Mississippi",153,93645,28
0.0,0.0,0.0,"District 4, Greene County, Mississippi",041,92403,28
0.0,0.0,0.0,"District 1, Greene County, Mississippi",041,90189,28
0.0,0.0,0.0,"District 2, Wayne County, Mississippi",153,91431,28
31.0,0.0,31.0,"District 4, Wayne County, Mississippi",153,92907,28
0.0,0.0,0.0,"District 2, Greene County, Mississippi",041,90927,28
0.0,0.0,0.0,"District 3, Greene County, Mississippi",041,91665,28
0.0,0.0,0.0,"District 5, Greene County, Mississippi",041,93141,28
0.0,0.0,0.0,"District 1, Marshall County, Mississippi",093,90423,28
34.0,34.0,0.0,"District 3, Marshall County, Mississippi",093,91899,28
0.0,0.0,0.0,"District 4, Marshall County, Mississippi",093,92637,28
7.0,0.0,7.0,"District 5, Marshall County, Mississippi",093,93375,28
0.0,0.0,0.0,"District 2, Marshall County, Mississippi",093,91161,28
0.0,0.0,0.0,"District 5, Quitman County, Mississippi",119,93492,28
0.0,0.0,0.0,"District 4, Quitman County, Mississippi",119,92754,28
0.0,0.0,0.0,"District 1, Quitman County, Mississippi",119,90540,28
0.0,0.0,0.0,"District 2, Quitman County, Mississippi",119,91278,28
0.0,0.0,0.0,"District 3, Quitman County, Mississippi",119,92016,28
0.0,0.0,0.0,"District 3, Bolivar County, Mississippi",011,91530,28
48.0,48.0,0.0,"District 4, Bolivar County, Mississippi",011,92268,28
6.0,6.0,0.0,"District 1, Bolivar County, Mississippi",011,90054,28
3.0,3.0,0.0,"District 5, Bolivar County, Mississippi",011,93006,28
110.0,47.0,63.0,"District 2, Bolivar County, Mississippi",011,90792,28
46.0,0.0,46.0,"District 3, Lamar County, Mississippi",073,91809,28
30.0,30.0,0.0,"District 4, Lamar County, Mississippi",073,92547,28
109.0,34.0,75.0,"District 1, Lamar County, Mississippi",073,90333,28
38.0,38.0,0.0,"District 2, Lamar County, Mississippi",073,91071,28
34.0,34.0,0.0,"District 5, Lamar County, Mississippi",073,93285,28
37.0,37.0,0.0,"District 2, Lee County, Mississippi",081,91107,28
18.0,18.0,0.0,"District 1, Lee County, Mississippi",081,90369,28
13.0,13.0,0.0,"District 4, Lee County, Mississippi",081,92583,28
0.0,0.0,0.0,"District 5, Lee County, Mississippi",081,93321,28
92.0,57.0,35.0,"District 3, Lee County, Mississippi",081,91845,28
9.0,9.0,0.0,"District 2, Pike County, Mississippi",113,91251,28
30.0,20.0,10.0,"District 4, Pike County, Mississippi",113,92727,28
0.0,0.0,0.0,"District 3, Tallahatchie County, Mississippi",135,92088,28
18.0,0.0,18.0,"District 1, Pike County, Mississippi",113,90513,28
0.0,0.0,0.0,"District 3, Pike County, Mississippi",113,91989,28
0.0,0.0,0.0,"District 5, Pike County, Mississippi",113,93465,28
1.0,1.0,0.0,"District 4, Tallahatchie County, Mississippi",135,92826,28
0.0,0.0,0.0,"District 5, Tallahatchie County, Mississippi",135,93564,28
4.0,4.0,0.0,"District 2, Tallahatchie County, Mississippi",135,91350,28
0.0,0.0,0.0,"District 1, Tallahatchie County, Mississippi",135,90612,28
0.0,0.0,0.0,"District 5, Smith County, Mississippi",129,93537,28
7.0,0.0,7.0,"District 3, Smith County, Mississippi",129,92061,28
0.0,0.0,0.0,"District 4, Smith County, Mississippi",129,92799,28
0.0,0.0,0.0,"District 1, Smith County, Mississippi",129,90585,28
0.0,0.0,0.0,"District 2, Smith County, Mississippi",129,91323,28
0.0,0.0,0.0,"District 3, Stone County, Mississippi",131,92070,28
0.0,0.0,0.0,"District 2, Stone County, Mississippi",131,91332,28
0.0,0.0,0.0,"District 1, Stone County, Mississippi",131,90594,28
0.0,0.0,0.0,"District 5, Stone County, Mississippi",131,93546,28
0.0,0.0,0.0,"District 4, Stone County, Mississippi",131,92808,28
0.0,0.0,0.0,"District 2, Warren County, Mississippi",149,91413,28
0.0,0.0,0.0,"District 1, Warren County, Mississippi",149,90675,28
104.0,91.0,13.0,"District 4, Warren County, Mississippi",149,92889,28
0.0,0.0,0.0,"District 5, Warren County, Mississippi",149,93627,28
67.0,31.0,36.0,"District 3, Warren County, Mississippi",149,92151,28
0.0,0.0,0.0,"District 3, Clarke County, Mississippi",023,91584,28
0.0,0.0,0.0,"District 4, Clarke County, Mississippi",023,92322,28
0.0,0.0,0.0,"District 2, Clarke County, Mississippi",023,90846,28
0.0,0.0,0.0,"District 5, Clarke County, Mississippi",023,93060,28
0.0,0.0,0.0,"District 1, Clarke County, Mississippi",023,90108,28
0.0,0.0,0.0,"District 5, Kemper County, Mississippi",069,93267,28
0.0,0.0,0.0,"District 3, Kemper County, Mississippi",069,91791,28
0.0,0.0,0.0,"District 1, Kemper County, Mississippi",069,90315,28
0.0,0.0,0.0,"District 4, Kemper County, Mississippi",069,92529,28
0.0,0.0,0.0,"District 4, Montgomery County, Mississippi",097,92655,28
0.0,0.0,0.0,"District 5, Montgomery County, Mississippi",097,93393,28
0.0,0.0,0.0,"District 2, Montgomery County, Mississippi",097,91179,28
0.0,0.0,0.0,"District 1, Montgomery County, Mississippi",097,90441,28
30.0,0.0,30.0,"District 3, Montgomery County, Mississippi",097,91917,28
62.0,14.0,48.0,"District 5, Oktibbeha County, Mississippi",105,93429,28
12.0,12.0,0.0,"District 3, Oktibbeha County, Mississippi",105,91953,28
115.0,42.0,73.0,"District 1, Oktibbeha County, Mississippi",105,90477,28
138.0,12.0,126.0,"District 2, Oktibbeha County, Mississippi",105,91215,28
79.0,59.0,20.0,"District 4, Oktibbeha County, Mississippi",105,92691,28
0.0,0.0,0.0,"District 3, Pearl River County, Mississippi",109,91971,28
0.0,0.0,0.0,"District 4, Pearl River County, Mississippi",109,92709,28
0.0,0.0,0.0,"District 1, Pearl River County, Mississippi",109,90495,28
0.0,0.0,0.0,"District 2, Pearl River County, Mississippi",109,91233,28
131.0,0.0,131.0,"District 5, Pearl River County, Mississippi",109,93447,28
0.0,0.0,0.0,"District 5, Tate County, Mississippi",137,93573,28
14.0,14.0,0.0,"District 3, Tate County, Mississippi",137,92097,28
0.0,0.0,0.0,"District 2, Tate County, Mississippi",137,91359,28
11.0,11.0,0.0,"District 3, Washington County, Mississippi",151,92160,28
91.0,34.0,57.0,"District 1, Washington County, Mississippi",151,90684,28
17.0,6.0,11.0,"District 4, Washington County, Mississippi",151,92898,28
14.0,14.0,0.0,"District 2, Washington County, Mississippi",151,91422,28
10.0,10.0,0.0,"District 5, Washington County, Mississippi",151,93636,28
4.0,4.0,0.0,"District 4, Lawrence County, Mississippi",077,92565,28
0.0,0.0,0.0,"District 5, Lawrence County, Mississippi",077,93303,28
0.0,0.0,0.0,"District 2, Lawrence County, Mississippi",077,91089,28
0.0,0.0,0.0,"District 3, Lawrence County, Mississippi",077,91827,28
0.0,0.0,0.0,"District 1, Lawrence County, Mississippi",077,90351,28
