B19013B_001E,name,county,county subdivision,state
-666666666.0,"Bow CCD, Skagit County, Washington",057,90272,53
-666666666.0,"Swinomish Reservation CCD, Skagit County, Washington",057,93360,53
24654.0,"Mount Vernon CCD, Skagit County, Washington",057,92096,53
26384.0,"Burlington CCD, Skagit County, Washington",057,90384,53
-666666666.0,"Conway CCD, Skagit County, Washington",057,90768,53
-666666666.0,"La Conner CCD, Skagit County, Washington",057,91536,53
-666666666.0,"Lyman-Hamilton CCD, Skagit County, Washington",057,91776,53
-666666666.0,"Sedro-Woolley CCD, Skagit County, Washington",057,92944,53
-666666666.0,"Clear Lake CCD, Skagit County, Washington",057,90608,53
-666666666.0,"Anacortes CCD, Skagit County, Washington",057,90064,53
-666666666.0,"Springdale CCD, Stevens County, Washington",065,93232,53
-666666666.0,"Chewelah CCD, Stevens County, Washington",065,90560,53
-666666666.0,"Colville CCD, Stevens County, Washington",065,90688,53
-666666666.0,"Spokane Reservation CCD, Stevens County, Washington",065,93216,53
-666666666.0,"Loon Lake CCD, Stevens County, Washington",065,91680,53
-666666666.0,"Kettle Falls CCD, Stevens County, Washington",065,91472,53
30874.0,"Spokane CCD, Spokane County, Washington",063,93200,53
-666666666.0,"Deer Park CCD, Spokane County, Washington",063,90880,53
-666666666.0,"Rockford CCD, Spokane County, Washington",063,92816,53
-666666666.0,"Valleyford CCD, Spokane County, Washington",063,93584,53
-666666666.0,"Airway Heights CCD, Spokane County, Washington",063,90048,53
-666666666.0,"Colbert CCD, Spokane County, Washington",063,90640,53
-666666666.0,"Liberty Lake CCD, Spokane County, Washington",063,91616,53
-666666666.0,"Mount Spokane CCD, Spokane County, Washington",063,92080,53
-666666666.0,"Odessa CCD, Lincoln County, Washington",043,92304,53
-666666666.0,"Wilbur CCD, Lincoln County, Washington",043,93760,53
-666666666.0,"Davenport CCD, Lincoln County, Washington",043,90848,53
-666666666.0,"Wenatchee CCD, Chelan County, Washington",007,93712,53
-666666666.0,"Cashmere CCD, Chelan County, Washington",007,90448,53
-666666666.0,"Leavenworth-Lake Wenatchee CCD, Chelan County, Washington",007,91600,53
-666666666.0,"Stehekin CCD, Chelan County, Washington",007,93280,53
-666666666.0,"Port Angeles CCD, Clallam County, Washington",009,92592,53
-666666666.0,"Forks CCD, Clallam County, Washington",009,91168,53
-666666666.0,"Agnew-Carlsborg CCD, Clallam County, Washington",009,90032,53
-666666666.0,"Crescent CCD, Clallam County, Washington",009,90816,53
27400.0,"Longview-Kelso CCD, Cowlitz County, Washington",015,91664,53
-666666666.0,"Kalama CCD, Cowlitz County, Washington",015,91440,53
-666666666.0,"Rose Valley CCD, Cowlitz County, Washington",015,92864,53
-666666666.0,"Woodland CCD, Cowlitz County, Washington",015,93856,53
-666666666.0,"Castle Rock CCD, Cowlitz County, Washington",015,90464,53
-666666666.0,"Curlew CCD, Ferry County, Washington",019,90832,53
-666666666.0,"Colville Reservation CCD, Ferry County, Washington",019,90704,53
-666666666.0,"Republic CCD, Ferry County, Washington",019,92752,53
-666666666.0,"Entiat CCD, Chelan County, Washington",007,91040,53
-666666666.0,"Malaga CCD, Chelan County, Washington",007,91840,53
-666666666.0,"Manson CCD, Chelan County, Washington",007,91904,53
-666666666.0,"Chelan CCD, Chelan County, Washington",007,90544,53
-666666666.0,"West End CCD, Jefferson County, Washington",031,93728,53
35955.0,"Bremerton CCD, Kitsap County, Washington",035,90288,53
-666666666.0,"Kingston CCD, Kitsap County, Washington",035,91488,53
83500.0,"Poulsbo CCD, Kitsap County, Washington",035,92624,53
-666666666.0,"Bainbridge Island CCD, Kitsap County, Washington",035,90120,53
44583.0,"Port Orchard CCD, Kitsap County, Washington",035,92608,53
92875.0,"Enumclaw Plateau CCD, King County, Washington",033,91056,53
93428.0,"Tahoma-Maple Valley CCD, King County, Washington",033,93392,53
36830.0,"Seattle CCD, King County, Washington",033,92928,53
-666666666.0,"Vashon Island CCD, King County, Washington",033,93616,53
80944.0,"Issaquah Plateau CCD, King County, Washington",033,91392,53
100774.0,"Snoqualmie Valley CCD, King County, Washington",033,93078,53
-666666666.0,"Naselle CCD, Pacific County, Washington",049,92128,53
-666666666.0,"Willapa Valley CCD, Pacific County, Washington",049,93776,53
-666666666.0,"Raymond CCD, Pacific County, Washington",049,92736,53
-666666666.0,"Newport CCD, Pend Oreille County, Washington",051,92160,53
-666666666.0,"Ione-Metaline Falls CCD, Pend Oreille County, Washington",051,91376,53
-666666666.0,"Orcas CCD, San Juan County, Washington",055,92432,53
-666666666.0,"Lopez CCD, San Juan County, Washington",055,91696,53
-666666666.0,"Stevenson CCD, Skamania County, Washington",059,93312,53
-666666666.0,"Rosalia CCD, Whitman County, Washington",075,92848,53
-666666666.0,"Uniontown CCD, Whitman County, Washington",075,93536,53
-666666666.0,"Colfax-Palouse CCD, Whitman County, Washington",075,90656,53
25345.0,"Pullman CCD, Whitman County, Washington",075,92656,53
-666666666.0,"Rock Lake CCD, Whitman County, Washington",075,92832,53
-666666666.0,"Tekoa CCD, Whitman County, Washington",075,93424,53
28158.0,"Yakima CCD, Yakima County, Washington",077,93904,53
-666666666.0,"Mabton CCD, Yakima County, Washington",077,91808,53
78077.0,"Sunnyside CCD, Yakima County, Washington",077,93344,53
-666666666.0,"Northeast Yakima CCD, Yakima County, Washington",077,92192,53
-666666666.0,"South Yakima CCD, Yakima County, Washington",077,93184,53
-666666666.0,"Toppenish-Wapato CCD, Yakima County, Washington",077,93472,53
-666666666.0,"Northwest Yakima CCD, Yakima County, Washington",077,92240,53
-666666666.0,"Clallam Bay-Neah Bay CCD, Clallam County, Washington",009,90576,53
-666666666.0,"Sequim CCD, Clallam County, Washington",009,92960,53
-666666666.0,"White Salmon CCD, Klickitat County, Washington",039,93744,53
-666666666.0,"Goldendale CCD, Klickitat County, Washington",039,91264,53
-666666666.0,"Ethel CCD, Lewis County, Washington",041,91088,53
-666666666.0,"Mineral CCD, Lewis County, Washington",041,91984,53
-666666666.0,"Logan Hill CCD, Lewis County, Washington",041,91648,53
-666666666.0,"Mossyrock CCD, Lewis County, Washington",041,92048,53
-666666666.0,"Morton CCD, Lewis County, Washington",041,92016,53
-666666666.0,"Bunker CCD, Lewis County, Washington",041,90352,53
-666666666.0,"Big Bottom CCD, Lewis County, Washington",041,90208,53
33616.0,"Centralia-Chehalis CCD, Lewis County, Washington",041,90512,53
-666666666.0,"Bridgeport CCD, Douglas County, Washington",017,90320,53
-666666666.0,"East Wenatchee CCD, Douglas County, Washington",017,90944,53
-666666666.0,"Waterville CCD, Douglas County, Washington",017,93696,53
-666666666.0,"Humptulips CCD, Grays Harbor County, Washington",027,91360,53
-666666666.0,"Quinault Reservation CCD, Grays Harbor County, Washington",027,92704,53
-666666666.0,"Malone-Porter CCD, Grays Harbor County, Washington",027,91856,53
-666666666.0,"Oakville CCD, Grays Harbor County, Washington",027,92288,53
-666666666.0,"Aberdeen-Hoquiam CCD, Grays Harbor County, Washington",027,90016,53
-666666666.0,"Elma CCD, Grays Harbor County, Washington",027,91024,53
-666666666.0,"North River CCD, Grays Harbor County, Washington",027,92208,53
-666666666.0,"Wishkah CCD, Grays Harbor County, Washington",027,93840,53
-666666666.0,"McCleary CCD, Grays Harbor County, Washington",027,91824,53
72500.0,"Fort Lewis-DuPont CCD, Pierce County, Washington",053,91184,53
-666666666.0,"Mount Rainier CCD, Pierce County, Washington",053,92064,53
-666666666.0,"Buckley CCD, Pierce County, Washington",053,90336,53
58091.0,"Puyallup CCD, Pierce County, Washington",053,92672,53
-666666666.0,"Roy CCD, Pierce County, Washington",053,92880,53
-666666666.0,"Eatonville CCD, Pierce County, Washington",053,90976,53
74708.0,"Gig Harbor Peninsula CCD, Pierce County, Washington",053,91232,53
87348.0,"Graham-Thrift CCD, Pierce County, Washington",053,91280,53
47208.0,"Tacoma CCD, Pierce County, Washington",053,93376,53
-666666666.0,"Skamokawa CCD, Wahkiakum County, Washington",069,92992,53
-666666666.0,"Grays River CCD, Wahkiakum County, Washington",069,91328,53
-666666666.0,"Puget Island CCD, Wahkiakum County, Washington",069,92640,53
-666666666.0,"Pasco CCD, Franklin County, Washington",021,92512,53
-666666666.0,"Kahlotus CCD, Franklin County, Washington",021,91424,53
-666666666.0,"Connell CCD, Franklin County, Washington",021,90752,53
-666666666.0,"Pasco North CCD, Franklin County, Washington",021,92528,53
-666666666.0,"Touchet CCD, Walla Walla County, Washington",071,93488,53
-666666666.0,"Waitsburg CCD, Walla Walla County, Washington",071,93648,53
-666666666.0,"Eureka Flat CCD, Walla Walla County, Washington",071,91104,53
-666666666.0,"Burbank CCD, Walla Walla County, Washington",071,90368,53
-666666666.0,"Walla Walla-College Place CCD, Walla Walla County, Washington",071,93664,53
-666666666.0,"Wilson Creek CCD, Grant County, Washington",025,93792,53
-666666666.0,"Ephrata-Soap Lake CCD, Grant County, Washington",025,91072,53
-666666666.0,"Gloyd CCD, Grant County, Washington",025,91248,53
48413.0,"Moses Lake CCD, Grant County, Washington",025,92032,53
-666666666.0,"Quincy CCD, Grant County, Washington",025,92720,53
-666666666.0,"George CCD, Grant County, Washington",025,91200,53
-666666666.0,"Grand Coulee CCD, Grant County, Washington",025,91296,53
-666666666.0,"Warden CCD, Grant County, Washington",025,93680,53
-666666666.0,"Coulee City CCD, Grant County, Washington",025,90784,53
-666666666.0,"Lummi Reservation CCD, Whatcom County, Washington",073,91760,53
-666666666.0,"Lummi Island CCD, Whatcom County, Washington",073,91744,53
15662.0,"Bellingham CCD, Whatcom County, Washington",073,90176,53
-666666666.0,"Ferndale CCD, Whatcom County, Washington",073,91152,53
-666666666.0,"Lynden CCD, Whatcom County, Washington",073,91792,53
-666666666.0,"Blaine CCD, Whatcom County, Washington",073,90224,53
-666666666.0,"East Whatcom CCD, Whatcom County, Washington",073,90960,53
-666666666.0,"Sumas CCD, Whatcom County, Washington",073,93328,53
-666666666.0,"Point Roberts CCD, Whatcom County, Washington",073,92560,53
-666666666.0,"Granite Falls CCD, Snohomish County, Washington",061,91312,53
53906.0,"Monroe CCD, Snohomish County, Washington",061,92000,53
102346.0,"Arlington CCD, Snohomish County, Washington",061,90080,53
62841.0,"Edmonds CCD, Snohomish County, Washington",061,90992,53
54782.0,"Everett CCD, Snohomish County, Washington",061,91120,53
132778.0,"Maltby CCD, Snohomish County, Washington",061,91872,53
-666666666.0,"Darrington CCD, Snohomish County, Washington",061,90839,53
-666666666.0,"Lake Stevens CCD, Snohomish County, Washington",061,91584,53
128472.0,"Stanwood CCD, Snohomish County, Washington",061,93248,53
53359.0,"Marysville CCD, Snohomish County, Washington",061,91936,53
113889.0,"Snohomish CCD, Snohomish County, Washington",061,93056,53
-666666666.0,"North Bonneville CCD, Skamania County, Washington",059,92179,53
-666666666.0,"North Skamania CCD, Skamania County, Washington",059,92216,53
-666666666.0,"Sultan CCD, Snohomish County, Washington",061,93320,53
70714.0,"Tulalip Reservation CCD, Snohomish County, Washington",061,93506,53
-666666666.0,"Carson-Underwood CCD, Skamania County, Washington",059,90424,53
-666666666.0,"Mattawa-Royal City CCD, Grant County, Washington",025,91944,53
-666666666.0,"Camano Island CCD, Island County, Washington",029,90400,53
-666666666.0,"Neilton CCD, Grays Harbor County, Washington",027,92136,53
46319.0,"Central Whidbey Island CCD, Island County, Washington",029,90528,53
