B19013D_001E,name,county,county subdivision,state
-666666666.0,"Hopkinton town, Merrimack County, New Hampshire",013,37540,33
-666666666.0,"Webster town, Merrimack County, New Hampshire",013,80020,33
-666666666.0,"Allenstown town, Merrimack County, New Hampshire",013,00660,33
-666666666.0,"Chichester town, Merrimack County, New Hampshire",013,12420,33
-666666666.0,"Danbury town, Merrimack County, New Hampshire",013,16980,33
-666666666.0,"Franklin city, Merrimack County, New Hampshire",013,27380,33
-666666666.0,"Boscawen town, Merrimack County, New Hampshire",013,06260,33
-666666666.0,"Henniker town, Merrimack County, New Hampshire",013,35540,33
-666666666.0,"Hooksett town, Merrimack County, New Hampshire",013,37300,33
-666666666.0,"Newbury town, Merrimack County, New Hampshire",013,50900,33
-666666666.0,"Pembroke town, Merrimack County, New Hampshire",013,60020,33
-666666666.0,"Northfield town, Merrimack County, New Hampshire",013,54260,33
-666666666.0,"Salisbury town, Merrimack County, New Hampshire",013,66980,33
-666666666.0,"Bow town, Merrimack County, New Hampshire",013,06500,33
-666666666.0,"Bradford town, Merrimack County, New Hampshire",013,06980,33
-666666666.0,"Andover town, Merrimack County, New Hampshire",013,01460,33
-666666666.0,"Hill town, Merrimack County, New Hampshire",013,35860,33
-666666666.0,"Concord city, Merrimack County, New Hampshire",013,14200,33
-666666666.0,"Epsom town, Merrimack County, New Hampshire",013,24900,33
-666666666.0,"Bath town, Grafton County, New Hampshire",009,03940,33
-666666666.0,"Campton town, Grafton County, New Hampshire",009,08660,33
-666666666.0,"Holderness town, Grafton County, New Hampshire",009,36900,33
-666666666.0,"Benton town, Grafton County, New Hampshire",009,05060,33
-666666666.0,"Bristol town, Grafton County, New Hampshire",009,07700,33
-666666666.0,"Orford town, Grafton County, New Hampshire",009,58500,33
-666666666.0,"Piermont town, Grafton County, New Hampshire",009,61060,33
83558.0,"Lincoln town, Grafton County, New Hampshire",009,41860,33
-666666666.0,"Lisbon town, Grafton County, New Hampshire",009,42020,33
-666666666.0,"Littleton town, Grafton County, New Hampshire",009,42580,33
-666666666.0,"Bridgewater town, Grafton County, New Hampshire",009,07540,33
-666666666.0,"Easton town, Grafton County, New Hampshire",009,22020,33
-666666666.0,"Hebron town, Grafton County, New Hampshire",009,35220,33
-666666666.0,"Livermore town, Grafton County, New Hampshire",009,42820,33
-666666666.0,"Canaan town, Grafton County, New Hampshire",009,08980,33
-666666666.0,"Ellsworth town, Grafton County, New Hampshire",009,23860,33
-666666666.0,"Haverhill town, Grafton County, New Hampshire",009,34820,33
-666666666.0,"Lyman town, Grafton County, New Hampshire",009,44100,33
-666666666.0,"Waterville Valley town, Grafton County, New Hampshire",009,79380,33
-666666666.0,"Enfield town, Grafton County, New Hampshire",009,24340,33
-666666666.0,"Orange town, Grafton County, New Hampshire",009,58340,33
-666666666.0,"Plymouth town, Grafton County, New Hampshire",009,62660,33
-666666666.0,"Sugar Hill town, Grafton County, New Hampshire",009,74740,33
-666666666.0,"Warren town, Grafton County, New Hampshire",009,78740,33
-666666666.0,"Ashland town, Grafton County, New Hampshire",009,02020,33
-666666666.0,"Dorchester town, Grafton County, New Hampshire",009,18740,33
-666666666.0,"Landaff town, Grafton County, New Hampshire",009,40660,33
-666666666.0,"Bethlehem town, Grafton County, New Hampshire",009,05460,33
-666666666.0,"Alexandria town, Grafton County, New Hampshire",009,00580,33
-666666666.0,"Franconia town, Grafton County, New Hampshire",009,27300,33
-666666666.0,"Grafton town, Grafton County, New Hampshire",009,30820,33
-666666666.0,"Groton town, Grafton County, New Hampshire",009,32180,33
-666666666.0,"Woodstock town, Grafton County, New Hampshire",009,87060,33
-666666666.0,"Lyme town, Grafton County, New Hampshire",009,44260,33
-666666666.0,"Wentworth town, Grafton County, New Hampshire",009,80500,33
-666666666.0,"Rumney town, Grafton County, New Hampshire",009,65940,33
-666666666.0,"Thornton town, Grafton County, New Hampshire",009,76740,33
73819.0,"Lebanon city, Grafton County, New Hampshire",009,41300,33
-666666666.0,"Monroe town, Grafton County, New Hampshire",009,48980,33
-666666666.0,"Marlborough town, Cheshire County, New Hampshire",005,45460,33
-666666666.0,"Westmoreland town, Cheshire County, New Hampshire",005,82660,33
-666666666.0,"Pittsfield town, Merrimack County, New Hampshire",013,61940,33
-666666666.0,"Hanover town, Grafton County, New Hampshire",009,33860,33
-666666666.0,"East Kingston town, Rockingham County, New Hampshire",015,21380,33
-666666666.0,"Newington town, Rockingham County, New Hampshire",015,51620,33
-666666666.0,"Northwood town, Rockingham County, New Hampshire",015,56820,33
-666666666.0,"North Hampton town, Rockingham County, New Hampshire",015,54580,33
-666666666.0,"Deerfield town, Rockingham County, New Hampshire",015,17460,33
190000.0,"Greenland town, Rockingham County, New Hampshire",015,31700,33
-666666666.0,"Hampton Falls town, Rockingham County, New Hampshire",015,33460,33
-666666666.0,"Sandown town, Rockingham County, New Hampshire",015,67620,33
63049.0,"Windham town, Rockingham County, New Hampshire",015,85780,33
-666666666.0,"Atkinson town, Rockingham County, New Hampshire",015,02340,33
65398.0,"Derry town, Rockingham County, New Hampshire",015,17940,33
250001.0,"Exeter town, Rockingham County, New Hampshire",015,25380,33
-666666666.0,"Auburn town, Rockingham County, New Hampshire",015,02820,33
-666666666.0,"Hampstead town, Rockingham County, New Hampshire",015,32900,33
-666666666.0,"Raymond town, Rockingham County, New Hampshire",015,64020,33
-666666666.0,"Hampton town, Rockingham County, New Hampshire",015,33060,33
-666666666.0,"Newfields town, Rockingham County, New Hampshire",015,51380,33
102813.0,"Newmarket town, Rockingham County, New Hampshire",015,52340,33
-666666666.0,"Rye town, Rockingham County, New Hampshire",015,66180,33
-666666666.0,"County subdivisions not defined, Rockingham County, New Hampshire",015,00000,33
-666666666.0,"Candia town, Rockingham County, New Hampshire",015,09300,33
-666666666.0,"Chester town, Rockingham County, New Hampshire",015,12100,33
131528.0,"Danville town, Rockingham County, New Hampshire",015,17140,33
-666666666.0,"Kingston town, Rockingham County, New Hampshire",015,40100,33
-666666666.0,"Nottingham town, Rockingham County, New Hampshire",015,57460,33
-666666666.0,"Seabrook town, Rockingham County, New Hampshire",015,68260,33
-666666666.0,"Fremont town, Rockingham County, New Hampshire",015,27940,33
-666666666.0,"Newton town, Rockingham County, New Hampshire",015,52900,33
-666666666.0,"Plaistow town, Rockingham County, New Hampshire",015,62500,33
-666666666.0,"Kensington town, Rockingham County, New Hampshire",015,39780,33
-666666666.0,"Epping town, Rockingham County, New Hampshire",015,24660,33
-666666666.0,"New Castle town, Rockingham County, New Hampshire",015,50980,33
87500.0,"Salem town, Rockingham County, New Hampshire",015,66660,33
-666666666.0,"South Hampton town, Rockingham County, New Hampshire",015,71140,33
138750.0,"Stratham town, Rockingham County, New Hampshire",015,74340,33
98276.0,"Londonderry town, Rockingham County, New Hampshire",015,43220,33
-666666666.0,"Brentwood town, Rockingham County, New Hampshire",015,07220,33
77632.0,"Portsmouth city, Rockingham County, New Hampshire",015,62900,33
-666666666.0,"Barnstead town, Belknap County, New Hampshire",001,03220,33
-666666666.0,"Laconia city, Belknap County, New Hampshire",001,40180,33
-666666666.0,"New Hampton town, Belknap County, New Hampshire",001,51540,33
-666666666.0,"Sanbornton town, Belknap County, New Hampshire",001,67300,33
-666666666.0,"Belmont town, Belknap County, New Hampshire",001,04740,33
-666666666.0,"Center Harbor town, Belknap County, New Hampshire",001,10660,33
-666666666.0,"Gilmanton town, Belknap County, New Hampshire",001,28980,33
-666666666.0,"Meredith town, Belknap County, New Hampshire",001,47140,33
-666666666.0,"Gilford town, Belknap County, New Hampshire",001,28740,33
-666666666.0,"Tilton town, Belknap County, New Hampshire",001,77060,33
-666666666.0,"Alton town, Belknap County, New Hampshire",001,01060,33
-666666666.0,"Charlestown town, Sullivan County, New Hampshire",019,11380,33
-666666666.0,"Langdon town, Sullivan County, New Hampshire",019,40900,33
-666666666.0,"Newport town, Sullivan County, New Hampshire",019,52580,33
-666666666.0,"Goshen town, Sullivan County, New Hampshire",019,30500,33
49688.0,"Plainfield town, Sullivan County, New Hampshire",019,62340,33
-666666666.0,"Washington town, Sullivan County, New Hampshire",019,78980,33
-666666666.0,"Cornish town, Sullivan County, New Hampshire",019,15060,33
-666666666.0,"Croydon town, Sullivan County, New Hampshire",019,16340,33
-666666666.0,"Lempster town, Sullivan County, New Hampshire",019,41700,33
-666666666.0,"Unity town, Sullivan County, New Hampshire",019,77940,33
-666666666.0,"Acworth town, Sullivan County, New Hampshire",019,00260,33
-666666666.0,"Springfield town, Sullivan County, New Hampshire",019,72740,33
-666666666.0,"Grantham town, Sullivan County, New Hampshire",019,31220,33
-666666666.0,"Sunapee town, Sullivan County, New Hampshire",019,75060,33
-666666666.0,"Claremont city, Sullivan County, New Hampshire",019,12900,33
-666666666.0,"Brookline town, Hillsborough County, New Hampshire",011,08100,33
-666666666.0,"Hillsborough town, Hillsborough County, New Hampshire",011,36180,33
-666666666.0,"Litchfield town, Hillsborough County, New Hampshire",011,42260,33
-666666666.0,"Mason town, Hillsborough County, New Hampshire",011,46260,33
130375.0,"Merrimack town, Hillsborough County, New Hampshire",011,47540,33
-666666666.0,"Mont Vernon town, Hillsborough County, New Hampshire",011,49140,33
-666666666.0,"Amherst town, Hillsborough County, New Hampshire",011,01300,33
-666666666.0,"Deering town, Hillsborough County, New Hampshire",011,17780,33
-666666666.0,"Hancock town, Hillsborough County, New Hampshire",011,33700,33
117750.0,"Milford town, Hillsborough County, New Hampshire",011,48020,33
105909.0,"Nashua city, Hillsborough County, New Hampshire",011,50260,33
-666666666.0,"Greenville town, Hillsborough County, New Hampshire",011,31940,33
-666666666.0,"Sharon town, Hillsborough County, New Hampshire",011,68820,33
-666666666.0,"Weare town, Hillsborough County, New Hampshire",011,79780,33
-666666666.0,"New Ipswich town, Hillsborough County, New Hampshire",011,51940,33
217868.0,"Bedford town, Hillsborough County, New Hampshire",011,04500,33
-666666666.0,"Greenfield town, Hillsborough County, New Hampshire",011,31540,33
159050.0,"Hollis town, Hillsborough County, New Hampshire",011,37140,33
-666666666.0,"Wilton town, Hillsborough County, New Hampshire",011,85220,33
-666666666.0,"Windsor town, Hillsborough County, New Hampshire",011,85940,33
-666666666.0,"Antrim town, Hillsborough County, New Hampshire",011,01700,33
56786.0,"Manchester city, Hillsborough County, New Hampshire",011,45140,33
-666666666.0,"Bennington town, Hillsborough County, New Hampshire",011,04900,33
-666666666.0,"Francestown town, Hillsborough County, New Hampshire",011,27140,33
-666666666.0,"Lyndeborough town, Hillsborough County, New Hampshire",011,44580,33
-666666666.0,"New Boston town, Hillsborough County, New Hampshire",011,50740,33
-666666666.0,"Goffstown town, Hillsborough County, New Hampshire",011,29860,33
-666666666.0,"Peterborough town, Hillsborough County, New Hampshire",011,60580,33
-666666666.0,"Temple town, Hillsborough County, New Hampshire",011,76260,33
133421.0,"Hudson town, Hillsborough County, New Hampshire",011,37940,33
181806.0,"Pelham town, Hillsborough County, New Hampshire",011,59940,33
-666666666.0,"Farmington town, Strafford County, New Hampshire",017,26020,33
-666666666.0,"Barrington town, Strafford County, New Hampshire",017,03460,33
-666666666.0,"Madbury town, Strafford County, New Hampshire",017,44820,33
-666666666.0,"Rollinsford town, Strafford County, New Hampshire",017,65540,33
75167.0,"Dover city, Strafford County, New Hampshire",017,18820,33
28250.0,"Durham town, Strafford County, New Hampshire",017,19700,33
41020.0,"Rochester city, Strafford County, New Hampshire",017,65140,33
64156.0,"Somersworth city, Strafford County, New Hampshire",017,69940,33
-666666666.0,"Strafford town, Strafford County, New Hampshire",017,73860,33
-666666666.0,"Milton town, Strafford County, New Hampshire",017,48660,33
-666666666.0,"New Durham town, Strafford County, New Hampshire",017,51220,33
-666666666.0,"Lee town, Strafford County, New Hampshire",017,41460,33
-666666666.0,"Middleton town, Strafford County, New Hampshire",017,47700,33
-666666666.0,"Crawfords purchase, Coos County, New Hampshire",007,16100,33
-666666666.0,"Cutts grant, Coos County, New Hampshire",007,16660,33
-666666666.0,"Ervings location, Coos County, New Hampshire",007,25180,33
-666666666.0,"Low and Burbanks grant, Coos County, New Hampshire",007,43620,33
-666666666.0,"Sargents purchase, Coos County, New Hampshire",007,67860,33
-666666666.0,"Shelburne town, Coos County, New Hampshire",007,68980,33
-666666666.0,"Stark town, Coos County, New Hampshire",007,73060,33
-666666666.0,"Stewartstown town, Coos County, New Hampshire",007,73380,33
-666666666.0,"Stratford town, Coos County, New Hampshire",007,74180,33
-666666666.0,"Success township, Coos County, New Hampshire",007,74500,33
-666666666.0,"Pittsburg town, Coos County, New Hampshire",007,61780,33
-666666666.0,"Beans grant, Coos County, New Hampshire",007,04100,33
-666666666.0,"Carroll town, Coos County, New Hampshire",007,10100,33
-666666666.0,"Milan town, Coos County, New Hampshire",007,47860,33
-666666666.0,"Gorham town, Coos County, New Hampshire",007,30260,33
-666666666.0,"Columbia town, Coos County, New Hampshire",007,13940,33
-666666666.0,"Dummer town, Coos County, New Hampshire",007,19300,33
-666666666.0,"Martins location, Coos County, New Hampshire",007,46020,33
-666666666.0,"Pinkhams grant, Coos County, New Hampshire",007,61620,33
-666666666.0,"Randolph town, Coos County, New Hampshire",007,63860,33
-666666666.0,"Wentworth location, Coos County, New Hampshire",007,80740,33
-666666666.0,"Atkinson and Gilmanton Academy grant, Coos County, New Hampshire",007,02420,33
-666666666.0,"Berlin city, Coos County, New Hampshire",007,05140,33
-666666666.0,"Second College grant, Coos County, New Hampshire",007,68500,33
-666666666.0,"Cambridge township, Coos County, New Hampshire",007,08420,33
-666666666.0,"Errol town, Coos County, New Hampshire",007,25140,33
-666666666.0,"Greens grant, Coos County, New Hampshire",007,31780,33
-666666666.0,"Kilkenny township, Coos County, New Hampshire",007,39940,33
-666666666.0,"Clarksville town, Coos County, New Hampshire",007,13220,33
-666666666.0,"Dalton town, Coos County, New Hampshire",007,16820,33
-666666666.0,"Whitefield town, Coos County, New Hampshire",007,84420,33
-666666666.0,"Wakefield town, Carroll County, New Hampshire",003,78180,33
-666666666.0,"Wolfeboro town, Carroll County, New Hampshire",003,86420,33
-666666666.0,"Albany town, Carroll County, New Hampshire",003,00420,33
-666666666.0,"Chatham town, Carroll County, New Hampshire",003,11780,33
-666666666.0,"Freedom town, Carroll County, New Hampshire",003,27700,33
-666666666.0,"Tuftonboro town, Carroll County, New Hampshire",003,77620,33
-666666666.0,"Bartlett town, Carroll County, New Hampshire",003,03700,33
-666666666.0,"Hart's Location town, Carroll County, New Hampshire",003,34500,33
-666666666.0,"Sandwich town, Carroll County, New Hampshire",003,67780,33
-666666666.0,"Hale's location, Carroll County, New Hampshire",003,32500,33
-666666666.0,"Jackson town, Carroll County, New Hampshire",003,38260,33
-666666666.0,"Moultonborough town, Carroll County, New Hampshire",003,49380,33
-666666666.0,"Tamworth town, Carroll County, New Hampshire",003,76100,33
-666666666.0,"Effingham town, Carroll County, New Hampshire",003,23620,33
-666666666.0,"Eaton town, Carroll County, New Hampshire",003,23380,33
-666666666.0,"Madison town, Carroll County, New Hampshire",003,45060,33
-666666666.0,"Ossipee town, Carroll County, New Hampshire",003,58740,33
-666666666.0,"Brookfield town, Carroll County, New Hampshire",003,07940,33
-666666666.0,"Conway town, Carroll County, New Hampshire",003,14660,33
-666666666.0,"Dixville township, Coos County, New Hampshire",007,18420,33
-666666666.0,"Hadleys purchase, Coos County, New Hampshire",007,32420,33
-666666666.0,"Lancaster town, Coos County, New Hampshire",007,40420,33
-666666666.0,"Northumberland town, Coos County, New Hampshire",007,56100,33
-666666666.0,"Beans purchase, Coos County, New Hampshire",007,04260,33
-666666666.0,"Chandlers purchase, Coos County, New Hampshire",007,11220,33
-666666666.0,"Colebrook town, Coos County, New Hampshire",007,13780,33
-666666666.0,"Dixs grant, Coos County, New Hampshire",007,18340,33
-666666666.0,"Millsfield township, Coos County, New Hampshire",007,48260,33
-666666666.0,"Odell township, Coos County, New Hampshire",007,57860,33
-666666666.0,"Thompson and Meserves purchase, Coos County, New Hampshire",007,76580,33
-666666666.0,"Jefferson town, Coos County, New Hampshire",007,38820,33
