B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
0.0,0.0,0.0,0.0,0.0,0.0,"Skinnersville township, Washington County, North Carolina",187,92968,37
290.0,290.0,0.0,0.0,0.0,0.0,"Plymouth township, Washington County, North Carolina",187,92540,37
41.0,39.0,2.0,0.0,0.0,0.0,"Scuppernong township, Washington County, North Carolina",187,92876,37
283.0,283.0,0.0,0.0,0.0,0.0,"Lees Mill township, Washington County, North Carolina",187,91768,37
74.0,72.0,0.0,0.0,0.0,2.0,"Courthouse township, Camden County, North Carolina",029,90784,37
40.0,40.0,0.0,0.0,0.0,0.0,"Shiloh township, Camden County, North Carolina",029,92920,37
164.0,164.0,0.0,0.0,0.0,0.0,"South Mills township, Camden County, North Carolina",029,93044,37
0.0,0.0,0.0,0.0,0.0,0.0,"Sweetwater township, Clay County, North Carolina",043,93192,37
3.0,2.0,0.0,0.0,1.0,0.0,"Shooting Creek township, Clay County, North Carolina",043,92944,37
0.0,0.0,0.0,0.0,0.0,0.0,"Tusquittee township, Clay County, North Carolina",043,93792,37
161.0,161.0,0.0,0.0,0.0,0.0,"Brasstown township, Clay County, North Carolina",043,90360,37
158.0,147.0,0.0,0.0,11.0,0.0,"Hayesville township, Clay County, North Carolina",043,91436,37
72.0,60.0,7.0,5.0,0.0,0.0,"Black River township, Cumberland County, North Carolina",051,90288,37
816.0,733.0,54.0,0.0,0.0,29.0,"Eastover township, Cumberland County, North Carolina",051,90968,37
5133.0,4153.0,419.0,64.0,385.0,112.0,"Cross Creek township, Cumberland County, North Carolina",051,90832,37
5874.0,4610.0,883.0,164.0,153.0,64.0,"Rockfish township, Cumberland County, North Carolina",051,92724,37
13371.0,10285.0,1374.0,295.0,1192.0,225.0,"Seventy-First township, Cumberland County, North Carolina",051,92892,37
818.0,716.0,31.0,71.0,0.0,0.0,"Grays Creek township, Cumberland County, North Carolina",051,91296,37
0.0,0.0,0.0,0.0,0.0,0.0,"Beaver Dam township, Cumberland County, North Carolina",051,90192,37
2098.0,1738.0,257.0,8.0,36.0,59.0,"Pearces Mill township, Cumberland County, North Carolina",051,92460,37
2132.0,1830.0,144.0,35.0,30.0,93.0,"Carvers Creek township, Cumberland County, North Carolina",051,90532,37
4870.0,2550.0,587.0,227.0,1105.0,401.0,"Manchester township, Cumberland County, North Carolina",051,91964,37
1201.0,1195.0,5.0,0.0,1.0,0.0,"Cedar Creek township, Cumberland County, North Carolina",051,90572,37
2619.0,1954.0,348.0,158.0,159.0,0.0,"South Point township, Gaston County, North Carolina",071,93048,37
740.0,685.0,55.0,0.0,0.0,0.0,"Crowders Mountain township, Gaston County, North Carolina",071,90844,37
8261.0,6873.0,699.0,344.0,306.0,39.0,"Gastonia township, Gaston County, North Carolina",071,91216,37
0.0,0.0,0.0,0.0,0.0,0.0,"Minneapolis township, Avery County, North Carolina",011,92090,37
165.0,114.0,0.0,46.0,5.0,0.0,"Banner Elk township, Avery County, North Carolina",011,90148,37
0.0,0.0,0.0,0.0,0.0,0.0,"Carey's Flat township, Avery County, North Carolina",011,90510,37
0.0,0.0,0.0,0.0,0.0,0.0,"Roaring Creek township, Avery County, North Carolina",011,92708,37
33.0,33.0,0.0,0.0,0.0,0.0,"Pyatte township, Avery County, North Carolina",011,92586,37
2.0,2.0,0.0,0.0,0.0,0.0,"Linville township, Avery County, North Carolina",011,91826,37
199.0,199.0,0.0,0.0,0.0,0.0,"Pineola township, Avery County, North Carolina",011,92502,37
24.0,24.0,0.0,0.0,0.0,0.0,"Altamont township, Avery County, North Carolina",011,90052,37
0.0,0.0,0.0,0.0,0.0,0.0,"Hughes township, Avery County, North Carolina",011,91558,37
17.0,17.0,0.0,0.0,0.0,0.0,"Frank township, Avery County, North Carolina",011,91154,37
0.0,0.0,0.0,0.0,0.0,0.0,"Cranberry township, Avery County, North Carolina",011,90812,37
0.0,0.0,0.0,0.0,0.0,0.0,"Beech Mountain township, Avery County, North Carolina",011,90212,37
0.0,0.0,0.0,0.0,0.0,0.0,"Heaton township, Avery County, North Carolina",011,91442,37
282.0,236.0,0.0,0.0,46.0,0.0,"Lower Hominy township, Buncombe County, North Carolina",021,91932,37
386.0,322.0,33.0,0.0,31.0,0.0,"Reems Creek township, Buncombe County, North Carolina",021,92648,37
1584.0,1494.0,60.0,26.0,0.0,4.0,"Leicester township, Buncombe County, North Carolina",021,91776,37
814.0,490.0,186.0,116.0,22.0,0.0,"French Broad township, Buncombe County, North Carolina",021,91176,37
19.0,19.0,0.0,0.0,0.0,0.0,"Ivy township, Buncombe County, North Carolina",021,91604,37
574.0,545.0,0.0,15.0,14.0,0.0,"Limestone township, Buncombe County, North Carolina",021,91816,37
1478.0,1230.0,38.0,91.0,44.0,75.0,"Upper Hominy township, Buncombe County, North Carolina",021,93840,37
439.0,439.0,0.0,0.0,0.0,0.0,"Avery Creek township, Buncombe County, North Carolina",021,90108,37
5.0,5.0,0.0,0.0,0.0,0.0,"Broad River township, Buncombe County, North Carolina",021,90380,37
1281.0,1196.0,26.0,49.0,10.0,0.0,"Fairview township, Buncombe County, North Carolina",021,91056,37
276.0,275.0,1.0,0.0,0.0,0.0,"Sandy Mush township, Buncombe County, North Carolina",021,92832,37
417.0,380.0,22.0,15.0,0.0,0.0,"Jerusalem township, Davie County, North Carolina",059,91660,37
8.0,8.0,0.0,0.0,0.0,0.0,"Fulton township, Davie County, North Carolina",059,91192,37
1308.0,1231.0,0.0,2.0,75.0,0.0,"Mocksville township, Davie County, North Carolina",059,92100,37
0.0,0.0,0.0,0.0,0.0,0.0,"Calahaln township, Davie County, North Carolina",059,90472,37
958.0,743.0,0.0,206.0,9.0,0.0,"Farmington township, Davie County, North Carolina",059,91080,37
0.0,0.0,0.0,0.0,0.0,0.0,"Shady Grove township, Davie County, North Carolina",059,92896,37
237.0,237.0,0.0,0.0,0.0,0.0,"Tyro township, Davidson County, North Carolina",057,93796,37
88.0,86.0,0.0,0.0,2.0,0.0,"Saluda township, Polk County, North Carolina",149,92816,37
518.0,395.0,49.0,64.0,9.0,1.0,"Columbus township, Polk County, North Carolina",149,90740,37
114.0,114.0,0.0,0.0,0.0,0.0,"White Oak township, Polk County, North Carolina",149,93980,37
106.0,34.0,42.0,0.0,11.0,19.0,"Tryon township, Polk County, North Carolina",149,93776,37
44.0,20.0,0.0,0.0,24.0,0.0,"Cooper Gap township, Polk County, North Carolina",149,90772,37
510.0,462.0,0.0,48.0,0.0,0.0,"Liberty township, Randolph County, North Carolina",151,91800,37
10.0,0.0,10.0,0.0,0.0,0.0,"Pleasant Grove township, Randolph County, North Carolina",151,92532,37
4782.0,4099.0,531.0,22.0,123.0,7.0,"Asheboro township, Randolph County, North Carolina",151,90084,37
0.0,0.0,0.0,0.0,0.0,0.0,"Union township, Randolph County, North Carolina",151,93808,37
69.0,69.0,0.0,0.0,0.0,0.0,"Coleridge township, Randolph County, North Carolina",151,90716,37
387.0,323.0,0.0,0.0,64.0,0.0,"New Market township, Randolph County, North Carolina",151,92268,37
