B01003_001E,name,county,county subdivision,state
4388.0,"District 2, Yazoo County, Mississippi",163,91476,28
9146.0,"District 4, Yazoo County, Mississippi",163,92952,28
3824.0,"District 2, Winston County, Mississippi",159,91458,28
3582.0,"District 1, Winston County, Mississippi",159,90720,28
5495.0,"District 1, Yazoo County, Mississippi",163,90738,28
4631.0,"District 3, Yazoo County, Mississippi",163,92214,28
3836.0,"District 5, Yazoo County, Mississippi",163,93690,28
4056.0,"District 1, Attala County, Mississippi",007,90036,28
4125.0,"District 2, Attala County, Mississippi",007,90774,28
3257.0,"District 5, Attala County, Mississippi",007,92988,28
3000.0,"District 4, Attala County, Mississippi",007,92250,28
4293.0,"District 3, Attala County, Mississippi",007,91512,28
1818.0,"District 4, Benton County, Mississippi",009,92259,28
1575.0,"District 2, Benton County, Mississippi",009,90783,28
1487.0,"District 3, Benton County, Mississippi",009,91521,28
1891.0,"District 5, Benton County, Mississippi",009,92997,28
1649.0,"District 5, Franklin County, Mississippi",037,93123,28
1535.0,"District 1, Benton County, Mississippi",009,90045,28
1628.0,"District 1, Franklin County, Mississippi",037,90171,28
1381.0,"District 2, Franklin County, Mississippi",037,90909,28
1276.0,"District 3, Franklin County, Mississippi",037,91647,28
1838.0,"District 4, Franklin County, Mississippi",037,92385,28
4877.0,"District 5, Coahoma County, Mississippi",027,93078,28
4578.0,"District 1, Coahoma County, Mississippi",027,90126,28
5899.0,"District 3, Coahoma County, Mississippi",027,91602,28
3633.0,"District 4, Coahoma County, Mississippi",027,92340,28
5309.0,"District 2, Coahoma County, Mississippi",027,90864,28
2880.0,"District 5, Jasper County, Mississippi",061,93231,28
3521.0,"District 4, Jasper County, Mississippi",061,92493,28
3052.0,"District 2, Jasper County, Mississippi",061,91017,28
3069.0,"District 1, Jasper County, Mississippi",061,90279,28
4025.0,"District 3, Jasper County, Mississippi",061,91755,28
13320.0,"District 3, Jones County, Mississippi",067,91782,28
14904.0,"District 2, Jones County, Mississippi",067,91044,28
2677.0,"District 2, Walthall County, Mississippi",147,91404,28
16230.0,"District 4, Jones County, Mississippi",067,92520,28
13258.0,"District 1, Jones County, Mississippi",067,90306,28
10616.0,"District 5, Jones County, Mississippi",067,93258,28
2554.0,"District 1, Walthall County, Mississippi",147,90666,28
3072.0,"District 3, Walthall County, Mississippi",147,92142,28
2629.0,"District 5, Walthall County, Mississippi",147,93618,28
3738.0,"District 4, Walthall County, Mississippi",147,92880,28
6994.0,"District 3, Monroe County, Mississippi",095,91908,28
6439.0,"District 4, Monroe County, Mississippi",095,92646,28
7220.0,"District 5, Monroe County, Mississippi",095,93384,28
7285.0,"District 2, Monroe County, Mississippi",095,91170,28
8029.0,"District 1, Monroe County, Mississippi",095,90432,28
5563.0,"District 4, Pontotoc County, Mississippi",115,92736,28
6079.0,"District 3, Pontotoc County, Mississippi",115,91998,28
4659.0,"District 2, Sunflower County, Mississippi",133,91341,28
4970.0,"District 5, Pontotoc County, Mississippi",115,93474,28
6724.0,"District 1, Pontotoc County, Mississippi",115,90522,28
7739.0,"District 2, Pontotoc County, Mississippi",115,91260,28
4922.0,"District 4, Sunflower County, Mississippi",133,92817,28
7701.0,"District 5, Sunflower County, Mississippi",133,93555,28
4940.0,"District 3, Sunflower County, Mississippi",133,92079,28
4693.0,"District 1, Sunflower County, Mississippi",133,90603,28
2324.0,"District 5, Webster County, Mississippi",155,93654,28
2063.0,"District 3, Webster County, Mississippi",155,92178,28
2045.0,"District 4, Webster County, Mississippi",155,92916,28
1695.0,"District 1, Webster County, Mississippi",155,90702,28
1741.0,"District 2, Webster County, Mississippi",155,91440,28
6788.0,"District 2, Alcorn County, Mississippi",003,90756,28
7479.0,"District 3, Alcorn County, Mississippi",003,91494,28
7486.0,"District 1, Alcorn County, Mississippi",003,90018,28
7715.0,"District 5, Alcorn County, Mississippi",003,92970,28
7774.0,"District 4, Alcorn County, Mississippi",003,92232,28
5131.0,"District 4, Adams County, Mississippi",001,92223,28
7863.0,"District 5, Adams County, Mississippi",001,92961,28
7022.0,"District 2, Adams County, Mississippi",001,90747,28
5488.0,"District 1, Adams County, Mississippi",001,90009,28
6079.0,"District 3, Adams County, Mississippi",001,91485,28
3988.0,"District 3, Clay County, Mississippi",025,91593,28
3946.0,"District 2, Clay County, Mississippi",025,90855,28
4307.0,"District 1, Clay County, Mississippi",025,90117,28
3962.0,"District 5, Clay County, Mississippi",025,93069,28
3787.0,"District 4, Clay County, Mississippi",025,92331,28
20302.0,"District 4, DeSoto County, Mississippi",033,92367,28
43676.0,"District 5, DeSoto County, Mississippi",033,93105,28
27619.0,"District 3, DeSoto County, Mississippi",033,91629,28
48972.0,"District 1, DeSoto County, Mississippi",033,90153,28
32698.0,"District 2, DeSoto County, Mississippi",033,90891,28
1657.0,"District 1, Noxubee County, Mississippi",103,90468,28
4443.0,"District 4, Leake County, Mississippi",079,92574,28
4705.0,"District 2, Leake County, Mississippi",079,91098,28
4517.0,"District 5, Leake County, Mississippi",079,93312,28
4691.0,"District 3, Leake County, Mississippi",079,91836,28
4580.0,"District 1, Leake County, Mississippi",079,90360,28
2236.0,"District 4, Noxubee County, Mississippi",103,92682,28
1974.0,"District 5, Noxubee County, Mississippi",103,93420,28
2606.0,"District 3, Noxubee County, Mississippi",103,91944,28
2469.0,"District 2, Noxubee County, Mississippi",103,91206,28
6727.0,"District 1, Neshoba County, Mississippi",099,90450,28
6830.0,"District 3, Neshoba County, Mississippi",099,91926,28
5415.0,"District 4, Neshoba County, Mississippi",099,92664,28
5659.0,"District 2, Neshoba County, Mississippi",099,91188,28
4806.0,"District 5, Neshoba County, Mississippi",099,93402,28
35244.0,"District 2, Rankin County, Mississippi",121,91287,28
30649.0,"District 4, Rankin County, Mississippi",121,92763,28
26500.0,"District 1, Rankin County, Mississippi",121,90549,28
25263.0,"District 5, Rankin County, Mississippi",121,93501,28
7540.0,"District 2, Copiah County, Mississippi",029,90873,28
4699.0,"District 3, Copiah County, Mississippi",029,91611,28
5377.0,"District 1, Copiah County, Mississippi",029,90135,28
31989.0,"District 3, Rankin County, Mississippi",121,92025,28
5184.0,"District 4, Tate County, Mississippi",137,92835,28
6747.0,"District 1, Tate County, Mississippi",137,90621,28
4822.0,"District 4, Copiah County, Mississippi",029,92349,28
6310.0,"District 5, Copiah County, Mississippi",029,93087,28
5508.0,"District 2, George County, Mississippi",039,90918,28
4326.0,"District 3, George County, Mississippi",039,91656,28
4887.0,"District 1, George County, Mississippi",039,90180,28
4887.0,"District 5, George County, Mississippi",039,93132,28
3937.0,"District 4, George County, Mississippi",039,92394,28
4391.0,"District 5, Grenada County, Mississippi",043,93150,28
4327.0,"District 2, Grenada County, Mississippi",043,90936,28
3865.0,"District 4, Grenada County, Mississippi",043,92412,28
3372.0,"District 3, Grenada County, Mississippi",043,91674,28
5424.0,"District 1, Grenada County, Mississippi",043,90198,28
66036.0,"District 4, Hinds County, Mississippi",049,92439,28
40169.0,"District 5, Hinds County, Mississippi",049,93177,28
51405.0,"District 1, Hinds County, Mississippi",049,90225,28
43085.0,"District 3, Hinds County, Mississippi",049,91701,28
42554.0,"District 2, Hinds County, Mississippi",049,90963,28
4918.0,"District 3, Jefferson County, Mississippi",063,91764,28
759.0,"District 2, Jefferson County, Mississippi",063,91026,28
803.0,"District 4, Jefferson County, Mississippi",063,92502,28
470.0,"District 5, Jefferson County, Mississippi",063,93240,28
513.0,"District 1, Jefferson County, Mississippi",063,90288,28
4459.0,"District 1, Newton County, Mississippi",101,90459,28
4072.0,"District 4, Newton County, Mississippi",101,92673,28
4428.0,"District 5, Newton County, Mississippi",101,93411,28
4278.0,"District 2, Newton County, Mississippi",101,91197,28
4200.0,"District 3, Newton County, Mississippi",101,91935,28
5766.0,"District 2, Union County, Mississippi",145,91395,28
5547.0,"District 3, Union County, Mississippi",145,92133,28
5852.0,"District 5, Union County, Mississippi",145,93609,28
5813.0,"District 4, Union County, Mississippi",145,92871,28
5224.0,"District 1, Union County, Mississippi",145,90657,28
4673.0,"District 3, Prentiss County, Mississippi",117,92007,28
4831.0,"District 2, Prentiss County, Mississippi",117,91269,28
5401.0,"District 4, Prentiss County, Mississippi",117,92745,28
5217.0,"District 1, Prentiss County, Mississippi",117,90531,28
5267.0,"District 5, Prentiss County, Mississippi",117,93483,28
1380.0,"District 3, Sharkey County, Mississippi",125,92043,28
1382.0,"District 1, Sharkey County, Mississippi",125,90567,28
1026.0,"District 4, Sharkey County, Mississippi",125,92781,28
691.0,"District 2, Sharkey County, Mississippi",125,91305,28
152.0,"District 5, Sharkey County, Mississippi",125,93519,28
3919.0,"District 1, Tippah County, Mississippi",139,90630,28
4104.0,"District 3, Tippah County, Mississippi",139,92106,28
5558.0,"District 2, Tippah County, Mississippi",139,91368,28
4920.0,"District 4, Tippah County, Mississippi",139,92844,28
3492.0,"District 5, Tippah County, Mississippi",139,93582,28
1963.0,"District 2, Choctaw County, Mississippi",019,90828,28
1420.0,"District 5, Choctaw County, Mississippi",019,93042,28
1617.0,"District 3, Choctaw County, Mississippi",019,91566,28
1625.0,"District 1, Choctaw County, Mississippi",019,90090,28
1735.0,"District 4, Choctaw County, Mississippi",019,92304,28
