B19001B_001E,B19001B_002E,B19001B_003E,B19001B_004E,B19001B_005E,B19001B_006E,B19001B_007E,B19001B_008E,B19001B_009E,B19001B_010E,B19001B_011E,B19001B_012E,B19001B_013E,B19001B_014E,B19001B_015E,B19001B_016E,B19001B_017E,name,county,county subdivision,state
171.0,24.0,35.0,13.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,3.0,10.0,0.0,0.0,"Hilo CCD, Hawaii County, Hawaii",001,90630,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"South Kona CCD, Hawaii County, Hawaii",001,93240,15
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,"North Kona CCD, Hawaii County, Hawaii",001,92610,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",001,90720,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",001,92700,15
77.0,0.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",001,92790,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"North Kohala CCD, Hawaii County, Hawaii",001,92520,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Papaikou-Wailea CCD, Hawaii County, Hawaii",001,92880,15
25.0,0.0,11.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,"Kau CCD, Hawaii County, Hawaii",001,91170,15
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,15.0,0.0,0.0,14.0,0.0,"South Kohala CCD, Hawaii County, Hawaii",001,93150,15
