B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
2248.0,1059.0,19.0,0.0,0.0,20.0,6.0,15.0,31.0,12.0,525.0,51.0,54.0,147.0,121.0,40.0,11.0,7.0,1189.0,14.0,0.0,1.0,8.0,23.0,31.0,0.0,30.0,497.0,75.0,88.0,169.0,120.0,129.0,4.0,0.0,"Canisteo town, Steuben County, New York",101,12265,36
919.0,489.0,6.0,3.0,0.0,14.0,15.0,34.0,18.0,13.0,229.0,24.0,46.0,49.0,24.0,7.0,0.0,7.0,430.0,0.0,0.0,0.0,13.0,10.0,3.0,27.0,0.0,196.0,35.0,46.0,35.0,39.0,22.0,0.0,4.0,"Thurston town, Steuben County, New York",101,73836,36
1696.0,782.0,18.0,6.0,0.0,4.0,8.0,5.0,25.0,3.0,213.0,59.0,92.0,129.0,123.0,83.0,12.0,2.0,914.0,11.0,0.0,2.0,7.0,20.0,12.0,36.0,4.0,285.0,35.0,93.0,179.0,101.0,124.0,5.0,0.0,"Urbana town, Steuben County, New York",101,76496,36
7775.0,3757.0,10.0,12.0,15.0,56.0,12.0,51.0,16.0,66.0,1101.0,165.0,530.0,428.0,617.0,465.0,91.0,122.0,4018.0,25.0,10.0,2.0,24.0,55.0,20.0,53.0,82.0,1119.0,269.0,542.0,555.0,598.0,569.0,52.0,43.0,"Corning city, Steuben County, New York",101,18256,36
750.0,386.0,3.0,0.0,3.0,9.0,3.0,3.0,0.0,3.0,172.0,30.0,19.0,95.0,21.0,20.0,5.0,0.0,364.0,3.0,0.0,0.0,0.0,3.0,11.0,7.0,4.0,110.0,22.0,55.0,100.0,29.0,10.0,7.0,3.0,"Fremont town, Steuben County, New York",101,27551,36
1088.0,551.0,0.0,0.0,0.0,9.0,4.0,26.0,14.0,0.0,247.0,39.0,72.0,68.0,53.0,16.0,0.0,3.0,537.0,3.0,2.0,1.0,3.0,0.0,0.0,7.0,0.0,221.0,44.0,69.0,87.0,52.0,45.0,0.0,3.0,"Howard town, Steuben County, New York",101,35837,36
996.0,479.0,0.0,0.0,0.0,12.0,0.0,11.0,21.0,9.0,192.0,47.0,34.0,18.0,73.0,33.0,16.0,13.0,517.0,0.0,0.0,0.0,12.0,0.0,13.0,3.0,0.0,179.0,28.0,41.0,66.0,39.0,126.0,10.0,0.0,"Pulteney town, Steuben County, New York",101,59982,36
822.0,427.0,9.0,20.0,8.0,29.0,12.0,3.0,3.0,8.0,163.0,44.0,28.0,32.0,41.0,24.0,3.0,0.0,395.0,0.0,3.0,0.0,9.0,0.0,19.0,7.0,8.0,151.0,20.0,26.0,64.0,51.0,26.0,11.0,0.0,"Wheeler town, Steuben County, New York",101,81457,36
1379.0,736.0,4.0,0.0,0.0,15.0,0.0,25.0,21.0,3.0,350.0,49.0,75.0,115.0,69.0,10.0,0.0,0.0,643.0,5.0,0.0,0.0,9.0,9.0,7.0,15.0,17.0,255.0,57.0,85.0,67.0,97.0,20.0,0.0,0.0,"Lindley town, Steuben County, New York",101,42576,36
1507.0,771.0,19.0,0.0,0.0,12.0,8.0,9.0,25.0,9.0,362.0,29.0,89.0,95.0,91.0,16.0,7.0,0.0,736.0,2.0,0.0,0.0,5.0,8.0,20.0,11.0,2.0,293.0,45.0,117.0,90.0,53.0,88.0,2.0,0.0,"Avoca town, Steuben County, New York",101,03342,36
