B19001I_001E,B19001I_002E,B19001I_003E,B19001I_004E,B19001I_005E,B19001I_006E,B19001I_007E,B19001I_008E,B19001I_009E,B19001I_010E,B19001I_011E,B19001I_012E,B19001I_013E,B19001I_014E,B19001I_015E,B19001I_016E,B19001I_017E,name,county,county subdivision,state
16.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Grays River CCD, Wahkiakum County, Washington",069,91328,53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Puget Island CCD, Wahkiakum County, Washington",069,92640,53
8210.0,550.0,553.0,528.0,495.0,509.0,582.0,495.0,588.0,439.0,635.0,861.0,1159.0,481.0,127.0,51.0,157.0,"Pasco CCD, Franklin County, Washington",021,92512,53
85.0,3.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,22.0,34.0,0.0,0.0,1.0,0.0,"Kahlotus CCD, Franklin County, Washington",021,91424,53
1061.0,48.0,56.0,58.0,157.0,66.0,57.0,0.0,41.0,42.0,215.0,98.0,185.0,30.0,8.0,0.0,0.0,"Connell CCD, Franklin County, Washington",021,90752,53
1456.0,14.0,56.0,0.0,133.0,20.0,70.0,165.0,81.0,93.0,102.0,295.0,146.0,129.0,43.0,35.0,74.0,"Pasco North CCD, Franklin County, Washington",021,92528,53
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,7.0,18.0,1.0,13.0,0.0,0.0,"Touchet CCD, Walla Walla County, Washington",071,93488,53
37.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,4.0,0.0,3.0,0.0,"Waitsburg CCD, Walla Walla County, Washington",071,93648,53
155.0,0.0,0.0,3.0,0.0,13.0,26.0,18.0,11.0,24.0,12.0,48.0,0.0,0.0,0.0,0.0,0.0,"Eureka Flat CCD, Walla Walla County, Washington",071,91104,53
130.0,0.0,0.0,32.0,29.0,0.0,0.0,15.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,4.0,0.0,"Burbank CCD, Walla Walla County, Washington",071,90368,53
2563.0,149.0,64.0,103.0,103.0,216.0,217.0,242.0,147.0,164.0,241.0,366.0,233.0,196.0,49.0,73.0,0.0,"Walla Walla-College Place CCD, Walla Walla County, Washington",071,93664,53
47.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wilson Creek CCD, Grant County, Washington",025,93792,53
891.0,30.0,78.0,56.0,48.0,49.0,39.0,7.0,50.0,47.0,56.0,144.0,141.0,72.0,27.0,35.0,12.0,"Ephrata-Soap Lake CCD, Grant County, Washington",025,91072,53
