B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
40.6,40.0,41.3,"Kenai-Cook Inlet census subarea, Kenai Peninsula Borough, Alaska",122,38460,02
40.8,40.4,41.3,"Chugach census subarea, Valdez-Cordova Census Area, Alaska",261,14420,02
38.4,42.9,35.8,"Denali census subarea, Denali Borough, Alaska",068,18765,02
32.2,35.8,24.9,"Copper River census subarea, Valdez-Cordova Census Area, Alaska",261,17350,02
40.5,40.5,40.5,"Seward-Hope census subarea, Kenai Peninsula Borough, Alaska",122,68610,02
31.9,34.0,30.3,"McGrath-Holy Cross census subarea, Yukon-Koyukuk Census Area, Alaska",290,46060,02
32.3,35.3,28.7,"Lake and Peninsula census subarea, Lake and Peninsula Borough, Alaska",164,42780,02
36.6,38.1,34.4,"Southeast Fairbanks census subarea, Southeast Fairbanks Census Area, Alaska",240,72030,02
35.9,35.8,36.3,"Koyukuk-Middle Yukon census subarea, Yukon-Koyukuk Census Area, Alaska",290,42080,02
32.8,34.3,31.2,"Yukon Flats census subarea, Yukon-Koyukuk Census Area, Alaska",290,86690,02
33.1,32.3,33.9,"Anchorage census subarea, Anchorage Municipality, Alaska",020,03050,02
42.7,42.4,44.3,"Aleutians East census subarea, Aleutians East Borough, Alaska",013,01598,02
43.4,45.4,41.4,"Prince of Wales census subarea, Prince of Wales-Hyder Census Area, Alaska",198,64310,02
42.9,43.7,41.7,"Skagway census subarea, Skagway Municipality, Alaska",230,70810,02
-666666666.0,-666666666.0,-666666666.0,"Hyder census subarea, Prince of Wales-Hyder Census Area, Alaska",198,34575,02
32.8,32.7,33.1,"Metlakatla Indian Community census subarea, Prince of Wales-Hyder Census Area, Alaska",198,48873,02
49.1,49.7,48.5,"Wrangell census subarea, Wrangell City and Borough, Alaska",275,86420,02
48.7,48.8,48.5,"Hoonah-Angoon census subarea, Hoonah-Angoon Census Area, Alaska",105,33390,02
57.5,56.8,57.8,"Klukwan census subarea, Hoonah-Angoon Census Area, Alaska",105,40560,02
37.7,39.1,34.8,"Aleutians West census subarea, Aleutians West Census Area, Alaska",016,01615,02
41.8,44.0,40.3,"Bristol Bay census subarea, Bristol Bay Borough, Alaska",060,09050,02
33.1,32.8,33.4,"Kodiak Island census subarea, Kodiak Island Borough, Alaska",150,41200,02
26.6,27.3,25.9,"Northwest Arctic census subarea, Northwest Arctic Borough, Alaska",188,56270,02
38.9,37.5,40.4,"Sitka census subarea, Sitka City and Borough, Alaska",220,70590,02
27.9,29.9,25.6,"Aniak census subarea, Bethel Census Area, Alaska",050,03580,02
26.8,27.1,26.4,"Lower Kuskokwim census subarea, Bethel Census Area, Alaska",050,45510,02
34.6,37.4,31.1,"North Slope census subarea, North Slope Borough, Alaska",185,55970,02
24.0,24.6,23.3,"Kusilvak census subarea, Kusilvak Census Area, Alaska",158,42185,02
41.7,39.8,43.0,"Petersburg census subarea, Petersburg Borough, Alaska",195,60360,02
31.0,29.9,32.1,"Fairbanks North Star census subarea, Fairbanks North Star Borough, Alaska",090,24450,02
39.5,39.0,40.0,"Ketchikan census subarea, Ketchikan Gateway Borough, Alaska",130,39010,02
34.9,34.7,35.3,"Matanuska-Susitna census subarea, Matanuska-Susitna Borough, Alaska",170,47440,02
27.9,28.7,27.2,"Nome census subarea, Nome Census Area, Alaska",180,54970,02
30.1,31.6,28.5,"Dillingham census subarea, Dillingham Census Area, Alaska",070,19000,02
45.0,44.7,46.1,"Haines census subarea, Haines Borough, Alaska",100,31160,02
39.4,43.3,32.5,"Yakutat census subarea, Yakutat City and Borough, Alaska",282,86498,02
38.0,37.9,38.2,"Juneau census subarea, Juneau City and Borough, Alaska",110,36450,02
