B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
4104.0,2008.0,0.0,0.0,0.0,6.0,8.0,30.0,0.0,51.0,591.0,269.0,324.0,185.0,349.0,152.0,36.0,7.0,2096.0,0.0,15.0,11.0,0.0,6.0,114.0,0.0,12.0,406.0,274.0,402.0,208.0,386.0,260.0,2.0,0.0,"Kanab CCD, Kane County, Utah",025,91591,49
1189.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,173.0,28.0,141.0,68.0,102.0,42.0,9.0,15.0,597.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,6.0,175.0,43.0,164.0,40.0,137.0,10.0,0.0,8.0,"Enterprise CCD, Washington County, Utah",053,90817,49
79909.0,38749.0,250.0,16.0,230.0,467.0,253.0,394.0,371.0,816.0,8154.0,3290.0,7499.0,4147.0,7337.0,3115.0,1296.0,1114.0,41160.0,330.0,126.0,270.0,336.0,148.0,451.0,541.0,743.0,9625.0,4340.0,8018.0,5420.0,7273.0,2904.0,302.0,333.0,"St. George CCD, Washington County, Utah",053,92924,49
925.0,460.0,4.0,0.0,0.0,9.0,0.0,1.0,25.0,0.0,129.0,49.0,132.0,31.0,40.0,39.0,1.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,180.0,54.0,103.0,24.0,71.0,13.0,1.0,1.0,"Orderville CCD, Kane County, Utah",025,92494,49
18431.0,9225.0,10.0,69.0,143.0,7.0,102.0,5.0,16.0,77.0,722.0,299.0,1229.0,427.0,3472.0,1521.0,781.0,345.0,9206.0,43.0,49.0,199.0,65.0,19.0,26.0,24.0,114.0,778.0,287.0,1182.0,608.0,3542.0,1473.0,484.0,313.0,"Park City CCD, Summit County, Utah",043,92580,49
4378.0,2263.0,16.0,15.0,57.0,1.0,13.0,41.0,37.0,32.0,636.0,115.0,452.0,165.0,476.0,149.0,43.0,15.0,2115.0,3.0,0.0,47.0,8.0,9.0,19.0,67.0,19.0,568.0,149.0,368.0,223.0,499.0,128.0,0.0,8.0,"Kamas CCD, Summit County, Utah",043,91548,49
3568.0,1794.0,57.0,0.0,44.0,0.0,0.0,20.0,45.0,23.0,605.0,114.0,303.0,136.0,288.0,114.0,21.0,24.0,1774.0,36.0,9.0,29.0,3.0,2.0,0.0,18.0,18.0,507.0,126.0,424.0,178.0,361.0,55.0,8.0,0.0,"Coalville CCD, Summit County, Utah",043,90430,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Uintah and Ouray CCD, Grand County, Utah",019,93526,49
6509.0,3322.0,0.0,0.0,0.0,10.0,31.0,38.0,136.0,15.0,992.0,250.0,525.0,391.0,589.0,228.0,77.0,40.0,3187.0,50.0,18.0,0.0,19.0,26.0,93.0,75.0,74.0,756.0,228.0,612.0,348.0,547.0,270.0,69.0,2.0,"Moab CCD, Grand County, Utah",019,91935,49
859.0,392.0,2.0,0.0,0.0,0.0,2.0,31.0,35.0,37.0,135.0,10.0,45.0,34.0,50.0,9.0,2.0,0.0,467.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,3.0,169.0,31.0,57.0,33.0,139.0,15.0,0.0,0.0,"Circleville CCD, Piute County, Utah",031,90387,49
