B19013B_001E,name,county,county subdivision,state
-666666666.0,"Warren city, Warren County, Pennsylvania",123,81000,42
-666666666.0,"Spring Creek township, Warren County, Pennsylvania",123,72952,42
-666666666.0,"Glade township, Warren County, Pennsylvania",123,29328,42
-666666666.0,"Sugar Grove borough, Warren County, Pennsylvania",123,75024,42
-666666666.0,"Limestone township, Warren County, Pennsylvania",123,43372,42
-666666666.0,"Clarendon borough, Warren County, Pennsylvania",123,13776,42
-666666666.0,"Sheffield township, Warren County, Pennsylvania",123,69992,42
-666666666.0,"Sugar Grove township, Warren County, Pennsylvania",123,75032,42
-666666666.0,"Madison township, Columbia County, Pennsylvania",037,46472,42
-666666666.0,"Scott township, Columbia County, Pennsylvania",037,68392,42
-666666666.0,"South Centre township, Columbia County, Pennsylvania",037,72040,42
-666666666.0,"Stillwater borough, Columbia County, Pennsylvania",037,74184,42
-666666666.0,"Beaver township, Columbia County, Pennsylvania",037,04704,42
-666666666.0,"Mifflin township, Columbia County, Pennsylvania",037,49256,42
-666666666.0,"Jackson township, Columbia County, Pennsylvania",037,37360,42
-666666666.0,"Adams township, Butler County, Pennsylvania",019,00300,42
-666666666.0,"Concord township, Butler County, Pennsylvania",019,15480,42
-666666666.0,"Donegal township, Butler County, Pennsylvania",019,19456,42
-666666666.0,"Fairview borough, Butler County, Pennsylvania",019,24832,42
43182.0,"Butler city, Butler County, Pennsylvania",019,10464,42
-666666666.0,"Clay township, Butler County, Pennsylvania",019,13936,42
-666666666.0,"Evans City borough, Butler County, Pennsylvania",019,24248,42
-666666666.0,"Marion township, Butler County, Pennsylvania",019,47448,42
-666666666.0,"Middlesex township, Butler County, Pennsylvania",019,49056,42
-666666666.0,"Parker township, Butler County, Pennsylvania",019,57984,42
-666666666.0,"Winfield township, Butler County, Pennsylvania",019,85784,42
-666666666.0,"Worth township, Butler County, Pennsylvania",019,86536,42
-666666666.0,"Zelienople borough, Butler County, Pennsylvania",019,87272,42
-666666666.0,"West Sunbury borough, Butler County, Pennsylvania",019,84064,42
-666666666.0,"Eau Claire borough, Butler County, Pennsylvania",019,22128,42
-666666666.0,"Clearfield township, Butler County, Pennsylvania",019,14048,42
-666666666.0,"Clinton township, Butler County, Pennsylvania",019,14320,42
-666666666.0,"Connoquenessing borough, Butler County, Pennsylvania",019,15808,42
-666666666.0,"Connoquenessing township, Butler County, Pennsylvania",019,15816,42
-666666666.0,"Harmony borough, Butler County, Pennsylvania",019,32688,42
-666666666.0,"Karns City borough, Butler County, Pennsylvania",019,38768,42
-666666666.0,"Slippery Rock borough, Butler County, Pennsylvania",019,71184,42
-666666666.0,"Valencia borough, Butler County, Pennsylvania",019,79504,42
-666666666.0,"Allegheny township, Butler County, Pennsylvania",019,00860,42
-666666666.0,"Buffalo township, Butler County, Pennsylvania",019,10000,42
-666666666.0,"Callery borough, Butler County, Pennsylvania",019,10800,42
129615.0,"Cranberry township, Butler County, Pennsylvania",019,16920,42
-666666666.0,"Franklin township, Butler County, Pennsylvania",019,27352,42
-666666666.0,"Mars borough, Butler County, Pennsylvania",019,47672,42
-666666666.0,"Petrolia borough, Butler County, Pennsylvania",019,59672,42
-666666666.0,"Summit township, Butler County, Pennsylvania",019,75184,42
-666666666.0,"Butler township, Butler County, Pennsylvania",019,10472,42
-666666666.0,"Fairview township, Butler County, Pennsylvania",019,24840,42
-666666666.0,"Jackson township, Butler County, Pennsylvania",019,37344,42
-666666666.0,"Lancaster township, Butler County, Pennsylvania",019,41208,42
-666666666.0,"Muddy Creek township, Butler County, Pennsylvania",019,52176,42
-666666666.0,"Portersville borough, Butler County, Pennsylvania",019,62224,42
-666666666.0,"Bruin borough, Butler County, Pennsylvania",019,09528,42
-666666666.0,"Center township, Butler County, Pennsylvania",019,12024,42
-666666666.0,"Cherry township, Butler County, Pennsylvania",019,12992,42
-666666666.0,"Cherry Valley borough, Butler County, Pennsylvania",019,13152,42
-666666666.0,"Brady township, Butler County, Pennsylvania",019,08096,42
-666666666.0,"East Butler borough, Butler County, Pennsylvania",019,20904,42
-666666666.0,"Penn township, Butler County, Pennsylvania",019,58792,42
-666666666.0,"Harrisville borough, Butler County, Pennsylvania",019,32896,42
-666666666.0,"Jefferson township, Butler County, Pennsylvania",019,37848,42
-666666666.0,"Oakland township, Butler County, Pennsylvania",019,55992,42
-666666666.0,"Slippery Rock township, Butler County, Pennsylvania",019,71192,42
-666666666.0,"Washington township, Butler County, Pennsylvania",019,81192,42
-666666666.0,"Mercer township, Butler County, Pennsylvania",019,48688,42
-666666666.0,"Saxonburg borough, Butler County, Pennsylvania",019,68056,42
-666666666.0,"Seven Fields borough, Butler County, Pennsylvania",019,69309,42
-666666666.0,"Prospect borough, Butler County, Pennsylvania",019,62752,42
-666666666.0,"Forward township, Butler County, Pennsylvania",019,26904,42
-666666666.0,"Chicora borough, Butler County, Pennsylvania",019,13440,42
-666666666.0,"Venango township, Butler County, Pennsylvania",019,79904,42
-666666666.0,"West Liberty borough, Butler County, Pennsylvania",019,83376,42
-666666666.0,"Jay township, Elk County, Pennsylvania",047,37760,42
-666666666.0,"St. Marys city, Elk County, Pennsylvania",047,67344,42
-666666666.0,"Spring Creek township, Elk County, Pennsylvania",047,72928,42
-666666666.0,"Jones township, Elk County, Pennsylvania",047,38368,42
-666666666.0,"Millstone township, Elk County, Pennsylvania",047,49888,42
-666666666.0,"Benezette township, Elk County, Pennsylvania",047,05576,42
-666666666.0,"Ridgway borough, Elk County, Pennsylvania",047,64784,42
-666666666.0,"Ridgway township, Elk County, Pennsylvania",047,64792,42
-666666666.0,"Fox township, Elk County, Pennsylvania",047,27088,42
-666666666.0,"Johnsonburg borough, Elk County, Pennsylvania",047,38248,42
-666666666.0,"Horton township, Elk County, Pennsylvania",047,35816,42
-666666666.0,"Highland township, Elk County, Pennsylvania",047,34464,42
-666666666.0,"Summerville borough, Jefferson County, Pennsylvania",065,75168,42
-666666666.0,"Timblin borough, Jefferson County, Pennsylvania",065,76744,42
-666666666.0,"Punxsutawney borough, Jefferson County, Pennsylvania",065,62920,42
-666666666.0,"Ringgold township, Jefferson County, Pennsylvania",065,64960,42
-666666666.0,"Sykesville borough, Jefferson County, Pennsylvania",065,75888,42
-666666666.0,"Young township, Jefferson County, Pennsylvania",065,87168,42
-666666666.0,"Perry township, Jefferson County, Pennsylvania",065,59480,42
-666666666.0,"Reynoldsville borough, Jefferson County, Pennsylvania",065,64376,42
-666666666.0,"Warsaw township, Jefferson County, Pennsylvania",065,81120,42
-666666666.0,"Beaver township, Jefferson County, Pennsylvania",065,04728,42
-666666666.0,"Eldred township, Jefferson County, Pennsylvania",065,22872,42
-666666666.0,"Falls Creek borough, Jefferson County, Pennsylvania",065,25136,42
-666666666.0,"Worthville borough, Jefferson County, Pennsylvania",065,86568,42
-666666666.0,"Big Run borough, Jefferson County, Pennsylvania",065,06344,42
-666666666.0,"Brockway borough, Jefferson County, Pennsylvania",065,08960,42
-666666666.0,"McCalmont township, Jefferson County, Pennsylvania",065,45888,42
-666666666.0,"Polk township, Jefferson County, Pennsylvania",065,61920,42
-666666666.0,"Winslow township, Jefferson County, Pennsylvania",065,85840,42
-666666666.0,"Brookville borough, Jefferson County, Pennsylvania",065,09224,42
-666666666.0,"Clover township, Jefferson County, Pennsylvania",065,14408,42
-666666666.0,"Washington township, Jefferson County, Pennsylvania",065,81264,42
-666666666.0,"Oliver township, Jefferson County, Pennsylvania",065,56712,42
-666666666.0,"Porter township, Jefferson County, Pennsylvania",065,62176,42
-666666666.0,"Rose township, Jefferson County, Pennsylvania",065,66032,42
-666666666.0,"Snyder township, Jefferson County, Pennsylvania",065,71632,42
-666666666.0,"Barnett township, Jefferson County, Pennsylvania",065,04240,42
-666666666.0,"Bell township, Jefferson County, Pennsylvania",065,05200,42
-666666666.0,"Corsica borough, Jefferson County, Pennsylvania",065,16304,42
-666666666.0,"Knox township, Jefferson County, Pennsylvania",065,40304,42
-666666666.0,"Pine Creek township, Jefferson County, Pennsylvania",065,60368,42
-666666666.0,"Gaskill township, Jefferson County, Pennsylvania",065,28592,42
-666666666.0,"Henderson township, Jefferson County, Pennsylvania",065,33816,42
-666666666.0,"Union township, Jefferson County, Pennsylvania",065,78336,42
-666666666.0,"Heath township, Jefferson County, Pennsylvania",065,33448,42
48438.0,"Christiana borough, Lancaster County, Pennsylvania",071,13512,42
-666666666.0,"Denver borough, Lancaster County, Pennsylvania",071,18888,42
-666666666.0,"East Donegal township, Lancaster County, Pennsylvania",071,21032,42
-666666666.0,"Ephrata borough, Lancaster County, Pennsylvania",071,23832,42
-666666666.0,"Bart township, Lancaster County, Pennsylvania",071,04376,42
26875.0,"Columbia borough, Lancaster County, Pennsylvania",071,15384,42
-666666666.0,"Ephrata township, Lancaster County, Pennsylvania",071,23840,42
32656.0,"Millersville borough, Lancaster County, Pennsylvania",071,49728,42
-666666666.0,"Pequea township, Lancaster County, Pennsylvania",071,59360,42
-666666666.0,"Rapho township, Lancaster County, Pennsylvania",071,63440,42
-666666666.0,"Strasburg borough, Lancaster County, Pennsylvania",071,74712,42
-666666666.0,"Clay township, Lancaster County, Pennsylvania",071,13960,42
-666666666.0,"Chest township, Clearfield County, Pennsylvania",033,13200,42
-666666666.0,"Sandy township, Clearfield County, Pennsylvania",033,67792,42
-666666666.0,"Woodward township, Clearfield County, Pennsylvania",033,86440,42
-666666666.0,"Bigler township, Clearfield County, Pennsylvania",033,06288,42
-666666666.0,"Brisbin borough, Clearfield County, Pennsylvania",033,08744,42
-666666666.0,"Chester Hill borough, Clearfield County, Pennsylvania",033,13240,42
-666666666.0,"Falls Creek borough, Clearfield County, Pennsylvania",033,25136,42
-666666666.0,"Morris township, Clearfield County, Pennsylvania",033,51056,42
31332.0,"Harrisburg city, Dauphin County, Pennsylvania",043,32800,42
-666666666.0,"Londonderry township, Dauphin County, Pennsylvania",043,44464,42
54643.0,"Lower Paxton township, Dauphin County, Pennsylvania",043,45056,42
-666666666.0,"Lykens township, Dauphin County, Pennsylvania",043,45600,42
18203.0,"Middletown borough, Dauphin County, Pennsylvania",043,49128,42
-666666666.0,"Perry township, Lawrence County, Pennsylvania",073,59488,42
-666666666.0,"Plain Grove township, Lawrence County, Pennsylvania",073,61104,42
-666666666.0,"Wampum borough, Lawrence County, Pennsylvania",073,80880,42
-666666666.0,"Wilmington township, Lawrence County, Pennsylvania",073,85504,42
-666666666.0,"Scott township, Lawrence County, Pennsylvania",073,68408,42
-666666666.0,"Pulaski township, Lawrence County, Pennsylvania",073,62904,42
-666666666.0,"Hickory township, Lawrence County, Pennsylvania",073,34248,42
-666666666.0,"New Wilmington borough, Lawrence County, Pennsylvania",073,54352,42
-666666666.0,"Slippery Rock township, Lawrence County, Pennsylvania",073,71200,42
-666666666.0,"Mahoning township, Lawrence County, Pennsylvania",073,46648,42
-666666666.0,"New Beaver borough, Lawrence County, Pennsylvania",073,53184,42
-666666666.0,"Shenango township, Lawrence County, Pennsylvania",073,70080,42
18558.0,"New Castle city, Lawrence County, Pennsylvania",073,53368,42
-666666666.0,"Ellwood City borough, Lawrence County, Pennsylvania",073,23304,42
-666666666.0,"S.N.P.J. borough, Lawrence County, Pennsylvania",073,71620,42
-666666666.0,"Burnham borough, Mifflin County, Pennsylvania",087,10256,42
-666666666.0,"Bethel township, Armstrong County, Pennsylvania",005,05992,42
-666666666.0,"Burrell township, Armstrong County, Pennsylvania",005,10344,42
28523.0,"Ford City borough, Armstrong County, Pennsylvania",005,26512,42
-666666666.0,"South Bethlehem borough, Armstrong County, Pennsylvania",005,71976,42
-666666666.0,"Conoy township, Lancaster County, Pennsylvania",071,15824,42
-666666666.0,"East Cocalico township, Lancaster County, Pennsylvania",071,20984,42
40061.0,"East Lampeter township, Lancaster County, Pennsylvania",071,21344,42
-666666666.0,"Elizabethtown borough, Lancaster County, Pennsylvania",071,23016,42
-666666666.0,"Leacock township, Lancaster County, Pennsylvania",071,42080,42
-666666666.0,"Lititz borough, Lancaster County, Pennsylvania",071,43816,42
65000.0,"Manheim township, Lancaster County, Pennsylvania",071,46896,42
-666666666.0,"Mount Joy township, Lancaster County, Pennsylvania",071,51664,42
-666666666.0,"New Holland borough, Lancaster County, Pennsylvania",071,53696,42
51346.0,"Warwick township, Lancaster County, Pennsylvania",071,81168,42
-666666666.0,"West Hempfield township, Lancaster County, Pennsylvania",071,83152,42
-666666666.0,"Adamstown borough, Lancaster County, Pennsylvania",071,00364,42
-666666666.0,"Brecknock township, Lancaster County, Pennsylvania",071,08352,42
-666666666.0,"Colerain township, Lancaster County, Pennsylvania",071,15056,42
-666666666.0,"Conestoga township, Lancaster County, Pennsylvania",071,15592,42
-666666666.0,"East Drumore township, Lancaster County, Pennsylvania",071,21040,42
-666666666.0,"Eden township, Lancaster County, Pennsylvania",071,22336,42
-666666666.0,"Fulton township, Lancaster County, Pennsylvania",071,28168,42
34551.0,"Lancaster city, Lancaster County, Pennsylvania",071,41216,42
-666666666.0,"Sadsbury township, Lancaster County, Pennsylvania",071,67096,42
-666666666.0,"Salisbury township, Lancaster County, Pennsylvania",071,67568,42
40000.0,"Upper Leacock township, Lancaster County, Pennsylvania",071,79080,42
-666666666.0,"West Donegal township, Lancaster County, Pennsylvania",071,82816,42
-666666666.0,"Manheim borough, Lancaster County, Pennsylvania",071,46888,42
-666666666.0,"Martic township, Lancaster County, Pennsylvania",071,47824,42
-666666666.0,"Paradise township, Lancaster County, Pennsylvania",071,57848,42
-666666666.0,"Akron borough, Lancaster County, Pennsylvania",071,00540,42
-666666666.0,"Earl township, Lancaster County, Pennsylvania",071,20688,42
-666666666.0,"East Petersburg borough, Lancaster County, Pennsylvania",071,21688,42
-666666666.0,"Providence township, Lancaster County, Pennsylvania",071,62832,42
-666666666.0,"Strasburg township, Lancaster County, Pennsylvania",071,74720,42
-666666666.0,"Terre Hill borough, Lancaster County, Pennsylvania",071,76400,42
-666666666.0,"West Earl township, Lancaster County, Pennsylvania",071,82824,42
-666666666.0,"Drumore township, Lancaster County, Pennsylvania",071,20032,42
-666666666.0,"East Earl township, Lancaster County, Pennsylvania",071,21072,42
-666666666.0,"Penn township, Lancaster County, Pennsylvania",071,58840,42
32934.0,"East Hempfield township, Lancaster County, Pennsylvania",071,21232,42
49831.0,"Lancaster township, Lancaster County, Pennsylvania",071,41224,42
-666666666.0,"Little Britain township, Lancaster County, Pennsylvania",071,43832,42
-666666666.0,"Marietta borough, Lancaster County, Pennsylvania",071,47424,42
31238.0,"Manor township, Lancaster County, Pennsylvania",071,46992,42
-666666666.0,"West Cocalico township, Lancaster County, Pennsylvania",071,82728,42
-666666666.0,"Quarryville borough, Lancaster County, Pennsylvania",071,63064,42
53250.0,"Mount Joy borough, Lancaster County, Pennsylvania",071,51656,42
-666666666.0,"West Lampeter township, Lancaster County, Pennsylvania",071,83256,42
-666666666.0,"Mountville borough, Lancaster County, Pennsylvania",071,52016,42
-666666666.0,"Elizabeth township, Lancaster County, Pennsylvania",071,23008,42
-666666666.0,"Caernarvon township, Lancaster County, Pennsylvania",071,10704,42
-666666666.0,"Lackawannock township, Mercer County, Pennsylvania",085,40760,42
-666666666.0,"Lake township, Mercer County, Pennsylvania",085,40928,42
