B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
4051.0,106.0,402.0,268.0,170.0,164.0,213.0,303.0,249.0,190.0,276.0,348.0,572.0,407.0,171.0,162.0,50.0,"Torrington CCD, Goshen County, Wyoming",015,93465,56
454.0,24.0,11.0,32.0,23.0,42.0,7.0,15.0,15.0,19.0,62.0,36.0,54.0,78.0,13.0,11.0,12.0,"Goshen Hole CCD, Goshen County, Wyoming",015,91430,56
149.0,7.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,16.0,5.0,12.0,8.0,52.0,11.0,18.0,0.0,"Rawhide Creek CCD, Goshen County, Wyoming",015,92585,56
4674.0,237.0,184.0,169.0,354.0,401.0,120.0,212.0,214.0,248.0,390.0,555.0,516.0,479.0,276.0,197.0,122.0,"Evanston CCD, Uinta County, Wyoming",041,91155,56
2175.0,81.0,111.0,27.0,107.0,43.0,68.0,69.0,85.0,96.0,179.0,167.0,442.0,220.0,277.0,169.0,34.0,"Bridger Valley CCD, Uinta County, Wyoming",041,90440,56
337.0,9.0,11.0,4.0,23.0,16.0,20.0,28.0,12.0,19.0,39.0,47.0,55.0,20.0,10.0,10.0,14.0,"Ten Sleep CCD, Washakie County, Wyoming",043,93300,56
2639.0,104.0,170.0,125.0,166.0,162.0,133.0,84.0,181.0,110.0,227.0,374.0,362.0,196.0,59.0,101.0,85.0,"Worland CCD, Washakie County, Wyoming",043,93795,56
1777.0,91.0,51.0,41.0,113.0,147.0,112.0,82.0,153.0,108.0,108.0,167.0,211.0,226.0,83.0,38.0,46.0,"Thermopolis West CCD, Hot Springs County, Wyoming",017,93410,56
208.0,40.0,36.0,14.0,9.0,22.0,4.0,12.0,10.0,3.0,4.0,6.0,14.0,18.0,5.0,11.0,0.0,"Thermopolis East CCD, Hot Springs County, Wyoming",017,93355,56
752.0,21.0,29.0,71.0,46.0,31.0,48.0,71.0,44.0,23.0,35.0,117.0,99.0,49.0,40.0,8.0,20.0,"Dubois CCD, Fremont County, Wyoming",013,91045,56
4275.0,152.0,170.0,255.0,132.0,124.0,232.0,242.0,141.0,206.0,413.0,533.0,534.0,451.0,313.0,246.0,131.0,"Lander CCD, Fremont County, Wyoming",013,92035,56
287.0,21.0,36.0,43.0,22.0,9.0,7.0,2.0,40.0,16.0,15.0,17.0,21.0,7.0,21.0,6.0,4.0,"Shoshoni CCD, Fremont County, Wyoming",013,93080,56
2158.0,59.0,14.0,65.0,12.0,152.0,0.0,55.0,111.0,266.0,111.0,97.0,494.0,316.0,267.0,114.0,25.0,"Pinedale CCD, Sublette County, Wyoming",035,92475,56
73.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,"Boulder CCD, Sublette County, Wyoming",035,90385,56
727.0,8.0,4.0,21.0,38.0,20.0,13.0,52.0,17.0,32.0,45.0,74.0,154.0,155.0,18.0,14.0,62.0,"Big Piney CCD, Sublette County, Wyoming",035,90330,56
594.0,30.0,13.0,45.0,26.0,25.0,33.0,18.0,42.0,9.0,16.0,105.0,94.0,55.0,48.0,26.0,9.0,"Upton CCD, Weston County, Wyoming",045,93520,56
2400.0,89.0,158.0,192.0,93.0,38.0,76.0,127.0,137.0,79.0,175.0,231.0,387.0,254.0,176.0,111.0,77.0,"Newcastle CCD, Weston County, Wyoming",045,92255,56
