B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,name,county,county subdivision,state
28831,13966.0,1010.0,1134.0,955.0,482.0,297.0,57.0,109.0,454.0,999.0,1219.0,1142.0,942.0,1277.0,829.0,1116.0,239.0,512.0,184.0,180.0,310.0,217.0,157.0,145.0,14865.0,902.0,1023.0,635.0,480.0,262.0,54.0,269.0,442.0,1502.0,929.0,1119.0,968.0,981.0,1155.0,1185.0,341.0,509.0,380.0,282.0,561.0,247.0,293.0,346.0,"District 1, Vansville; Prince George's County; Maryland",033,90064,24
22124,10527.0,605.0,730.0,959.0,558.0,471.0,72.0,130.0,288.0,573.0,803.0,873.0,728.0,780.0,975.0,688.0,215.0,199.0,183.0,186.0,244.0,155.0,75.0,37.0,11597.0,569.0,570.0,706.0,477.0,307.0,163.0,46.0,426.0,500.0,684.0,789.0,1079.0,1387.0,1076.0,851.0,345.0,410.0,263.0,202.0,296.0,230.0,125.0,96.0,"District 3, Marlboro; Prince George's County; Maryland",033,90248,24
60050,29326.0,2277.0,2146.0,1720.0,795.0,601.0,295.0,416.0,989.0,2994.0,2387.0,1667.0,2567.0,2103.0,2206.0,1916.0,632.0,910.0,488.0,624.0,585.0,439.0,354.0,215.0,30724.0,2638.0,2112.0,1649.0,956.0,409.0,227.0,278.0,1070.0,2647.0,2819.0,2400.0,1986.0,2405.0,1963.0,1998.0,726.0,959.0,617.0,748.0,757.0,505.0,488.0,367.0,"District 10, Laurel; Prince George's County; Maryland",033,90892,24
75117,33861.0,2350.0,2335.0,1920.0,1484.0,970.0,410.0,504.0,1686.0,2696.0,2582.0,2150.0,2108.0,2050.0,2661.0,2313.0,816.0,1110.0,660.0,769.0,971.0,719.0,303.0,294.0,41256.0,2401.0,2331.0,2670.0,1466.0,650.0,452.0,534.0,1536.0,2892.0,3217.0,2499.0,2643.0,2851.0,3522.0,3007.0,1009.0,1653.0,1096.0,1279.0,1448.0,766.0,654.0,680.0,"District 13, Kent; Prince George's County; Maryland",033,91164,24
90861,41125.0,2985.0,2824.0,2684.0,1487.0,921.0,546.0,816.0,1841.0,3464.0,2934.0,2338.0,2771.0,2773.0,3358.0,2633.0,1018.0,1101.0,860.0,1121.0,1039.0,837.0,469.0,305.0,49736.0,2730.0,2908.0,2561.0,1716.0,930.0,510.0,459.0,2554.0,3865.0,3922.0,3249.0,3224.0,3206.0,4302.0,3191.0,1487.0,2113.0,1066.0,1303.0,1770.0,1198.0,697.0,775.0,"District 6, Spauldings; Prince George's County; Maryland",033,90524,24
62491,29192.0,1664.0,1762.0,1989.0,1406.0,773.0,304.0,492.0,1187.0,1760.0,1501.0,1607.0,2144.0,2578.0,2444.0,2042.0,753.0,969.0,840.0,651.0,824.0,682.0,446.0,374.0,33299.0,1958.0,1668.0,1683.0,1190.0,693.0,215.0,347.0,1030.0,1604.0,1666.0,2269.0,2452.0,3292.0,3064.0,2477.0,884.0,1511.0,770.0,1152.0,1140.0,848.0,718.0,668.0,"District 7, Queen Anne; Prince George's County; Maryland",033,90616,24
15331,7494.0,685.0,541.0,421.0,354.0,243.0,61.0,110.0,285.0,702.0,478.0,653.0,492.0,434.0,558.0,489.0,122.0,237.0,132.0,137.0,130.0,153.0,24.0,53.0,7837.0,449.0,532.0,522.0,289.0,121.0,58.0,131.0,171.0,628.0,696.0,781.0,462.0,498.0,692.0,524.0,164.0,252.0,126.0,154.0,227.0,167.0,99.0,94.0,"District 16, Hyattsville; Prince George's County; Maryland",033,91440,24
43450,21481.0,1727.0,1862.0,1591.0,741.0,732.0,228.0,351.0,1010.0,1381.0,1373.0,1337.0,1599.0,1653.0,1334.0,1508.0,465.0,517.0,363.0,448.0,445.0,325.0,260.0,231.0,21969.0,1413.0,1182.0,1527.0,981.0,542.0,187.0,376.0,1227.0,1514.0,1229.0,1363.0,1500.0,1541.0,1737.0,1590.0,566.0,788.0,299.0,510.0,726.0,426.0,311.0,434.0,"District 20, Lanham; Prince George's County; Maryland",033,91808,24
74639,37685.0,2107.0,1727.0,1941.0,1003.0,4426.0,1943.0,1852.0,2645.0,3892.0,2740.0,2013.0,1892.0,1525.0,1975.0,1593.0,928.0,761.0,576.0,550.0,716.0,437.0,233.0,210.0,36954.0,1666.0,1552.0,1690.0,1207.0,4179.0,1798.0,1316.0,2394.0,2723.0,2466.0,2414.0,2102.0,2056.0,1734.0,2348.0,615.0,993.0,630.0,827.0,786.0,629.0,415.0,414.0,"District 21, Berwyn; Prince George's County; Maryland",033,91900,24
70761,33500.0,2076.0,2562.0,2287.0,1213.0,751.0,544.0,415.0,1608.0,2411.0,2681.0,2462.0,2210.0,2367.0,2044.0,2123.0,856.0,1064.0,520.0,844.0,1121.0,691.0,357.0,293.0,37261.0,1990.0,2481.0,1847.0,963.0,916.0,371.0,391.0,1639.0,3007.0,2728.0,2863.0,2407.0,2466.0,2455.0,2753.0,1061.0,1548.0,939.0,1205.0,1233.0,958.0,593.0,447.0,"District 12, Oxon Hill; Prince George's County; Maryland",033,91072,24
2932,1557.0,126.0,63.0,77.0,58.0,18.0,35.0,22.0,56.0,50.0,128.0,72.0,127.0,89.0,122.0,94.0,102.0,37.0,67.0,72.0,82.0,27.0,15.0,18.0,1375.0,59.0,13.0,56.0,38.0,0.0,40.0,0.0,42.0,118.0,85.0,76.0,90.0,139.0,161.0,86.0,94.0,39.0,73.0,54.0,62.0,31.0,0.0,19.0,"District 4, Nottingham; Prince George's County; Maryland",033,90340,24
41217,20472.0,1252.0,817.0,1238.0,852.0,335.0,276.0,195.0,902.0,1257.0,1140.0,1390.0,1147.0,1870.0,1455.0,1426.0,557.0,1232.0,590.0,819.0,658.0,605.0,253.0,206.0,20745.0,964.0,929.0,998.0,676.0,454.0,286.0,193.0,738.0,1122.0,1175.0,903.0,1635.0,1771.0,1685.0,1883.0,703.0,935.0,586.0,714.0,1047.0,581.0,334.0,433.0,"District 5, Piscataway; Prince George's County; Maryland",033,90432,24
39643,18767.0,1352.0,1246.0,1101.0,1028.0,672.0,372.0,340.0,581.0,1187.0,796.0,1232.0,1161.0,1272.0,1596.0,1425.0,543.0,673.0,372.0,530.0,501.0,361.0,270.0,156.0,20876.0,950.0,1043.0,1092.0,781.0,713.0,383.0,346.0,766.0,1410.0,1173.0,1454.0,1453.0,1420.0,1804.0,1611.0,654.0,797.0,395.0,765.0,783.0,371.0,361.0,351.0,"District 14, Bowie; Prince George's County; Maryland",033,91256,24
