B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
64.7,62.8,65.7,"Mount Carmel CCD, McCormick County, South Carolina",065,92262,45
40.9,35.2,44.0,"Clinton CCD, Laurens County, South Carolina",059,90663,45
39.9,37.3,42.8,"Laurens CCD, Laurens County, South Carolina",059,91924,45
45.5,47.6,41.0,"Joanna CCD, Laurens County, South Carolina",059,91690,45
51.3,51.0,51.7,"Parksville CCD, McCormick County, South Carolina",065,92561,45
49.5,44.2,57.4,"McCormick CCD, McCormick County, South Carolina",065,92119,45
25.1,24.3,25.9,"Central CCD, Pickens County, South Carolina",077,90533,45
41.4,39.0,42.6,"Easley CCD, Pickens County, South Carolina",077,90936,45
42.8,40.9,44.9,"Pickens CCD, Pickens County, South Carolina",077,92639,45
44.8,44.2,45.1,"Easley East CCD, Pickens County, South Carolina",077,90949,45
45.2,44.2,46.0,"Six Mile CCD, Pickens County, South Carolina",077,93146,45
21.8,22.3,21.3,"Clemson CCD, Pickens County, South Carolina",077,90650,45
36.7,34.8,38.7,"Liberty CCD, Pickens County, South Carolina",077,91950,45
45.6,43.2,49.4,"Jonesville CCD, Union County, South Carolina",087,91742,45
52.8,53.6,52.2,"Carlisle CCD, Union County, South Carolina",087,90507,45
57.4,60.2,55.4,"Cross Keys CCD, Union County, South Carolina",087,90832,45
44.3,49.2,36.9,"West Springs CCD, Union County, South Carolina",087,93679,45
42.7,42.0,43.4,"Lockhart CCD, Union County, South Carolina",087,91989,45
40.8,38.4,43.3,"Union CCD, Union County, South Carolina",087,93497,45
44.7,44.6,44.8,"Hemingway CCD, Williamsburg County, South Carolina",089,91495,45
40.2,33.6,45.6,"Trio CCD, Williamsburg County, South Carolina",089,93458,45
44.0,36.7,44.9,"Greeleyville CCD, Williamsburg County, South Carolina",089,91339,45
40.3,40.0,40.6,"Kingstree CCD, Williamsburg County, South Carolina",089,91768,45
49.2,44.7,49.9,"Nesmith CCD, Williamsburg County, South Carolina",089,92353,45
36.6,36.3,37.3,"Lane CCD, Williamsburg County, South Carolina",089,91898,45
40.8,40.2,42.3,"Aiken CCD, Aiken County, South Carolina",003,90026,45
43.1,41.6,43.3,"Jackson CCD, Aiken County, South Carolina",003,91651,45
44.0,43.5,46.1,"Beech Island CCD, Aiken County, South Carolina",003,90208,45
47.3,49.7,45.3,"New Ellenton CCD, Aiken County, South Carolina",003,92379,45
39.7,36.6,41.4,"North Augusta CCD, Aiken County, South Carolina",003,92418,45
37.6,30.7,39.5,"Salley CCD, Aiken County, South Carolina",003,92977,45
37.6,28.9,40.3,"Wagener CCD, Aiken County, South Carolina",003,93562,45
43.8,43.6,43.9,"Monetta CCD, Aiken County, South Carolina",003,92223,45
40.6,40.8,40.2,"Windsor CCD, Aiken County, South Carolina",003,93744,45
37.3,37.3,37.4,"Fairfax CCD, Allendale County, South Carolina",005,91092,45
60.6,55.0,63.5,"Millett CCD, Allendale County, South Carolina",005,92197,45
44.7,36.0,48.1,"Allendale CCD, Allendale County, South Carolina",005,90052,45
36.4,36.2,36.9,"Sycamore CCD, Allendale County, South Carolina",005,93367,45
42.7,39.4,46.5,"Whitmire CCD, Newberry County, South Carolina",071,93705,45
36.2,32.9,40.5,"Newberry CCD, Newberry County, South Carolina",071,92366,45
44.2,44.5,43.8,"Pomaria CCD, Newberry County, South Carolina",071,92704,45
39.1,40.2,38.3,"Barnwell CCD, Barnwell County, South Carolina",011,90143,45
54.5,53.6,54.9,"Mountain Rest CCD, Oconee County, South Carolina",073,92249,45
44.2,41.8,46.0,"Walhalla CCD, Oconee County, South Carolina",073,93575,45
61.3,63.2,59.6,"Salem CCD, Oconee County, South Carolina",073,92964,45
45.9,45.0,46.5,"Oakway CCD, Oconee County, South Carolina",073,92457,45
46.2,40.6,48.6,"Cades CCD, Williamsburg County, South Carolina",089,90442,45
40.7,35.3,42.5,"Blackville CCD, Barnwell County, South Carolina",011,90286,45
40.4,37.7,42.9,"Williston CCD, Barnwell County, South Carolina",011,93731,45
43.4,38.5,47.2,"Kline-Snelling CCD, Barnwell County, South Carolina",011,91794,45
34.1,32.5,35.7,"Goose Creek-Hanahan CCD, Berkeley County, South Carolina",015,91274,45
55.0,52.8,56.2,"Edisto Island CCD, Charleston County, South Carolina",019,90988,45
40.4,39.6,41.6,"James Island CCD, Charleston County, South Carolina",019,91664,45
40.8,40.1,43.3,"Johns Island CCD, Charleston County, South Carolina",019,91703,45
40.9,39.7,41.8,"Mount Pleasant CCD, Charleston County, South Carolina",019,92301,45
51.1,51.6,49.8,"McClellanville CCD, Charleston County, South Carolina",019,92080,45
49.6,48.7,50.4,"Wadmalaw Island CCD, Charleston County, South Carolina",019,93549,45
42.3,39.1,45.1,"Lake Swamp CCD, Darlington County, South Carolina",031,91820,45
41.1,39.7,43.0,"Darlington CCD, Darlington County, South Carolina",031,90858,45
40.9,39.5,43.7,"Lamar CCD, Darlington County, South Carolina",031,91846,45
40.8,40.9,40.7,"North Hartsville CCD, Darlington County, South Carolina",031,92431,45
43.1,44.3,42.7,"Society Hill CCD, Darlington County, South Carolina",031,93185,45
40.8,38.7,41.8,"Hartsville CCD, Darlington County, South Carolina",031,91469,45
39.1,32.6,44.0,"Andrews CCD, Georgetown County, South Carolina",043,90078,45
47.4,44.3,51.6,"Plantersville CCD, Georgetown County, South Carolina",043,92665,45
38.8,38.7,38.9,"Pleasant Hill-Folly Grove CCD, Georgetown County, South Carolina",043,92678,45
39.2,36.3,45.3,"Bennettsville CCD, Marlboro County, South Carolina",069,90234,45
41.2,35.4,46.0,"Wallace CCD, Marlboro County, South Carolina",069,93588,45
39.0,36.8,39.7,"Georgetown CCD, Georgetown County, South Carolina",043,91248,45
40.1,43.1,38.4,"McColl CCD, Marlboro County, South Carolina",069,92093,45
44.3,45.8,43.4,"Clio CCD, Marlboro County, South Carolina",069,90676,45
40.5,40.4,40.7,"Blenheim CCD, Marlboro County, South Carolina",069,90299,45
38.2,38.7,37.6,"Fort Mill CCD, York County, South Carolina",091,91183,45
43.0,42.2,43.5,"McConnells CCD, York County, South Carolina",091,92106,45
38.8,36.0,41.3,"York CCD, York County, South Carolina",091,93822,45
40.1,39.5,40.5,"Clover CCD, York County, South Carolina",091,90689,45
42.9,43.4,42.6,"Hickory Grove CCD, York County, South Carolina",091,91521,45
37.2,35.5,38.7,"Rock Hill CCD, York County, South Carolina",091,92886,45
40.6,37.9,41.7,"Iva CCD, Anderson County, South Carolina",007,91638,45
40.7,39.3,42.5,"Williamston-Pelzer CCD, Anderson County, South Carolina",007,93718,45
41.4,44.1,38.2,"Honea Path CCD, Anderson County, South Carolina",007,91560,45
40.6,38.8,42.5,"Anderson CCD, Anderson County, South Carolina",007,90065,45
41.6,40.4,42.3,"Belton CCD, Anderson County, South Carolina",007,90221,45
38.4,32.4,40.9,"Starr CCD, Anderson County, South Carolina",007,93224,45
42.0,41.5,42.4,"Pendleton CCD, Anderson County, South Carolina",007,92626,45
47.3,47.9,46.8,"Prosperity CCD, Newberry County, South Carolina",071,92756,45
47.3,47.5,47.0,"Chappells CCD, Newberry County, South Carolina",071,90559,45
40.4,37.0,45.3,"Trenton CCD, Edgefield County, South Carolina",037,93445,45
46.4,46.1,46.7,"Pleasant Lane CCD, Edgefield County, South Carolina",037,92691,45
45.0,42.4,49.5,"Edgefield CCD, Edgefield County, South Carolina",037,90975,45
40.4,41.2,39.1,"Johnston CCD, Edgefield County, South Carolina",037,91729,45
43.2,39.5,49.6,"Chester West CCD, Chester County, South Carolina",023,90637,45
42.2,40.4,42.9,"Great Falls CCD, Chester County, South Carolina",023,91326,45
40.6,36.3,48.3,"Richburg CCD, Chester County, South Carolina",023,92821,45
42.6,41.8,43.8,"Chester CCD, Chester County, South Carolina",023,90611,45
51.0,51.3,50.8,"Summerton CCD, Clarendon County, South Carolina",027,93263,45
47.1,48.1,45.3,"Alcolu CCD, Clarendon County, South Carolina",027,90039,45
