C16001_001E,C16001_002E,C16001_004E,C16001_005E,C16001_007E,C16001_008E,C16001_010E,C16001_011E,C16001_013E,C16001_014E,C16001_016E,C16001_017E,C16001_019E,C16001_020E,C16001_022E,C16001_023E,C16001_025E,C16001_026E,C16001_028E,C16001_029E,C16001_031E,C16001_032E,C16001_034E,C16001_035E,C16001_037E,C16001_038E,name,county,county subdivision,state
1621.0,1497.0,73.0,46.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Louisville CCD, Barbour County, Alabama",005,91989,01
12126.0,11429.0,414.0,157.0,0.0,0.0,45.0,12.0,0.0,0.0,47.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eufaula CCD, Barbour County, Alabama",005,91017,01
4189.0,4072.0,35.0,33.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,"Clayton CCD, Barbour County, Alabama",005,90630,01
3583.0,3347.0,121.0,87.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,"Clio CCD, Barbour County, Alabama",005,90648,01
3246.0,3015.0,54.0,92.0,8.0,0.0,0.0,33.0,0.0,0.0,13.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bakerhill CCD, Barbour County, Alabama",005,90189,01
8181.0,7893.0,124.0,123.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,"West Blocton CCD, Bibb County, Alabama",007,93438,01
12236.0,12066.0,67.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Centreville-Brent CCD, Bibb County, Alabama",007,90531,01
884.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Piper-Coleanor CCD, Bibb County, Alabama",007,92601,01
1357.0,1329.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Midway CCD, Bullock County, Alabama",011,92133,01
5178.0,4988.0,8.0,33.0,0.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,"Union Springs CCD, Bullock County, Alabama",011,93249,01
1283.0,1222.0,44.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fitzpatrick CCD, Bullock County, Alabama",011,91098,01
