B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
474.0,13.0,8.0,36.0,21.0,14.0,40.0,5.0,46.0,44.0,44.0,53.0,34.0,57.0,11.0,24.0,24.0,"Boulder Junction town, Vilas County, Wisconsin",125,08950,55
290.0,7.0,17.0,7.0,4.0,18.0,22.0,15.0,17.0,16.0,21.0,45.0,41.0,4.0,28.0,11.0,17.0,"Plum Lake town, Vilas County, Wisconsin",125,63625,55
1181.0,93.0,49.0,38.0,98.0,85.0,103.0,54.0,78.0,62.0,142.0,163.0,89.0,30.0,41.0,25.0,31.0,"Lincoln town, Vilas County, Wisconsin",125,44525,55
930.0,74.0,37.0,67.0,54.0,63.0,90.0,95.0,82.0,25.0,62.0,71.0,98.0,32.0,38.0,5.0,37.0,"St. Germain town, Vilas County, Wisconsin",125,70725,55
1507.0,71.0,219.0,67.0,139.0,109.0,153.0,54.0,98.0,101.0,105.0,95.0,112.0,92.0,50.0,22.0,20.0,"Arbor Vitae town, Vilas County, Wisconsin",125,02450,55
2385.0,232.0,186.0,181.0,137.0,82.0,172.0,169.0,96.0,111.0,282.0,262.0,221.0,165.0,56.0,10.0,23.0,"Prairie du Chien city, Crawford County, Wisconsin",023,65050,55
78.0,10.0,4.0,4.0,2.0,8.0,6.0,0.0,5.0,4.0,7.0,6.0,7.0,15.0,0.0,0.0,0.0,"Lynxville village, Crawford County, Wisconsin",023,46675,55
181.0,3.0,8.0,9.0,37.0,9.0,6.0,5.0,9.0,3.0,22.0,36.0,20.0,13.0,0.0,1.0,0.0,"Marietta town, Crawford County, Wisconsin",023,49275,55
164.0,10.0,16.0,8.0,18.0,5.0,3.0,12.0,6.0,16.0,10.0,9.0,29.0,16.0,6.0,0.0,0.0,"Eastman village, Crawford County, Wisconsin",023,21900,55
34.0,4.0,2.0,4.0,0.0,3.0,0.0,5.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,"Steuben village, Crawford County, Wisconsin",023,77175,55
279.0,22.0,22.0,20.0,16.0,9.0,4.0,20.0,23.0,17.0,35.0,23.0,32.0,30.0,4.0,0.0,2.0,"Wauzeka village, Crawford County, Wisconsin",023,84725,55
364.0,11.0,8.0,6.0,12.0,11.0,11.0,20.0,23.0,18.0,38.0,28.0,86.0,24.0,24.0,30.0,14.0,"Bridgeport town, Crawford County, Wisconsin",023,09550,55
80.0,4.0,9.0,6.0,5.0,4.0,10.0,4.0,4.0,4.0,3.0,13.0,6.0,6.0,0.0,2.0,0.0,"Mount Sterling village, Crawford County, Wisconsin",023,54900,55
39.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,11.0,3.0,2.0,4.0,2.0,5.0,"De Soto village, Crawford County, Wisconsin",023,19850,55
346.0,29.0,7.0,18.0,4.0,26.0,9.0,11.0,30.0,2.0,32.0,46.0,50.0,43.0,6.0,17.0,16.0,"Clayton town, Crawford County, Wisconsin",023,15075,55
266.0,12.0,11.0,14.0,12.0,13.0,8.0,16.0,13.0,6.0,18.0,45.0,42.0,18.0,15.0,18.0,5.0,"Eastman town, Crawford County, Wisconsin",023,21925,55
107.0,9.0,6.0,2.0,9.0,9.0,2.0,3.0,7.0,3.0,14.0,8.0,12.0,12.0,6.0,5.0,0.0,"Haney town, Crawford County, Wisconsin",023,32500,55
205.0,5.0,11.0,7.0,17.0,18.0,11.0,14.0,4.0,16.0,6.0,27.0,38.0,9.0,5.0,4.0,13.0,"Scott town, Crawford County, Wisconsin",023,72275,55
230.0,30.0,24.0,16.0,15.0,13.0,17.0,11.0,23.0,11.0,20.0,15.0,20.0,8.0,5.0,2.0,0.0,"Soldiers Grove village, Crawford County, Wisconsin",023,74550,55
124.0,3.0,1.0,6.0,3.0,4.0,1.0,7.0,16.0,4.0,8.0,11.0,34.0,15.0,7.0,3.0,1.0,"Wauzeka town, Crawford County, Wisconsin",023,84750,55
292.0,11.0,12.0,14.0,25.0,8.0,29.0,13.0,15.0,12.0,25.0,38.0,35.0,32.0,6.0,15.0,2.0,"Freeman town, Crawford County, Wisconsin",023,27700,55
57.0,5.0,2.0,9.0,7.0,3.0,4.0,4.0,5.0,2.0,5.0,1.0,7.0,1.0,0.0,0.0,2.0,"Bell Center village, Crawford County, Wisconsin",023,06225,55
222.0,6.0,12.0,22.0,10.0,14.0,22.0,19.0,8.0,10.0,12.0,30.0,24.0,20.0,8.0,4.0,1.0,"Camp Douglas village, Juneau County, Wisconsin",057,12350,55
42.0,4.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,1.0,6.0,6.0,9.0,4.0,0.0,0.0,0.0,"Finley town, Juneau County, Wisconsin",057,25850,55
928.0,86.0,45.0,65.0,73.0,54.0,35.0,43.0,41.0,58.0,95.0,137.0,136.0,41.0,8.0,0.0,11.0,"Necedah town, Juneau County, Wisconsin",057,55725,55
626.0,44.0,20.0,37.0,48.0,23.0,55.0,28.0,35.0,33.0,48.0,67.0,70.0,58.0,19.0,14.0,27.0,"Germantown town, Juneau County, Wisconsin",057,28850,55
95.0,8.0,13.0,8.0,13.0,3.0,1.0,5.0,6.0,5.0,12.0,4.0,6.0,3.0,4.0,0.0,4.0,"Hustler village, Juneau County, Wisconsin",057,36675,55
27.0,2.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,"Kingston town, Juneau County, Wisconsin",057,39800,55
119.0,6.0,10.0,7.0,3.0,10.0,7.0,5.0,8.0,0.0,7.0,20.0,30.0,1.0,3.0,2.0,0.0,"Cutler town, Juneau County, Wisconsin",057,18225,55
203.0,21.0,13.0,27.0,25.0,10.0,5.0,10.0,22.0,21.0,10.0,7.0,17.0,6.0,6.0,3.0,0.0,"Lyndon Station village, Juneau County, Wisconsin",057,46600,55
128.0,6.0,4.0,10.0,10.0,9.0,1.0,3.0,5.0,6.0,14.0,15.0,21.0,10.0,9.0,3.0,2.0,"Seven Mile Creek town, Juneau County, Wisconsin",057,72625,55
