B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
1942.0,746.0,11.0,1006.0,179.0,0.0,"District 2, East Carroll Parish, Louisiana",035,94249,22
241.0,241.0,0.0,0.0,0.0,0.0,"District 3, East Carroll Parish, Louisiana",035,94429,22
359.0,359.0,0.0,0.0,0.0,0.0,"District 5, East Carroll Parish, Louisiana",035,94807,22
811.0,811.0,0.0,0.0,0.0,0.0,"District 8, East Carroll Parish, Louisiana",035,95269,22
670.0,660.0,6.0,4.0,0.0,0.0,"District 6, East Carroll Parish, Louisiana",035,94975,22
305.0,295.0,10.0,0.0,0.0,0.0,"District 7, East Carroll Parish, Louisiana",035,95128,22
1012.0,1000.0,0.0,12.0,0.0,0.0,"District 11, Ascension Parish, Louisiana",005,95544,22
5719.0,4963.0,546.0,210.0,0.0,0.0,"District 1, Ascension Parish, Louisiana",005,94006,22
5684.0,5353.0,159.0,169.0,3.0,0.0,"District 3, Ascension Parish, Louisiana",005,94387,22
2268.0,2175.0,0.0,93.0,0.0,0.0,"District 5, Ascension Parish, Louisiana",005,94765,22
2077.0,2013.0,0.0,64.0,0.0,0.0,"District 8, Ascension Parish, Louisiana",005,95244,22
4346.0,3724.0,498.0,58.0,66.0,0.0,"District 2, Ascension Parish, Louisiana",005,94206,22
1725.0,1512.0,22.0,143.0,48.0,0.0,"District 4, Ascension Parish, Louisiana",005,94572,22
26.0,26.0,0.0,0.0,0.0,0.0,"District 6, Ascension Parish, Louisiana",005,94938,22
1647.0,1517.0,20.0,6.0,104.0,0.0,"District 10, Ascension Parish, Louisiana",005,95466,22
763.0,763.0,0.0,0.0,0.0,0.0,"District 7, Ascension Parish, Louisiana",005,95097,22
493.0,325.0,90.0,78.0,0.0,0.0,"District 9, Ascension Parish, Louisiana",005,95361,22
2416.0,1657.0,139.0,620.0,0.0,0.0,"District F, Lafayette Parish, Louisiana",055,95812,22
14140.0,11804.0,1760.0,524.0,33.0,19.0,"District A, Lafayette Parish, Louisiana",055,95737,22
