B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
671.0,79.0,57.0,44.0,30.0,40.0,17.0,62.0,55.0,29.0,59.0,54.0,60.0,16.0,42.0,15.0,12.0,"Granite CCD, Greer County, Oklahoma",055,91196,40
3073.0,165.0,68.0,199.0,58.0,188.0,182.0,181.0,76.0,87.0,258.0,381.0,365.0,352.0,147.0,177.0,189.0,"Kingfisher CCD, Kingfisher County, Oklahoma",073,91586,40
1654.0,87.0,68.0,69.0,126.0,59.0,63.0,58.0,88.0,102.0,144.0,174.0,139.0,168.0,54.0,145.0,110.0,"Hennessey CCD, Kingfisher County, Oklahoma",073,91326,40
964.0,11.0,24.0,46.0,44.0,50.0,63.0,40.0,26.0,24.0,63.0,115.0,249.0,74.0,46.0,42.0,47.0,"Okarche-Cashion CCD, Kingfisher County, Oklahoma",073,92379,40
6702.0,440.0,431.0,342.0,356.0,327.0,301.0,238.0,359.0,328.0,481.0,787.0,889.0,482.0,315.0,367.0,259.0,"Purcell CCD, McClain County, Oklahoma",087,92626,40
437.0,43.0,36.0,18.0,26.0,27.0,5.0,31.0,30.0,19.0,23.0,55.0,60.0,10.0,26.0,19.0,9.0,"East McClain CCD, McClain County, Oklahoma",087,90929,40
5101.0,427.0,464.0,390.0,421.0,360.0,265.0,229.0,128.0,362.0,519.0,441.0,508.0,228.0,107.0,118.0,134.0,"Checotah CCD, McIntosh County, Oklahoma",091,90520,40
685.0,31.0,48.0,82.0,61.0,38.0,67.0,52.0,40.0,45.0,23.0,81.0,68.0,27.0,17.0,0.0,5.0,"Hitchita-Pierce CCD, McIntosh County, Oklahoma",091,91352,40
2205.0,213.0,224.0,172.0,69.0,225.0,179.0,125.0,138.0,125.0,123.0,200.0,183.0,118.0,48.0,46.0,17.0,"Eufaula CCD, McIntosh County, Oklahoma",091,91079,40
358.0,29.0,38.0,28.0,32.0,22.0,11.0,29.0,16.0,11.0,27.0,35.0,29.0,14.0,15.0,11.0,11.0,"Hanna CCD, McIntosh County, Oklahoma",091,91248,40
3098.0,154.0,285.0,226.0,178.0,208.0,240.0,94.0,170.0,164.0,295.0,393.0,331.0,120.0,106.0,57.0,77.0,"South Marshall CCD, Marshall County, Oklahoma",095,93081,40
3143.0,217.0,178.0,205.0,169.0,159.0,187.0,201.0,209.0,166.0,375.0,354.0,375.0,181.0,29.0,107.0,31.0,"North Marshall CCD, Marshall County, Oklahoma",095,92210,40
1991.0,154.0,88.0,121.0,90.0,90.0,116.0,84.0,75.0,54.0,208.0,313.0,282.0,131.0,107.0,41.0,37.0,"West Murray CCD, Murray County, Oklahoma",099,93770,40
3284.0,229.0,266.0,181.0,145.0,153.0,160.0,135.0,158.0,177.0,369.0,413.0,417.0,179.0,140.0,82.0,80.0,"East Murray CCD, Murray County, Oklahoma",099,90962,40
272.0,43.0,28.0,29.0,13.0,10.0,7.0,3.0,26.0,18.0,17.0,24.0,29.0,9.0,14.0,2.0,0.0,"Billings CCD, Noble County, Oklahoma",103,90234,40
3130.0,181.0,205.0,185.0,83.0,143.0,212.0,207.0,190.0,106.0,205.0,393.0,387.0,288.0,99.0,151.0,95.0,"Perry CCD, Noble County, Oklahoma",103,92522,40
1196.0,72.0,37.0,49.0,58.0,70.0,66.0,56.0,47.0,81.0,107.0,156.0,189.0,93.0,45.0,19.0,51.0,"East Noble CCD, Noble County, Oklahoma",103,90975,40
2328.0,282.0,187.0,203.0,177.0,78.0,118.0,110.0,153.0,148.0,139.0,216.0,292.0,131.0,57.0,22.0,15.0,"Nowata CCD, Nowata County, Oklahoma",105,92353,40
850.0,50.0,51.0,50.0,53.0,52.0,50.0,42.0,57.0,46.0,78.0,93.0,88.0,64.0,33.0,29.0,14.0,"South Coffeyville-Wann CCD, Nowata County, Oklahoma",105,92912,40
622.0,36.0,44.0,31.0,60.0,54.0,67.0,44.0,33.0,33.0,20.0,44.0,75.0,29.0,16.0,28.0,8.0,"Lenapah-Delaware CCD, Nowata County, Oklahoma",105,91664,40
1296.0,113.0,94.0,114.0,96.0,93.0,88.0,66.0,70.0,49.0,119.0,110.0,148.0,66.0,27.0,32.0,11.0,"Wyandotte CCD, Ottawa County, Oklahoma",115,93913,40
7589.0,773.0,593.0,663.0,543.0,562.0,478.0,467.0,468.0,352.0,634.0,707.0,660.0,314.0,174.0,107.0,94.0,"Miami CCD, Ottawa County, Oklahoma",115,91846,40
1651.0,188.0,118.0,100.0,98.0,160.0,102.0,73.0,82.0,81.0,173.0,236.0,129.0,61.0,10.0,21.0,19.0,"Afton-Fairland CCD, Ottawa County, Oklahoma",115,90039,40
1976.0,167.0,95.0,126.0,112.0,136.0,142.0,135.0,87.0,92.0,193.0,256.0,209.0,132.0,44.0,34.0,16.0,"Chelsea CCD, Rogers County, Oklahoma",131,90533,40
17423.0,848.0,889.0,888.0,858.0,962.0,824.0,946.0,856.0,717.0,1713.0,2077.0,2157.0,1565.0,895.0,786.0,442.0,"Claremore CCD, Rogers County, Oklahoma",131,90585,40
2458.0,101.0,89.0,131.0,121.0,119.0,154.0,85.0,159.0,117.0,220.0,304.0,322.0,226.0,100.0,140.0,70.0,"Inola CCD, Rogers County, Oklahoma",131,91482,40
9530.0,151.0,267.0,175.0,298.0,315.0,359.0,449.0,429.0,281.0,640.0,1004.0,1415.0,1357.0,720.0,954.0,716.0,"Catoosa CCD, Rogers County, Oklahoma",131,90468,40
3431.0,286.0,266.0,263.0,280.0,320.0,205.0,185.0,192.0,136.0,256.0,317.0,365.0,121.0,169.0,53.0,17.0,"Roland CCD, Sequoyah County, Oklahoma",135,92678,40
3719.0,213.0,387.0,291.0,255.0,203.0,290.0,210.0,200.0,120.0,314.0,378.0,411.0,226.0,94.0,98.0,29.0,"Muldrow CCD, Sequoyah County, Oklahoma",135,91911,40
1688.0,154.0,135.0,78.0,113.0,131.0,109.0,117.0,100.0,79.0,132.0,182.0,230.0,68.0,44.0,11.0,5.0,"Sallisaw North CCD, Sequoyah County, Oklahoma",135,92730,40
3109.0,254.0,377.0,266.0,175.0,177.0,161.0,223.0,118.0,151.0,286.0,267.0,388.0,114.0,71.0,25.0,56.0,"Vian CCD, Sequoyah County, Oklahoma",135,93445,40
3465.0,473.0,315.0,372.0,317.0,283.0,125.0,212.0,148.0,90.0,269.0,312.0,278.0,97.0,89.0,34.0,51.0,"Sallisaw CCD, Sequoyah County, Oklahoma",135,92717,40
20220.0,656.0,612.0,587.0,677.0,767.0,785.0,911.0,1026.0,1118.0,1828.0,2413.0,3325.0,2506.0,1302.0,981.0,726.0,"Coweta CCD, Wagoner County, Oklahoma",145,90676,40
6820.0,706.0,412.0,496.0,407.0,505.0,567.0,291.0,356.0,350.0,530.0,674.0,725.0,347.0,201.0,103.0,150.0,"Wagoner CCD, Wagoner County, Oklahoma",145,93497,40
1269.0,73.0,92.0,98.0,98.0,35.0,47.0,55.0,41.0,55.0,146.0,171.0,137.0,106.0,42.0,30.0,43.0,"South Wagoner CCD, Wagoner County, Oklahoma",145,93120,40
335.0,5.0,10.0,18.0,29.0,29.0,7.0,21.0,10.0,12.0,32.0,64.0,44.0,33.0,8.0,3.0,10.0,"Carmen CCD, Alfalfa County, Oklahoma",003,90429,40
319.0,12.0,6.0,5.0,11.0,25.0,29.0,8.0,10.0,19.0,29.0,18.0,56.0,24.0,21.0,15.0,31.0,"North Alfalfa CCD, Alfalfa County, Oklahoma",003,92015,40
874.0,33.0,87.0,79.0,31.0,44.0,29.0,48.0,24.0,12.0,67.0,116.0,112.0,58.0,42.0,56.0,36.0,"Cherokee CCD, Alfalfa County, Oklahoma",003,90546,40
450.0,18.0,43.0,14.0,1.0,8.0,16.0,21.0,33.0,11.0,71.0,84.0,74.0,33.0,15.0,8.0,0.0,"Helena CCD, Alfalfa County, Oklahoma",003,91313,40
777.0,56.0,44.0,47.0,63.0,38.0,35.0,25.0,22.0,30.0,54.0,51.0,167.0,91.0,27.0,16.0,11.0,"South Woods CCD, Woods County, Oklahoma",151,93198,40
2461.0,197.0,152.0,67.0,162.0,87.0,111.0,109.0,120.0,106.0,176.0,233.0,385.0,193.0,204.0,79.0,80.0,"Alva CCD, Woods County, Oklahoma",151,90091,40
175.0,11.0,3.0,4.0,2.0,13.0,13.0,15.0,13.0,5.0,11.0,7.0,41.0,19.0,6.0,6.0,6.0,"West Woods CCD, Woods County, Oklahoma",151,93809,40
1091.0,101.0,102.0,53.0,94.0,43.0,73.0,44.0,60.0,63.0,102.0,134.0,155.0,35.0,18.0,8.0,6.0,"Cyril-Cement CCD, Caddo County, Oklahoma",015,90728,40
649.0,37.0,32.0,28.0,41.0,53.0,44.0,42.0,46.0,28.0,54.0,68.0,74.0,41.0,34.0,11.0,16.0,"Hydro CCD, Caddo County, Oklahoma",015,91456,40
2060.0,107.0,88.0,117.0,114.0,91.0,89.0,144.0,144.0,73.0,172.0,232.0,339.0,164.0,92.0,44.0,50.0,"Binger-Hinton CCD, Caddo County, Oklahoma",015,90247,40
577.0,43.0,45.0,58.0,39.0,44.0,31.0,17.0,27.0,33.0,50.0,61.0,57.0,35.0,12.0,10.0,15.0,"Fort Cobb CCD, Caddo County, Oklahoma",015,91131,40
3654.0,364.0,307.0,315.0,227.0,302.0,274.0,160.0,113.0,165.0,283.0,340.0,318.0,160.0,129.0,79.0,118.0,"Anadarko CCD, Caddo County, Oklahoma",015,90117,40
982.0,78.0,42.0,111.0,38.0,25.0,77.0,74.0,72.0,47.0,51.0,85.0,138.0,89.0,38.0,3.0,14.0,"Apache CCD, Caddo County, Oklahoma",015,90143,40
1260.0,163.0,83.0,129.0,88.0,125.0,92.0,54.0,40.0,42.0,77.0,119.0,114.0,74.0,21.0,33.0,6.0,"Carnegie CCD, Caddo County, Oklahoma",015,90442,40
1026.0,35.0,78.0,31.0,54.0,77.0,54.0,33.0,42.0,49.0,160.0,129.0,134.0,56.0,72.0,8.0,14.0,"Lexington CCD, Cleveland County, Oklahoma",027,91677,40
7235.0,381.0,324.0,281.0,371.0,382.0,456.0,333.0,242.0,236.0,696.0,826.0,1123.0,608.0,318.0,278.0,380.0,"East Cleveland CCD, Cleveland County, Oklahoma",027,90858,40
42972.0,3796.0,2189.0,1972.0,2361.0,2105.0,2129.0,2074.0,1911.0,1677.0,3394.0,5173.0,5400.0,3144.0,1698.0,1915.0,2034.0,"Norman CCD, Cleveland County, Oklahoma",027,91989,40
49320.0,1496.0,1468.0,1582.0,1786.0,2021.0,2241.0,2119.0,2006.0,2061.0,4851.0,6337.0,8274.0,5146.0,3195.0,2759.0,1978.0,"North Cleveland CCD, Cleveland County, Oklahoma",027,92093,40
2475.0,222.0,170.0,18.0,65.0,62.0,122.0,172.0,123.0,120.0,269.0,322.0,408.0,167.0,113.0,72.0,50.0,"Noble CCD, Cleveland County, Oklahoma",027,91976,40
610.0,73.0,56.0,30.0,36.0,61.0,39.0,21.0,32.0,41.0,43.0,52.0,53.0,34.0,14.0,9.0,16.0,"Webbers Falls CCD, Muskogee County, Oklahoma",101,93627,40
1605.0,126.0,89.0,42.0,85.0,101.0,88.0,38.0,45.0,71.0,195.0,201.0,185.0,208.0,98.0,24.0,9.0,"Muskogee Southwest CCD, Muskogee County, Oklahoma",101,91937,40
338.0,21.0,52.0,13.0,8.0,14.0,33.0,14.0,10.0,18.0,42.0,42.0,31.0,20.0,7.0,5.0,8.0,"Boynton CCD, Muskogee County, Oklahoma",101,90312,40
