B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
951.0,808.0,101.0,30.0,8.0,4.0,"Sunburst CCD, Toole County, Montana",101,93402,30
47.0,20.0,0.0,2.0,25.0,0.0,"Glacier National Park CCD, Glacier County, Montana",035,91460,30
55.0,55.0,0.0,0.0,0.0,0.0,"Fort Peck Reservation CCD, Daniels County, Montana",019,91218,30
375.0,327.0,19.0,19.0,10.0,0.0,"Lavina CCD, Golden Valley County, Montana",037,92016,30
2279.0,2121.0,110.0,30.0,12.0,6.0,"Cut Bank CCD, Glacier County, Montana",035,90777,30
2229.0,1797.0,192.0,110.0,130.0,0.0,"Baker CCD, Fallon County, Montana",025,90168,30
469.0,367.0,77.0,12.0,13.0,0.0,"Plevna CCD, Fallon County, Montana",025,92730,30
263.0,248.0,3.0,4.0,8.0,0.0,"Ryegate CCD, Golden Valley County, Montana",037,92940,30
728.0,666.0,19.0,21.0,22.0,0.0,"Stanford CCD, Judith Basin County, Montana",045,93318,30
418.0,375.0,6.0,32.0,5.0,0.0,"Geyser CCD, Judith Basin County, Montana",045,91407,30
730.0,683.0,0.0,25.0,22.0,0.0,"Hobson CCD, Judith Basin County, Montana",045,91785,30
30175.0,25190.0,2650.0,1300.0,948.0,87.0,"Butte CCD, Silver Bow County, Montana",093,90483,30
2230.0,2172.0,21.0,32.0,5.0,0.0,"Park City CCD, Stillwater County, Montana",095,92604,30
3713.0,3209.0,172.0,268.0,64.0,0.0,"Columbus CCD, Stillwater County, Montana",095,90693,30
2049.0,1813.0,53.0,63.0,115.0,5.0,"Absarokee CCD, Stillwater County, Montana",095,90021,30
663.0,608.0,39.0,1.0,15.0,0.0,"North Stillwater CCD, Stillwater County, Montana",095,92510,30
6861.0,5794.0,594.0,172.0,294.0,7.0,"Anaconda CCD, Deer Lodge County, Montana",023,90063,30
7378.0,6480.0,149.0,454.0,295.0,0.0,"Boulder CCD, Jefferson County, Montana",043,90399,30
3351.0,2954.0,154.0,129.0,113.0,1.0,"Whitehall CCD, Jefferson County, Montana",043,93822,30
1396.0,1264.0,24.0,82.0,26.0,0.0,"Drummond CCD, Granite County, Montana",039,90945,30
1606.0,1390.0,24.0,83.0,100.0,9.0,"Philipsburg CCD, Granite County, Montana",039,92625,30
936.0,909.0,9.0,8.0,10.0,0.0,"Circle CCD, McCone County, Montana",055,90630,30
584.0,564.0,11.0,2.0,7.0,0.0,"North McCone CCD, McCone County, Montana",055,92487,30
1477.0,1320.0,142.0,9.0,5.0,1.0,"Harlowton CCD, Wheatland County, Montana",107,91659,30
481.0,457.0,3.0,14.0,7.0,0.0,"Judith Gap-Shawmut CCD, Wheatland County, Montana",107,91869,30
1294.0,1188.0,41.0,65.0,0.0,0.0,"Twin Bridges CCD, Madison County, Montana",057,93633,30
254.0,217.0,18.0,11.0,6.0,2.0,"Virginia City CCD, Madison County, Montana",057,93717,30
973.0,927.0,30.0,11.0,5.0,0.0,"Harrison CCD, Madison County, Montana",057,91680,30
1822.0,1505.0,139.0,58.0,116.0,4.0,"Sheridan CCD, Madison County, Montana",057,93045,30
3023.0,2513.0,181.0,177.0,141.0,11.0,"Madison Valley CCD, Madison County, Montana",057,92184,30
2199.0,2079.0,64.0,29.0,27.0,0.0,"Rosebud CCD, Rosebud County, Montana",087,92856,30
349.0,308.0,34.0,2.0,5.0,0.0,"Ashland CCD, Rosebud County, Montana",087,90084,30
1906.0,1740.0,55.0,54.0,57.0,0.0,"Forsyth CCD, Rosebud County, Montana",087,91155,30
516.0,496.0,20.0,0.0,0.0,0.0,"North of the Yellowstone CCD, Rosebud County, Montana",087,92491,30
81.0,65.0,11.0,2.0,3.0,0.0,"Fort Peck Reservation CCD, Sheridan County, Montana",091,91260,30
2249.0,2077.0,97.0,31.0,44.0,0.0,"Plentywood CCD, Sheridan County, Montana",091,92709,30
288.0,258.0,14.0,9.0,6.0,1.0,"Westby CCD, Sheridan County, Montana",091,93738,30
617.0,592.0,4.0,13.0,8.0,0.0,"Medicine Lake CCD, Sheridan County, Montana",091,92268,30
870.0,797.0,53.0,8.0,10.0,2.0,"Ekalaka CCD, Carter County, Montana",011,91050,30
7650.0,6529.0,271.0,378.0,469.0,3.0,"Glendive CCD, Dawson County, Montana",021,91491,30
2470.0,2157.0,59.0,225.0,29.0,0.0,"Hardin CCD, Big Horn County, Montana",003,91617,30
1010.0,906.0,50.0,0.0,54.0,0.0,"Crow Reservation CCD, Big Horn County, Montana",003,90756,30
3204.0,3031.0,51.0,95.0,14.0,13.0,"Townsend East CCD, Broadwater County, Montana",007,93570,30
2115.0,1807.0,5.0,184.0,119.0,0.0,"Townsend West CCD, Broadwater County, Montana",007,93591,30
2159.0,1950.0,106.0,48.0,55.0,0.0,"Wolf Creek CCD, Lewis and Clark County, Montana",049,93990,30
677.0,566.0,93.0,9.0,9.0,0.0,"Augusta CCD, Lewis and Clark County, Montana",049,90105,30
5727.0,5063.0,332.0,59.0,240.0,33.0,"Lincoln CCD, Lewis and Clark County, Montana",049,92100,30
51525.0,41963.0,5755.0,1714.0,1982.0,111.0,"Helena CCD, Lewis and Clark County, Montana",049,91722,30
1049.0,930.0,60.0,5.0,54.0,0.0,"Valier-Dupuyer CCD, Pondera County, Montana",073,93675,30
3785.0,3414.0,165.0,115.0,91.0,0.0,"Conrad CCD, Pondera County, Montana",073,90714,30
3510.0,2998.0,394.0,95.0,22.0,1.0,"Huntley Project CCD, Yellowstone County, Montana",111,91806,30
6285.0,5468.0,453.0,111.0,243.0,10.0,"South Yellowstone CCD, Yellowstone County, Montana",111,93297,30
18090.0,15984.0,1130.0,444.0,510.0,22.0,"Laurel CCD, Yellowstone County, Montana",111,91995,30
94513.0,79101.0,9783.0,2734.0,2463.0,432.0,"Billings CCD, Yellowstone County, Montana",111,90315,30
7586.0,6758.0,406.0,175.0,245.0,2.0,"Northwest Yellowstone CCD, Yellowstone County, Montana",111,92541,30
4218.0,3878.0,191.0,90.0,44.0,15.0,"Shepherd CCD, Yellowstone County, Montana",111,93024,30
77262.0,60128.0,9971.0,3234.0,3459.0,470.0,"Missoula CCD, Missoula County, Montana",063,92331,30
13958.0,11690.0,1476.0,228.0,518.0,46.0,"Lolo CCD, Missoula County, Montana",063,92142,30
3166.0,2769.0,185.0,181.0,26.0,5.0,"Seeley Lake-Blackfoot Valley CCD, Missoula County, Montana",063,93003,30
1760.0,1511.0,143.0,17.0,89.0,0.0,"Darby CCD, Ravalli County, Montana",081,90819,30
2794.0,2288.0,421.0,62.0,23.0,0.0,"Victor CCD, Ravalli County, Montana",081,93696,30
13688.0,12221.0,701.0,360.0,406.0,0.0,"Stevensville CCD, Ravalli County, Montana",081,93339,30
18943.0,16028.0,1808.0,341.0,711.0,55.0,"Hamilton CCD, Ravalli County, Montana",081,91575,30
4578.0,4087.0,254.0,118.0,119.0,0.0,"Glasgow CCD, Valley County, Montana",105,91470,30
633.0,623.0,6.0,4.0,0.0,0.0,"Hinsdale CCD, Valley County, Montana",105,91764,30
457.0,447.0,6.0,2.0,2.0,0.0,"South Valley CCD, Valley County, Montana",105,93276,30
270.0,260.0,2.0,6.0,2.0,0.0,"Opheim CCD, Valley County, Montana",105,92562,30
427.0,394.0,14.0,13.0,6.0,0.0,"Fort Peck Reservation CCD, Valley County, Montana",105,91281,30
3147.0,2838.0,288.0,19.0,2.0,0.0,"Great Falls North CCD, Cascade County, Montana",013,91554,30
1556.0,1360.0,159.0,5.0,32.0,0.0,"Belt CCD, Cascade County, Montana",013,90231,30
2510.0,2323.0,134.0,26.0,19.0,8.0,"Sun River Valley CCD, Cascade County, Montana",013,93423,30
1614.0,1495.0,52.0,29.0,38.0,0.0,"Cascade CCD, Cascade County, Montana",013,90525,30
155.0,118.0,37.0,0.0,0.0,0.0,"Monarch-Neihart CCD, Cascade County, Montana",013,92373,30
58770.0,48815.0,5497.0,1953.0,2179.0,326.0,"Great Falls CCD, Cascade County, Montana",013,91533,30
1545.0,1439.0,63.0,19.0,24.0,0.0,"Eden-Stockett CCD, Cascade County, Montana",013,91029,30
997.0,885.0,26.0,29.0,56.0,1.0,"Sula CCD, Ravalli County, Montana",081,93380,30
942.0,890.0,22.0,11.0,6.0,13.0,"Richey CCD, Dawson County, Montana",021,92782,30
6.0,3.0,0.0,0.0,3.0,0.0,"Flathead Reservation CCD, Flathead County, Montana",029,91118,30
4950.0,4067.0,370.0,116.0,306.0,91.0,"Lakeside-Somers CCD, Flathead County, Montana",029,91964,30
1655.0,1523.0,81.0,12.0,39.0,0.0,"Scobey CCD, Daniels County, Montana",019,92992,30
27.0,24.0,3.0,0.0,0.0,0.0,"Blackfeet Reservation East CCD, Pondera County, Montana",073,90357,30
37.0,23.0,2.0,2.0,10.0,0.0,"Blackfeet Reservation West CCD, Pondera County, Montana",073,90378,30
11667.0,10642.0,584.0,172.0,255.0,14.0,"Livingston CCD, Park County, Montana",067,92131,30
0.0,0.0,0.0,0.0,0.0,0.0,"Yellowstone National Park CCD, Park County, Montana",067,94019,30
1324.0,1275.0,19.0,21.0,5.0,4.0,"Flathead Reservation CCD, Sanders County, Montana",089,91134,30
1892.0,1308.0,93.0,169.0,236.0,86.0,"Blackfeet Reservation CCD, Glacier County, Montana",035,90336,30
374.0,359.0,2.0,13.0,0.0,0.0,"Northeast Yellowstone CCD, Yellowstone County, Montana",111,92426,30
12.0,7.0,0.0,5.0,0.0,0.0,"Fort Belknap Reservation CCD, Phillips County, Montana",071,91186,30
203.0,193.0,0.0,10.0,0.0,0.0,"South Phillips CCD, Phillips County, Montana",071,93223,30
410.0,403.0,4.0,0.0,3.0,0.0,"Alzada-Boyes CCD, Carter County, Montana",011,90052,30
630.0,610.0,0.0,9.0,7.0,4.0,"Butte-Silver Bow Northwest CCD, Silver Bow County, Montana",093,90485,30
238.0,212.0,6.0,10.0,10.0,0.0,"Butte-Silver Bow South CCD, Silver Bow County, Montana",093,90487,30
559.0,448.0,44.0,34.0,33.0,0.0,"Flathead Reservation CCD, Missoula County, Montana",063,91128,30
536.0,476.0,9.0,14.0,0.0,37.0,"Hanover CCD, Fergus County, Montana",027,91596,30
455.0,429.0,10.0,8.0,8.0,0.0,"Denton CCD, Fergus County, Montana",027,90903,30
8471.0,7096.0,991.0,326.0,58.0,0.0,"Lewistown CCD, Fergus County, Montana",027,92037,30
289.0,272.0,3.0,12.0,2.0,0.0,"Roy CCD, Fergus County, Montana",027,92898,30
507.0,440.0,37.0,6.0,24.0,0.0,"Grass Range CCD, Fergus County, Montana",027,91512,30
338.0,294.0,26.0,8.0,5.0,5.0,"Winifred CCD, Fergus County, Montana",027,93927,30
774.0,763.0,5.0,2.0,4.0,0.0,"North Garfield CCD, Garfield County, Montana",033,92478,30
1041.0,893.0,0.0,25.0,123.0,0.0,"Alberton CCD, Mineral County, Montana",061,90042,30
6888.0,6204.0,276.0,90.0,314.0,4.0,"Frenchtown-Wye CCD, Missoula County, Montana",063,91304,30
792.0,666.0,40.0,47.0,39.0,0.0,"East Carbon CCD, Carbon County, Montana",009,90976,30
283.0,264.0,0.0,0.0,19.0,0.0,"South Garfield CCD, Garfield County, Montana",033,93192,30
1807.0,1647.0,114.0,7.0,39.0,0.0,"Superior CCD, Mineral County, Montana",061,93444,30
1188.0,1045.0,7.0,3.0,133.0,0.0,"West End CCD, Mineral County, Montana",061,93759,30
97.0,84.0,0.0,13.0,0.0,0.0,"Winnett North CCD, Petroleum County, Montana",069,93948,30
346.0,286.0,19.0,41.0,0.0,0.0,"Winnett South CCD, Petroleum County, Montana",069,93969,30
902.0,808.0,24.0,52.0,18.0,0.0,"Avon-Elliston CCD, Powell County, Montana",077,90126,30
4847.0,3896.0,423.0,475.0,53.0,0.0,"Deer Lodge CCD, Powell County, Montana",077,90861,30
396.0,386.0,4.0,6.0,0.0,0.0,"Helmville CCD, Powell County, Montana",077,91743,30
5782.0,5107.0,176.0,86.0,413.0,0.0,"Thompson Falls-West End CCD, Sanders County, Montana",089,93507,30
3082.0,2604.0,365.0,100.0,13.0,0.0,"Three Forks CCD, Gallatin County, Montana",031,93528,30
3083.0,2972.0,34.0,24.0,53.0,0.0,"Plains CCD, Sanders County, Montana",089,92688,30
786.0,674.0,73.0,4.0,35.0,0.0,"Wibaux CCD, Wibaux County, Montana",109,93885,30
4971.0,4259.0,427.0,22.0,246.0,17.0,"Gallatin Gateway CCD, Gallatin County, Montana",031,91344,30
51843.0,37994.0,7535.0,2460.0,3609.0,245.0,"Bozeman CCD, Gallatin County, Montana",031,90420,30
4464.0,3890.0,391.0,90.0,93.0,0.0,"Manhattan CCD, Gallatin County, Montana",031,92226,30
1511.0,1110.0,149.0,43.0,209.0,0.0,"West Yellowstone CCD, Gallatin County, Montana",031,93780,30
23792.0,20806.0,2121.0,258.0,582.0,25.0,"Belgrade CCD, Gallatin County, Montana",031,90189,30
368.0,315.0,5.0,15.0,33.0,0.0,"Martinsdale-Ringling CCD, Meagher County, Montana",059,92247,30
1485.0,1363.0,46.0,51.0,19.0,6.0,"White Sulphur Springs CCD, Meagher County, Montana",059,93843,30
1200.0,1100.0,76.0,8.0,16.0,0.0,"Roberts CCD, Carbon County, Montana",009,92793,30
2240.0,2081.0,61.0,72.0,14.0,12.0,"Joliet CCD, Carbon County, Montana",009,91827,30
3652.0,3320.0,145.0,58.0,125.0,4.0,"Red Lodge CCD, Carbon County, Montana",009,92772,30
1952.0,1735.0,92.0,70.0,55.0,0.0,"Fromberg-Bridger CCD, Carbon County, Montana",009,91323,30
631.0,609.0,13.0,4.0,5.0,0.0,"Big Hole Basin CCD, Beaverhead County, Montana",001,90273,30
257.0,251.0,2.0,0.0,4.0,0.0,"Clark Canyon-Horse Prairie CCD, Beaverhead County, Montana",001,90651,30
7333.0,5888.0,526.0,570.0,347.0,2.0,"Dillon CCD, Beaverhead County, Montana",001,90924,30
253.0,215.0,12.0,15.0,11.0,0.0,"Lima-Centennial Valley CCD, Beaverhead County, Montana",001,92079,30
2944.0,2488.0,160.0,60.0,233.0,3.0,"Kalispell Southwest CCD, Flathead County, Montana",029,91932,30
9144.0,8145.0,498.0,161.0,340.0,0.0,"Columbia Falls CCD, Flathead County, Montana",029,90672,30
8433.0,7615.0,378.0,166.0,265.0,9.0,"Creston-Bigfork CCD, Flathead County, Montana",029,90735,30
4826.0,4504.0,134.0,11.0,170.0,7.0,"Kalispell Northwest CCD, Flathead County, Montana",029,91911,30
145.0,51.0,2.0,0.0,92.0,0.0,"Glacier National Park CCD, Flathead County, Montana",029,91449,30
4919.0,4399.0,215.0,119.0,180.0,6.0,"Bad Rock-Columbia Heights CCD, Flathead County, Montana",029,90147,30
38239.0,32738.0,3316.0,713.0,1418.0,54.0,"Kalispell CCD, Flathead County, Montana",029,91890,30
13146.0,11182.0,884.0,419.0,611.0,50.0,"Whitefish CCD, Flathead County, Montana",029,93801,30
1712.0,1486.0,171.0,47.0,8.0,0.0,"South Fork CCD, Flathead County, Montana",029,93171,30
