B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
906.0,848.0,23.0,12.0,23.0,0.0,"Boulder Junction town, Vilas County, Wisconsin",125,08950,55
561.0,539.0,18.0,4.0,0.0,0.0,"Plum Lake town, Vilas County, Wisconsin",125,63625,55
2229.0,1850.0,127.0,105.0,147.0,0.0,"Lincoln town, Vilas County, Wisconsin",125,44525,55
1885.0,1694.0,106.0,41.0,44.0,0.0,"St. Germain town, Vilas County, Wisconsin",125,70725,55
3309.0,2689.0,443.0,120.0,23.0,34.0,"Arbor Vitae town, Vilas County, Wisconsin",125,02450,55
5697.0,4640.0,360.0,493.0,200.0,4.0,"Prairie du Chien city, Crawford County, Wisconsin",023,65050,55
198.0,186.0,6.0,6.0,0.0,0.0,"Lynxville village, Crawford County, Wisconsin",023,46675,55
410.0,359.0,17.0,16.0,12.0,6.0,"Marietta town, Crawford County, Wisconsin",023,49275,55
433.0,416.0,14.0,2.0,0.0,1.0,"Eastman village, Crawford County, Wisconsin",023,21900,55
81.0,74.0,4.0,3.0,0.0,0.0,"Steuben village, Crawford County, Wisconsin",023,77175,55
740.0,656.0,53.0,29.0,2.0,0.0,"Wauzeka village, Crawford County, Wisconsin",023,84725,55
987.0,908.0,44.0,15.0,15.0,5.0,"Bridgeport town, Crawford County, Wisconsin",023,09550,55
158.0,140.0,10.0,8.0,0.0,0.0,"Mount Sterling village, Crawford County, Wisconsin",023,54900,55
118.0,107.0,0.0,11.0,0.0,0.0,"De Soto village, Crawford County, Wisconsin",023,19850,55
977.0,887.0,14.0,47.0,29.0,0.0,"Clayton town, Crawford County, Wisconsin",023,15075,55
746.0,672.0,48.0,22.0,2.0,2.0,"Eastman town, Crawford County, Wisconsin",023,21925,55
273.0,261.0,2.0,10.0,0.0,0.0,"Haney town, Crawford County, Wisconsin",023,32500,55
465.0,438.0,2.0,12.0,13.0,0.0,"Scott town, Crawford County, Wisconsin",023,72275,55
584.0,469.0,73.0,32.0,8.0,2.0,"Soldiers Grove village, Crawford County, Wisconsin",023,74550,55
358.0,342.0,9.0,7.0,0.0,0.0,"Wauzeka town, Crawford County, Wisconsin",023,84750,55
655.0,613.0,8.0,12.0,14.0,8.0,"Freeman town, Crawford County, Wisconsin",023,27700,55
139.0,139.0,0.0,0.0,0.0,0.0,"Bell Center village, Crawford County, Wisconsin",023,06225,55
595.0,528.0,34.0,33.0,0.0,0.0,"Camp Douglas village, Juneau County, Wisconsin",057,12350,55
93.0,90.0,3.0,0.0,0.0,0.0,"Finley town, Juneau County, Wisconsin",057,25850,55
2620.0,2462.0,54.0,34.0,70.0,0.0,"Necedah town, Juneau County, Wisconsin",057,55725,55
1451.0,1165.0,108.0,84.0,94.0,0.0,"Germantown town, Juneau County, Wisconsin",057,28850,55
187.0,169.0,1.0,17.0,0.0,0.0,"Hustler village, Juneau County, Wisconsin",057,36675,55
63.0,63.0,0.0,0.0,0.0,0.0,"Kingston town, Juneau County, Wisconsin",057,39800,55
341.0,309.0,2.0,29.0,0.0,1.0,"Cutler town, Juneau County, Wisconsin",057,18225,55
464.0,378.0,53.0,33.0,0.0,0.0,"Lyndon Station village, Juneau County, Wisconsin",057,46600,55
