B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
2862.0,147.0,164.0,185.0,137.0,134.0,168.0,97.0,153.0,103.0,200.0,357.0,676.0,190.0,39.0,98.0,14.0,"Hanover town, Chautauqua County, New York",013,32050,36
887.0,44.0,33.0,53.0,70.0,26.0,55.0,79.0,76.0,65.0,93.0,59.0,108.0,70.0,44.0,6.0,6.0,"Poland town, Chautauqua County, New York",013,58926,36
364.0,13.0,12.0,24.0,27.0,16.0,15.0,21.0,30.0,16.0,31.0,45.0,59.0,37.0,6.0,10.0,2.0,"Cherry Creek town, Chautauqua County, New York",013,15198,36
345.0,23.0,11.0,8.0,12.0,33.0,33.0,19.0,17.0,9.0,44.0,48.0,43.0,24.0,5.0,10.0,6.0,"French Creek town, Chautauqua County, New York",013,27606,36
829.0,27.0,43.0,52.0,32.0,37.0,76.0,53.0,32.0,59.0,105.0,87.0,124.0,50.0,27.0,20.0,5.0,"Harmony town, Chautauqua County, New York",013,32248,36
532.0,12.0,23.0,23.0,47.0,16.0,10.0,49.0,29.0,19.0,42.0,69.0,73.0,77.0,19.0,6.0,18.0,"Kiantone town, Chautauqua County, New York",013,39507,36
1106.0,30.0,26.0,104.0,52.0,41.0,85.0,64.0,55.0,52.0,81.0,70.0,175.0,173.0,55.0,29.0,14.0,"Sheridan town, Chautauqua County, New York",013,66916,36
503.0,27.0,55.0,19.0,45.0,56.0,37.0,19.0,14.0,9.0,29.0,37.0,55.0,30.0,21.0,30.0,20.0,"Dunkirk town, Chautauqua County, New York",013,21116,36
523.0,15.0,25.0,53.0,17.0,18.0,37.0,40.0,28.0,34.0,46.0,46.0,73.0,54.0,16.0,11.0,10.0,"Clymer town, Chautauqua County, New York",013,16595,36
732.0,24.0,19.0,43.0,71.0,25.0,42.0,50.0,46.0,44.0,91.0,53.0,125.0,71.0,10.0,12.0,6.0,"Gerry town, Chautauqua County, New York",013,28838,36
605.0,55.0,37.0,21.0,26.0,37.0,15.0,20.0,37.0,30.0,60.0,105.0,74.0,45.0,22.0,3.0,18.0,"Ellington town, Chautauqua County, New York",013,24053,36
944650.0,95091.0,66247.0,49652.0,48253.0,41436.0,42783.0,39041.0,37762.0,31472.0,60457.0,81818.0,102648.0,74305.0,48811.0,57077.0,67797.0,"Brooklyn borough, Kings County, New York",047,10022,36
758345.0,66351.0,42706.0,31140.0,26793.0,23930.0,23920.0,21611.0,20577.0,17101.0,38374.0,53102.0,71132.0,61913.0,44381.0,63019.0,152295.0,"Manhattan borough, New York County, New York",061,44919,36
3407.0,195.0,350.0,247.0,276.0,205.0,260.0,145.0,89.0,49.0,222.0,411.0,322.0,317.0,127.0,98.0,94.0,"Barton town, Tioga County, New York",107,04671,36
423.0,16.0,23.0,40.0,14.0,10.0,37.0,27.0,12.0,30.0,51.0,25.0,71.0,56.0,11.0,0.0,0.0,"Richford town, Tioga County, New York",107,61511,36
470.0,30.0,9.0,40.0,20.0,42.0,8.0,26.0,6.0,18.0,41.0,53.0,74.0,47.0,29.0,11.0,16.0,"Berkshire town, Tioga County, New York",107,06145,36
3348.0,60.0,117.0,44.0,71.0,93.0,37.0,116.0,74.0,142.0,266.0,286.0,602.0,365.0,328.0,389.0,358.0,"New Scotland town, Albany County, New York",001,50672,36
1323.0,9.0,25.0,104.0,40.0,61.0,36.0,11.0,23.0,48.0,119.0,97.0,216.0,248.0,105.0,117.0,64.0,"Westerlo town, Albany County, New York",001,79851,36
3053.0,99.0,61.0,160.0,113.0,207.0,125.0,171.0,169.0,155.0,235.0,384.0,539.0,312.0,166.0,95.0,62.0,"Coeymans town, Albany County, New York",001,16694,36
727.0,7.0,36.0,20.0,27.0,42.0,52.0,59.0,46.0,36.0,49.0,38.0,90.0,99.0,61.0,33.0,32.0,"Rensselaerville town, Albany County, New York",001,61181,36
724.0,39.0,68.0,26.0,38.0,26.0,37.0,35.0,54.0,47.0,104.0,77.0,116.0,41.0,9.0,3.0,4.0,"Belfast town, Allegany County, New York",003,05573,36
