B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
921.0,548.0,548.0,543.0,5.0,0.0,373.0,"Sunburst CCD, Toole County, Montana",101,93402,30
70.0,45.0,45.0,45.0,0.0,0.0,25.0,"Glacier National Park CCD, Glacier County, Montana",035,91460,30
33.0,18.0,18.0,18.0,0.0,0.0,15.0,"Fort Peck Reservation CCD, Daniels County, Montana",019,91218,30
358.0,232.0,232.0,216.0,16.0,0.0,126.0,"Lavina CCD, Golden Valley County, Montana",037,92016,30
2438.0,1304.0,1297.0,1245.0,52.0,7.0,1134.0,"Cut Bank CCD, Glacier County, Montana",035,90777,30
1861.0,1351.0,1351.0,1323.0,28.0,0.0,510.0,"Baker CCD, Fallon County, Montana",025,90168,30
387.0,278.0,278.0,278.0,0.0,0.0,109.0,"Plevna CCD, Fallon County, Montana",025,92730,30
264.0,135.0,135.0,135.0,0.0,0.0,129.0,"Ryegate CCD, Golden Valley County, Montana",037,92940,30
646.0,414.0,414.0,408.0,6.0,0.0,232.0,"Stanford CCD, Judith Basin County, Montana",045,93318,30
373.0,214.0,214.0,207.0,7.0,0.0,159.0,"Geyser CCD, Judith Basin County, Montana",045,91407,30
676.0,366.0,366.0,350.0,16.0,0.0,310.0,"Hobson CCD, Judith Basin County, Montana",045,91785,30
27416.0,16844.0,16835.0,15833.0,1002.0,9.0,10572.0,"Butte CCD, Silver Bow County, Montana",093,90483,30
1872.0,1226.0,1220.0,1191.0,29.0,6.0,646.0,"Park City CCD, Stillwater County, Montana",095,92604,30
3162.0,1995.0,1995.0,1902.0,93.0,0.0,1167.0,"Columbus CCD, Stillwater County, Montana",095,90693,30
1950.0,1077.0,1077.0,1049.0,28.0,0.0,873.0,"Absarokee CCD, Stillwater County, Montana",095,90021,30
613.0,385.0,385.0,366.0,19.0,0.0,228.0,"North Stillwater CCD, Stillwater County, Montana",095,92510,30
6622.0,3542.0,3542.0,3450.0,92.0,0.0,3080.0,"Anaconda CCD, Deer Lodge County, Montana",023,90063,30
6455.0,4070.0,4055.0,3778.0,277.0,15.0,2385.0,"Boulder CCD, Jefferson County, Montana",043,90399,30
3132.0,1574.0,1569.0,1524.0,45.0,5.0,1558.0,"Whitehall CCD, Jefferson County, Montana",043,93822,30
1154.0,597.0,597.0,567.0,30.0,0.0,557.0,"Drummond CCD, Granite County, Montana",039,90945,30
1531.0,699.0,699.0,639.0,60.0,0.0,832.0,"Philipsburg CCD, Granite County, Montana",039,92625,30
819.0,494.0,494.0,494.0,0.0,0.0,325.0,"Circle CCD, McCone County, Montana",055,90630,30
508.0,314.0,314.0,304.0,10.0,0.0,194.0,"North McCone CCD, McCone County, Montana",055,92487,30
1183.0,735.0,735.0,704.0,31.0,0.0,448.0,"Harlowton CCD, Wheatland County, Montana",107,91659,30
438.0,273.0,273.0,270.0,3.0,0.0,165.0,"Judith Gap-Shawmut CCD, Wheatland County, Montana",107,91869,30
1160.0,593.0,593.0,578.0,15.0,0.0,567.0,"Twin Bridges CCD, Madison County, Montana",057,93633,30
257.0,166.0,166.0,164.0,2.0,0.0,91.0,"Virginia City CCD, Madison County, Montana",057,93717,30
894.0,475.0,475.0,465.0,10.0,0.0,419.0,"Harrison CCD, Madison County, Montana",057,91680,30
1679.0,994.0,994.0,970.0,24.0,0.0,685.0,"Sheridan CCD, Madison County, Montana",057,93045,30
2833.0,1781.0,1781.0,1696.0,85.0,0.0,1052.0,"Madison Valley CCD, Madison County, Montana",057,92184,30
2246.0,1514.0,1514.0,1450.0,64.0,0.0,732.0,"Rosebud CCD, Rosebud County, Montana",087,92856,30
321.0,223.0,223.0,223.0,0.0,0.0,98.0,"Ashland CCD, Rosebud County, Montana",087,90084,30
1734.0,1061.0,1061.0,1055.0,6.0,0.0,673.0,"Forsyth CCD, Rosebud County, Montana",087,91155,30
476.0,307.0,307.0,305.0,2.0,0.0,169.0,"North of the Yellowstone CCD, Rosebud County, Montana",087,92491,30
85.0,63.0,63.0,63.0,0.0,0.0,22.0,"Fort Peck Reservation CCD, Sheridan County, Montana",091,91260,30
2015.0,1374.0,1374.0,1335.0,39.0,0.0,641.0,"Plentywood CCD, Sheridan County, Montana",091,92709,30
246.0,145.0,145.0,141.0,4.0,0.0,101.0,"Westby CCD, Sheridan County, Montana",091,93738,30
536.0,349.0,349.0,340.0,9.0,0.0,187.0,"Medicine Lake CCD, Sheridan County, Montana",091,92268,30
722.0,405.0,405.0,387.0,18.0,0.0,317.0,"Ekalaka CCD, Carter County, Montana",011,91050,30
6562.0,4323.0,4323.0,4275.0,48.0,0.0,2239.0,"Glendive CCD, Dawson County, Montana",021,91491,30
3343.0,2191.0,2182.0,2031.0,151.0,9.0,1152.0,"Hardin CCD, Big Horn County, Montana",003,91617,30
4646.0,2784.0,2784.0,2251.0,533.0,0.0,1862.0,"Crow Reservation CCD, Big Horn County, Montana",003,90756,30
2970.0,1703.0,1703.0,1644.0,59.0,0.0,1267.0,"Townsend East CCD, Broadwater County, Montana",007,93570,30
1792.0,1030.0,1030.0,977.0,53.0,0.0,762.0,"Townsend West CCD, Broadwater County, Montana",007,93591,30
2046.0,1208.0,1199.0,1158.0,41.0,9.0,838.0,"Wolf Creek CCD, Lewis and Clark County, Montana",049,93990,30
628.0,391.0,391.0,389.0,2.0,0.0,237.0,"Augusta CCD, Lewis and Clark County, Montana",049,90105,30
4721.0,3278.0,3208.0,3144.0,64.0,70.0,1443.0,"Lincoln CCD, Lewis and Clark County, Montana",049,92100,30
46118.0,30489.0,30445.0,29427.0,1018.0,44.0,15629.0,"Helena CCD, Lewis and Clark County, Montana",049,91722,30
958.0,487.0,487.0,469.0,18.0,0.0,471.0,"Valier-Dupuyer CCD, Pondera County, Montana",073,93675,30
3169.0,1991.0,1991.0,1923.0,68.0,0.0,1178.0,"Conrad CCD, Pondera County, Montana",073,90714,30
3069.0,1916.0,1916.0,1848.0,68.0,0.0,1153.0,"Huntley Project CCD, Yellowstone County, Montana",111,91806,30
6046.0,4376.0,4316.0,4221.0,95.0,60.0,1670.0,"South Yellowstone CCD, Yellowstone County, Montana",111,93297,30
15047.0,10256.0,10251.0,9937.0,314.0,5.0,4791.0,"Laurel CCD, Yellowstone County, Montana",111,91995,30
88767.0,59731.0,59555.0,57307.0,2248.0,176.0,29036.0,"Billings CCD, Yellowstone County, Montana",111,90315,30
6279.0,4299.0,4299.0,4194.0,105.0,0.0,1980.0,"Northwest Yellowstone CCD, Yellowstone County, Montana",111,92541,30
3552.0,2607.0,2587.0,2468.0,119.0,20.0,945.0,"Shepherd CCD, Yellowstone County, Montana",111,93024,30
72884.0,51720.0,51635.0,48418.0,3217.0,85.0,21164.0,"Missoula CCD, Missoula County, Montana",063,92331,30
11980.0,7694.0,7694.0,7321.0,373.0,0.0,4286.0,"Lolo CCD, Missoula County, Montana",063,92142,30
2927.0,1581.0,1581.0,1461.0,120.0,0.0,1346.0,"Seeley Lake-Blackfoot Valley CCD, Missoula County, Montana",063,93003,30
1640.0,719.0,719.0,640.0,79.0,0.0,921.0,"Darby CCD, Ravalli County, Montana",081,90819,30
2444.0,1205.0,1205.0,1112.0,93.0,0.0,1239.0,"Victor CCD, Ravalli County, Montana",081,93696,30
11765.0,6959.0,6926.0,6488.0,438.0,33.0,4806.0,"Stevensville CCD, Ravalli County, Montana",081,93339,30
17223.0,9600.0,9588.0,8928.0,660.0,12.0,7623.0,"Hamilton CCD, Ravalli County, Montana",081,91575,30
4237.0,2835.0,2835.0,2733.0,102.0,0.0,1402.0,"Glasgow CCD, Valley County, Montana",105,91470,30
559.0,390.0,390.0,387.0,3.0,0.0,169.0,"Hinsdale CCD, Valley County, Montana",105,91764,30
445.0,262.0,262.0,233.0,29.0,0.0,183.0,"South Valley CCD, Valley County, Montana",105,93276,30
230.0,135.0,135.0,135.0,0.0,0.0,95.0,"Opheim CCD, Valley County, Montana",105,92562,30
671.0,388.0,388.0,344.0,44.0,0.0,283.0,"Fort Peck Reservation CCD, Valley County, Montana",105,91281,30
2767.0,1786.0,1752.0,1671.0,81.0,34.0,981.0,"Great Falls North CCD, Cascade County, Montana",013,91554,30
1384.0,787.0,781.0,766.0,15.0,6.0,597.0,"Belt CCD, Cascade County, Montana",013,90231,30
2186.0,1263.0,1263.0,1207.0,56.0,0.0,923.0,"Sun River Valley CCD, Cascade County, Montana",013,93423,30
1398.0,720.0,710.0,678.0,32.0,10.0,678.0,"Cascade CCD, Cascade County, Montana",013,90525,30
154.0,66.0,66.0,66.0,0.0,0.0,88.0,"Monarch-Neihart CCD, Cascade County, Montana",013,92373,30
56077.0,35864.0,33345.0,31777.0,1568.0,2519.0,20213.0,"Great Falls CCD, Cascade County, Montana",013,91533,30
1278.0,791.0,782.0,762.0,20.0,9.0,487.0,"Eden-Stockett CCD, Cascade County, Montana",013,91029,30
968.0,390.0,390.0,381.0,9.0,0.0,578.0,"Sula CCD, Ravalli County, Montana",081,93380,30
853.0,535.0,535.0,530.0,5.0,0.0,318.0,"Richey CCD, Dawson County, Montana",021,92782,30
10.0,6.0,6.0,6.0,0.0,0.0,4.0,"Flathead Reservation CCD, Flathead County, Montana",029,91118,30
4312.0,2434.0,2434.0,2308.0,126.0,0.0,1878.0,"Lakeside-Somers CCD, Flathead County, Montana",029,91964,30
1421.0,923.0,923.0,907.0,16.0,0.0,498.0,"Scobey CCD, Daniels County, Montana",019,92992,30
62.0,44.0,44.0,43.0,1.0,0.0,18.0,"Blackfeet Reservation East CCD, Pondera County, Montana",073,90357,30
541.0,292.0,292.0,217.0,75.0,0.0,249.0,"Blackfeet Reservation West CCD, Pondera County, Montana",073,90378,30
10544.0,6594.0,6578.0,6365.0,213.0,16.0,3950.0,"Livingston CCD, Park County, Montana",067,92131,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Yellowstone National Park CCD, Park County, Montana",067,94019,30
1579.0,701.0,701.0,664.0,37.0,0.0,878.0,"Flathead Reservation CCD, Sanders County, Montana",089,91134,30
7179.0,3571.0,3571.0,3249.0,322.0,0.0,3608.0,"Blackfeet Reservation CCD, Glacier County, Montana",035,90336,30
346.0,263.0,263.0,263.0,0.0,0.0,83.0,"Northeast Yellowstone CCD, Yellowstone County, Montana",111,92426,30
123.0,88.0,88.0,53.0,35.0,0.0,35.0,"Fort Belknap Reservation CCD, Phillips County, Montana",071,91186,30
206.0,59.0,59.0,52.0,7.0,0.0,147.0,"South Phillips CCD, Phillips County, Montana",071,93223,30
364.0,220.0,220.0,220.0,0.0,0.0,144.0,"Alzada-Boyes CCD, Carter County, Montana",011,90052,30
592.0,375.0,375.0,363.0,12.0,0.0,217.0,"Butte-Silver Bow Northwest CCD, Silver Bow County, Montana",093,90485,30
217.0,119.0,116.0,114.0,2.0,3.0,98.0,"Butte-Silver Bow South CCD, Silver Bow County, Montana",093,90487,30
912.0,470.0,470.0,386.0,84.0,0.0,442.0,"Flathead Reservation CCD, Missoula County, Montana",063,91128,30
463.0,243.0,243.0,230.0,13.0,0.0,220.0,"Hanover CCD, Fergus County, Montana",027,91596,30
419.0,271.0,271.0,267.0,4.0,0.0,148.0,"Denton CCD, Fergus County, Montana",027,90903,30
7346.0,4551.0,4551.0,4429.0,122.0,0.0,2795.0,"Lewistown CCD, Fergus County, Montana",027,92037,30
252.0,181.0,181.0,179.0,2.0,0.0,71.0,"Roy CCD, Fergus County, Montana",027,92898,30
479.0,299.0,299.0,292.0,7.0,0.0,180.0,"Grass Range CCD, Fergus County, Montana",027,91512,30
292.0,200.0,200.0,196.0,4.0,0.0,92.0,"Winifred CCD, Fergus County, Montana",027,93927,30
687.0,447.0,447.0,447.0,0.0,0.0,240.0,"North Garfield CCD, Garfield County, Montana",033,92478,30
915.0,419.0,417.0,399.0,18.0,2.0,496.0,"Alberton CCD, Mineral County, Montana",061,90042,30
5762.0,4210.0,4210.0,4058.0,152.0,0.0,1552.0,"Frenchtown-Wye CCD, Missoula County, Montana",063,91304,30
691.0,479.0,479.0,453.0,26.0,0.0,212.0,"East Carbon CCD, Carbon County, Montana",009,90976,30
202.0,129.0,129.0,129.0,0.0,0.0,73.0,"South Garfield CCD, Garfield County, Montana",033,93192,30
1726.0,863.0,863.0,785.0,78.0,0.0,863.0,"Superior CCD, Mineral County, Montana",061,93444,30
884.0,429.0,429.0,399.0,30.0,0.0,455.0,"West End CCD, Mineral County, Montana",061,93759,30
97.0,61.0,61.0,56.0,5.0,0.0,36.0,"Winnett North CCD, Petroleum County, Montana",069,93948,30
299.0,209.0,209.0,200.0,9.0,0.0,90.0,"Winnett South CCD, Petroleum County, Montana",069,93969,30
830.0,489.0,489.0,479.0,10.0,0.0,341.0,"Avon-Elliston CCD, Powell County, Montana",077,90126,30
4813.0,1904.0,1904.0,1882.0,22.0,0.0,2909.0,"Deer Lodge CCD, Powell County, Montana",077,90861,30
384.0,197.0,197.0,191.0,6.0,0.0,187.0,"Helmville CCD, Powell County, Montana",077,91743,30
5123.0,2505.0,2505.0,2279.0,226.0,0.0,2618.0,"Thompson Falls-West End CCD, Sanders County, Montana",089,93507,30
2673.0,1884.0,1884.0,1834.0,50.0,0.0,789.0,"Three Forks CCD, Gallatin County, Montana",031,93528,30
2821.0,1212.0,1212.0,1141.0,71.0,0.0,1609.0,"Plains CCD, Sanders County, Montana",089,92688,30
700.0,447.0,447.0,440.0,7.0,0.0,253.0,"Wibaux CCD, Wibaux County, Montana",109,93885,30
4089.0,2835.0,2835.0,2747.0,88.0,0.0,1254.0,"Gallatin Gateway CCD, Gallatin County, Montana",031,91344,30
48738.0,35079.0,35025.0,33304.0,1721.0,54.0,13659.0,"Bozeman CCD, Gallatin County, Montana",031,90420,30
3809.0,2496.0,2496.0,2426.0,70.0,0.0,1313.0,"Manhattan CCD, Gallatin County, Montana",031,92226,30
1423.0,963.0,960.0,894.0,66.0,3.0,460.0,"West Yellowstone CCD, Gallatin County, Montana",031,93780,30
19386.0,14324.0,14296.0,13833.0,463.0,28.0,5062.0,"Belgrade CCD, Gallatin County, Montana",031,90189,30
329.0,207.0,207.0,199.0,8.0,0.0,122.0,"Martinsdale-Ringling CCD, Meagher County, Montana",059,92247,30
1222.0,728.0,728.0,703.0,25.0,0.0,494.0,"White Sulphur Springs CCD, Meagher County, Montana",059,93843,30
1000.0,654.0,654.0,628.0,26.0,0.0,346.0,"Roberts CCD, Carbon County, Montana",009,92793,30
1938.0,1138.0,1138.0,1083.0,55.0,0.0,800.0,"Joliet CCD, Carbon County, Montana",009,91827,30
3429.0,2097.0,2097.0,2054.0,43.0,0.0,1332.0,"Red Lodge CCD, Carbon County, Montana",009,92772,30
1738.0,985.0,970.0,909.0,61.0,15.0,753.0,"Fromberg-Bridger CCD, Carbon County, Montana",009,91323,30
611.0,353.0,353.0,344.0,9.0,0.0,258.0,"Big Hole Basin CCD, Beaverhead County, Montana",001,90273,30
244.0,166.0,166.0,163.0,3.0,0.0,78.0,"Clark Canyon-Horse Prairie CCD, Beaverhead County, Montana",001,90651,30
6900.0,4219.0,4219.0,4020.0,199.0,0.0,2681.0,"Dillon CCD, Beaverhead County, Montana",001,90924,30
243.0,134.0,134.0,120.0,14.0,0.0,109.0,"Lima-Centennial Valley CCD, Beaverhead County, Montana",001,92079,30
2607.0,1374.0,1371.0,1288.0,83.0,3.0,1233.0,"Kalispell Southwest CCD, Flathead County, Montana",029,91932,30
8197.0,5121.0,5121.0,4863.0,258.0,0.0,3076.0,"Columbia Falls CCD, Flathead County, Montana",029,90672,30
7321.0,4083.0,4083.0,3922.0,161.0,0.0,3238.0,"Creston-Bigfork CCD, Flathead County, Montana",029,90735,30
3947.0,2421.0,2421.0,2330.0,91.0,0.0,1526.0,"Kalispell Northwest CCD, Flathead County, Montana",029,91911,30
143.0,43.0,43.0,42.0,1.0,0.0,100.0,"Glacier National Park CCD, Flathead County, Montana",029,91449,30
4068.0,2638.0,2638.0,2498.0,140.0,0.0,1430.0,"Bad Rock-Columbia Heights CCD, Flathead County, Montana",029,90147,30
33128.0,21834.0,21834.0,21130.0,704.0,0.0,11294.0,"Kalispell CCD, Flathead County, Montana",029,91890,30
11541.0,7523.0,7523.0,7223.0,300.0,0.0,4018.0,"Whitefish CCD, Flathead County, Montana",029,93801,30
1673.0,717.0,717.0,640.0,77.0,0.0,956.0,"South Fork CCD, Flathead County, Montana",029,93171,30
397.0,185.0,185.0,181.0,4.0,0.0,212.0,"Melstone CCD, Musselshell County, Montana",065,92289,30
2166.0,1120.0,1120.0,1055.0,65.0,0.0,1046.0,"Roundup CCD, Musselshell County, Montana",065,92877,30
1288.0,658.0,658.0,617.0,41.0,0.0,630.0,"Klein CCD, Musselshell County, Montana",065,91953,30
2718.0,1561.0,1561.0,1442.0,119.0,0.0,1157.0,"Malta CCD, Phillips County, Montana",071,92205,30
264.0,176.0,176.0,169.0,7.0,0.0,88.0,"Whitewater CCD, Phillips County, Montana",071,93864,30
254.0,178.0,178.0,177.0,1.0,0.0,76.0,"Shirley-Ismay CCD, Custer County, Montana",017,93087,30
8771.0,5933.0,5918.0,5808.0,110.0,15.0,2838.0,"Miles City CCD, Custer County, Montana",017,92310,30
366.0,266.0,266.0,263.0,3.0,0.0,100.0,"North Custer CCD, Custer County, Montana",017,92415,30
9309.0,5950.0,5950.0,5602.0,348.0,0.0,3359.0,"Havre CCD, Hill County, Montana",041,91701,30
1784.0,849.0,849.0,730.0,119.0,0.0,935.0,"Rocky Boy's CCD, Hill County, Montana",041,92814,30
374.0,233.0,229.0,226.0,3.0,4.0,141.0,"Wild Horse Lake CCD, Hill County, Montana",041,93906,30
375.0,228.0,228.0,221.0,7.0,0.0,147.0,"Rudyard CCD, Hill County, Montana",041,92919,30
624.0,373.0,373.0,365.0,8.0,0.0,251.0,"Gildford CCD, Hill County, Montana",041,91428,30
1948.0,1042.0,1042.0,969.0,73.0,0.0,906.0,"Big Sandy CCD, Chouteau County, Montana",015,90294,30
1816.0,1031.0,1031.0,1013.0,18.0,0.0,785.0,"Fort Benton CCD, Chouteau County, Montana",015,91197,30
829.0,508.0,508.0,508.0,0.0,0.0,321.0,"Geraldine CCD, Chouteau County, Montana",015,91386,30
380.0,286.0,286.0,278.0,8.0,0.0,94.0,"East Powder River CCD, Powder River County, Montana",075,90987,30
212.0,126.0,126.0,126.0,0.0,0.0,86.0,"Otter CCD, Powder River County, Montana",075,92583,30
7866.0,3528.0,3517.0,3208.0,309.0,11.0,4338.0,"Libby CCD, Lincoln County, Montana",053,92058,30
5279.0,2508.0,2508.0,2211.0,297.0,0.0,2771.0,"Eureka CCD, Lincoln County, Montana",053,91071,30
3010.0,1223.0,1223.0,1110.0,113.0,0.0,1787.0,"Troy CCD, Lincoln County, Montana",053,93612,30
1340.0,952.0,952.0,939.0,13.0,0.0,388.0,"Gardiner-Cooke City CCD, Park County, Montana",067,91365,30
1474.0,868.0,868.0,858.0,10.0,0.0,606.0,"Shields Valley CCD, Park County, Montana",067,93066,30
1432.0,933.0,933.0,922.0,11.0,0.0,499.0,"East Roosevelt CCD, Roosevelt County, Montana",085,91008,30
6505.0,3337.0,3337.0,2913.0,424.0,0.0,3168.0,"Fort Peck Reservation CCD, Roosevelt County, Montana",085,91239,30
452.0,254.0,254.0,254.0,0.0,0.0,198.0,"South Treasure CCD, Treasure County, Montana",103,93255,30
204.0,134.0,134.0,134.0,0.0,0.0,70.0,"North Treasure CCD, Treasure County, Montana",103,92520,30
986.0,704.0,704.0,668.0,36.0,0.0,282.0,"Harlem CCD, Blaine County, Montana",005,91638,30
2006.0,1171.0,1171.0,779.0,392.0,0.0,835.0,"Fort Belknap CCD, Blaine County, Montana",005,91176,30
1861.0,1123.0,1123.0,1047.0,76.0,0.0,738.0,"Chinook CCD, Blaine County, Montana",005,90588,30
240.0,185.0,185.0,185.0,0.0,0.0,55.0,"Joplin CCD, Liberty County, Montana",051,91848,30
1656.0,966.0,966.0,944.0,22.0,0.0,690.0,"Chester CCD, Liberty County, Montana",051,90567,30
685.0,388.0,388.0,384.0,4.0,0.0,297.0,"North of the Yellowstone CCD, Sweet Grass County, Montana",097,92499,30
2253.0,1248.0,1248.0,1237.0,11.0,0.0,1005.0,"South of the Yellowstone CCD, Sweet Grass County, Montana",097,93213,30
1241.0,754.0,754.0,708.0,46.0,0.0,487.0,"Fairview CCD, Richland County, Montana",083,91113,30
397.0,264.0,264.0,256.0,8.0,0.0,133.0,"Lambert CCD, Richland County, Montana",083,91974,30
6183.0,4404.0,4404.0,4319.0,85.0,0.0,1779.0,"Sidney CCD, Richland County, Montana",083,93108,30
1097.0,749.0,749.0,730.0,19.0,0.0,348.0,"Savage-Crane CCD, Richland County, Montana",083,92982,30
986.0,628.0,620.0,601.0,19.0,8.0,358.0,"Dutton-Power CCD, Teton County, Montana",099,90966,30
2279.0,1307.0,1307.0,1291.0,16.0,0.0,972.0,"Choteau CCD, Teton County, Montana",099,90609,30
1505.0,867.0,867.0,854.0,13.0,0.0,638.0,"Fairfield CCD, Teton County, Montana",099,91092,30
895.0,553.0,553.0,537.0,16.0,0.0,342.0,"Terry South CCD, Prairie County, Montana",079,93486,30
158.0,89.0,89.0,89.0,0.0,0.0,69.0,"Terry North CCD, Prairie County, Montana",079,93465,30
3241.0,1676.0,1676.0,1659.0,17.0,0.0,1565.0,"Shelby CCD, Toole County, Montana",101,93014,30
2969.0,1514.0,1514.0,1453.0,61.0,0.0,1455.0,"Woods Bay-Rollins CCD, Lake County, Montana",047,94000,30
20118.0,11388.0,11385.0,10413.0,972.0,3.0,8730.0,"Flathead Reservation CCD, Lake County, Montana",047,91123,30
2127.0,1766.0,1766.0,1693.0,73.0,0.0,361.0,"Big Sky CCD, Gallatin County, Montana",031,90305,30
20.0,20.0,20.0,20.0,0.0,0.0,0.0,"Yellowstone National Park CCD, Gallatin County, Montana",031,94017,30
1297.0,431.0,431.0,431.0,0.0,0.0,866.0,"Warm Springs CCD, Deer Lodge County, Montana",023,93728,30
290.0,169.0,169.0,169.0,0.0,0.0,121.0,"South Custer CCD, Custer County, Montana",017,93160,30
203.0,125.0,125.0,123.0,2.0,0.0,78.0,"Pine Hill-St. Phillips CCD, Wibaux County, Montana",109,92667,30
2203.0,1311.0,1307.0,999.0,308.0,4.0,892.0,"Northern Cheyenne Reservation CCD, Rosebud County, Montana",087,92457,30
1072.0,645.0,640.0,419.0,221.0,5.0,427.0,"Northern Cheyenne Reservation CCD, Big Horn County, Montana",003,92436,30
131.0,88.0,88.0,88.0,0.0,0.0,43.0,"Decker CCD, Big Horn County, Montana",003,90850,30
803.0,565.0,565.0,550.0,15.0,0.0,238.0,"Broadus CCD, Powder River County, Montana",075,90441,30
