B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
4602.0,4444.0,25.0,25.0,26.0,0.0,0.0,45.0,37.0,"Castleton town, Rutland County, Vermont",021,11950,50
2870.0,2774.0,15.0,28.0,41.0,0.0,0.0,0.0,12.0,"Pittsford town, Rutland County, Vermont",021,55600,50
1140.0,1094.0,0.0,3.0,10.0,0.0,0.0,33.0,0.0,"Shrewsbury town, Rutland County, Vermont",021,65275,50
3829.0,3694.0,0.0,65.0,34.0,0.0,0.0,8.0,28.0,"Brandon town, Rutland County, Vermont",021,07750,50
559.0,539.0,0.0,0.0,4.0,0.0,0.0,12.0,4.0,"Hubbardton town, Rutland County, Vermont",021,34450,50
709.0,675.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,"Killington town, Rutland County, Vermont",021,37685,50
835.0,811.0,0.0,0.0,7.0,0.0,0.0,7.0,10.0,"Middletown Springs town, Rutland County, Vermont",021,44800,50
968.0,928.0,0.0,0.0,13.0,0.0,0.0,16.0,11.0,"Mendon town, Rutland County, Vermont",021,44125,50
1231.0,1225.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Mount Holly town, Rutland County, Vermont",021,47200,50
2454.0,2339.0,0.0,0.0,0.0,0.0,26.0,34.0,55.0,"West Rutland town, Rutland County, Vermont",021,82300,50
1668.0,1612.0,13.0,0.0,5.0,0.0,0.0,14.0,24.0,"Proctor town, Rutland County, Vermont",021,57250,50
424.0,417.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,"Ira town, Rutland County, Vermont",021,35425,50
1043.0,1018.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,"Benson town, Rutland County, Vermont",021,05200,50
2403.0,2244.0,26.0,0.0,31.0,0.0,0.0,18.0,84.0,"Clarendon town, Rutland County, Vermont",021,14500,50
1413.0,1378.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,"Danby town, Rutland County, Vermont",021,16825,50
2635.0,2469.0,0.0,10.0,59.0,0.0,0.0,12.0,85.0,"Fair Haven town, Rutland County, Vermont",021,25375,50
3349.0,3178.0,37.0,0.0,13.0,0.0,3.0,64.0,54.0,"Poultney town, Rutland County, Vermont",021,56875,50
265.0,245.0,0.0,8.0,2.0,0.0,2.0,0.0,8.0,"Mount Tabor town, Rutland County, Vermont",021,47425,50
412.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pittsfield town, Rutland County, Vermont",021,55450,50
15740.0,14770.0,197.0,9.0,333.0,0.0,8.0,153.0,270.0,"Rutland city, Rutland County, Vermont",021,61225,50
1245.0,1212.0,0.0,0.0,5.0,0.0,0.0,10.0,18.0,"Chittenden town, Rutland County, Vermont",021,14350,50
1344.0,1270.0,27.0,25.0,0.0,0.0,0.0,0.0,22.0,"Pawlet town, Rutland County, Vermont",021,54250,50
601.0,587.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,"Tinmouth town, Rutland County, Vermont",021,72925,50
2045.0,2025.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,"Wallingford town, Rutland County, Vermont",021,75925,50
922.0,906.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,"Wells town, Rutland County, Vermont",021,77950,50
313.0,302.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,"West Haven town, Rutland County, Vermont",021,80875,50
614.0,602.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,"Sudbury town, Rutland County, Vermont",021,71050,50
4043.0,3848.0,105.0,22.0,0.0,0.0,0.0,42.0,26.0,"Rutland town, Rutland County, Vermont",021,61300,50
1090.0,1065.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,"Glover town, Orleans County, Vermont",019,28075,50
1455.0,1394.0,3.0,43.0,2.0,0.0,0.0,13.0,0.0,"Troy town, Orleans County, Vermont",019,73525,50
921.0,879.0,0.0,2.0,9.0,0.0,0.0,12.0,19.0,"Albany town, Orleans County, Vermont",019,00475,50
729.0,688.0,3.0,0.0,0.0,0.0,0.0,17.0,21.0,"Greensboro town, Orleans County, Vermont",019,30175,50
677.0,659.0,11.0,0.0,3.0,0.0,0.0,4.0,0.0,"Jay town, Orleans County, Vermont",019,36325,50
1241.0,1183.0,19.0,0.0,0.0,0.0,0.0,0.0,39.0,"Irasburg town, Orleans County, Vermont",019,35575,50
562.0,549.0,0.0,3.0,2.0,0.0,0.0,8.0,0.0,"Westfield town, Orleans County, Vermont",019,80200,50
1036.0,1002.0,0.0,4.0,8.0,0.0,0.0,19.0,3.0,"Charleston town, Orleans County, Vermont",019,13150,50
4409.0,4206.0,9.0,0.0,32.0,0.0,34.0,77.0,51.0,"Derby town, Orleans County, Vermont",019,17350,50
767.0,739.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,"Lowell town, Orleans County, Vermont",019,40525,50
661.0,641.0,0.0,3.0,0.0,0.0,2.0,12.0,3.0,"Holland town, Orleans County, Vermont",019,33775,50
4372.0,4259.0,27.0,4.0,0.0,0.0,0.0,66.0,16.0,"Newport city, Orleans County, Vermont",019,48850,50
514.0,469.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,"Morgan town, Orleans County, Vermont",019,46450,50
2234.0,2118.0,0.0,6.0,4.0,0.0,0.0,11.0,95.0,"Newport town, Orleans County, Vermont",019,48925,50
2647.0,2426.0,31.0,53.0,30.0,0.0,0.0,95.0,12.0,"Barton town, Orleans County, Vermont",019,03550,50
342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Westmore town, Orleans County, Vermont",019,81700,50
1052.0,1016.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,"Brownington town, Orleans County, Vermont",019,09850,50
1027.0,999.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,"Coventry town, Orleans County, Vermont",019,16150,50
1215.0,1100.0,1.0,4.0,0.0,0.0,0.0,90.0,20.0,"Craftsbury town, Orleans County, Vermont",019,16300,50
2229.0,2019.0,0.0,18.0,3.0,0.0,0.0,149.0,40.0,"Grand Isle town, Grand Isle County, Vermont",013,29275,50
968.0,891.0,0.0,8.0,1.0,0.0,8.0,21.0,39.0,"North Hero town, Grand Isle County, Vermont",013,50650,50
1611.0,1503.0,0.0,24.0,14.0,0.0,0.0,42.0,28.0,"South Hero town, Grand Isle County, Vermont",013,67000,50
494.0,476.0,0.0,0.0,3.0,0.0,0.0,10.0,5.0,"Isle La Motte town, Grand Isle County, Vermont",013,35875,50
1105.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,"Braintree town, Orange County, Vermont",017,07600,50
1172.0,1150.0,0.0,10.0,0.0,0.0,0.0,7.0,5.0,"Tunbridge town, Orange County, Vermont",017,73675,50
720.0,644.0,24.0,21.0,5.0,0.0,0.0,16.0,10.0,"Vershire town, Orange County, Vermont",017,74950,50
2221.0,2076.0,10.0,48.0,23.0,15.0,0.0,11.0,38.0,"Newbury town, Orange County, Vermont",017,48175,50
2729.0,2686.0,3.0,0.0,8.0,0.0,0.0,7.0,25.0,"Bradford town, Orange County, Vermont",017,07375,50
1290.0,1182.0,47.0,8.0,0.0,0.0,16.0,19.0,18.0,"Chelsea town, Orange County, Vermont",017,13525,50
709.0,695.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,"West Fairlee town, Orange County, Vermont",017,79975,50
3446.0,3426.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,"Williamstown town, Orange County, Vermont",017,84175,50
1063.0,1017.0,0.0,13.0,0.0,0.0,0.0,15.0,18.0,"Topsham town, Orange County, Vermont",017,73075,50
1003.0,981.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,"Orange town, Orange County, Vermont",017,53425,50
1147.0,1006.0,19.0,0.0,8.0,0.0,0.0,40.0,74.0,"Washington town, Orange County, Vermont",017,76750,50
1462.0,1336.0,11.0,14.0,0.0,0.0,0.0,85.0,16.0,"Brookfield town, Orange County, Vermont",017,09325,50
1057.0,990.0,2.0,0.0,34.0,0.0,0.0,31.0,0.0,"Fairlee town, Orange County, Vermont",017,25675,50
2564.0,2469.0,0.0,0.0,11.0,0.0,0.0,59.0,25.0,"Thetford town, Orange County, Vermont",017,72400,50
1376.0,1318.0,22.0,0.0,0.0,0.0,0.0,30.0,6.0,"Corinth town, Orange County, Vermont",017,15700,50
4715.0,4569.0,8.0,3.0,3.0,0.0,0.0,48.0,84.0,"Randolph town, Orange County, Vermont",017,58075,50
1122.0,1030.0,42.0,0.0,3.0,0.0,0.0,30.0,17.0,"Strafford town, Orange County, Vermont",017,70675,50
17309.0,16149.0,222.0,21.0,325.0,3.0,8.0,291.0,290.0,"Colchester town, Chittenden County, Vermont",007,14875,50
20901.0,18622.0,413.0,15.0,1047.0,0.0,26.0,343.0,435.0,"Essex town, Chittenden County, Vermont",007,24175,50
10761.0,10361.0,32.0,0.0,144.0,21.0,0.0,203.0,0.0,"Milton town, Chittenden County, Vermont",007,45250,50
7203.0,5675.0,312.0,13.0,836.0,0.0,82.0,85.0,200.0,"Winooski city, Chittenden County, Vermont",007,85150,50
37.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,"Buels gore, Chittenden County, Vermont",007,10300,50
42453.0,35112.0,2324.0,109.0,2653.0,10.0,67.0,964.0,1214.0,"Burlington city, Chittenden County, Vermont",007,10675,50
681.0,645.0,1.0,11.0,0.0,0.0,0.0,11.0,13.0,"St. George town, Chittenden County, Vermont",007,62050,50
5055.0,4900.0,24.0,26.0,17.0,0.0,0.0,37.0,51.0,"Jericho town, Chittenden County, Vermont",007,36700,50
18773.0,16291.0,501.0,134.0,681.0,0.0,20.0,288.0,858.0,"South Burlington city, Chittenden County, Vermont",007,66175,50
1353.0,1318.0,14.0,5.0,10.0,0.0,0.0,6.0,0.0,"Bolton town, Chittenden County, Vermont",007,06550,50
4509.0,4328.0,13.0,0.0,0.0,11.0,0.0,142.0,15.0,"Hinesburg town, Chittenden County, Vermont",007,33475,50
7677.0,7201.0,49.0,19.0,60.0,0.0,0.0,104.0,244.0,"Shelburne town, Chittenden County, Vermont",007,64300,50
3818.0,3740.0,33.0,0.0,11.0,0.0,0.0,23.0,11.0,"Charlotte town, Chittenden County, Vermont",007,13300,50
2019.0,1921.0,0.0,9.0,52.0,0.0,0.0,10.0,27.0,"Westford town, Chittenden County, Vermont",007,80350,50
1914.0,1884.0,0.0,0.0,9.0,0.0,0.0,6.0,15.0,"Huntington town, Chittenden County, Vermont",007,34600,50
4128.0,3936.0,1.0,2.0,91.0,0.0,0.0,80.0,18.0,"Richmond town, Chittenden County, Vermont",007,59275,50
3053.0,2934.0,8.0,10.0,22.0,0.0,0.0,74.0,5.0,"Underhill town, Chittenden County, Vermont",007,73975,50
9341.0,8609.0,144.0,0.0,186.0,0.0,37.0,223.0,142.0,"Williston town, Chittenden County, Vermont",007,84475,50
412.0,351.0,0.0,2.0,2.0,0.0,0.0,35.0,22.0,"Belvidere town, Lamoille County, Vermont",015,04375,50
4406.0,4090.0,23.0,128.0,94.0,0.0,0.0,22.0,49.0,"Stowe town, Lamoille County, Vermont",015,70525,50
5404.0,5057.0,113.0,30.0,0.0,0.0,0.0,87.0,117.0,"Morristown town, Lamoille County, Vermont",015,46675,50
727.0,715.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,"Waterville town, Lamoille County, Vermont",015,77425,50
3802.0,3659.0,0.0,9.0,9.0,0.0,0.0,39.0,86.0,"Cambridge town, Lamoille County, Vermont",015,11500,50
1736.0,1701.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,"Wolcott town, Lamoille County, Vermont",015,85375,50
1254.0,1215.0,5.0,0.0,3.0,0.0,0.0,31.0,0.0,"Eden town, Lamoille County, Vermont",015,23500,50
3564.0,3374.0,61.0,24.0,4.0,0.0,0.0,36.0,65.0,"Johnson town, Lamoille County, Vermont",015,37075,50
872.0,840.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,"Elmore town, Lamoille County, Vermont",015,23725,50
3014.0,2893.0,0.0,15.0,49.0,0.0,0.0,34.0,23.0,"Hyde Park town, Lamoille County, Vermont",015,35050,50
1986.0,1912.0,10.0,0.0,18.0,0.0,0.0,40.0,6.0,"Ludlow town, Windsor County, Vermont",027,41275,50
1366.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"Cavendish town, Windsor County, Vermont",027,12250,50
2801.0,2714.0,20.0,0.0,5.0,0.0,17.0,0.0,45.0,"Royalton town, Windsor County, Vermont",027,60850,50
544.0,528.0,4.0,0.0,6.0,0.0,0.0,6.0,0.0,"Weston town, Windsor County, Vermont",027,82000,50
2959.0,2886.0,5.0,0.0,0.0,0.0,0.0,23.0,45.0,"Woodstock town, Windsor County, Vermont",027,85975,50
534.0,526.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,"Andover town, Windsor County, Vermont",027,01300,50
9086.0,8605.0,91.0,37.0,21.0,0.0,0.0,245.0,87.0,"Springfield town, Windsor County, Vermont",027,69550,50
2767.0,2697.0,7.0,12.0,0.0,0.0,0.0,38.0,13.0,"Weathersfield town, Windsor County, Vermont",027,77500,50
684.0,676.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,"Stockbridge town, Windsor County, Vermont",027,70375,50
3341.0,3049.0,17.0,0.0,71.0,26.0,50.0,63.0,65.0,"Norwich town, Windsor County, Vermont",027,52900,50
1008.0,945.0,8.0,0.0,21.0,0.0,0.0,4.0,30.0,"Pomfret town, Windsor County, Vermont",027,56350,50
1413.0,1368.0,9.0,2.0,8.0,0.0,0.0,19.0,7.0,"Sharon town, Windsor County, Vermont",027,63775,50
1106.0,1095.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,"West Windsor town, Windsor County, Vermont",027,83050,50
282.0,280.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"Baltimore town, Windsor County, Vermont",027,02575,50
760.0,744.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,"Barnard town, Windsor County, Vermont",027,02725,50
3422.0,3228.0,15.0,0.0,25.0,0.0,0.0,154.0,0.0,"Hartland town, Windsor County, Vermont",027,32425,50
9680.0,9189.0,77.0,11.0,172.0,0.0,0.0,165.0,66.0,"Hartford town, Windsor County, Vermont",027,32275,50
612.0,606.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,"Reading town, Windsor County, Vermont",027,58375,50
3439.0,3130.0,119.0,0.0,45.0,0.0,0.0,53.0,92.0,"Windsor town, Windsor County, Vermont",027,84925,50
494.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Plymouth town, Windsor County, Vermont",027,56050,50
898.0,863.0,0.0,19.0,0.0,0.0,0.0,11.0,5.0,"Bridgewater town, Windsor County, Vermont",027,08275,50
3046.0,2661.0,0.0,0.0,33.0,8.0,0.0,36.0,308.0,"Chester town, Windsor County, Vermont",027,13675,50
1061.0,1040.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,"Rochester town, Windsor County, Vermont",027,60100,50
