B19001B_001E,B19001B_002E,B19001B_003E,B19001B_004E,B19001B_005E,B19001B_006E,B19001B_007E,B19001B_008E,B19001B_009E,B19001B_010E,B19001B_011E,B19001B_012E,B19001B_013E,B19001B_014E,B19001B_015E,B19001B_016E,B19001B_017E,name,county,county subdivision,state
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"South Gilmer CCD, Gilmer County, Georgia",123,92805,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"North Gilmer CCD, Gilmer County, Georgia",123,92206,13
773.0,0.0,0.0,12.0,0.0,62.0,48.0,61.0,96.0,36.0,83.0,33.0,95.0,164.0,33.0,0.0,50.0,"South Newton CCD, Newton County, Georgia",217,92810,13
2166.0,169.0,91.0,37.0,115.0,89.0,74.0,99.0,118.0,53.0,100.0,259.0,298.0,141.0,130.0,230.0,163.0,"Buford-Sugar Hill CCD, Gwinnett County, Georgia",135,90469,13
197.0,0.0,0.0,49.0,5.0,8.0,0.0,107.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,7.0,6.0,"Coldwater CCD, Elbert County, Georgia",105,90719,13
5748.0,133.0,14.0,169.0,324.0,158.0,226.0,313.0,313.0,260.0,698.0,816.0,856.0,696.0,178.0,344.0,250.0,"Pooler-Bloomingdale CCD, Chatham County, Georgia",051,92393,13
259.0,0.0,0.0,6.0,0.0,0.0,9.0,38.0,0.0,10.0,41.0,0.0,27.0,25.0,33.0,24.0,46.0,"Tybee Island-Wilmington Island CCD, Chatham County, Georgia",051,93127,13
59.0,0.0,33.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,"East Lanier CCD, Lanier County, Georgia",173,91010,13
39.0,7.0,0.0,2.0,0.0,5.0,0.0,2.0,2.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,"Big Satilla Creek CCD, Appling County, Georgia",001,90273,13
152.0,7.0,24.0,26.0,4.0,7.0,1.0,1.0,42.0,32.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,"Surrency-Troper CCD, Appling County, Georgia",001,92905,13
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mountain City CCD, Rabun County, Georgia",241,92103,13
18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Northeast Bleckley CCD, Bleckley County, Georgia",023,92198,13
2190.0,128.0,52.0,12.0,15.0,58.0,27.0,140.0,102.0,95.0,150.0,184.0,222.0,191.0,324.0,195.0,295.0,"Peachtree City-Tyrone CCD, Fayette County, Georgia",113,92331,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Jekyll Island CCD, Glynn County, Georgia",127,91599,13
306.0,16.0,0.0,0.0,0.0,8.0,8.0,33.0,20.0,24.0,65.0,27.0,50.0,45.0,10.0,0.0,0.0,"Fort Benning CCD, Muscogee County, Georgia",215,91213,13
37.0,0.0,0.0,7.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sunset Village CCD, Upson County, Georgia",293,92902,13
14858.0,3502.0,1939.0,1655.0,1423.0,1049.0,996.0,732.0,523.0,503.0,862.0,603.0,604.0,222.0,80.0,105.0,60.0,"Columbus West CCD, Muscogee County, Georgia",215,90753,13
13169.0,1181.0,921.0,988.0,982.0,902.0,922.0,827.0,902.0,690.0,1229.0,1181.0,1060.0,644.0,244.0,254.0,242.0,"Columbus East CCD, Muscogee County, Georgia",215,90751,13
5004.0,339.0,234.0,150.0,228.0,201.0,169.0,192.0,262.0,256.0,408.0,641.0,937.0,445.0,162.0,269.0,111.0,"Columbus North CCD, Muscogee County, Georgia",215,90752,13
57.0,0.0,9.0,10.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,"North Marion CCD, Marion County, Georgia",197,92207,13
14792.0,989.0,629.0,458.0,716.0,804.0,1498.0,798.0,613.0,758.0,1106.0,1863.0,2065.0,1342.0,553.0,411.0,189.0,"Douglasville-Lithia Springs CCD, Douglas County, Georgia",097,90974,13
177.0,42.0,13.0,0.0,22.0,11.0,25.0,0.0,0.0,0.0,8.0,27.0,7.0,6.0,0.0,0.0,16.0,"North Evans CCD, Evans County, Georgia",109,92204,13
155.0,0.0,12.0,53.0,0.0,3.0,0.0,0.0,37.0,43.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,"West Whitfield CCD, Whitfield County, Georgia",313,93350,13
4787.0,647.0,719.0,408.0,325.0,240.0,278.0,519.0,167.0,266.0,175.0,398.0,351.0,195.0,78.0,14.0,7.0,"Rome CCD, Floyd County, Georgia",115,92586,13
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,"Chestatee CCD, Forsyth County, Georgia",117,90642,13
194.0,0.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.0,86.0,0.0,9.0,0.0,0.0,"Armuchee CCD, Floyd County, Georgia",115,90126,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Shannon CCD, Floyd County, Georgia",115,92736,13
84.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,50.0,0.0,0.0,0.0,10.0,5.0,"Silver City CCD, Forsyth County, Georgia",117,92772,13
1119.0,82.0,47.0,0.0,0.0,53.0,0.0,38.0,10.0,9.0,43.0,126.0,261.0,180.0,22.0,174.0,74.0,"Cumming CCD, Forsyth County, Georgia",117,90828,13
716.0,9.0,15.0,23.0,7.0,0.0,19.0,18.0,32.0,0.0,36.0,93.0,134.0,74.0,120.0,68.0,68.0,"Big Creek CCD, Forsyth County, Georgia",117,90270,13
94.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,27.0,29.0,0.0,0.0,0.0,0.0,"Clarkesville CCD, Habersham County, Georgia",137,90672,13
159.0,0.0,18.0,27.0,19.0,17.0,0.0,13.0,14.0,0.0,3.0,5.0,42.0,0.0,0.0,1.0,0.0,"Cornelia CCD, Habersham County, Georgia",137,90798,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Turnerville CCD, Habersham County, Georgia",137,93102,13
270.0,94.0,13.0,45.0,4.0,0.0,68.0,0.0,17.0,9.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,"Royston CCD, Hart County, Georgia",147,92622,13
1086.0,177.0,76.0,42.0,73.0,54.0,49.0,14.0,74.0,64.0,82.0,159.0,116.0,0.0,77.0,29.0,0.0,"Hartwell CCD, Hart County, Georgia",147,91428,13
136.0,0.0,53.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"Reed Creek CCD, Hart County, Georgia",147,92466,13
125.0,14.0,4.0,0.0,26.0,8.0,3.0,12.0,1.0,0.0,37.0,4.0,10.0,0.0,0.0,6.0,0.0,"Bowersville CCD, Hart County, Georgia",147,90348,13
289.0,14.0,0.0,29.0,42.0,33.0,0.0,14.0,10.0,20.0,12.0,0.0,39.0,76.0,0.0,0.0,0.0,"Naylor CCD, Lowndes County, Georgia",185,92136,13
1131.0,114.0,38.0,56.0,68.0,112.0,62.0,38.0,18.0,58.0,109.0,185.0,171.0,59.0,32.0,11.0,0.0,"Barretts CCD, Lowndes County, Georgia",185,90228,13
582.0,95.0,118.0,23.0,36.0,68.0,70.0,33.0,4.0,10.0,11.0,64.0,26.0,24.0,0.0,0.0,0.0,"Greenville CCD, Meriwether County, Georgia",199,91368,13
760.0,170.0,121.0,77.0,165.0,17.0,44.0,7.0,0.0,41.0,17.0,32.0,49.0,11.0,0.0,9.0,0.0,"Manchester CCD, Meriwether County, Georgia",199,91908,13
1539.0,241.0,267.0,119.0,88.0,213.0,24.0,65.0,151.0,73.0,68.0,95.0,90.0,45.0,0.0,0.0,0.0,"Darien CCD, McIntosh County, Georgia",191,90882,13
419.0,39.0,96.0,58.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,19.0,19.0,0.0,0.0,"Townsend CCD, McIntosh County, Georgia",191,93078,13
587.0,63.0,25.0,72.0,155.0,48.0,18.0,15.0,4.0,13.0,87.0,62.0,4.0,21.0,0.0,0.0,0.0,"Luthersville CCD, Meriwether County, Georgia",199,91854,13
614.0,63.0,9.0,8.0,68.0,21.0,16.0,16.0,16.0,94.0,86.0,44.0,0.0,59.0,105.0,0.0,9.0,"Hahira CCD, Lowndes County, Georgia",185,91392,13
256.0,93.0,8.0,8.0,30.0,0.0,9.0,0.0,0.0,6.0,11.0,25.0,65.0,0.0,1.0,0.0,0.0,"Lake Park CCD, Lowndes County, Georgia",185,91686,13
11635.0,2729.0,1366.0,892.0,1282.0,660.0,782.0,370.0,559.0,436.0,615.0,802.0,680.0,226.0,48.0,135.0,53.0,"Valdosta CCD, Lowndes County, Georgia",185,93168,13
329.0,69.0,23.0,30.0,21.0,18.0,15.0,12.0,8.0,24.0,37.0,0.0,42.0,7.0,16.0,7.0,0.0,"Woodbury CCD, Meriwether County, Georgia",199,93414,13
480.0,127.0,9.0,49.0,15.0,5.0,44.0,47.0,16.0,14.0,55.0,11.0,52.0,0.0,36.0,0.0,0.0,"Warm Springs CCD, Meriwether County, Georgia",199,93246,13
262.0,19.0,13.0,41.0,43.0,0.0,46.0,14.0,21.0,0.0,18.0,11.0,36.0,0.0,0.0,0.0,0.0,"Gay CCD, Meriwether County, Georgia",199,91266,13
474.0,49.0,38.0,24.0,42.0,14.0,19.0,66.0,38.0,11.0,41.0,39.0,18.0,26.0,7.0,25.0,17.0,"Culloden-Bolingbroke CCD, Monroe County, Georgia",207,90822,13
1597.0,262.0,267.0,125.0,180.0,91.0,70.0,111.0,89.0,34.0,122.0,94.0,112.0,18.0,0.0,22.0,0.0,"Forsyth CCD, Monroe County, Georgia",207,91206,13
354.0,0.0,0.0,37.0,78.0,29.0,28.0,0.0,36.0,51.0,40.0,0.0,0.0,0.0,55.0,0.0,0.0,"Little River CCD, Putnam County, Georgia",237,91782,13
218.0,10.0,12.0,0.0,0.0,83.0,0.0,0.0,19.0,0.0,41.0,0.0,42.0,0.0,11.0,0.0,0.0,"Phoenix CCD, Putnam County, Georgia",237,92364,13
1477.0,308.0,148.0,83.0,276.0,43.0,19.0,111.0,14.0,106.0,156.0,81.0,31.0,45.0,3.0,53.0,0.0,"Eatonton CCD, Putnam County, Georgia",237,91032,13
346.0,40.0,48.0,16.0,22.0,27.0,32.0,59.0,0.0,13.0,37.0,17.0,33.0,2.0,0.0,0.0,0.0,"Leslie-De Soto CCD, Sumter County, Georgia",261,91728,13
5097.0,1079.0,647.0,666.0,370.0,277.0,365.0,231.0,244.0,135.0,306.0,256.0,194.0,269.0,0.0,58.0,0.0,"Americus CCD, Sumter County, Georgia",261,90090,13
131.0,8.0,16.0,24.0,0.0,13.0,6.0,24.0,7.0,1.0,16.0,5.0,7.0,0.0,4.0,0.0,0.0,"Andersonville CCD, Sumter County, Georgia",261,90096,13
334.0,53.0,32.0,39.0,20.0,0.0,27.0,10.0,25.0,11.0,31.0,23.0,63.0,0.0,0.0,0.0,0.0,"Plains CCD, Sumter County, Georgia",261,92388,13
285.0,49.0,15.0,59.0,17.0,20.0,30.0,8.0,2.0,3.0,10.0,9.0,36.0,14.0,10.0,0.0,3.0,"Crawfordville CCD, Taliaferro County, Georgia",265,90816,13
149.0,16.0,18.0,22.0,19.0,10.0,8.0,14.0,22.0,0.0,11.0,2.0,7.0,0.0,0.0,0.0,0.0,"Sharon CCD, Taliaferro County, Georgia",265,92742,13
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,"Panhandle CCD, Warren County, Georgia",301,92304,13
153.0,12.0,13.0,0.0,12.0,38.0,29.0,13.0,0.0,4.0,17.0,7.0,0.0,0.0,0.0,8.0,0.0,"Norwood CCD, Warren County, Georgia",301,92226,13
238.0,20.0,38.0,0.0,21.0,4.0,49.0,26.0,2.0,12.0,9.0,34.0,0.0,20.0,3.0,0.0,0.0,"Camak CCD, Warren County, Georgia",301,90516,13
192.0,51.0,56.0,0.0,25.0,20.0,0.0,21.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,"Norris CCD, Warren County, Georgia",301,92190,13
704.0,247.0,129.0,48.0,36.0,19.0,50.0,9.0,18.0,16.0,38.0,28.0,25.0,25.0,2.0,0.0,14.0,"Warrenton CCD, Warren County, Georgia",301,93258,13
161.0,20.0,7.0,5.0,16.0,46.0,16.0,0.0,0.0,18.0,11.0,5.0,17.0,0.0,0.0,0.0,0.0,"Milford CCD, Baker County, Georgia",007,92010,13
390.0,120.0,27.0,4.0,23.0,10.0,27.0,7.0,23.0,14.0,70.0,47.0,14.0,4.0,0.0,0.0,0.0,"Newton CCD, Baker County, Georgia",007,92160,13
682.0,147.0,62.0,30.0,82.0,11.0,0.0,62.0,13.0,97.0,42.0,56.0,22.0,4.0,23.0,31.0,0.0,"Pembroke CCD, Bryan County, Georgia",029,92346,13
1257.0,162.0,51.0,47.0,141.0,52.0,7.0,15.0,38.0,19.0,31.0,68.0,303.0,80.0,133.0,96.0,14.0,"Richmond Hill CCD, Bryan County, Georgia",029,92514,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fort Stewart CCD, Bryan County, Georgia",029,91236,13
1193.0,175.0,36.0,223.0,113.0,83.0,103.0,207.0,109.0,10.0,51.0,8.0,14.0,50.0,0.0,11.0,0.0,"Jackson CCD, Butts County, Georgia",035,91572,13
369.0,97.0,14.0,22.0,43.0,7.0,46.0,23.0,43.0,20.0,25.0,21.0,3.0,5.0,0.0,0.0,0.0,"Jenkinsburg CCD, Butts County, Georgia",035,91602,13
168.0,2.0,11.0,13.0,51.0,13.0,2.0,2.0,0.0,2.0,20.0,49.0,2.0,1.0,0.0,0.0,0.0,"Flovilla CCD, Butts County, Georgia",035,91182,13
160.0,0.0,0.0,39.0,0.0,21.0,21.0,7.0,23.0,0.0,0.0,16.0,8.0,0.0,0.0,25.0,0.0,"Aline CCD, Candler County, Georgia",043,90060,13
193.0,22.0,14.0,16.0,13.0,8.0,15.0,20.0,10.0,7.0,12.0,46.0,0.0,0.0,3.0,0.0,7.0,"Pulaski CCD, Candler County, Georgia",043,92430,13
626.0,162.0,56.0,113.0,108.0,46.0,0.0,18.0,0.0,12.0,61.0,5.0,6.0,0.0,0.0,28.0,11.0,"Metter CCD, Candler County, Georgia",043,91986,13
1665.0,237.0,233.0,0.0,121.0,29.0,41.0,124.0,70.0,116.0,183.0,89.0,141.0,182.0,96.0,0.0,3.0,"St. Marys CCD, Camden County, Georgia",039,92652,13
1612.0,164.0,17.0,122.0,179.0,68.0,45.0,101.0,80.0,87.0,158.0,136.0,310.0,94.0,13.0,26.0,12.0,"Villa Rica CCD, Carroll County, Georgia",045,93216,13
679.0,83.0,101.0,144.0,25.0,40.0,21.0,40.0,17.0,19.0,65.0,37.0,33.0,26.0,0.0,14.0,14.0,"Woodbine CCD, Camden County, Georgia",039,93408,13
1323.0,67.0,77.0,138.0,75.0,79.0,272.0,109.0,115.0,56.0,117.0,60.0,32.0,21.0,77.0,11.0,17.0,"Kingsland CCD, Camden County, Georgia",039,91650,13
373.0,13.0,5.0,34.0,0.0,23.0,136.0,20.0,14.0,22.0,30.0,25.0,20.0,31.0,0.0,0.0,0.0,"Mount Zion CCD, Carroll County, Georgia",045,92112,13
452.0,93.0,56.0,35.0,30.0,0.0,40.0,12.0,0.0,5.0,15.0,28.0,64.0,8.0,66.0,0.0,0.0,"Bowdon CCD, Carroll County, Georgia",045,90342,13
65.0,0.0,3.0,14.0,13.0,2.0,0.0,0.0,0.0,17.0,0.0,10.0,2.0,2.0,0.0,2.0,0.0,"Whitesburg CCD, Carroll County, Georgia",045,93372,13
94.0,68.0,10.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,"Roopville CCD, Carroll County, Georgia",045,92592,13
4117.0,749.0,362.0,239.0,332.0,238.0,370.0,195.0,143.0,319.0,185.0,447.0,227.0,151.0,129.0,11.0,20.0,"Carrollton CCD, Carroll County, Georgia",045,90552,13
522.0,0.0,0.0,0.0,130.0,0.0,84.0,0.0,0.0,0.0,0.0,67.0,150.0,0.0,0.0,0.0,91.0,"Temple CCD, Carroll County, Georgia",045,92976,13
719.0,139.0,48.0,75.0,156.0,34.0,71.0,22.0,25.0,26.0,27.0,14.0,53.0,7.0,5.0,0.0,17.0,"Roberta CCD, Crawford County, Georgia",079,92544,13
312.0,12.0,47.0,0.0,35.0,36.0,19.0,0.0,36.0,0.0,57.0,47.0,13.0,0.0,0.0,0.0,10.0,"Zenith CCD, Crawford County, Georgia",079,93480,13
291.0,68.0,36.0,54.0,23.0,0.0,0.0,13.0,12.0,14.0,2.0,9.0,53.0,4.0,3.0,0.0,0.0,"Damascus CCD, Early County, Georgia",099,90870,13
184.0,57.0,30.0,8.0,0.0,10.0,6.0,0.0,4.0,15.0,29.0,14.0,3.0,0.0,0.0,8.0,0.0,"Jakin CCD, Early County, Georgia",099,91584,13
207.0,73.0,15.0,15.0,0.0,9.0,11.0,57.0,5.0,0.0,11.0,4.0,0.0,7.0,0.0,0.0,0.0,"Broxton CCD, Coffee County, Georgia",069,90438,13
1374.0,138.0,215.0,236.0,204.0,86.0,82.0,11.0,78.0,25.0,88.0,76.0,90.0,0.0,45.0,0.0,0.0,"Blakely CCD, Early County, Georgia",099,90294,13
106.0,16.0,19.0,0.0,26.0,10.0,5.0,8.0,0.0,0.0,12.0,0.0,6.0,4.0,0.0,0.0,0.0,"Arabi CCD, Crisp County, Georgia",081,90108,13
2977.0,738.0,582.0,156.0,305.0,229.0,159.0,137.0,188.0,86.0,102.0,87.0,101.0,64.0,15.0,5.0,23.0,"Cordele CCD, Crisp County, Georgia",081,90792,13
53.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,"West Green CCD, Coffee County, Georgia",069,93324,13
2589.0,687.0,147.0,234.0,203.0,107.0,152.0,136.0,129.0,202.0,179.0,241.0,128.0,8.0,36.0,0.0,0.0,"Douglas CCD, Coffee County, Georgia",069,90972,13
130.0,23.0,19.0,9.0,4.0,16.0,11.0,14.0,0.0,4.0,5.0,4.0,0.0,21.0,0.0,0.0,0.0,"Nicholls CCD, Coffee County, Georgia",069,92166,13
