B25003_001E,B25003_002E,B25003_003E,name,county,county subdivision,state
3322.0,2030.0,1292.0,"Stilwell East CCD, Adair County, Oklahoma",001,93250,40
1877.0,1339.0,538.0,"Westville CCD, Adair County, Oklahoma",001,93796,40
954.0,714.0,240.0,"Watts CCD, Adair County, Oklahoma",001,93588,40
1643.0,1355.0,288.0,"Stilwell West CCD, Adair County, Oklahoma",001,93263,40
1046.0,690.0,356.0,"Konawa CCD, Seminole County, Oklahoma",133,91612,40
806.0,670.0,136.0,"Seminole South CCD, Seminole County, Oklahoma",133,92795,40
2874.0,2024.0,850.0,"Wewoka CCD, Seminole County, Oklahoma",133,93835,40
4514.0,3091.0,1423.0,"Seminole North CCD, Seminole County, Oklahoma",133,92782,40
744.0,604.0,140.0,"Velma-Alma CCD, Stephens County, Oklahoma",137,93432,40
3265.0,2445.0,820.0,"Marlow CCD, Stephens County, Oklahoma",137,91781,40
2295.0,1822.0,473.0,"Comanche CCD, Stephens County, Oklahoma",137,90650,40
10948.0,7449.0,3499.0,"Duncan CCD, Stephens County, Oklahoma",137,90780,40
184.0,126.0,58.0,"Keyes CCD, Cimarron County, Oklahoma",025,91560,40
806.0,596.0,210.0,"Boise City CCD, Cimarron County, Oklahoma",025,90286,40
1519.0,1165.0,354.0,"Watonga CCD, Blaine County, Oklahoma",011,93575,40
725.0,592.0,133.0,"Canton CCD, Blaine County, Oklahoma",011,90416,40
795.0,531.0,264.0,"Geary CCD, Blaine County, Oklahoma",011,91170,40
780.0,619.0,161.0,"Okeene CCD, Blaine County, Oklahoma",011,92392,40
14373.0,9580.0,4793.0,"Ardmore CCD, Carter County, Oklahoma",019,90156,40
1159.0,961.0,198.0,"Wilson CCD, Carter County, Oklahoma",019,93861,40
1042.0,823.0,219.0,"Ardmore North CCD, Carter County, Oklahoma",019,90169,40
533.0,423.0,110.0,"Healdton North CCD, Carter County, Oklahoma",019,91287,40
1171.0,862.0,309.0,"Healdton Central CCD, Carter County, Oklahoma",019,91274,40
680.0,573.0,107.0,"West Coal CCD, Coal County, Oklahoma",029,93705,40
1560.0,1037.0,523.0,"East Coal CCD, Coal County, Oklahoma",029,90871,40
288.0,245.0,43.0,"Lamont CCD, Grant County, Oklahoma",053,91625,40
704.0,516.0,188.0,"Medford CCD, Grant County, Oklahoma",053,91820,40
236.0,193.0,43.0,"Wakita CCD, Grant County, Oklahoma",053,93510,40
655.0,474.0,181.0,"Southwest Grant CCD, Grant County, Oklahoma",053,93159,40
104.0,70.0,34.0,"Northwest Greer CCD, Greer County, Oklahoma",055,92275,40
1377.0,1030.0,347.0,"Mangum CCD, Greer County, Oklahoma",055,91768,40
671.0,460.0,211.0,"Granite CCD, Greer County, Oklahoma",055,91196,40
3073.0,2435.0,638.0,"Kingfisher CCD, Kingfisher County, Oklahoma",073,91586,40
1654.0,1269.0,385.0,"Hennessey CCD, Kingfisher County, Oklahoma",073,91326,40
964.0,857.0,107.0,"Okarche-Cashion CCD, Kingfisher County, Oklahoma",073,92379,40
6702.0,5052.0,1650.0,"Purcell CCD, McClain County, Oklahoma",087,92626,40
437.0,354.0,83.0,"East McClain CCD, McClain County, Oklahoma",087,90929,40
5101.0,4101.0,1000.0,"Checotah CCD, McIntosh County, Oklahoma",091,90520,40
685.0,574.0,111.0,"Hitchita-Pierce CCD, McIntosh County, Oklahoma",091,91352,40
2205.0,1471.0,734.0,"Eufaula CCD, McIntosh County, Oklahoma",091,91079,40
358.0,294.0,64.0,"Hanna CCD, McIntosh County, Oklahoma",091,91248,40
3098.0,2532.0,566.0,"South Marshall CCD, Marshall County, Oklahoma",095,93081,40
3143.0,2183.0,960.0,"North Marshall CCD, Marshall County, Oklahoma",095,92210,40
1991.0,1378.0,613.0,"West Murray CCD, Murray County, Oklahoma",099,93770,40
3284.0,2196.0,1088.0,"East Murray CCD, Murray County, Oklahoma",099,90962,40
272.0,137.0,135.0,"Billings CCD, Noble County, Oklahoma",103,90234,40
3130.0,2297.0,833.0,"Perry CCD, Noble County, Oklahoma",103,92522,40
1196.0,942.0,254.0,"East Noble CCD, Noble County, Oklahoma",103,90975,40
2328.0,1678.0,650.0,"Nowata CCD, Nowata County, Oklahoma",105,92353,40
850.0,692.0,158.0,"South Coffeyville-Wann CCD, Nowata County, Oklahoma",105,92912,40
622.0,491.0,131.0,"Lenapah-Delaware CCD, Nowata County, Oklahoma",105,91664,40
1296.0,1050.0,246.0,"Wyandotte CCD, Ottawa County, Oklahoma",115,93913,40
7589.0,4829.0,2760.0,"Miami CCD, Ottawa County, Oklahoma",115,91846,40
1651.0,1160.0,491.0,"Afton-Fairland CCD, Ottawa County, Oklahoma",115,90039,40
1976.0,1430.0,546.0,"Chelsea CCD, Rogers County, Oklahoma",131,90533,40
17423.0,12703.0,4720.0,"Claremore CCD, Rogers County, Oklahoma",131,90585,40
2458.0,2027.0,431.0,"Inola CCD, Rogers County, Oklahoma",131,91482,40
9530.0,8266.0,1264.0,"Catoosa CCD, Rogers County, Oklahoma",131,90468,40
3431.0,2409.0,1022.0,"Roland CCD, Sequoyah County, Oklahoma",135,92678,40
3719.0,2839.0,880.0,"Muldrow CCD, Sequoyah County, Oklahoma",135,91911,40
1688.0,1447.0,241.0,"Sallisaw North CCD, Sequoyah County, Oklahoma",135,92730,40
3109.0,2440.0,669.0,"Vian CCD, Sequoyah County, Oklahoma",135,93445,40
3465.0,1832.0,1633.0,"Sallisaw CCD, Sequoyah County, Oklahoma",135,92717,40
20220.0,16714.0,3506.0,"Coweta CCD, Wagoner County, Oklahoma",145,90676,40
6820.0,4679.0,2141.0,"Wagoner CCD, Wagoner County, Oklahoma",145,93497,40
1269.0,1031.0,238.0,"South Wagoner CCD, Wagoner County, Oklahoma",145,93120,40
335.0,268.0,67.0,"Carmen CCD, Alfalfa County, Oklahoma",003,90429,40
319.0,241.0,78.0,"North Alfalfa CCD, Alfalfa County, Oklahoma",003,92015,40
874.0,632.0,242.0,"Cherokee CCD, Alfalfa County, Oklahoma",003,90546,40
450.0,362.0,88.0,"Helena CCD, Alfalfa County, Oklahoma",003,91313,40
777.0,585.0,192.0,"South Woods CCD, Woods County, Oklahoma",151,93198,40
