B19013H_001E,name,county,county subdivision,state
-666666666.0,"County subdivisions not defined, Alcona County, Michigan",001,00000,26
51250.0,"Alcona township, Alcona County, Michigan",001,01040,26
38621.0,"Caledonia township, Alcona County, Michigan",001,12460,26
34583.0,"Curtis township, Alcona County, Michigan",001,19320,26
42031.0,"Greenbush township, Alcona County, Michigan",001,34820,26
37841.0,"Gustin township, Alcona County, Michigan",001,35740,26
31094.0,"Harrisville city, Alcona County, Michigan",001,36860,26
41000.0,"Harrisville township, Alcona County, Michigan",001,36880,26
38929.0,"Hawes township, Alcona County, Michigan",001,37220,26
52083.0,"Haynes township, Alcona County, Michigan",001,37380,26
36375.0,"Mikado township, Alcona County, Michigan",001,53880,26
35489.0,"Millen township, Alcona County, Michigan",001,54060,26
39167.0,"Mitchell township, Alcona County, Michigan",001,54740,26
-666666666.0,"County subdivisions not defined, Alger County, Michigan",003,00000,26
52054.0,"Au Train township, Alger County, Michigan",003,04460,26
33295.0,"Burt township, Alger County, Michigan",003,11960,26
87083.0,"Grand Island township, Alger County, Michigan",003,33380,26
41667.0,"Limestone township, Alger County, Michigan",003,47540,26
48750.0,"Mathias township, Alger County, Michigan",003,52360,26
34509.0,"Munising city, Alger County, Michigan",003,56200,26
41094.0,"Munising township, Alger County, Michigan",003,56220,26
51563.0,"Onota township, Alger County, Michigan",003,60820,26
53352.0,"Rock River township, Alger County, Michigan",003,69160,26
-666666666.0,"County subdivisions not defined, Allegan County, Michigan",005,00000,26
47442.0,"Allegan city, Allegan County, Michigan",005,01260,26
66923.0,"Allegan township, Allegan County, Michigan",005,01280,26
54635.0,"Casco township, Allegan County, Michigan",005,13700,26
45081.0,"Cheshire township, Allegan County, Michigan",005,15200,26
47404.0,"Clyde township, Allegan County, Michigan",005,16720,26
69148.0,"Dorr township, Allegan County, Michigan",005,22680,26
57857.0,"Douglas city, Allegan County, Michigan",005,22740,26
41875.0,"Fennville city, Allegan County, Michigan",005,27740,26
60833.0,"Fillmore township, Allegan County, Michigan",005,28120,26
60284.0,"Ganges township, Allegan County, Michigan",005,31360,26
60957.0,"Gun Plain township, Allegan County, Michigan",005,35720,26
75595.0,"Heath township, Allegan County, Michigan",005,37460,26
46325.0,"Holland city, Allegan County, Michigan",005,38640,26
53783.0,"Hopkins township, Allegan County, Michigan",005,39200,26
72964.0,"Laketown township, Allegan County, Michigan",005,45180,26
38125.0,"Lee township, Allegan County, Michigan",005,46600,26
73393.0,"Leighton township, Allegan County, Michigan",005,46760,26
62965.0,"Manlius township, Allegan County, Michigan",005,50840,26
53438.0,"Martin township, Allegan County, Michigan",005,52000,26
61652.0,"Monterey township, Allegan County, Michigan",005,55200,26
44912.0,"Otsego city, Allegan County, Michigan",005,61620,26
55996.0,"Otsego township, Allegan County, Michigan",005,61640,26
66161.0,"Overisel township, Allegan County, Michigan",005,61820,26
56659.0,"Plainwell city, Allegan County, Michigan",005,64740,26
65330.0,"Salem township, Allegan County, Michigan",005,71100,26
64313.0,"Saugatuck city, Allegan County, Michigan",005,71700,26
82165.0,"Saugatuck township, Allegan County, Michigan",005,71720,26
-666666666.0,"South Haven city, Allegan County, Michigan",005,74980,26
52974.0,"Trowbridge township, Allegan County, Michigan",005,80620,26
57321.0,"Valley township, Allegan County, Michigan",005,81580,26
63824.0,"Watson township, Allegan County, Michigan",005,84580,26
53750.0,"Wayland city, Allegan County, Michigan",005,84880,26
61755.0,"Wayland township, Allegan County, Michigan",005,84900,26
-666666666.0,"County subdivisions not defined, Alpena County, Michigan",007,00000,26
37169.0,"Alpena city, Alpena County, Michigan",007,01740,26
42787.0,"Alpena township, Alpena County, Michigan",007,01760,26
53281.0,"Green township, Alpena County, Michigan",007,34740,26
47143.0,"Long Rapids township, Alpena County, Michigan",007,49360,26
48375.0,"Maple Ridge township, Alpena County, Michigan",007,51220,26
43984.0,"Ossineke township, Alpena County, Michigan",007,61520,26
39356.0,"Sanborn township, Alpena County, Michigan",007,71240,26
33750.0,"Wellington township, Alpena County, Michigan",007,85180,26
48333.0,"Wilson township, Alpena County, Michigan",007,87680,26
-666666666.0,"County subdivisions not defined, Antrim County, Michigan",009,00000,26
53393.0,"Banks township, Antrim County, Michigan",009,05240,26
48114.0,"Central Lake township, Antrim County, Michigan",009,14420,26
39934.0,"Chestonia township, Antrim County, Michigan",009,15380,26
51744.0,"Custer township, Antrim County, Michigan",009,19400,26
42679.0,"Echo township, Antrim County, Michigan",009,24640,26
54438.0,"Elk Rapids township, Antrim County, Michigan",009,25340,26
59583.0,"Forest Home township, Antrim County, Michigan",009,29600,26
63750.0,"Helena township, Antrim County, Michigan",009,37500,26
55486.0,"Jordan township, Antrim County, Michigan",009,41960,26
54688.0,"Kearney township, Antrim County, Michigan",009,42400,26
36544.0,"Mancelona township, Antrim County, Michigan",009,50640,26
69583.0,"Milton township, Antrim County, Michigan",009,54440,26
44141.0,"Star township, Antrim County, Michigan",009,76260,26
71250.0,"Torch Lake township, Antrim County, Michigan",009,80100,26
55625.0,"Warner township, Antrim County, Michigan",009,83300,26
-666666666.0,"County subdivisions not defined, Arenac County, Michigan",011,00000,26
52083.0,"Adams township, Arenac County, Michigan",011,00280,26
45294.0,"Arenac township, Arenac County, Michigan",011,03360,26
28980.0,"Au Gres city, Arenac County, Michigan",011,04120,26
46806.0,"Au Gres township, Arenac County, Michigan",011,04140,26
40789.0,"Clayton township, Arenac County, Michigan",011,16240,26
41679.0,"Deep River township, Arenac County, Michigan",011,21120,26
44821.0,"Lincoln township, Arenac County, Michigan",011,47580,26
38563.0,"Mason township, Arenac County, Michigan",011,52120,26
41473.0,"Moffatt township, Arenac County, Michigan",011,54800,26
33750.0,"Omer city, Arenac County, Michigan",011,60660,26
44620.0,"Sims township, Arenac County, Michigan",011,74020,26
27989.0,"Standish city, Arenac County, Michigan",011,76120,26
41801.0,"Standish township, Arenac County, Michigan",011,76140,26
44688.0,"Turner township, Arenac County, Michigan",011,80840,26
41250.0,"Whitney township, Arenac County, Michigan",011,87080,26
-666666666.0,"County subdivisions not defined, Baraga County, Michigan",013,00000,26
42188.0,"Arvon township, Baraga County, Michigan",013,03660,26
41375.0,"Baraga township, Baraga County, Michigan",013,05340,26
46522.0,"Covington township, Baraga County, Michigan",013,18600,26
42472.0,"L'Anse township, Baraga County, Michigan",013,45560,26
50313.0,"Spurr township, Baraga County, Michigan",013,76000,26
53450.0,"Assyria township, Barry County, Michigan",015,03860,26
49879.0,"Baltimore township, Barry County, Michigan",015,05020,26
49276.0,"Barry township, Barry County, Michigan",015,05560,26
64417.0,"Carlton township, Barry County, Michigan",015,13340,26
41490.0,"Castleton township, Barry County, Michigan",015,13960,26
48263.0,"Hastings city, Barry County, Michigan",015,37120,26
57692.0,"Hastings charter township, Barry County, Michigan",015,37140,26
57434.0,"Hope township, Barry County, Michigan",015,39120,26
65128.0,"Irving township, Barry County, Michigan",015,41120,26
65709.0,"Johnstown township, Barry County, Michigan",015,41860,26
70625.0,"Maple Grove township, Barry County, Michigan",015,50960,26
45515.0,"Orangeville township, Barry County, Michigan",015,60980,26
68188.0,"Prairieville township, Barry County, Michigan",015,66260,26
62414.0,"Rutland charter township, Barry County, Michigan",015,70420,26
66629.0,"Thornapple township, Barry County, Michigan",015,79620,26
60208.0,"Woodland township, Barry County, Michigan",015,88440,26
67659.0,"Yankee Springs township, Barry County, Michigan",015,89020,26
-666666666.0,"County subdivisions not defined, Bay County, Michigan",017,00000,26
54412.0,"Auburn city, Bay County, Michigan",017,04080,26
46230.0,"Bangor charter township, Bay County, Michigan",017,05120,26
37074.0,"Bay City city, Bay County, Michigan",017,06020,26
60179.0,"Beaver township, Bay County, Michigan",017,06540,26
48586.0,"Essexville city, Bay County, Michigan",017,26420,26
72794.0,"Frankenlust township, Bay County, Michigan",017,30180,26
45879.0,"Fraser township, Bay County, Michigan",017,30400,26
56875.0,"Garfield township, Bay County, Michigan",017,31540,26
55909.0,"Gibson township, Bay County, Michigan",017,32040,26
41029.0,"Hampton charter township, Bay County, Michigan",017,36260,26
51957.0,"Kawkawlin township, Bay County, Michigan",017,42360,26
65592.0,"Merritt township, Bay County, Michigan",017,53220,26
32125.0,"Midland city, Bay County, Michigan",017,53780,26
56027.0,"Monitor charter township, Bay County, Michigan",017,54980,26
48854.0,"Mount Forest township, Bay County, Michigan",017,55920,26
31979.0,"Pinconning city, Bay County, Michigan",017,64160,26
57257.0,"Pinconning township, Bay County, Michigan",017,64180,26
50545.0,"Portsmouth charter township, Bay County, Michigan",017,65980,26
68750.0,"Williams charter township, Bay County, Michigan",017,87380,26
-666666666.0,"County subdivisions not defined, Benzie County, Michigan",019,00000,26
68723.0,"Almira township, Benzie County, Michigan",019,01640,26
52554.0,"Benzonia township, Benzie County, Michigan",019,07600,26
56250.0,"Blaine township, Benzie County, Michigan",019,08840,26
42679.0,"Colfax township, Benzie County, Michigan",019,17120,26
67000.0,"Crystal Lake township, Benzie County, Michigan",019,19180,26
39395.0,"Frankfort city, Benzie County, Michigan",019,30260,26
45385.0,"Gilmore township, Benzie County, Michigan",019,32180,26
50341.0,"Homestead township, Benzie County, Michigan",019,39000,26
49750.0,"Inland township, Benzie County, Michigan",019,40700,26
42917.0,"Joyfield township, Benzie County, Michigan",019,42000,26
61250.0,"Lake township, Benzie County, Michigan",019,44240,26
60469.0,"Platte township, Benzie County, Michigan",019,64760,26
38036.0,"Weldon township, Benzie County, Michigan",019,85160,26
-666666666.0,"County subdivisions not defined, Berrien County, Michigan",021,00000,26
52347.0,"Bainbridge township, Berrien County, Michigan",021,04840,26
53750.0,"Baroda township, Berrien County, Michigan",021,05520,26
36381.0,"Benton charter township, Berrien County, Michigan",021,07400,26
37917.0,"Benton Harbor city, Berrien County, Michigan",021,07520,26
67193.0,"Berrien township, Berrien County, Michigan",021,07820,26
65341.0,"Bertrand township, Berrien County, Michigan",021,07920,26
60288.0,"Bridgman city, Berrien County, Michigan",021,10580,26
31858.0,"Buchanan city, Berrien County, Michigan",021,11400,26
57965.0,"Buchanan township, Berrien County, Michigan",021,11420,26
66863.0,"Chikaming township, Berrien County, Michigan",021,15480,26
47083.0,"Coloma city, Berrien County, Michigan",021,17320,26
57955.0,"Coloma charter township, Berrien County, Michigan",021,17340,26
51354.0,"Galien township, Berrien County, Michigan",021,31320,26
54356.0,"Hagar township, Berrien County, Michigan",021,35860,26
54750.0,"Lake charter township, Berrien County, Michigan",021,44260,26
67889.0,"Lincoln charter township, Berrien County, Michigan",021,47600,26
48352.0,"New Buffalo city, Berrien County, Michigan",021,57220,26
69853.0,"New Buffalo township, Berrien County, Michigan",021,57230,26
32175.0,"Niles city, Berrien County, Michigan",021,57760,26
45433.0,"Niles township, Berrien County, Michigan",021,57780,26
54198.0,"Oronoko charter township, Berrien County, Michigan",021,61180,26
55365.0,"Pipestone township, Berrien County, Michigan",021,64480,26
94722.0,"Royalton township, Berrien County, Michigan",021,70100,26
55658.0,"St. Joseph city, Berrien County, Michigan",021,70960,26
