B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
1365.0,925.0,440.0,"Stilwell East CCD, Adair County, Oklahoma",001,93250,40
1066.0,766.0,300.0,"Westville CCD, Adair County, Oklahoma",001,93796,40
591.0,421.0,170.0,"Watts CCD, Adair County, Oklahoma",001,93588,40
753.0,633.0,120.0,"Stilwell West CCD, Adair County, Oklahoma",001,93263,40
754.0,519.0,235.0,"Konawa CCD, Seminole County, Oklahoma",133,91612,40
658.0,550.0,108.0,"Seminole South CCD, Seminole County, Oklahoma",133,92795,40
1841.0,1424.0,417.0,"Wewoka CCD, Seminole County, Oklahoma",133,93835,40
3404.0,2437.0,967.0,"Seminole North CCD, Seminole County, Oklahoma",133,92782,40
668.0,534.0,134.0,"Velma-Alma CCD, Stephens County, Oklahoma",137,93432,40
2941.0,2269.0,672.0,"Marlow CCD, Stephens County, Oklahoma",137,91781,40
2005.0,1608.0,397.0,"Comanche CCD, Stephens County, Oklahoma",137,90650,40
9216.0,6484.0,2732.0,"Duncan CCD, Stephens County, Oklahoma",137,90780,40
157.0,113.0,44.0,"Keyes CCD, Cimarron County, Oklahoma",025,91560,40
667.0,527.0,140.0,"Boise City CCD, Cimarron County, Oklahoma",025,90286,40
1203.0,941.0,262.0,"Watonga CCD, Blaine County, Oklahoma",011,93575,40
638.0,549.0,89.0,"Canton CCD, Blaine County, Oklahoma",011,90416,40
670.0,440.0,230.0,"Geary CCD, Blaine County, Oklahoma",011,91170,40
665.0,554.0,111.0,"Okeene CCD, Blaine County, Oklahoma",011,92392,40
10867.0,7610.0,3257.0,"Ardmore CCD, Carter County, Oklahoma",019,90156,40
1054.0,881.0,173.0,"Wilson CCD, Carter County, Oklahoma",019,93861,40
666.0,562.0,104.0,"Ardmore North CCD, Carter County, Oklahoma",019,90169,40
472.0,382.0,90.0,"Healdton North CCD, Carter County, Oklahoma",019,91287,40
1071.0,791.0,280.0,"Healdton Central CCD, Carter County, Oklahoma",019,91274,40
523.0,448.0,75.0,"West Coal CCD, Coal County, Oklahoma",029,93705,40
1131.0,749.0,382.0,"East Coal CCD, Coal County, Oklahoma",029,90871,40
264.0,223.0,41.0,"Lamont CCD, Grant County, Oklahoma",053,91625,40
664.0,477.0,187.0,"Medford CCD, Grant County, Oklahoma",053,91820,40
210.0,181.0,29.0,"Wakita CCD, Grant County, Oklahoma",053,93510,40
595.0,443.0,152.0,"Southwest Grant CCD, Grant County, Oklahoma",053,93159,40
95.0,63.0,32.0,"Northwest Greer CCD, Greer County, Oklahoma",055,92275,40
1158.0,889.0,269.0,"Mangum CCD, Greer County, Oklahoma",055,91768,40
585.0,435.0,150.0,"Granite CCD, Greer County, Oklahoma",055,91196,40
2758.0,2206.0,552.0,"Kingfisher CCD, Kingfisher County, Oklahoma",073,91586,40
1162.0,891.0,271.0,"Hennessey CCD, Kingfisher County, Oklahoma",073,91326,40
910.0,809.0,101.0,"Okarche-Cashion CCD, Kingfisher County, Oklahoma",073,92379,40
5546.0,4292.0,1254.0,"Purcell CCD, McClain County, Oklahoma",087,92626,40
379.0,307.0,72.0,"East McClain CCD, McClain County, Oklahoma",087,90929,40
3935.0,3314.0,621.0,"Checotah CCD, McIntosh County, Oklahoma",091,90520,40
549.0,471.0,78.0,"Hitchita-Pierce CCD, McIntosh County, Oklahoma",091,91352,40
1466.0,1110.0,356.0,"Eufaula CCD, McIntosh County, Oklahoma",091,91079,40
232.0,194.0,38.0,"Hanna CCD, McIntosh County, Oklahoma",091,91248,40
2575.0,2111.0,464.0,"South Marshall CCD, Marshall County, Oklahoma",095,93081,40
1967.0,1301.0,666.0,"North Marshall CCD, Marshall County, Oklahoma",095,92210,40
